id,name,group,vote,first,info,ratio,vratio,fratio,vote1,first1,ratio1,vratio1,fratio1,vote2,first2,ratio2,vratio2,fratio2
352,七玉搜集大摊牌,东方深秘录，深秘乐曲集‎,4,0,<a href='./?m=info&type=music&id=352' target='_blank'>点击查看详情</a>,0%,0.06%,0%,7,0,0%,0.12%,0%,7,0,0%,0.14%,0%
353,公正的争夺,东方深秘录，深秘乐曲集‎,3,0,<a href='./?m=info&type=music&id=353' target='_blank'>点击查看详情</a>,0%,0.05%,0%,0,0,0%,0%,0%,1,0,0%,0.02%,0%
354,对跖点之钟,东方深秘录，深秘乐曲集‎,2,0,<a href='./?m=info&type=music&id=354' target='_blank'>点击查看详情</a>,0%,0.03%,0%,9,0,0%,0.15%,0%,8,0,0%,0.16%,0%
355,竹林大火,东方深秘录，深秘乐曲集‎,62,2,<a href='./?m=info&type=music&id=355' target='_blank'>点击查看详情</a>,3.23%,0.99%,0.03%,31,0,0%,0.52%,0%,17,0,0%,0.33%,0%
356,华狭间的战场,东方深秘录，深秘乐曲集‎,39,1,<a href='./?m=info&type=music&id=356' target='_blank'>点击查看详情</a>,2.56%,0.62%,0.02%,36,3,8.33%,0.6%,0.05%,52,1,1.92%,1.02%,0.02%
357,Last Occultism ~现世的秘术师,东方深秘录，深秘乐曲集‎，东方外来韦编,218,16,<a href='./?m=info&type=music&id=357' target='_blank'>点击查看详情</a>,7.34%,3.48%,0.27%,170,14,8.24%,2.83%,0.25%,149,10,6.71%,2.92%,0.21%
358,宇宙巫女现身,东方绀珠传,32,1,<a href='./?m=info&type=music&id=358' target='_blank'>点击查看详情</a>,3.13%,0.51%,0.02%,17,0,0%,0.28%,0%,16,1,6.25%,0.31%,0.02%
359,忘不了，那曾依藉的绿意,东方绀珠传,19,0,<a href='./?m=info&type=music&id=359' target='_blank'>点击查看详情</a>,0%,0.3%,0%,16,0,0%,0.27%,0%,28,1,3.57%,0.55%,0.02%
360,兔已着陆,东方绀珠传，东方铃奈庵,34,1,<a href='./?m=info&type=music&id=360' target='_blank'>点击查看详情</a>,2.94%,0.54%,0.02%,48,1,2.08%,0.8%,0.02%,33,1,3.03%,0.65%,0.02%
361,湖上倒映着洁净的月光,东方绀珠传,3,0,<a href='./?m=info&type=music&id=361' target='_blank'>点击查看详情</a>,0%,0.05%,0%,3,0,0%,0.05%,0%,7,1,14.29%,0.14%,0.02%
362,九月的南瓜,东方绀珠传，燕石博物志,78,6,<a href='./?m=info&type=music&id=362' target='_blank'>点击查看详情</a>,7.69%,1.25%,0.1%,97,7,7.22%,1.62%,0.12%,84,3,3.57%,1.65%,0.06%
363,飞翔于宇宙的不可思议巫女,东方绀珠传,82,2,<a href='./?m=info&type=music&id=363' target='_blank'>点击查看详情</a>,2.44%,1.31%,0.03%,107,3,2.8%,1.78%,0.05%,145,6,4.14%,2.85%,0.13%
364,永远的春梦,东方绀珠传,264,10,<a href='./?m=info&type=music&id=364' target='_blank'>点击查看详情</a>,3.79%,4.22%,0.17%,271,15,5.54%,4.52%,0.27%,328,17,5.18%,6.44%,0.36%
365,冻结的永远之都,东方绀珠传，燕石博物志,148,12,<a href='./?m=info&type=music&id=365' target='_blank'>点击查看详情</a>,8.11%,2.36%,0.2%,137,6,4.38%,2.28%,0.11%,161,7,4.35%,3.16%,0.15%
366,逆转的命运之轮,东方绀珠传,62,6,<a href='./?m=info&type=music&id=366' target='_blank'>点击查看详情</a>,9.68%,0.99%,0.1%,64,5,7.81%,1.07%,0.09%,60,3,5%,1.18%,0.06%
367,遥遥38万公里的航程,东方绀珠传,169,8,<a href='./?m=info&type=music&id=367' target='_blank'>点击查看详情</a>,4.73%,2.7%,0.13%,160,9,5.63%,2.67%,0.16%,175,8,4.57%,3.43%,0.17%
368,星条旗的小丑,东方绀珠传,346,18,<a href='./?m=info&type=music&id=368' target='_blank'>点击查看详情</a>,5.2%,5.53%,0.3%,425,20,4.71%,7.08%,0.36%,318,10,3.14%,6.24%,0.21%
369,故乡之星倒映之海,东方绀珠传，燕石博物志,463,28,<a href='./?m=info&type=music&id=369' target='_blank'>点击查看详情</a>,6.05%,7.4%,0.47%,374,36,9.63%,6.23%,0.64%,348,20,5.75%,6.83%,0.43%
370,Pure Furies　～ 心之所在,东方绀珠传，燕石博物志,759,80,<a href='./?m=info&type=music&id=370' target='_blank'>点击查看详情</a>,10.54%,12.13%,1.35%,544,67,12.32%,9.07%,1.19%,371,31,8.36%,7.28%,0.66%
371,前所未见的噩梦世界,东方绀珠传,31,4,<a href='./?m=info&type=music&id=371' target='_blank'>点击查看详情</a>,12.9%,0.5%,0.07%,28,3,10.71%,0.47%,0.05%,48,2,4.17%,0.94%,0.04%
372,Pandemonic Planet,东方绀珠传，旧约酒吧,59,3,<a href='./?m=info&type=music&id=372' target='_blank'>点击查看详情</a>,5.08%,0.94%,0.05%,72,2,2.78%,1.2%,0.04%,69,4,5.8%,1.35%,0.09%
373,从神社所见之月,东方绀珠传,16,1,<a href='./?m=info&type=music&id=373' target='_blank'>点击查看详情</a>,6.25%,0.26%,0.02%,14,0,0%,0.23%,0%,7,0,0%,0.14%,0%
374,宇宙巫女归还,东方绀珠传,8,0,<a href='./?m=info&type=music&id=374' target='_blank'>点击查看详情</a>,0%,0.13%,0%,7,0,0%,0.12%,0%,6,0,0%,0.12%,0%
375,蓬莱传说,蓬莱人形,427,95,<a href='./?m=info&type=music&id=375' target='_blank'>点击查看详情</a>,22.25%,6.82%,1.6%,355,67,18.87%,5.92%,1.19%,268,50,18.66%,5.26%,1.06%
376,人偶之森,蓬莱人形,6,0,<a href='./?m=info&type=music&id=376' target='_blank'>点击查看详情</a>,0%,0.1%,0%,3,0,0%,0.05%,0%,2,0,0%,0.04%,0%
377,空中飞翔的巫女不可思议的每天,蓬莱人形,18,1,<a href='./?m=info&type=music&id=377' target='_blank'>点击查看详情</a>,5.56%,0.29%,0.02%,19,0,0%,0.32%,0%,15,0,0%,0.29%,0%
378,走在夜晚的莲台野,莲台野夜行,22,0,<a href='./?m=info&type=music&id=378' target='_blank'>点击查看详情</a>,0%,0.35%,0%,15,0,0%,0.25%,0%,13,0,0%,0.26%,0%
379,少女秘封俱乐部,莲台野夜行,370,37,<a href='./?m=info&type=music&id=379' target='_blank'>点击查看详情</a>,10%,5.91%,0.62%,337,40,11.87%,5.62%,0.71%,265,37,13.96%,5.2%,0.79%
380,古老的冥界寺,莲台野夜行,3,0,<a href='./?m=info&type=music&id=380' target='_blank'>点击查看详情</a>,0%,0.05%,0%,6,0,0%,0.1%,0%,6,0,0%,0.12%,0%
381,魔术师梅莉,莲台野夜行,28,2,<a href='./?m=info&type=music&id=381' target='_blank'>点击查看详情</a>,7.14%,0.45%,0.03%,31,2,6.45%,0.52%,0.04%,35,3,8.57%,0.69%,0.06%
382,月之妖鸟、化猫之幻,莲台野夜行,47,4,<a href='./?m=info&type=music&id=382' target='_blank'>点击查看详情</a>,8.51%,0.75%,0.07%,32,3,9.38%,0.53%,0.05%,41,2,4.88%,0.8%,0.04%
383,过去的花 ～ Fairy of Flower,莲台野夜行,39,2,<a href='./?m=info&type=music&id=383' target='_blank'>点击查看详情</a>,5.13%,0.62%,0.03%,37,2,5.41%,0.62%,0.04%,32,2,6.25%,0.63%,0.04%
384,幻想的永远祭,莲台野夜行,6,0,<a href='./?m=info&type=music&id=384' target='_blank'>点击查看详情</a>,0%,0.1%,0%,13,1,7.69%,0.22%,0.02%,11,0,0%,0.22%,0%
385,童祭 ～ Innocent Treasures,梦违科学世纪,784,126,<a href='./?m=info&type=music&id=385' target='_blank'>点击查看详情</a>,16.07%,12.53%,2.13%,565,90,15.93%,9.42%,1.6%,425,39,9.18%,8.34%,0.83%
386,华胥之梦,梦违科学世纪,37,2,<a href='./?m=info&type=music&id=386' target='_blank'>点击查看详情</a>,5.41%,0.59%,0.03%,28,3,10.71%,0.47%,0.05%,28,0,0%,0.55%,0%
387,科学世纪的少年少女,梦违科学世纪,88,5,<a href='./?m=info&type=music&id=387' target='_blank'>点击查看详情</a>,5.68%,1.41%,0.08%,57,3,5.26%,0.95%,0.05%,57,2,3.51%,1.12%,0.04%
388,梦境与现实的境界,梦违科学世纪,23,3,<a href='./?m=info&type=music&id=388' target='_blank'>点击查看详情</a>,13.04%,0.37%,0.05%,23,1,4.35%,0.38%,0.02%,27,2,7.41%,0.53%,0.04%
389,广重36号 ～ Neo Super-Express,卯酉东海道,198,16,<a href='./?m=info&type=music&id=389' target='_blank'>点击查看详情</a>,8.08%,3.16%,0.27%,157,16,10.19%,2.62%,0.28%,155,15,9.68%,3.04%,0.32%
390,53分钟的蓝色大海,卯酉东海道,57,9,<a href='./?m=info&type=music&id=390' target='_blank'>点击查看详情</a>,15.79%,0.91%,0.15%,40,5,12.5%,0.67%,0.09%,38,6,15.79%,0.75%,0.13%
391,青木原的传说,卯酉东海道,13,3,<a href='./?m=info&type=music&id=391' target='_blank'>点击查看详情</a>,23.08%,0.21%,0.05%,7,1,14.29%,0.12%,0.02%,12,0,0%,0.24%,0%
392,最澄澈的空与海,卯酉东海道,150,20,<a href='./?m=info&type=music&id=392' target='_blank'>点击查看详情</a>,13.33%,2.4%,0.34%,157,17,10.83%,2.62%,0.3%,164,16,9.76%,3.22%,0.34%
393,欢迎来到月面旅行团,大空魔术,20,3,<a href='./?m=info&type=music&id=393' target='_blank'>点击查看详情</a>,15%,0.32%,0.05%,12,1,8.33%,0.2%,0.02%,13,1,7.69%,0.26%,0.02%
394,天空的格林尼治,大空魔术,240,22,<a href='./?m=info&type=music&id=394' target='_blank'>点击查看详情</a>,9.17%,3.83%,0.37%,202,18,8.91%,3.37%,0.32%,159,13,8.18%,3.12%,0.28%
395,轮椅上的未来宇宙,大空魔术,79,2,<a href='./?m=info&type=music&id=395' target='_blank'>点击查看详情</a>,2.53%,1.26%,0.03%,65,3,4.62%,1.08%,0.05%,49,6,12.24%,0.96%,0.13%
396,卫星露天咖啡屋,大空魔术,127,16,<a href='./?m=info&type=music&id=396' target='_blank'>点击查看详情</a>,12.6%,2.03%,0.27%,34,9,26.47%,0.57%,0.16%,34,2,5.88%,0.67%,0.04%
397,G Free,大空魔术,36,1,<a href='./?m=info&type=music&id=397' target='_blank'>点击查看详情</a>,2.78%,0.58%,0.02%,27,2,7.41%,0.45%,0.04%,34,0,0%,0.67%,0%
398,大空魔术 ～ Magical Astronomy,大空魔术,42,1,<a href='./?m=info&type=music&id=398' target='_blank'>点击查看详情</a>,2.38%,0.67%,0.02%,36,3,8.33%,0.6%,0.05%,31,3,9.68%,0.61%,0.06%
399,月的另一侧,大空魔术,301,37,<a href='./?m=info&type=music&id=399' target='_blank'>点击查看详情</a>,12.29%,4.81%,0.62%,193,24,12.44%,3.22%,0.43%,113,13,11.5%,2.22%,0.28%
400,未知之花 魅知之旅,未知之花 魅知之旅,142,9,<a href='./?m=info&type=music&id=400' target='_blank'>点击查看详情</a>,6.34%,2.27%,0.15%,98,3,3.06%,1.63%,0.05%,88,4,4.55%,1.73%,0.09%
401,卫星鸟船,鸟船遗迹,17,2,<a href='./?m=info&type=music&id=401' target='_blank'>点击查看详情</a>,11.76%,0.27%,0.03%,13,3,23.08%,0.22%,0.05%,19,2,10.53%,0.37%,0.04%
402,特洛伊群的密林,鸟船遗迹,13,1,<a href='./?m=info&type=music&id=402' target='_blank'>点击查看详情</a>,7.69%,0.21%,0.02%,12,0,0%,0.2%,0%,10,1,10%,0.2%,0.02%
403,天鸟船神社,鸟船遗迹,16,0,<a href='./?m=info&type=music&id=403' target='_blank'>点击查看详情</a>,0%,0.26%,0%,14,0,0%,0.23%,0%,18,0,0%,0.35%,0%
404,天鸟船神社的结界,鸟船遗迹,28,2,<a href='./?m=info&type=music&id=404' target='_blank'>点击查看详情</a>,7.14%,0.45%,0.03%,28,1,3.57%,0.47%,0.02%,22,0,0%,0.43%,0%
405,漂浮于宇宙之中的幻想乡,鸟船遗迹,20,1,<a href='./?m=info&type=music&id=405' target='_blank'>点击查看详情</a>,5%,0.32%,0.02%,19,0,0%,0.32%,0%,26,1,3.85%,0.51%,0.02%
406,绿意盎然的疗养院,伊奘诺物质,18,0,<a href='./?m=info&type=music&id=406' target='_blank'>点击查看详情</a>,0%,0.29%,0%,15,1,6.67%,0.25%,0.02%,19,1,5.26%,0.37%,0.02%
407,被牛引到善光寺,伊奘诺物质,17,1,<a href='./?m=info&type=music&id=407' target='_blank'>点击查看详情</a>,5.88%,0.27%,0.02%,19,0,0%,0.32%,0%,19,0,0%,0.37%,0%
408,阿加尔塔之风,伊奘诺物质,65,7,<a href='./?m=info&type=music&id=408' target='_blank'>点击查看详情</a>,10.77%,1.04%,0.12%,32,6,18.75%,0.53%,0.11%,31,3,9.68%,0.61%,0.06%
409,伊奘诺物质,伊奘诺物质,30,3,<a href='./?m=info&type=music&id=409' target='_blank'>点击查看详情</a>,10%,0.48%,0.05%,30,3,10%,0.5%,0.05%,27,1,3.7%,0.53%,0.02%
410,收集日本各地的不可思议,伊奘诺物质,53,9,<a href='./?m=info&type=music&id=410' target='_blank'>点击查看详情</a>,16.98%,0.85%,0.15%,39,3,7.69%,0.65%,0.05%,33,2,6.06%,0.65%,0.04%
411,Theme of Eastern Story,幺乐团的历史 vol.5,11,0,<a href='./?m=info&type=music&id=411' target='_blank'>点击查看详情</a>,0%,0.18%,0%,18,3,16.67%,0.3%,0.05%,23,2,8.7%,0.45%,0.04%
412,Japanese Saga,东方求闻史纪,9,0,<a href='./?m=info&type=music&id=412' target='_blank'>点击查看详情</a>,0%,0.14%,0%,5,0,0%,0.08%,0%,4,0,0%,0.08%,0%
413,阿礼的孩子,东方求闻史纪,24,4,<a href='./?m=info&type=music&id=413' target='_blank'>点击查看详情</a>,16.67%,0.38%,0.07%,25,2,8%,0.42%,0.04%,19,1,5.26%,0.37%,0.02%
414,飞翔夜晚的鸠山 - Power MIX,东方求闻史纪,2,0,<a href='./?m=info&type=music&id=414' target='_blank'>点击查看详情</a>,0%,0.03%,0%,3,0,0%,0.05%,0%,3,0,0%,0.06%,0%
415,妖怪宇宙旅行,东方儚月抄,4,0,<a href='./?m=info&type=music&id=415' target='_blank'>点击查看详情</a>,0%,0.06%,0%,7,0,0%,0.12%,0%,5,0,0%,0.1%,0%
416,绵月的符卡 ～ Lunatic Blue,东方儚月抄,7,0,<a href='./?m=info&type=music&id=416' target='_blank'>点击查看详情</a>,0%,0.11%,0%,6,0,0%,0.1%,0%,6,1,16.67%,0.12%,0.02%
417,风神少女,东方文花帖，东方花映塚，东方文花帖，东方绯想天，全人类的天乐录,312,40,<a href='./?m=info&type=music&id=417' target='_blank'>点击查看详情</a>,12.82%,4.98%,0.67%,245,30,12.24%,4.08%,0.53%,226,29,12.83%,4.44%,0.62%
418,花映塚 ～ after Higan Retour,东方文花帖,8,0,<a href='./?m=info&type=music&id=418' target='_blank'>点击查看详情</a>,0%,0.13%,0%,12,2,16.67%,0.2%,0.04%,11,0,0%,0.22%,0%
419,魔法使的忧郁,The Grimoire of Marisa,37,3,<a href='./?m=info&type=music&id=419' target='_blank'>点击查看详情</a>,8.11%,0.59%,0.05%,35,1,2.86%,0.58%,0.02%,31,3,9.68%,0.61%,0.06%
420,Sunny Rutile Flection,东方三月精,5,0,<a href='./?m=info&type=music&id=420' target='_blank'>点击查看详情</a>,0%,0.08%,0%,1,0,0%,0.02%,0%,1,0,0%,0.02%,0%
421,夜晚无法入睡,东方三月精,16,2,<a href='./?m=info&type=music&id=421' target='_blank'>点击查看详情</a>,12.5%,0.26%,0.03%,7,1,14.29%,0.12%,0.02%,8,1,12.5%,0.16%,0.02%
422,妖精灿烂的样子,东方三月精,4,1,<a href='./?m=info&type=music&id=422' target='_blank'>点击查看详情</a>,25%,0.06%,0.02%,5,1,20%,0.08%,0.02%,3,0,0%,0.06%,0%
423,桑尼米尔克的红雾异变,东方三月精,17,1,<a href='./?m=info&type=music&id=423' target='_blank'>点击查看详情</a>,5.88%,0.27%,0.02%,12,1,8.33%,0.2%,0.02%,6,0,0%,0.12%,0%
424,雪月樱花之国,东方三月精,17,1,<a href='./?m=info&type=music&id=424' target='_blank'>点击查看详情</a>,5.88%,0.27%,0.02%,16,4,25%,0.27%,0.07%,19,2,10.53%,0.37%,0.04%
425,Star Voyage2008,东方三月精,3,2,<a href='./?m=info&type=music&id=425' target='_blank'>点击查看详情</a>,66.67%,0.05%,0.03%,2,1,50%,0.03%,0.02%,0,0,0%,0%,0%
426,可爱的大战争叠奏曲,东方三月精，妖精大战争,15,0,<a href='./?m=info&type=music&id=426' target='_blank'>点击查看详情</a>,0%,0.24%,0%,19,1,5.26%,0.32%,0.02%,21,0,0%,0.41%,0%
427,妖精冒险谭,东方三月精,4,1,<a href='./?m=info&type=music&id=427' target='_blank'>点击查看详情</a>,25%,0.06%,0.02%,3,0,0%,0.05%,0%,4,0,0%,0.08%,0%
428,两个世界,东方三月精,1,0,<a href='./?m=info&type=music&id=428' target='_blank'>点击查看详情</a>,0%,0.02%,0%,3,0,0%,0.05%,0%,6,0,0%,0.12%,0%
429,神域的捉迷藏生活,东方三月精,0,0,<a href='./?m=info&type=music&id=429' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,0,0,0%,0%,0%
430,时刻旺盛的好奇心,东方三月精，妖精大战争,22,0,<a href='./?m=info&type=music&id=430' target='_blank'>点击查看详情</a>,0%,0.35%,0%,19,2,10.53%,0.32%,0.04%,18,0,0%,0.35%,0%
431,午夜中的妖精舞会,东方三月精，妖精大战争,27,0,<a href='./?m=info&type=music&id=431' target='_blank'>点击查看详情</a>,0%,0.43%,0%,25,1,4%,0.42%,0.02%,16,0,0%,0.31%,0%
432,妖精大战争 ～Faily Wars,东方三月精，妖精大战争,43,1,<a href='./?m=info&type=music&id=432' target='_blank'>点击查看详情</a>,2.33%,0.69%,0.02%,26,3,11.54%,0.43%,0.05%,31,4,12.9%,0.61%,0.09%
433,秋霜玉　～ Clockworks,其他作品,5,0,<a href='./?m=info&type=music&id=433' target='_blank'>点击查看详情</a>,0%,0.08%,0%,2,0,0%,0.03%,0%,1,0,0%,0.02%,0%
434,False Strawberry,其他作品,3,0,<a href='./?m=info&type=music&id=434' target='_blank'>点击查看详情</a>,0%,0.05%,0%,3,0,0%,0.05%,0%,2,0,0%,0.04%,0%
435,Primrose Shiver,其他作品,0,0,<a href='./?m=info&type=music&id=435' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,0,0,0%,0%,0%
436,幻想帝都,其他作品,1,0,<a href='./?m=info&type=music&id=436' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,0%,0.02%,0%,3,0,0%,0.06%,0%
437,Disastrous Gemini,其他作品,0,0,<a href='./?m=info&type=music&id=437' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
438,华之幻想 红梦之宙,其他作品,0,0,<a href='./?m=info&type=music&id=438' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
439,天空军团,其他作品,1,0,<a href='./?m=info&type=music&id=439' target='_blank'>点击查看详情</a>,0%,0.02%,0%,3,0,0%,0.05%,0%,1,0,0%,0.02%,0%
440,斯普特尼克幻夜,其他作品，The Grimoire of Marisa,2,1,<a href='./?m=info&type=music&id=440' target='_blank'>点击查看详情</a>,50%,0.03%,0.02%,3,1,33.33%,0.05%,0.02%,1,0,0%,0.02%,0%
441,机械马戏团　～ Reverie（Circus Reverie）,其他作品，蓬莱人形,15,2,<a href='./?m=info&type=music&id=441' target='_blank'>点击查看详情</a>,13.33%,0.24%,0.03%,6,1,16.67%,0.1%,0.02%,4,1,25%,0.08%,0.02%
442,卡纳维拉尔角的梦幻少女,其他作品,3,0,<a href='./?m=info&type=music&id=442' target='_blank'>点击查看详情</a>,0%,0.05%,0%,0,0,0%,0%,0%,2,0,0%,0.04%,0%
443,魔法少女十字军,其他作品，莲台野夜行,38,3,<a href='./?m=info&type=music&id=443' target='_blank'>点击查看详情</a>,7.89%,0.61%,0.05%,40,4,10%,0.67%,0.07%,29,2,6.9%,0.57%,0.04%
444,Antique Terror,其他作品,1,0,<a href='./?m=info&type=music&id=444' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
445,梦机械　～ Innocent Power,其他作品,4,0,<a href='./?m=info&type=music&id=445' target='_blank'>点击查看详情</a>,0%,0.06%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
446,幻想科学　～ Doll's Phantom,其他作品，梦违科学世纪,13,0,<a href='./?m=info&type=music&id=446' target='_blank'>点击查看详情</a>,0%,0.21%,0%,14,1,7.14%,0.23%,0.02%,7,0,0%,0.14%,0%
447,少女神性　～ Pandora's Box,其他作品,9,0,<a href='./?m=info&type=music&id=447' target='_blank'>点击查看详情</a>,0%,0.14%,0%,9,1,11.11%,0.15%,0.02%,4,0,0%,0.08%,0%
448,Silk Road Alice,其他作品,6,0,<a href='./?m=info&type=music&id=448' target='_blank'>点击查看详情</a>,0%,0.1%,0%,3,0,0%,0.05%,0%,6,1,16.67%,0.12%,0.02%
449,魔女们的舞会　～ Magus,其他作品，东方萃梦想，幻想曲拔萃,108,6,<a href='./?m=info&type=music&id=449' target='_blank'>点击查看详情</a>,5.56%,1.73%,0.1%,69,5,7.25%,1.15%,0.09%,82,12,14.63%,1.61%,0.26%
450,二色莲花蝶　～ Ancients,其他作品，蓬莱人形，东方非想天则，核热造神非想天则，东方深秘录，深秘乐曲集‎,296,30,<a href='./?m=info&type=music&id=450' target='_blank'>点击查看详情</a>,10.14%,4.73%,0.51%,236,27,11.44%,3.93%,0.48%,192,17,8.85%,3.77%,0.36%
451,Herselves,其他作品,9,2,<a href='./?m=info&type=music&id=451' target='_blank'>点击查看详情</a>,22.22%,0.14%,0.03%,5,0,0%,0.08%,0%,1,0,0%,0.02%,0%
452,Titled Maid,其他作品,1,0,<a href='./?m=info&type=music&id=452' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,0%,0.02%,0%,2,0,0%,0.04%,0%
453,稀翁玉　～ Fairy Dance,其他作品,1,0,<a href='./?m=info&type=music&id=453' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,0,0%,0%,0%,2,0,0%,0.04%,0%
454,天鹅绒少女战　～ Velvet Battle,其他作品,3,0,<a href='./?m=info&type=music&id=454' target='_blank'>点击查看详情</a>,0%,0.05%,0%,2,0,0%,0.03%,0%,4,0,0%,0.08%,0%
455,Castle Explorer -in the Sky-,其他作品,1,0,<a href='./?m=info&type=music&id=455' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
456,俄耳甫斯的诗　～ Pseudoclassic,其他作品,0,0,<a href='./?m=info&type=music&id=456' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,1,0,0%,0.02%,0%
457,新幻想　～ New Fantasy,其他作品,0,0,<a href='./?m=info&type=music&id=457' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.02%,0%,1,0,0%,0.02%,0%
458,奥尔良的圣骑士,其他作品,1,0,<a href='./?m=info&type=music&id=458' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,0%,0.02%,0%,1,0,0%,0.02%,0%
459,"My Maid, Sweet Maid",其他作品,3,1,<a href='./?m=info&type=music&id=459' target='_blank'>点击查看详情</a>,33.33%,0.05%,0.02%,3,1,33.33%,0.05%,0.02%,4,1,25%,0.08%,0.02%
460,樱花之恋塚　～ Flower of Japan,其他作品，蓬莱人形,175,14,<a href='./?m=info&type=music&id=460' target='_blank'>点击查看详情</a>,8%,2.8%,0.24%,146,11,7.53%,2.43%,0.2%,118,19,16.1%,2.32%,0.4%
461,少女战士　～ Heart of Valkyrie,其他作品,2,0,<a href='./?m=info&type=music&id=461' target='_blank'>点击查看详情</a>,0%,0.03%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
462,神秘的人偶　～ God Knows,其他作品，蓬莱人形,16,1,<a href='./?m=info&type=music&id=462' target='_blank'>点击查看详情</a>,6.25%,0.26%,0.02%,10,0,0%,0.17%,0%,10,0,0%,0.2%,0%
463,Witch of Love Potion,其他作品，蓬莱人形,10,0,<a href='./?m=info&type=music&id=463' target='_blank'>点击查看详情</a>,0%,0.16%,0%,9,0,0%,0.15%,0%,3,0,0%,0.06%,0%
464,Magical and Hopeless,其他作品,0,0,<a href='./?m=info&type=music&id=464' target='_blank'>点击查看详情</a>,0%,0%,0%,2,0,0%,0.03%,0%,0,0,0%,0%,0%
465,Sacred Battle,其他作品,1,0,<a href='./?m=info&type=music&id=465' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
466,酒鬼的雷姆利亚,其他作品，东方儚月抄,2,0,<a href='./?m=info&type=music&id=466' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,0%,0.03%,0%,4,0,0%,0.08%,0%
467,AN ORDEAL FROM GOD,其他作品,7,1,<a href='./?m=info&type=music&id=467' target='_blank'>点击查看详情</a>,14.29%,0.11%,0.02%,3,0,0%,0.05%,0%,6,0,0%,0.12%,0%
468,好奇的上海古牌,其他作品,9,3,<a href='./?m=info&type=music&id=468' target='_blank'>点击查看详情</a>,33.33%,0.14%,0.05%,10,0,0%,0.17%,0%,7,1,14.29%,0.14%,0.02%
469,妖妖跋扈　～ Speed Fox!,其他作品,3,0,<a href='./?m=info&type=music&id=469' target='_blank'>点击查看详情</a>,0%,0.05%,0%,5,0,0%,0.08%,0%,4,0,0%,0.08%,0%
470,黄昏的魔术师,其他作品,8,0,<a href='./?m=info&type=music&id=470' target='_blank'>点击查看详情</a>,0%,0.13%,0%,6,0,0%,0.1%,0%,2,0,0%,0.04%,0%
471,Magic of Life,其他作品,0,0,<a href='./?m=info&type=music&id=471' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
472,Plastic Space,其他作品,1,0,<a href='./?m=info&type=music&id=472' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
473,Inventive City,其他作品,0,0,<a href='./?m=info&type=music&id=473' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
474,梦幻回廊,其他作品,40,4,<a href='./?m=info&type=music&id=474' target='_blank'>点击查看详情</a>,10%,0.64%,0.07%,24,1,4.17%,0.4%,0.02%,25,1,4%,0.49%,0.02%
475,蓬莱幻想 ～ far East,其他作品,9,2,<a href='./?m=info&type=music&id=475' target='_blank'>点击查看详情</a>,22.22%,0.14%,0.03%,6,0,0%,0.1%,0%,8,1,12.5%,0.16%,0.02%
476,巨大的影子与渺小的结局,核热造神非想天则,11,1,<a href='./?m=info&type=music&id=476' target='_blank'>点击查看详情</a>,9.09%,0.18%,0.02%,8,0,0%,0.13%,0%,10,0,0%,0.2%,0%
477,心绮楼祭囃子,暗黑能乐集心绮楼‎,18,1,<a href='./?m=info&type=music&id=477' target='_blank'>点击查看详情</a>,5.56%,0.29%,0.02%,26,1,3.85%,0.43%,0.02%,16,0,0%,0.31%,0%
478,出演者选择,暗黑能乐集心绮楼‎,0,0,<a href='./?m=info&type=music&id=478' target='_blank'>点击查看详情</a>,0%,0%,0%,3,0,0%,0.05%,0%,5,0,0%,0.1%,0%
479,没用上的场所,暗黑能乐集心绮楼‎,2,0,<a href='./?m=info&type=music&id=479' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,0%,0.03%,0%,2,0,0%,0.04%,0%
