keyword,textrank
名字,0.27673603520520473
感觉,0.21777993088308212
地狱,0.21009575128093574
发射,0.20869011098423168
射击,0.20334288898639458
兔子,0.19445967885392784
类型,0.1881620344431863
年糕,0.1758498992830106
兽王,0.1725451519079674
目标,0.1704674634274858
援护,0.16813753867791262
战斗,0.16426699700752398
中国,0.15942714994896523
文花,0.14845260692113565
对话,0.14752977714910043
建议,0.14696953709319374
日记,0.14478261179534122
出场,0.14203191826253003
授权,0.14179393239388524
