keyword,textrank
人偶,1.0
厄运,0.6959894652831489
风神,0.27935934683425223
变得,0.21206047937695802
收集,0.2114801654670847
流雏,0.19956127849602465
红色,0.17795190164696562
诅咒,0.1651949168568509
转转,0.16186303616610562
人们,0.15522276661807752
类型,0.1478819765726164
储存,0.14144078740774307
河流,0.14024513979091194
文花,0.136520850180578
灾祸,0.13543078154406765
神明,0.13096898814125518
感觉,0.12622784920124278
无法,0.12575677998565213
河里,0.12441059336539485
丝带,0.12424343420211265
