keyword,textrank
演奏,0.982164396457333
声音,0.8085966716408891
姐妹,0.5810401656675569
骚灵,0.573736243172131
乐器,0.48915407849474585
幽灵,0.44887268296033
键盘,0.3960281261442434
类型,0.31038042387396514
进行,0.2923427998651425
不会,0.2816312856536835
妖妖梦,0.2781744385847584
白色,0.25220296073251863
姐姐,0.23618922121701325
文花,0.23416233863112287
人气,0.22607188808405096
无法,0.2101492857966375
绿色,0.19909693751692534
对话,0.19326239430902376
史纪,0.1931670433578223
发出,0.1862295041341807
