keyword,textrank
尸体,1.0
地狱,0.5444182424224189
地灵,0.3034560333763978
火焰,0.265208135285937
怨灵,0.233769298902385
应该,0.20872928814937294
幽灵,0.19624718394723625
火车,0.1709937669646939
遗址,0.16195931784372392
收集,0.15095560365505462
开始,0.14743336838158977
兽王,0.14720619434243698
僵尸,0.14216755406448717
血枪,0.13625826478053846
带走,0.13149417402311045
地底,0.12965572084437518
有着,0.12104633333735113
对话,0.11794629530904382
无法,0.11354252778187149
人妖,0.10881664450036393
