keyword,tfidf
介绍,0.1738895734090115
scarlet,0.1499673243377607
斯卡蕾特,0.1487325649815506
蕾米莉亚,0.14607662632116578
操纵命运程度的能力,0.13574167484208316
中,0.12748505569847193
红符,0.12497277028146725
在,0.11951723971731745
夜符,0.11733211090022411
demon,0.11247549325332053
鲜红的恶魔,0.10859333987366653
remilia,0.0999782162251738
b或c,0.09113849472578427
史纪,0.08988298116341951
献给已逝公主的七重奏,0.08144500490524989
cradle,0.08144500490524989
查看日文原文,0.0809951841739868
cost,0.07594874560482022
lord,0.07498366216888035
吸血鬼,0.07172834118718102
18,0.06896320346209381
永远鲜红的幼月,0.06787083742104158
神鬼,0.06787083742104158
vampire,0.06787083742104158
bloody,0.06684333303162861
紅符,0.062486385140733625
符卡名,0.058975173895274235
devil,0.058666055450112053
使用简易度,0.05579759466651318
亡き王女の為のセプテット,0.05429666993683326
紅い悪魔,0.05429666993683326
红色不夜城,0.05429666993683326
夜王,0.05429666993683326
威力,0.05427876671888997
catastrophe,0.0499891081125869
heart,0.0499891081125869
红魔馆,0.04839461304488974
帕秋莉,0.04780689588692698
红魔馆大图书馆,0.046631083293562164
诺蕾姬,0.045150957226542145
level7,0.044562222021085736
萃梦想,0.04407682119887459
技能与符卡,0.04390482111559682
永夜抄,0.04323302835377453
爱丽丝,0.04249501856615732
博丽神社,0.04131381116574312
永夜抄manual,0.04098762353553201
安乐椅上的侦探,0.040722502452624945
曹米莉亚,0.040722502452624945
蕾米莉亚是,0.040722502452624945
