keyword,tfidf
改变身边物体重量程度的能力,0.1742380073308259
獭,0.17418055590658796
鹫,0.17418055590658796
狼,0.16973101674419758
石符,0.16041504195220924
鬼符,0.13152927902144707
牛崎,0.13067850549811943
ushizaki,0.13067850549811943
urumi,0.13067850549811943
潤美,0.08711900366541295
牛鬼,0.08711900366541295
增重,0.08711900366541295
古代鱼的携子护卫,0.08711900366541295
石之婴儿与水中牛,0.08711900366541295
怀抱石婴的牛鬼,0.08711900366541295
siege,0.08711900366541295
幺乐团的历史,0.08522906843397957
三途河,0.08281891874911414
demon,0.08020752097610462
baby,0.08020752097610462
溺符,0.08020752097610462
与八坂神奈子的关系,0.08020752097610462
stone,0.08020752097610462
东方鬼形兽,0.0767061615905816
鬼形兽设定文档,0.06576463951072353
2nd,0.06230394602473713
外貌,0.06148078058944357
鬼形兽,0.05806018530219598
2面boss,0.05521261249940942
二次设定,0.05113744106038774
弹幕狂们的黑市,0.05113744106038774
从立绘就能看出的大乳量,0.043559501832706474
以及黑白二色的头发,0.043559501832706474
联想出奶牛一说,0.043559501832706474
隐藏灵也许就是奶牛,0.043559501832706474
因为手中怀抱的婴儿,0.043559501832706474
又衍生出奶妈的设定,0.043559501832706474
牛鬼大体上是牛和蜘蛛结合的妖怪,0.043559501832706474
但润美外形没有什么蜘蛛的要素,0.043559501832706474
有些作者会在自设形象时加上去,0.043559501832706474
卖鱼的时候用自己的能力改变货物的重量牟取暴利,0.043559501832706474
过于真实,0.043559501832706474
物理老师们的天敌,0.043559501832706474
她就是我们,0.043559501832706474
两人合称,0.043559501832706474
牛鬼蛇神,0.043559501832706474
一设并无明显关联,0.043559501832706474
695048,0.043559501832706474
うしざき,0.043559501832706474
うるみ,0.043559501832706474
