keyword,tfidf
玉符,0.54123721679567
里,0.15880116295136507
从口中说出便可使事态逆转程度的能力,0.1119763108307806
欺诈,0.08398223312308546
星期二,0.07998121398265655
稀神,0.07731960239938145
月之都迁都计划,0.07731960239938145
月之民,0.07259239067080835
绀珠传,0.06934253713763287
绀珠传访谈,0.06120254821853124
月之都,0.0594398026831742
kisin,0.0559881554153903
sagume,0.0559881554153903
但是其性质非鬼非神亦非精灵,0.0559881554153903
这个事态就会向反方向发展,0.0559881554153903
只需要在力量石附近,0.0559881554153903
就可以把不应存在的流言,0.0559881554153903
具现化,0.0559881554153903
也可能对对方有害,0.0559881554153903
她并不是真心想迁都,0.0559881554153903
想办法击败敌人,0.0559881554153903
招来口舌之祸的女神,0.0559881554153903
逆转的命运之轮,0.0559881554153903
主动寡言的女神,0.0559881554153903
乌合的二重咒,0.0559881554153903
秽身探知型水雷,0.0559881554153903
穢身探知型機雷,0.0559881554153903
改,0.0559881554153903
孤翼的白鹭,0.0559881554153903
铜墙铁壁的阴阳玉,0.0559881554153903
众神的难摄之弹冠,0.0559881554153903
梦鹭,0.0559881554153903
孤翼的梦鹭,0.0559881554153903
sagi,0.0559881554153903
东方绀珠传,0.05477356407468925
幺乐团的历史,0.05477356407468925
都市传说,0.051546401599587635
的攻击,0.051546401599587635
鹭,0.051546401599587635
绵月姐妹,0.04839492711387223
文文春新报,0.04395317329806956
东方绀珠传访谈,0.03835722529120164
为此,0.03835722529120164
哆来咪,0.03834149485228248
苏伊特,0.03834149485228248
也就是说,0.03391547147539897
4面boss,0.03391547147539897
查看日文原文,0.03340735971253426
二次设定,0.03286413844481355
秘封噩梦日记,0.03286413844481355
