round,entity_id,name_jp,name_cn,rank,equal_rank,old_2_1_rank,points,old_2_1_points,primary_count,secondary_count,other_count,selection_count,ballots,primary_rate,secondary_rate,top2_rate,selection_rate,male_rate,female_rate,other_gender_rate,under20_rate,overall_male_rate,overall_female_rate,overall_other_gender_rate,rank_change,equal_rank_change,points_change,primary_count_change,secondary_count_change,selection_count_change,selection_rate_change,primary_rate_change,female_rate_change,selection_yoy
20,16,ルナサ・プリズムリバー,露娜萨·普莉兹姆利巴,90,90,90,874,874,92,0,690,782,56855,0.11764705882352941,0.0,0.11764705882352941,0.013754287221880221,0.802013422818792,0.174496644295302,0.02348993288590604,0.5932203389830508,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,12,レティ・ホワイトロック,蕾蒂·霍瓦特洛克,91,92,91,844,844,110,0,624,734,56855,0.14986376021798364,0.0,0.14986376021798364,0.012910034297775042,0.8095238095238095,0.16017316017316016,0.030303030303030304,0.5281385281385281,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,66,宮古 芳香,宫古芳香,92,93,92,825,825,94,0,637,731,56855,0.12859097127222982,0.0,0.12859097127222982,0.012857268490018468,0.49107142857142855,0.46875,0.04017857142857143,0.583710407239819,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,33,メディスン・メランコリー,梅蒂欣·梅兰可莉,93,94,93,823,823,104,0,615,719,56855,0.14464534075104313,0.0,0.14464534075104313,0.012646205258992174,0.6275303643724697,0.32388663967611336,0.048582995951417005,0.44308943089430897,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,123,岡崎 夢美,冈崎梦美,94,95,94,802,802,84,0,634,718,56855,0.116991643454039,0.0,0.116991643454039,0.012628616656406648,0.6791044776119403,0.26119402985074625,0.05970149253731343,0.49230769230769234,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,80,堀川 雷鼓,堀川雷鼓,95,99,95,787,787,93,0,601,694,56855,0.1340057636887608,0.0,0.1340057636887608,0.01220649019435406,0.7376425855513308,0.22433460076045628,0.03802281368821293,0.4716981132075472,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-4,,,,,,,,
20,145,綿月 依姫,绵月依姬,96,98,96,786,786,80,0,626,706,56855,0.11331444759206799,0.0,0.11331444759206799,0.012417553425380354,0.7841409691629956,0.1762114537444934,0.039647577092511016,0.5714285714285714,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-2,,,,,,,,
20,215,天火人 ちやり,天火人血枪,97,91,97,784,784,40,0,704,744,56855,0.053763440860215055,0.0,0.053763440860215055,0.013085920323630288,0.7664670658682635,0.17365269461077845,0.059880239520958084,0.2953846153846154,0.7346550454210655,0.23103363614043704,0.03431131843849742,,6,,,,,,,,
20,207,姫虫 百々世,姬虫百百世,98,96,98,779,779,63,0,653,716,56855,0.08798882681564246,0.0,0.08798882681564246,0.012593439451235599,0.6539923954372624,0.3041825095057034,0.04182509505703422,0.4591439688715953,0.7346550454210655,0.23103363614043704,0.03431131843849742,,2,,,,,,,,
20,38,秋 穣子,秋穰子,99,99,99,765,765,71,0,623,694,56855,0.10230547550432277,0.0,0.10230547550432277,0.01220649019435406,0.8553719008264463,0.128099173553719,0.01652892561983471,0.4872881355932204,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,104,驪駒 早鬼,骊驹早鬼,100,97,100,754,754,46,0,662,708,56855,0.06497175141242938,0.0,0.06497175141242938,0.012452730630551403,0.6317829457364341,0.3333333333333333,0.03488372093023256,0.4881889763779528,0.7346550454210655,0.23103363614043704,0.03431131843849742,,3,,,,,,,,
20,37,秋 静葉,秋静叶,101,101,101,749,749,81,0,587,668,56855,0.12125748502994012,0.0,0.12125748502994012,0.01174918652713042,0.8340425531914893,0.13191489361702127,0.03404255319148936,0.5,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,128,幻月,幻月,102,102,102,715,715,54,0,607,661,56855,0.08169440242057488,0.0,0.08169440242057488,0.011626066309031747,0.7380952380952381,0.21825396825396826,0.04365079365079365,0.5708502024291497,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,142,ルナチャイルド,露娜切露德,103,103,103,705,705,60,0,585,645,56855,0.09302325581395349,0.0,0.09302325581395349,0.011344648667663354,0.848605577689243,0.10756972111553785,0.043824701195219126,0.3709677419354839,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,73,わかさぎ姫,若鹭姬,104,104,104,701,701,66,0,569,635,56855,0.10393700787401575,0.0,0.10393700787401575,0.011168762641808109,0.7093596059113301,0.21674876847290642,0.07389162561576355,0.4619289340101523,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,60,寅丸 星,寅丸星,105,105,105,691,691,92,0,507,599,56855,0.15358931552587646,0.0,0.15358931552587646,0.010535572948729224,0.708994708994709,0.24867724867724866,0.042328042328042326,0.39887640449438205,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,143,スターサファイア,斯塔萨菲雅,106,106,106,630,630,46,0,538,584,56855,0.07876712328767123,0.0,0.07876712328767123,0.010271743909946354,0.8309178743961353,0.12077294685990338,0.04830917874396135,0.32195121951219513,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,82,清蘭,清兰,107,109,107,599,599,45,0,509,554,56855,0.0812274368231047,0.0,0.0812274368231047,0.009744085832380617,0.8,0.17142857142857143,0.02857142857142857,0.37264150943396224,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-2,,,,,,,,
20,48,黒谷 ヤマメ,黑谷山女,108,110,108,590,590,52,0,486,538,56855,0.09665427509293681,0.0,0.09665427509293681,0.009462668191012224,0.7577639751552795,0.18012422360248448,0.062111801242236024,0.45161290322580644,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-2,,,,,,,,
20,102,杖刀偶 磨弓,杖刀偶磨弓,109,111,109,585,585,48,0,489,537,56855,0.0893854748603352,0.0,0.0893854748603352,0.0094450795884267,0.6196319018404908,0.3496932515337423,0.03067484662576687,0.4140127388535032,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-2,,,,,,,,
20,213,孫 美天,孙美天,110,107,110,582,582,18,0,546,564,56855,0.031914893617021274,0.0,0.031914893617021274,0.009919971858235864,0.75,0.19736842105263158,0.05263157894736842,0.3672566371681416,0.7346550454210655,0.23103363614043704,0.03431131843849742,,3,,,,,,,,
20,214,三頭 慧ノ子,三头慧之子,111,108,111,570,570,14,0,542,556,56855,0.025179856115107913,0.0,0.025179856115107913,0.009779263037551666,0.8455598455598455,0.11196911196911197,0.04247104247104247,0.33725490196078434,0.7346550454210655,0.23103363614043704,0.03431131843849742,,3,,,,,,,,
20,65,幽谷 響子,幽谷响子,112,113,112,561,561,55,0,451,506,56855,0.10869565217391304,0.0,0.10869565217391304,0.008899832908275437,0.8804347826086957,0.09239130434782608,0.02717391304347826,0.32608695652173914,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,141,サニーミルク,桑尼米尔克,113,112,113,555,555,35,0,485,520,56855,0.0673076923076923,0.0,0.0673076923076923,0.009146073344472781,0.88268156424581,0.08379888268156424,0.0335195530726257,0.30726256983240224,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,135,蓬莱人形ジャケットイラストの娘,蓬莱人形封面的少女（夹克子）,114,118,114,527,527,60,0,407,467,56855,0.1284796573875803,0.0,0.1284796573875803,0.008213877407439979,0.5333333333333333,0.40555555555555556,0.06111111111111111,0.6704545454545454,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-4,,,,,,,,
20,94,丁礼田舞,丁礼田舞,115,115,115,524,524,41,0,442,483,56855,0.08488612836438923,0.0,0.08488612836438923,0.008495295048808372,0.5511363636363636,0.38636363636363635,0.0625,0.5964912280701754,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,17,メルラン・プリズムリバー,梅露兰·普莉兹姆利巴,116,116,116,513,513,37,0,439,476,56855,0.07773109243697479,0.0,0.07773109243697479,0.0083721748307097,0.855,0.135,0.01,0.5404040404040404,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,195,アリスの人形（上海、蓬莱、大江戸 他）,爱丽丝的人偶（上海、蓬莱、大江户等）,117,114,117,508,508,9,0,490,499,56855,0.018036072144288578,0.0,0.018036072144288578,0.008776712690176765,0.6492537313432836,0.31343283582089554,0.03731343283582089,0.6102941176470589,0.7346550454210655,0.23103363614043704,0.03431131843849742,,3,,,,,,,,
20,209,宮出口瑞霊,宫出口瑞灵,118,117,118,507,507,38,0,431,469,56855,0.08102345415778252,0.0,0.08102345415778252,0.008249054612611028,0.6751269035532995,0.26903553299492383,0.05583756345177665,0.51,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,144,綿月 豊姫,绵月丰姬,119,120,119,497,497,59,0,379,438,56855,0.13470319634703196,0.0,0.13470319634703196,0.007703807932459766,0.6776859504132231,0.2727272727272727,0.049586776859504134,0.5327868852459017,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,127,夢月,梦月,120,119,120,477,477,21,0,435,456,56855,0.046052631578947366,0.0,0.046052631578947366,0.008020402778999208,0.7027027027027027,0.25675675675675674,0.04054054054054054,0.6666666666666666,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,179,易者,易者,121,121,121,464,464,37,0,390,427,56855,0.08665105386416862,0.0,0.08665105386416862,0.007510333304018996,0.9144736842105263,0.06578947368421052,0.019736842105263157,0.5095541401273885,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,89,エタニティラルバ,爱塔妮缇拉尔瓦,122,122,122,451,451,40,0,371,411,56855,0.09732360097323602,0.0,0.09732360097323602,0.007228915662650603,0.6781609195402298,0.2413793103448276,0.08045977011494253,0.4882352941176471,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,57,雲居 一輪,云居一轮,123,126,123,429,429,52,0,325,377,56855,0.13793103448275862,0.0,0.13793103448275862,0.006630903174742767,0.5714285714285714,0.38571428571428573,0.04285714285714286,0.5076923076923077,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-3,,,,,,,,
20,200,豪徳寺 ミケ,豪德寺三花,124,123,124,426,426,20,0,386,406,56855,0.04926108374384237,0.0,0.04926108374384237,0.007140972649722979,0.753731343283582,0.1865671641791045,0.05970149253731343,0.4676258992805756,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,18,リリカ・プリズムリバー,莉莉卡·普莉兹姆利巴,125,124,125,423,423,37,0,349,386,56855,0.09585492227979274,0.0,0.09585492227979274,0.006789200598012488,0.825503355704698,0.1342281879194631,0.040268456375838924,0.5533333333333333,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,218,C62サークルカットの娘,冴月麟,126,129,126,420,420,65,0,290,355,56855,0.18309859154929578,0.0,0.18309859154929578,0.006243953917861226,0.7165354330708661,0.2440944881889764,0.03937007874015748,0.6065573770491803,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-3,,,,,,,,
20,76,九十九 弁々,九十九弁弁,127,124,127,416,416,30,0,356,386,56855,0.07772020725388601,0.0,0.07772020725388601,0.006789200598012488,0.7214285714285714,0.22857142857142856,0.05,0.5507246376811594,0.7346550454210655,0.23103363614043704,0.03431131843849742,,3,,,,,,,,
20,160,名無しの本読み妖怪,无名的读书妖怪（朱鹭子）,128,127,128,408,408,35,0,338,373,56855,0.0938337801608579,0.0,0.0938337801608579,0.006560548764400668,0.765625,0.21875,0.015625,0.608,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,93,爾子田里乃,尔子田里乃,129,128,129,383,383,20,0,343,363,56855,0.05509641873278237,0.0,0.05509641873278237,0.006384662738545423,0.5642857142857143,0.4,0.03571428571428571,0.5367647058823529,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,120,カナ・アナベラル,卡娜·安娜贝拉尔,130,130,130,358,358,27,0,304,331,56855,0.08157099697885196,0.0,0.08157099697885196,0.005821827455808636,0.680327868852459,0.2459016393442623,0.07377049180327869,0.515625,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,146,レイセン,铃仙二号,131,131,131,340,340,25,0,290,315,56855,0.07936507936507936,0.0,0.07936507936507936,0.005540409814440242,0.7325581395348837,0.23255813953488372,0.03488372093023256,0.49411764705882355,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,83,鈴瑚,铃瑚,132,132,132,333,333,30,0,273,303,56855,0.09900990099009901,0.0,0.09900990099009901,0.005329346583413948,0.7878787878787878,0.1919191919191919,0.020202020202020204,0.3469387755102041,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,111,サリエル,萨丽爱尔,133,133,133,310,310,30,0,250,280,56855,0.10714285714285714,0.0,0.10714285714285714,0.004924808723946883,0.6391752577319587,0.30927835051546393,0.05154639175257732,0.4742268041237113,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,92,矢田寺成美,矢田寺成美,134,135,134,282,282,21,0,240,261,56855,0.08045977011494253,0.0,0.08045977011494253,0.004590625274821915,0.7280701754385965,0.21929824561403508,0.05263157894736842,0.3805309734513274,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,133,夢子,梦子,135,134,135,281,281,11,0,259,270,56855,0.040740740740740744,0.0,0.040740740740740744,0.004748922698091637,0.6875,0.275,0.0375,0.5324675324675325,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,77,九十九 八橋,九十九八桥,136,136,136,272,272,35,0,202,237,56855,0.14767932489451477,0.0,0.14767932489451477,0.0041684988127693254,0.7160493827160493,0.25925925925925924,0.024691358024691357,0.47500000000000003,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,201,山城 たかね,山城高岭,137,137,137,264,264,37,0,190,227,56855,0.16299559471365638,0.0,0.16299559471365638,0.0039926127869140795,0.7764705882352941,0.21176470588235294,0.011764705882352941,0.4285714285714286,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,47,キスメ,琪斯美,138,139,138,242,242,16,0,210,226,56855,0.07079646017699115,0.0,0.07079646017699115,0.003975024184328555,0.6119402985074627,0.3283582089552239,0.05970149253731343,0.40909090909090906,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,98,戎 瓔花,戎璎花,139,140,139,235,235,16,0,203,219,56855,0.0730593607305936,0.0,0.0730593607305936,0.003851903966229883,0.5463917525773195,0.36082474226804123,0.09278350515463918,0.4583333333333333,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,148,影華扇（断善修悪の怪腕 - 茨木童子の腕）,影华扇（断善修恶的怪臂 - 茨木童子之臂）,139,137,139,235,235,8,0,219,227,56855,0.03524229074889868,0.0,0.03524229074889868,0.0039926127869140795,0.5866666666666667,0.38666666666666666,0.02666666666666667,0.72,0.7346550454210655,0.23103363614043704,0.03431131843849742,,2,,,,,,,,
20,202,駒草 山如,驹草山如,141,141,141,227,227,11,0,205,216,56855,0.05092592592592592,0.0,0.05092592592592592,0.003799138158473309,0.6103896103896104,0.2857142857142857,0.1038961038961039,0.4230769230769231,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,116,明羅,明罗,142,152,142,217,217,58,0,101,159,56855,0.36477987421383645,0.0,0.36477987421383645,0.002796587811098408,0.45714285714285713,0.45714285714285713,0.08571428571428572,0.5882352941176471,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-10,,,,,,,,
20,203,玉造 魅須丸,玉造魅须丸,143,142,143,206,206,11,0,184,195,56855,0.05641025641025641,0.0,0.05641025641025641,0.003429777504177293,0.6336633663366337,0.31683168316831684,0.04950495049504951,0.43298969072164945,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,126,エリー,艾丽,144,146,144,204,204,21,0,162,183,56855,0.11475409836065574,0.0,0.11475409836065574,0.003218714273150998,0.7096774193548387,0.27419354838709675,0.016129032258064516,0.4666666666666667,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-2,,,,,,,,
20,122,北白河 ちゆり,北白河千百合,145,143,145,203,203,13,0,177,190,56855,0.06842105263157895,0.0,0.06842105263157895,0.0033418344912496704,0.4852941176470588,0.5,0.014705882352941176,0.5692307692307692,0.7346550454210655,0.23103363614043704,0.03431131843849742,,2,,,,,,,,
20,125,くるみ,胡桃,146,149,146,194,194,19,0,156,175,56855,0.10857142857142857,0.0,0.10857142857142857,0.0030780054524668014,0.6285714285714286,0.3142857142857143,0.05714285714285714,0.5285714285714286,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-3,,,,,,,,
20,132,マイ,舞,147,147,147,193,193,11,0,171,182,56855,0.06043956043956044,0.0,0.06043956043956044,0.003201125670565474,0.6428571428571429,0.3,0.05714285714285714,0.5217391304347826,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,154,魂魄 妖忌,魂魄妖忌,148,145,148,191,191,7,0,177,184,56855,0.03804347826086957,0.0,0.03804347826086957,0.0032363028757365227,0.7704918032786885,0.21311475409836064,0.01639344262295082,0.7419354838709677,0.7346550454210655,0.23103363614043704,0.03431131843849742,,3,,,,,,,,
20,136,蓬莱人形レーベルイラストの娘,蓬莱人形碟面的少女（Label子）,149,144,149,189,189,2,0,185,187,56855,0.0106951871657754,0.0,0.0106951871657754,0.0032890686834930963,0.5342465753424658,0.3972602739726027,0.0684931506849315,0.4927536231884058,0.7346550454210655,0.23103363614043704,0.03431131843849742,,5,,,,,,,,
20,118,エレン,爱莲,150,150,150,188,188,17,0,154,171,56855,0.09941520467836257,0.0,0.09941520467836257,0.003007651042124703,0.6071428571428571,0.3392857142857143,0.05357142857142857,0.48214285714285715,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,180,抗鬱薬おじさん,抗抑郁药大叔（长相酷似周杰伦的村民）,151,148,151,185,185,9,0,167,176,56855,0.05113636363636364,0.0,0.05113636363636364,0.003095594055052326,0.7333333333333333,0.17777777777777778,0.08888888888888889,0.6956521739130435,0.7346550454210655,0.23103363614043704,0.03431131843849742,,3,,,,,,,,
20,99,牛崎 潤美,牛崎润美,152,153,152,178,178,20,0,138,158,56855,0.12658227848101267,0.0,0.12658227848101267,0.0027789992085128835,0.8181818181818182,0.13636363636363635,0.045454545454545456,0.18181818181818182,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,90,坂田ネムノ,坂田合欢,153,151,153,175,175,7,0,161,168,56855,0.041666666666666664,0.0,0.041666666666666664,0.0029548852343681295,0.5964912280701754,0.3508771929824561,0.05263157894736842,0.4363636363636364,0.7346550454210655,0.23103363614043704,0.03431131843849742,,2,,,,,,,,
20,119,小兎姫,小兔姬,154,154,154,171,171,17,0,137,154,56855,0.11038961038961038,0.0,0.11038961038961038,0.002708644798170785,0.6666666666666666,0.25925925925925924,0.07407407407407407,0.4423076923076923,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,113,コンガラ,矜羯罗,155,155,155,161,161,16,0,129,145,56855,0.1103448275862069,0.0,0.1103448275862069,0.0025503473749010643,0.5882352941176471,0.39215686274509803,0.0196078431372549,0.5306122448979591,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,131,ユキ,雪,156,157,156,140,140,10,0,120,130,56855,0.07692307692307693,0.0,0.07692307692307693,0.0022865183361181953,0.627906976744186,0.2558139534883721,0.11627906976744186,0.5952380952380952,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,110,エリス,依莉斯,157,159,157,139,139,10,0,119,129,56855,0.07751937984496124,0.0,0.07751937984496124,0.0022689297335326706,0.675,0.3,0.025,0.425,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-2,,,,,,,,
20,58,雲山,云山,158,157,158,138,138,8,0,122,130,56855,0.06153846153846154,0.0,0.06153846153846154,0.0022865183361181953,0.7,0.25,0.05,0.6341463414634146,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,185,毛玉,毛玉,159,156,159,135,135,3,0,129,132,56855,0.022727272727272728,0.0,0.022727272727272728,0.0023216955412892447,0.72,0.26,0.02,0.6938775510204082,0.7346550454210655,0.23103363614043704,0.03431131843849742,,3,,,,,,,,
20,155,レイラ・プリズムリバー,蕾拉·普莉兹姆利巴,160,160,160,131,131,10,0,111,121,56855,0.08264462809917356,0.0,0.08264462809917356,0.002128220912848474,0.6111111111111112,0.3148148148148148,0.07407407407407407,0.7692307692307692,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,115,里香,里香,161,161,161,130,130,12,0,106,118,56855,0.1016949152542373,0.0,0.1016949152542373,0.0020754551050919004,0.6851851851851852,0.2222222222222222,0.09259259259259259,0.36538461538461536,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,63,大ナマズ,大鲶鱼,162,161,162,122,122,4,0,114,118,56855,0.03389830508474576,0.0,0.03389830508474576,0.0020754551050919004,0.7631578947368421,0.13157894736842105,0.10526315789473684,0.5526315789473684,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,106,カワウソ霊,水獭灵,163,163,163,119,119,2,0,115,117,56855,0.017094017094017096,0.0,0.017094017094017096,0.0020578665025063757,0.7037037037037037,0.24074074074074073,0.05555555555555555,0.537037037037037,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,152,るーこと,留琴,164,165,164,117,117,12,0,93,105,56855,0.11428571428571428,0.0,0.11428571428571428,0.001846803271480081,0.5454545454545454,0.42424242424242425,0.030303030303030304,0.78125,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,109,ユウゲンマガン,幽幻魔眼,165,164,165,115,115,9,0,97,106,56855,0.08490566037735849,0.0,0.08490566037735849,0.0018643918740656054,0.6176470588235294,0.35294117647058826,0.029411764705882353,0.5454545454545454,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,114,玄爺,玄爷,166,165,166,110,110,5,0,100,105,56855,0.047619047619047616,0.0,0.047619047619047616,0.001846803271480081,0.7419354838709677,0.25806451612903225,,0.5625,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,186,UFO（赤・青・緑、その他）,飞碟（红、蓝、绿、其他）,167,167,167,101,101,5,0,91,96,56855,0.052083333333333336,0.0,0.052083333333333336,0.0016885058482103597,0.8974358974358975,0.07692307692307693,0.02564102564102564,0.6216216216216217,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,121,朝倉 理香子,朝仓理香子,168,168,168,96,96,2,0,92,94,56855,0.02127659574468085,0.0,0.02127659574468085,0.0016533286430393105,0.5675675675675675,0.35135135135135137,0.08108108108108109,0.5135135135135136,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,130,ルイズ,露易兹,169,170,169,87,87,7,0,73,80,56855,0.0875,0.0,0.0875,0.0014070882068419664,0.7142857142857143,0.17857142857142858,0.10714285714285714,0.48148148148148145,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,108,シンギョク,神玉,170,171,170,86,86,9,0,68,77,56855,0.11688311688311688,0.0,0.11688311688311688,0.0013543223990853926,0.2413793103448276,0.7241379310344828,0.034482758620689655,0.6296296296296295,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-1,,,,,,,,
20,183,妖精（メイド妖精・ひまわり妖精 他）,妖精（女仆妖精、向日葵妖精等）,171,169,171,85,85,4,0,77,81,56855,0.04938271604938271,0.0,0.04938271604938271,0.001424676809427491,0.8928571428571429,0.03571428571428571,0.07142857142857142,0.35714285714285715,0.7346550454210655,0.23103363614043704,0.03431131843849742,,2,,,,,,,,
20,156,核熱造神ヒソウテンソク,核热造神非想天则,172,171,172,83,83,6,0,71,77,56855,0.07792207792207792,0.0,0.07792207792207792,0.0013543223990853926,0.9,0.1,,0.5161290322580645,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,124,オレンジ,奥莲姬,173,175,173,78,78,6,0,66,72,56855,0.08333333333333333,0.0,0.08333333333333333,0.0012663793861577698,0.5757575757575758,0.36363636363636365,0.06060606060606061,0.5625,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-2,,,,,,,,
20,190,カラス（地獄鴉、紫・文の使い魔 他）,乌鸦（地狱鸦、紫和文的使魔等）,173,173,173,78,78,2,0,74,76,56855,0.02631578947368421,0.0,0.02631578947368421,0.0013367337964998681,0.8235294117647058,0.17647058823529413,,0.4375,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,153,ミミちゃん,咪咪号,175,174,175,75,75,2,0,71,73,56855,0.0273972602739726,0.0,0.0273972602739726,0.0012839679887432943,0.85,0.15,,0.15000000000000002,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,159,嫦娥,嫦娥,176,178,176,65,65,5,0,55,60,56855,0.08333333333333333,0.0,0.08333333333333333,0.0010553161551314749,0.8571428571428571,0.09523809523809523,0.047619047619047616,0.5714285714285714,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-2,,,,,,,,
20,161,ツチノコ,野槌,177,177,177,64,64,3,0,58,61,56855,0.04918032786885246,0.0,0.04918032786885246,0.0010729047577169993,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.4666666666666667,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,176,チュパカブラ,卓柏卡布拉,177,176,177,64,64,2,0,60,62,56855,0.03225806451612903,0.0,0.03225806451612903,0.001090493360302524,0.5,0.45,0.05,0.65,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,181,なめえもん,蛞蝓（蛞蝓卫门）,179,179,179,60,60,3,0,54,57,56855,0.05263157894736842,0.0,0.05263157894736842,0.001002550347374901,0.7333333333333333,0.23333333333333334,0.03333333333333333,0.48275862068965514,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,212,鯢呑亭の常連,鲵吞亭的常客,180,179,180,58,58,1,0,56,57,56855,0.017543859649122806,0.0,0.017543859649122806,0.001002550347374901,0.8461538461538461,0.11538461538461539,0.038461538461538464,0.6666666666666666,0.7346550454210655,0.23103363614043704,0.03431131843849742,,1,,,,,,,,
20,129,サラ,萨拉,181,181,181,54,54,5,0,44,49,56855,0.10204081632653061,0.0,0.10204081632653061,0.0008618415266907044,0.75,0.16666666666666666,0.08333333333333333,0.5384615384615385,0.7346550454210655,0.23103363614043704,0.03431131843849742,,0,,,,,,,,
20,199,旧作名無し中ボス,旧作的无名道中Boss,182,184,182,51,51,4,0,43,47,56855,0.0851063829787234,0.0,0.0851063829787234,0.0008266643215196553,0.6111111111111112,0.2777777777777778,0.1111111111111111,0.25,0.7346550454210655,0.23103363614043704,0.03431131843849742,,-2,,,,,,,,
20,187,兎（玉兎、永遠亭の妖怪兎 他）,兔子（玉兔、永远亭的妖怪兔等）,183,181,183,50,50,1,0,48,49,56855,0.02040816326530612,0.0,0.02040816326530612,0.0008618415266907044,0.6666666666666666,0.14285714285714285,0.19047619047619047,0.47619047619047616,0.7346550454210655,0.23103363614043704,0.03431131843849742,,2,,,,,,,,
