id,name,group,vote,first,info,ratio,vratio,fratio,vote1,first1,ratio1,vratio1,fratio1,vote2,first2,ratio2,vratio2,fratio2
40,秋静叶,东方风神录,97,8,<a href='./?m=info&type=chara&id=40' target='_blank'>点击查看详情</a>,8.25%,1.19%,0.1%,89,9,10.11%,1.31%,0.14%,94,7,7.45%,1.26%,0.1%
41,秋穰子,东方风神录,84,6,<a href='./?m=info&type=chara&id=41' target='_blank'>点击查看详情</a>,7.14%,1.03%,0.08%,70,7,10%,1.03%,0.11%,96,9,9.38%,1.29%,0.12%
42,键山雏,东方风神录,520,96,<a href='./?m=info&type=chara&id=42' target='_blank'>点击查看详情</a>,18.46%,6.39%,1.21%,433,77,17.78%,6.39%,1.17%,508,91,17.91%,6.82%,1.26%
43,河城荷取,东方风神录,255,37,<a href='./?m=info&type=chara&id=43' target='_blank'>点击查看详情</a>,14.51%,3.13%,0.47%,200,25,12.5%,2.95%,0.38%,193,15,7.77%,2.59%,0.21%
44,犬走椛,东方风神录,267,37,<a href='./?m=info&type=chara&id=44' target='_blank'>点击查看详情</a>,13.86%,3.28%,0.47%,282,27,9.57%,4.16%,0.41%,279,30,10.75%,3.75%,0.42%
45,东风谷早苗,东方风神录,1425,243,<a href='./?m=info&type=chara&id=45' target='_blank'>点击查看详情</a>,17.05%,17.52%,3.07%,1085,198,18.25%,16.02%,3.01%,1180,214,18.14%,15.85%,2.97%
46,八坂神奈子,东方风神录,189,22,<a href='./?m=info&type=chara&id=46' target='_blank'>点击查看详情</a>,11.64%,2.32%,0.28%,159,15,9.43%,2.35%,0.23%,153,19,12.42%,2.05%,0.26%
47,洩矢诹访子,东方风神录,604,72,<a href='./?m=info&type=chara&id=47' target='_blank'>点击查看详情</a>,11.92%,7.42%,0.91%,504,49,9.72%,7.44%,0.74%,556,65,11.69%,7.47%,0.9%
48,永江衣玖,东方绯想天,177,19,<a href='./?m=info&type=chara&id=48' target='_blank'>点击查看详情</a>,10.73%,2.18%,0.24%,129,15,11.63%,1.91%,0.23%,160,17,10.63%,2.15%,0.24%
49,比那名居天子,东方绯想天,1053,211,<a href='./?m=info&type=chara&id=49' target='_blank'>点击查看详情</a>,20.04%,12.94%,2.67%,887,153,17.25%,13.1%,2.32%,847,148,17.47%,11.38%,2.05%
50,琪斯美,东方地灵殿,11,1,<a href='./?m=info&type=chara&id=50' target='_blank'>点击查看详情</a>,9.09%,0.14%,0.01%,15,1,6.67%,0.22%,0.02%,10,2,20%,0.13%,0.03%
51,黑谷山女,东方地灵殿,33,4,<a href='./?m=info&type=chara&id=51' target='_blank'>点击查看详情</a>,12.12%,0.41%,0.05%,35,1,2.86%,0.52%,0.02%,35,2,5.71%,0.47%,0.03%
52,水桥帕露西,东方地灵殿,358,47,<a href='./?m=info&type=chara&id=52' target='_blank'>点击查看详情</a>,13.13%,4.4%,0.59%,293,40,13.65%,4.33%,0.61%,297,58,19.53%,3.99%,0.8%
53,星熊勇仪,东方地灵殿,107,12,<a href='./?m=info&type=chara&id=53' target='_blank'>点击查看详情</a>,11.21%,1.32%,0.15%,98,8,8.16%,1.45%,0.12%,138,12,8.7%,1.85%,0.17%
54,古明地觉,东方地灵殿,1597,297,<a href='./?m=info&type=chara&id=54' target='_blank'>点击查看详情</a>,18.6%,19.63%,3.76%,1349,237,17.57%,19.92%,3.6%,1233,206,16.71%,16.56%,2.86%
55,火焰猫燐,东方地灵殿,328,39,<a href='./?m=info&type=chara&id=55' target='_blank'>点击查看详情</a>,11.89%,4.03%,0.49%,272,25,9.19%,4.02%,0.38%,271,31,11.44%,3.64%,0.43%
56,灵乌路空,东方地灵殿,312,52,<a href='./?m=info&type=chara&id=56' target='_blank'>点击查看详情</a>,16.67%,3.84%,0.66%,334,50,14.97%,4.93%,0.76%,395,67,16.96%,5.3%,0.93%
57,古明地恋,东方地灵殿,2309,565,<a href='./?m=info&type=chara&id=57' target='_blank'>点击查看详情</a>,24.47%,28.38%,7.14%,1844,449,24.35%,27.23%,6.82%,1791,421,23.51%,24.05%,5.84%
58,娜兹玲,东方星莲船,87,13,<a href='./?m=info&type=chara&id=58' target='_blank'>点击查看详情</a>,14.94%,1.07%,0.16%,69,5,7.25%,1.02%,0.08%,74,7,9.46%,0.99%,0.1%
59,多多良小伞,东方星莲船,595,65,<a href='./?m=info&type=chara&id=59' target='_blank'>点击查看详情</a>,10.92%,7.31%,0.82%,349,38,10.89%,5.15%,0.58%,389,36,9.25%,5.22%,0.5%
60,云山,东方星莲船,10,0,<a href='./?m=info&type=chara&id=60' target='_blank'>点击查看详情</a>,0%,0.12%,0%,11,0,0%,0.16%,0%,13,0,0%,0.17%,0%
61,云居一轮,东方星莲船,38,4,<a href='./?m=info&type=chara&id=61' target='_blank'>点击查看详情</a>,10.53%,0.47%,0.05%,39,2,5.13%,0.58%,0.03%,37,5,13.51%,0.5%,0.07%
62,村纱水蜜,东方星莲船,120,10,<a href='./?m=info&type=chara&id=62' target='_blank'>点击查看详情</a>,8.33%,1.48%,0.13%,123,11,8.94%,1.82%,0.17%,121,9,7.44%,1.63%,0.12%
63,寅丸星,东方星莲船,51,3,<a href='./?m=info&type=chara&id=63' target='_blank'>点击查看详情</a>,5.88%,0.63%,0.04%,33,2,6.06%,0.49%,0.03%,60,8,13.33%,0.81%,0.11%
64,圣白莲,东方星莲船,410,44,<a href='./?m=info&type=chara&id=64' target='_blank'>点击查看详情</a>,10.73%,5.04%,0.56%,430,46,10.7%,6.35%,0.7%,433,46,10.62%,5.82%,0.64%
65,封兽鵺,东方星莲船,234,26,<a href='./?m=info&type=chara&id=65' target='_blank'>点击查看详情</a>,11.11%,2.88%,0.33%,253,25,9.88%,3.74%,0.38%,262,32,12.21%,3.52%,0.44%
66,命莲,东方星莲船,5,0,<a href='./?m=info&type=chara&id=66' target='_blank'>点击查看详情</a>,0%,0.06%,0%,8,0,0%,0.12%,0%,14,0,0%,0.19%,0%
67,大鲶鱼,东方非想天则,15,0,<a href='./?m=info&type=chara&id=67' target='_blank'>点击查看详情</a>,0%,0.18%,0%,22,1,4.55%,0.32%,0.02%,10,2,20%,0.13%,0.03%
68,非想天则,东方非想天则,17,1,<a href='./?m=info&type=chara&id=68' target='_blank'>点击查看详情</a>,5.88%,0.21%,0.01%,9,1,11.11%,0.13%,0.02%,13,0,0%,0.17%,0%
69,姬海棠果,东方文花帖DS,125,15,<a href='./?m=info&type=chara&id=69' target='_blank'>点击查看详情</a>,12%,1.54%,0.19%,98,6,6.12%,1.45%,0.09%,126,8,6.35%,1.69%,0.11%
70,幽谷响子,东方神灵庙,90,2,<a href='./?m=info&type=chara&id=70' target='_blank'>点击查看详情</a>,2.22%,1.11%,0.03%,76,7,9.21%,1.12%,0.11%,69,4,5.8%,0.93%,0.06%
71,宫古芳香,东方神灵庙,57,6,<a href='./?m=info&type=chara&id=71' target='_blank'>点击查看详情</a>,10.53%,0.7%,0.08%,61,6,9.84%,0.9%,0.09%,72,11,15.28%,0.97%,0.15%
72,霍青娥,东方神灵庙,220,16,<a href='./?m=info&type=chara&id=72' target='_blank'>点击查看详情</a>,7.27%,2.7%,0.2%,192,10,5.21%,2.84%,0.15%,241,17,7.05%,3.24%,0.24%
73,苏我屠自古,东方神灵庙,95,13,<a href='./?m=info&type=chara&id=73' target='_blank'>点击查看详情</a>,13.68%,1.17%,0.16%,82,10,12.2%,1.21%,0.15%,91,8,8.79%,1.22%,0.11%
74,物部布都,东方神灵庙,217,28,<a href='./?m=info&type=chara&id=74' target='_blank'>点击查看详情</a>,12.9%,2.67%,0.35%,204,30,14.71%,3.01%,0.46%,233,42,18.03%,3.13%,0.58%
75,丰聪耳神子,东方神灵庙,512,100,<a href='./?m=info&type=chara&id=75' target='_blank'>点击查看详情</a>,19.53%,6.29%,1.26%,439,74,16.86%,6.48%,1.12%,475,83,17.47%,6.38%,1.15%
76,二岩猯藏,东方神灵庙,162,16,<a href='./?m=info&type=chara&id=76' target='_blank'>点击查看详情</a>,9.88%,1.99%,0.2%,135,8,5.93%,1.99%,0.12%,156,17,10.9%,2.1%,0.24%
77,秦心,东方心绮楼,1064,120,<a href='./?m=info&type=chara&id=77' target='_blank'>点击查看详情</a>,11.28%,13.08%,1.52%,847,92,10.86%,12.51%,1.4%,941,96,10.2%,12.64%,1.33%
78,秦河胜,东方心绮楼,8,0,<a href='./?m=info&type=chara&id=78' target='_blank'>点击查看详情</a>,0%,0.1%,0%,7,0,0%,0.1%,0%,5,0,0%,0.07%,0%
79,若鹭姬,东方辉针城,84,12,<a href='./?m=info&type=chara&id=79' target='_blank'>点击查看详情</a>,14.29%,1.03%,0.15%,71,9,12.68%,1.05%,0.14%,61,5,8.2%,0.82%,0.07%
80,赤蛮奇,东方辉针城,116,20,<a href='./?m=info&type=chara&id=80' target='_blank'>点击查看详情</a>,17.24%,1.43%,0.25%,107,16,14.95%,1.58%,0.24%,103,17,16.5%,1.38%,0.24%
81,今泉影狼,东方辉针城,93,6,<a href='./?m=info&type=chara&id=81' target='_blank'>点击查看详情</a>,6.45%,1.14%,0.08%,102,11,10.78%,1.51%,0.17%,97,7,7.22%,1.3%,0.1%
82,九十九弁弁,东方辉针城,118,12,<a href='./?m=info&type=chara&id=82' target='_blank'>点击查看详情</a>,10.17%,1.45%,0.15%,84,6,7.14%,1.24%,0.09%,88,9,10.23%,1.18%,0.12%
83,九十九八桥,东方辉针城,34,2,<a href='./?m=info&type=chara&id=83' target='_blank'>点击查看详情</a>,5.88%,0.42%,0.03%,34,0,0%,0.5%,0%,50,4,8%,0.67%,0.06%
84,鬼人正邪,东方辉针城,595,100,<a href='./?m=info&type=chara&id=84' target='_blank'>点击查看详情</a>,16.81%,7.31%,1.26%,580,112,19.31%,8.57%,1.7%,682,104,15.25%,9.16%,1.44%
85,少名针妙丸,东方辉针城,400,40,<a href='./?m=info&type=chara&id=85' target='_blank'>点击查看详情</a>,10%,4.92%,0.51%,399,35,8.77%,5.89%,0.53%,442,29,6.56%,5.94%,0.4%
86,堀川雷鼓,东方辉针城,205,27,<a href='./?m=info&type=chara&id=86' target='_blank'>点击查看详情</a>,13.17%,2.52%,0.34%,176,26,14.77%,2.6%,0.4%,200,22,11%,2.69%,0.31%
87,宇佐见堇子,东方深秘录,312,32,<a href='./?m=info&type=chara&id=87' target='_blank'>点击查看详情</a>,10.26%,3.84%,0.4%,337,19,5.64%,4.98%,0.29%,247,12,4.86%,3.32%,0.17%
88,绿巨人,东方深秘录,2,0,<a href='./?m=info&type=chara&id=88' target='_blank'>点击查看详情</a>,0%,0.02%,0%,2,0,0%,0.03%,0%,1,0,0%,0.01%,0%
89,阿菊,东方深秘录,1,0,<a href='./?m=info&type=chara&id=89' target='_blank'>点击查看详情</a>,0%,0.01%,0%,2,0,0%,0.03%,0%,3,0,0%,0.04%,0%
90,八尺大人,东方深秘录,0,0,<a href='./?m=info&type=chara&id=90' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,2,0,0%,0.03%,0%
91,彭祖,东方深秘录,3,0,<a href='./?m=info&type=chara&id=91' target='_blank'>点击查看详情</a>,0%,0.04%,0%,1,0,0%,0.01%,0%,0,0,0%,0%,0%
92,黄帝,东方深秘录,4,0,<a href='./?m=info&type=chara&id=92' target='_blank'>点击查看详情</a>,0%,0.05%,0%,2,0,0%,0.03%,0%,3,1,33.33%,0.04%,0.01%
93,尼西号,东方深秘录,0,0,<a href='./?m=info&type=chara&id=93' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.01%,0%,0,0,0%,0%,0%
94,清兰,东方绀珠传,47,3,<a href='./?m=info&type=chara&id=94' target='_blank'>点击查看详情</a>,6.38%,0.58%,0.04%,35,1,2.86%,0.52%,0.02%,30,2,6.67%,0.4%,0.03%
95,铃瑚,东方绀珠传,29,1,<a href='./?m=info&type=chara&id=95' target='_blank'>点击查看详情</a>,3.45%,0.36%,0.01%,25,1,4%,0.37%,0.02%,22,0,0%,0.3%,0%
96,哆来咪·苏伊特,东方绀珠传,432,42,<a href='./?m=info&type=chara&id=96' target='_blank'>点击查看详情</a>,9.72%,5.31%,0.53%,415,45,10.84%,6.13%,0.68%,252,28,11.11%,3.38%,0.39%
97,稀神探女,东方绀珠传,573,55,<a href='./?m=info&type=chara&id=97' target='_blank'>点击查看详情</a>,9.6%,7.04%,0.7%,567,56,9.88%,8.37%,0.85%,770,55,7.14%,10.34%,0.76%
98,克劳恩皮丝,东方绀珠传,334,23,<a href='./?m=info&type=chara&id=98' target='_blank'>点击查看详情</a>,6.89%,4.11%,0.29%,344,21,6.1%,5.08%,0.32%,386,26,6.74%,5.18%,0.36%
99,纯狐,东方绀珠传,724,78,<a href='./?m=info&type=chara&id=99' target='_blank'>点击查看详情</a>,10.77%,8.9%,0.99%,579,71,12.26%,8.55%,1.08%,590,52,8.81%,7.92%,0.72%
100,赫卡提亚·拉碧斯拉祖利,东方绀珠传,217,19,<a href='./?m=info&type=chara&id=100' target='_blank'>点击查看详情</a>,8.76%,2.67%,0.24%,165,9,5.45%,2.44%,0.14%,183,9,4.92%,2.46%,0.12%
101,神玉,东方灵异传,5,0,<a href='./?m=info&type=chara&id=101' target='_blank'>点击查看详情</a>,0%,0.06%,0%,2,0,0%,0.03%,0%,1,0,0%,0.01%,0%
102,魅魔,东方灵异传,130,11,<a href='./?m=info&type=chara&id=102' target='_blank'>点击查看详情</a>,8.46%,1.6%,0.14%,136,10,7.35%,2.01%,0.15%,146,8,5.48%,1.96%,0.11%
103,菊理,东方灵异传,5,0,<a href='./?m=info&type=chara&id=103' target='_blank'>点击查看详情</a>,0%,0.06%,0%,1,0,0%,0.01%,0%,3,0,0%,0.04%,0%
104,矜羯罗,东方灵异传,14,2,<a href='./?m=info&type=chara&id=104' target='_blank'>点击查看详情</a>,14.29%,0.17%,0.03%,9,1,11.11%,0.13%,0.02%,11,1,9.09%,0.15%,0.01%
105,幽玄魔眼,东方灵异传,4,0,<a href='./?m=info&type=chara&id=105' target='_blank'>点击查看详情</a>,0%,0.05%,0%,3,0,0%,0.04%,0%,0,0,0%,0%,0%
106,依莉斯,东方灵异传,8,1,<a href='./?m=info&type=chara&id=106' target='_blank'>点击查看详情</a>,12.5%,0.1%,0.01%,7,2,28.57%,0.1%,0.03%,7,0,0%,0.09%,0%
107,萨丽爱尔,东方灵异传,31,6,<a href='./?m=info&type=chara&id=107' target='_blank'>点击查看详情</a>,19.35%,0.38%,0.08%,40,4,10%,0.59%,0.06%,32,3,9.38%,0.43%,0.04%
108,玄爷,东方封魔录,11,0,<a href='./?m=info&type=chara&id=108' target='_blank'>点击查看详情</a>,0%,0.14%,0%,7,0,0%,0.1%,0%,7,0,0%,0.09%,0%
109,里香,东方封魔录,15,2,<a href='./?m=info&type=chara&id=109' target='_blank'>点击查看详情</a>,13.33%,0.18%,0.03%,17,2,11.76%,0.25%,0.03%,9,0,0%,0.12%,0%
110,明罗,东方封魔录,15,0,<a href='./?m=info&type=chara&id=110' target='_blank'>点击查看详情</a>,0%,0.18%,0%,15,0,0%,0.22%,0%,9,0,0%,0.12%,0%
111,Flower～战车,东方封魔录,1,0,<a href='./?m=info&type=chara&id=111' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,0%,0.01%,0%,2,0,0%,0.03%,0%
112,邪眼西格玛,东方封魔录,4,0,<a href='./?m=info&type=chara&id=112' target='_blank'>点击查看详情</a>,0%,0.05%,0%,3,0,0%,0.04%,0%,1,0,0%,0.01%,0%
113,爱莲,东方梦时空,27,4,<a href='./?m=info&type=chara&id=113' target='_blank'>点击查看详情</a>,14.81%,0.33%,0.05%,26,3,11.54%,0.38%,0.05%,35,4,11.43%,0.47%,0.06%
114,小兔姬,东方梦时空,15,1,<a href='./?m=info&type=chara&id=114' target='_blank'>点击查看详情</a>,6.67%,0.18%,0.01%,18,2,11.11%,0.27%,0.03%,14,2,14.29%,0.19%,0.03%
115,卡娜·安娜贝拉尔,东方梦时空,39,4,<a href='./?m=info&type=chara&id=115' target='_blank'>点击查看详情</a>,10.26%,0.48%,0.05%,45,4,8.89%,0.66%,0.06%,47,5,10.64%,0.63%,0.07%
116,朝仓理香子,东方梦时空,14,0,<a href='./?m=info&type=chara&id=116' target='_blank'>点击查看详情</a>,0%,0.17%,0%,10,0,0%,0.15%,0%,9,0,0%,0.12%,0%
117,北白河千百合,东方梦时空,21,2,<a href='./?m=info&type=chara&id=117' target='_blank'>点击查看详情</a>,9.52%,0.26%,0.03%,13,1,7.69%,0.19%,0.02%,21,2,9.52%,0.28%,0.03%
118,冈崎梦美,东方梦时空,205,19,<a href='./?m=info&type=chara&id=118' target='_blank'>点击查看详情</a>,9.27%,2.52%,0.24%,181,16,8.84%,2.67%,0.24%,210,19,9.05%,2.82%,0.26%
119,咪咪号,东方梦时空,1,0,<a href='./?m=info&type=chara&id=119' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,0%,0.01%,0%,6,0,0%,0.08%,0%
120,留琴,东方梦时空,8,0,<a href='./?m=info&type=chara&id=120' target='_blank'>点击查看详情</a>,0%,0.1%,0%,6,0,0%,0.09%,0%,4,1,25%,0.05%,0.01%
121,玛○奇,东方梦时空,1,0,<a href='./?m=info&type=chara&id=121' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,0%,0.01%,0%,0,0,0%,0%,0%
122,苏格拉底,东方梦时空,2,1,<a href='./?m=info&type=chara&id=122' target='_blank'>点击查看详情</a>,50%,0.02%,0.01%,4,1,25%,0.06%,0.02%,5,0,0%,0.07%,0%
123,奥莲姬,东方幻想乡,4,1,<a href='./?m=info&type=chara&id=123' target='_blank'>点击查看详情</a>,25%,0.05%,0.01%,5,1,20%,0.07%,0.02%,2,1,50%,0.03%,0.01%
124,胡桃,东方幻想乡,15,0,<a href='./?m=info&type=chara&id=124' target='_blank'>点击查看详情</a>,0%,0.18%,0%,23,1,4.35%,0.34%,0.02%,20,1,5%,0.27%,0.01%
125,艾丽,东方幻想乡,15,1,<a href='./?m=info&type=chara&id=125' target='_blank'>点击查看详情</a>,6.67%,0.18%,0.01%,11,2,18.18%,0.16%,0.03%,18,4,22.22%,0.24%,0.06%
126,梦月,东方幻想乡,15,3,<a href='./?m=info&type=chara&id=126' target='_blank'>点击查看详情</a>,20%,0.18%,0.04%,21,1,4.76%,0.31%,0.02%,15,1,6.67%,0.2%,0.01%
127,幻月,东方幻想乡,46,5,<a href='./?m=info&type=chara&id=127' target='_blank'>点击查看详情</a>,10.87%,0.57%,0.06%,57,9,15.79%,0.84%,0.14%,44,5,11.36%,0.59%,0.07%
128,萨拉,东方怪绮谈,1,0,<a href='./?m=info&type=chara&id=128' target='_blank'>点击查看详情</a>,0%,0.01%,0%,2,0,0%,0.03%,0%,1,0,0%,0.01%,0%
