keyword,textrank
魔法,1.0
属性,0.3422901767595376
红魔,0.3346097575138118
攻击,0.3141521993947441
魔理,0.2690007899968025
图书馆,0.22423437762153187
进行,0.20234984931673666
介绍,0.19083760484212933
雾雨,0.12897474557446598
魔女,0.12475071094031637
对手,0.12081863513532957
敌人,0.12040220669934704
知识,0.12037145586913535
认为,0.11674187099390969
调查,0.11339978212942028
火箭,0.11337079069203958
梦想,0.10850101908813033
少女,0.1048689293228791
节分,0.10463423742541306
发现,0.10442532363316695
