keyword,textrank
地狱,0.728344910093395
畜生,0.42800131329971763
虚无,0.29801933154877
地表,0.2735899762419081
异变,0.2647184000296925
成为,0.2568043763567704
攻击,0.2562268764619666
态度,0.2500233208464992
动物,0.24467951682849473
建议,0.2421504945791212
类型,0.23564829067981613
兽王,0.22875224034603742
红线,0.2243585925447522
残无,0.21568054054097066
部下,0.21048283448077162
文花,0.2030573927150102
开始,0.19759086647568092
人血枪,0.19541844014916107
故事,0.19109781329452472
种族,0.18584081092269109
