round,category,id,group,question_index,question_id,question,multi,option_index,option,all_count,male_count,female_count,sum_count,all_percent,male_percent,female_percent,total_all,total_male,total_female,total_diff
6,chara,1,,6,0,对二次同人是否有兴趣,0,0,非常热衷,1539,1198,341,1539,19.87,19.3,22.2,7747,6208,1536,3
6,chara,1,,6,0,对二次同人是否有兴趣,0,1,有些兴趣,1009,853,156,1009,13.02,13.74,10.16,7747,6208,1536,3
6,chara,1,,6,0,对二次同人是否有兴趣,0,2,完全不感兴趣,30,26,4,30,0.39,0.42,0.26,7747,6208,1536,3
6,chara,1,,7,1,在二次同人中您最关注,1,0,音乐,2134,1717,417,2134,28.01,28.11,27.65,7619,6108,1508,3
6,chara,1,,7,1,在二次同人中您最关注,1,1,漫画,1672,1292,380,1672,21.95,21.15,25.2,7619,6108,1508,3
6,chara,1,,7,1,在二次同人中您最关注,1,2,游戏,1377,1154,223,1377,18.07,18.89,14.79,7619,6108,1508,3
6,chara,1,,7,1,在二次同人中您最关注,1,3,绘画,1483,1102,381,1483,19.46,18.04,25.27,7619,6108,1508,3
6,chara,1,,7,1,在二次同人中您最关注,1,4,视频,1709,1382,327,1709,22.43,22.63,21.68,7619,6108,1508,3
6,chara,1,,7,1,在二次同人中您最关注,1,5,小说,788,599,189,788,10.34,9.81,12.53,7619,6108,1508,3
6,chara,1,,7,1,在二次同人中您最关注,1,6,实物,665,519,146,665,8.73,8.5,9.68,7619,6108,1508,3
6,chara,1,,7,1,在二次同人中您最关注,1,7,其他,305,239,66,305,4,3.91,4.38,7619,6108,1508,3
6,chara,1,,8,2,购买过二次同人作品吗（非国内作品）,0,0,热衷于购买,210,154,56,210,2.76,2.53,3.73,7601,6095,1503,3
6,chara,1,,8,2,购买过二次同人作品吗（非国内作品）,0,1,购买过,833,646,187,833,10.96,10.6,12.44,7601,6095,1503,3
6,chara,1,,8,2,购买过二次同人作品吗（非国内作品）,0,2,想买但是没有条件,1036,850,186,1036,13.63,13.95,12.38,7601,6095,1503,3
6,chara,1,,8,2,购买过二次同人作品吗（非国内作品）,0,3,没有考虑过,455,393,62,455,5.99,6.45,4.13,7601,6095,1503,3
6,chara,1,,9,3,购买过国内创作的二次同人作品吗,0,0,热衷于购买,232,172,60,232,3.04,2.81,3.97,7631,6115,1513,3
6,chara,1,,9,3,购买过国内创作的二次同人作品吗,0,1,购买过,1130,874,256,1130,14.81,14.29,16.92,7631,6115,1513,3
6,chara,1,,9,3,购买过国内创作的二次同人作品吗,0,2,想买但是没有条件,705,589,116,705,9.24,9.63,7.67,7631,6115,1513,3
6,chara,1,,9,3,购买过国内创作的二次同人作品吗,0,3,没有考虑过,477,412,65,477,6.25,6.74,4.3,7631,6115,1513,3
6,chara,1,,10,4,有想过做东方的同人创作吗,0,0,已经做过或正在做,468,294,174,468,6.14,4.81,11.52,7623,6109,1511,3
6,chara,1,,10,4,有想过做东方的同人创作吗,0,1,想过还没有实际做过,1263,1050,213,1263,16.57,17.19,14.1,7623,6109,1511,3
6,chara,1,,10,4,有想过做东方的同人创作吗,0,2,没有想过,811,702,109,811,10.64,11.49,7.21,7623,6109,1511,3
6,chara,1,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,0,有购买,1574,1219,355,1574,20.34,19.65,23.16,7739,6203,1533,3
6,chara,1,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,1,想买但是没有机会,641,545,96,641,8.28,8.79,6.26,7739,6203,1533,3
6,chara,1,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,2,没有考虑过,357,309,48,357,4.61,4.98,3.13,7739,6203,1533,3
6,chara,1,,12,1,是否参加过东方专门同人展,0,0,有,431,342,89,431,5.57,5.51,5.8,7740,6203,1534,3
6,chara,1,,12,1,是否参加过东方专门同人展,0,1,没有,2143,1732,411,2143,27.69,27.92,26.79,7740,6203,1534,3
6,chara,1,,13,4,是否会主动向周围的人介绍东方Project,0,0,会,1504,1216,288,1504,19.48,19.64,18.86,7720,6190,1527,3
6,chara,1,,13,4,是否会主动向周围的人介绍东方Project,0,1,不会,880,697,183,880,11.4,11.26,11.98,7720,6190,1527,3
6,chara,1,,13,4,是否会主动向周围的人介绍东方Project,0,2,会刻意隐藏东方爱好者的身份,182,155,27,182,2.36,2.5,1.77,7720,6190,1527,3
6,chara,2,,0,3,您正式接触东方Project多久,0,0,不到一个月,13,10,3,13,0.17,0.16,0.2,7759,6218,1538,3
6,chara,2,,0,3,您正式接触东方Project多久,0,1,半年以内,114,87,27,114,1.47,1.4,1.76,7759,6218,1538,3
6,chara,2,,0,3,您正式接触东方Project多久,0,2,半年到一年（2016年下半年或之后）,357,291,66,357,4.6,4.68,4.29,7759,6218,1538,3
6,chara,2,,0,3,您正式接触东方Project多久,0,3,一年到三年（2014年或之后）,879,716,163,879,11.33,11.51,10.6,7759,6218,1538,3
6,chara,2,,0,3,您正式接触东方Project多久,0,4,三年到五年（2012年或之后）,444,331,112,443,5.72,5.32,7.28,7759,6218,1538,3
6,chara,2,,0,3,您正式接触东方Project多久,0,5,五年到七年（2010年或之后）,174,119,55,174,2.24,1.91,3.58,7759,6218,1538,3
6,chara,2,,0,3,您正式接触东方Project多久,0,6,七年到十年（2007年或之后）,53,36,17,53,0.68,0.58,1.11,7759,6218,1538,3
6,chara,2,,0,3,您正式接触东方Project多久,0,7,十年以上,12,10,2,12,0.15,0.16,0.13,7759,6218,1538,3
6,chara,2,,1,5,原作和二次同人您更热衷于,0,0,原作,330,266,64,330,4.27,4.29,4.19,7734,6202,1529,3
6,chara,2,,1,5,原作和二次同人您更热衷于,0,1,二次同人,131,97,34,131,1.69,1.56,2.22,7734,6202,1529,3
6,chara,2,,1,5,原作和二次同人您更热衷于,0,2,都很喜欢,1565,1226,338,1564,20.24,19.77,22.11,7734,6202,1529,3
6,chara,2,,1,5,原作和二次同人您更热衷于,0,3,都没兴趣,10,6,4,10,0.13,0.1,0.26,7734,6202,1529,3
6,chara,2,,2,1,您更喜欢官方游戏中的哪一类,0,0,STG（射击类）,865,661,204,865,11.16,10.65,13.26,7749,6208,1538,3
6,chara,2,,2,1,您更喜欢官方游戏中的哪一类,0,1,FTG（格斗类）,282,234,48,282,3.64,3.77,3.12,7749,6208,1538,3
6,chara,2,,2,1,您更喜欢官方游戏中的哪一类,0,2,都喜欢,859,676,182,858,11.09,10.89,11.83,7749,6208,1538,3
6,chara,2,,2,1,您更喜欢官方游戏中的哪一类,0,3,对官方游戏不感兴趣，也不会去玩,39,29,10,39,0.5,0.47,0.65,7749,6208,1538,3
6,chara,2,,3,1,您是否玩过旧五作,0,0,玩过,633,479,154,633,8.4,7.92,10.36,7540,6051,1487,2
6,chara,2,,3,1,您是否玩过旧五作,0,1,并未玩过,1363,1085,277,1362,18.08,17.93,18.63,7540,6051,1487,2
6,chara,2,,3,1,您是否玩过旧五作,0,2,不知道旧五作是什么,10,7,3,10,0.13,0.12,0.2,7540,6051,1487,2
6,chara,2,,4,3,您最喜欢东方原作的哪方面,1,0,游戏本身,1348,1043,304,1347,17.53,16.9,20.03,7691,6170,1518,3
6,chara,2,,4,3,您最喜欢东方原作的哪方面,1,1,音乐曲目,1877,1477,399,1876,24.41,23.94,26.28,7691,6170,1518,3
6,chara,2,,4,3,您最喜欢东方原作的哪方面,1,2,人物设定,1846,1443,402,1845,24,23.39,26.48,7691,6170,1518,3
6,chara,2,,4,3,您最喜欢东方原作的哪方面,1,3,故事剧情,1518,1170,347,1517,19.74,18.96,22.86,7691,6170,1518,3
6,chara,2,,4,3,您最喜欢东方原作的哪方面,1,4,对原作完全不感兴趣,10,7,3,10,0.13,0.11,0.2,7691,6170,1518,3
6,chara,2,,5,2,您关注哪些近期连载的官方连载作品,1,0,东方铃奈庵（月刊 已完结）,1224,943,280,1223,15.84,15.23,18.28,7727,6192,1532,3
6,chara,2,,5,2,您关注哪些近期连载的官方连载作品,1,1,东方茨歌仙（双月刊）,1008,782,225,1007,13.05,12.63,14.69,7727,6192,1532,3
6,chara,2,,5,2,您关注哪些近期连载的官方连载作品,1,2,新东方三月精（季刊）,786,649,136,785,10.17,10.48,8.88,7727,6192,1532,3
6,chara,2,,5,2,您关注哪些近期连载的官方连载作品,1,3,新东方香霖堂（半年刊）,619,505,114,619,8.01,8.16,7.44,7727,6192,1532,3
6,chara,2,,5,2,您关注哪些近期连载的官方连载作品,1,4,都不关注,474,385,89,474,6.13,6.22,5.81,7727,6192,1532,3
6,chara,2,,6,0,对二次同人是否有兴趣,0,0,非常热衷,1275,966,308,1274,16.46,15.56,20.05,7747,6208,1536,3
6,chara,2,,6,0,对二次同人是否有兴趣,0,1,有些兴趣,751,620,131,751,9.69,9.99,8.53,7747,6208,1536,3
6,chara,2,,6,0,对二次同人是否有兴趣,0,2,完全不感兴趣,18,13,5,18,0.23,0.21,0.33,7747,6208,1536,3
6,chara,2,,7,1,在二次同人中您最关注,1,0,音乐,1730,1358,371,1729,22.71,22.23,24.6,7619,6108,1508,3
6,chara,2,,7,1,在二次同人中您最关注,1,1,漫画,1336,1011,324,1335,17.54,16.55,21.49,7619,6108,1508,3
6,chara,2,,7,1,在二次同人中您最关注,1,2,游戏,1085,903,181,1084,14.24,14.78,12,7619,6108,1508,3
6,chara,2,,7,1,在二次同人中您最关注,1,3,绘画,1219,883,335,1218,16,14.46,22.21,7619,6108,1508,3
6,chara,2,,7,1,在二次同人中您最关注,1,4,视频,1371,1093,277,1370,17.99,17.89,18.37,7619,6108,1508,3
6,chara,2,,7,1,在二次同人中您最关注,1,5,小说,545,400,144,544,7.15,6.55,9.55,7619,6108,1508,3
6,chara,2,,7,1,在二次同人中您最关注,1,6,实物,520,388,131,519,6.83,6.35,8.69,7619,6108,1508,3
6,chara,2,,7,1,在二次同人中您最关注,1,7,其他,249,190,58,248,3.27,3.11,3.85,7619,6108,1508,3
6,chara,2,,8,2,购买过二次同人作品吗（非国内作品）,0,0,热衷于购买,194,129,65,194,2.55,2.12,4.32,7601,6095,1503,3
6,chara,2,,8,2,购买过二次同人作品吗（非国内作品）,0,1,购买过,637,487,150,637,8.38,7.99,9.98,7601,6095,1503,3
6,chara,2,,8,2,购买过二次同人作品吗（非国内作品）,0,2,想买但是没有条件,855,687,167,854,11.25,11.27,11.11,7601,6095,1503,3
6,chara,2,,8,2,购买过二次同人作品吗（非国内作品）,0,3,没有考虑过,328,277,51,328,4.32,4.54,3.39,7601,6095,1503,3
6,chara,2,,9,3,购买过国内创作的二次同人作品吗,0,0,热衷于购买,206,140,66,206,2.7,2.29,4.36,7631,6115,1513,3
6,chara,2,,9,3,购买过国内创作的二次同人作品吗,0,1,购买过,882,675,206,881,11.56,11.04,13.62,7631,6115,1513,3
6,chara,2,,9,3,购买过国内创作的二次同人作品吗,0,2,想买但是没有条件,588,483,105,588,7.71,7.9,6.94,7631,6115,1513,3
6,chara,2,,9,3,购买过国内创作的二次同人作品吗,0,3,没有考虑过,347,285,62,347,4.55,4.66,4.1,7631,6115,1513,3
6,chara,2,,10,4,有想过做东方的同人创作吗,0,0,已经做过或正在做,406,243,163,406,5.33,3.98,10.79,7623,6109,1511,3
6,chara,2,,10,4,有想过做东方的同人创作吗,0,1,想过还没有实际做过,1034,843,190,1033,13.56,13.8,12.57,7623,6109,1511,3
6,chara,2,,10,4,有想过做东方的同人创作吗,0,2,没有想过,582,496,86,582,7.63,8.12,5.69,7623,6109,1511,3
6,chara,2,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,0,有购买,1232,925,307,1232,15.92,14.91,20.03,7739,6203,1533,3
6,chara,2,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,1,想买但是没有机会,504,423,80,503,6.51,6.82,5.22,7739,6203,1533,3
6,chara,2,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,2,没有考虑过,304,248,56,304,3.93,4,3.65,7739,6203,1533,3
6,chara,2,,12,1,是否参加过东方专门同人展,0,0,有,362,286,76,362,4.68,4.61,4.95,7740,6203,1534,3
6,chara,2,,12,1,是否参加过东方专门同人展,0,1,没有,1680,1311,368,1679,21.71,21.13,23.99,7740,6203,1534,3
6,chara,2,,13,4,是否会主动向周围的人介绍东方Project,0,0,会,1158,891,266,1157,15,14.39,17.42,7720,6190,1527,3
6,chara,2,,13,4,是否会主动向周围的人介绍东方Project,0,1,不会,706,554,152,706,9.15,8.95,9.95,7720,6190,1527,3
6,chara,2,,13,4,是否会主动向周围的人介绍东方Project,0,2,会刻意隐藏东方爱好者的身份,170,147,23,170,2.2,2.37,1.51,7720,6190,1527,3
6,chara,3,,0,3,您正式接触东方Project多久,0,0,不到一个月,3,3,0,3,0.04,0.05,0,7759,6218,1538,3
6,chara,3,,0,3,您正式接触东方Project多久,0,1,半年以内,24,15,9,24,0.31,0.24,0.59,7759,6218,1538,3
6,chara,3,,0,3,您正式接触东方Project多久,0,2,半年到一年（2016年下半年或之后）,52,43,9,52,0.67,0.69,0.59,7759,6218,1538,3
6,chara,3,,0,3,您正式接触东方Project多久,0,3,一年到三年（2014年或之后）,165,147,18,165,2.13,2.36,1.17,7759,6218,1538,3
6,chara,3,,0,3,您正式接触东方Project多久,0,4,三年到五年（2012年或之后）,84,73,11,84,1.08,1.17,0.72,7759,6218,1538,3
6,chara,3,,0,3,您正式接触东方Project多久,0,5,五年到七年（2010年或之后）,27,24,3,27,0.35,0.39,0.2,7759,6218,1538,3
6,chara,3,,0,3,您正式接触东方Project多久,0,6,七年到十年（2007年或之后）,7,7,0,7,0.09,0.11,0,7759,6218,1538,3
6,chara,3,,0,3,您正式接触东方Project多久,0,7,十年以上,4,3,1,4,0.05,0.05,0.07,7759,6218,1538,3
6,chara,3,,1,5,原作和二次同人您更热衷于,0,0,原作,41,37,4,41,0.53,0.6,0.26,7734,6202,1529,3
6,chara,3,,1,5,原作和二次同人您更热衷于,0,1,二次同人,27,23,4,27,0.35,0.37,0.26,7734,6202,1529,3
6,chara,3,,1,5,原作和二次同人您更热衷于,0,2,都很喜欢,295,253,42,295,3.81,4.08,2.75,7734,6202,1529,3
6,chara,3,,1,5,原作和二次同人您更热衷于,0,3,都没兴趣,1,0,1,1,0.01,0,0.07,7734,6202,1529,3
6,chara,3,,2,1,您更喜欢官方游戏中的哪一类,0,0,STG（射击类）,129,111,18,129,1.66,1.79,1.17,7749,6208,1538,3
6,chara,3,,2,1,您更喜欢官方游戏中的哪一类,0,1,FTG（格斗类）,58,50,8,58,0.75,0.81,0.52,7749,6208,1538,3
6,chara,3,,2,1,您更喜欢官方游戏中的哪一类,0,2,都喜欢,164,143,21,164,2.12,2.3,1.37,7749,6208,1538,3
6,chara,3,,2,1,您更喜欢官方游戏中的哪一类,0,3,对官方游戏不感兴趣，也不会去玩,14,10,4,14,0.18,0.16,0.26,7749,6208,1538,3
6,chara,3,,3,1,您是否玩过旧五作,0,0,玩过,112,95,17,112,1.49,1.57,1.14,7540,6051,1487,2
6,chara,3,,3,1,您是否玩过旧五作,0,1,并未玩过,237,208,29,237,3.14,3.44,1.95,7540,6051,1487,2
6,chara,3,,3,1,您是否玩过旧五作,0,2,不知道旧五作是什么,2,1,1,2,0.03,0.02,0.07,7540,6051,1487,2
6,chara,3,,4,3,您最喜欢东方原作的哪方面,1,0,游戏本身,235,202,33,235,3.06,3.27,2.17,7691,6170,1518,3
6,chara,3,,4,3,您最喜欢东方原作的哪方面,1,1,音乐曲目,337,290,47,337,4.38,4.7,3.1,7691,6170,1518,3
6,chara,3,,4,3,您最喜欢东方原作的哪方面,1,2,人物设定,337,290,47,337,4.38,4.7,3.1,7691,6170,1518,3
6,chara,3,,4,3,您最喜欢东方原作的哪方面,1,3,故事剧情,261,225,36,261,3.39,3.65,2.37,7691,6170,1518,3
6,chara,3,,4,3,您最喜欢东方原作的哪方面,1,4,对原作完全不感兴趣,0,0,0,0,0,0,0,7691,6170,1518,3
6,chara,3,,5,2,您关注哪些近期连载的官方连载作品,1,0,东方铃奈庵（月刊 已完结）,191,165,26,191,2.47,2.66,1.7,7727,6192,1532,3
6,chara,3,,5,2,您关注哪些近期连载的官方连载作品,1,1,东方茨歌仙（双月刊）,154,134,20,154,1.99,2.16,1.31,7727,6192,1532,3
6,chara,3,,5,2,您关注哪些近期连载的官方连载作品,1,2,新东方三月精（季刊）,170,152,18,170,2.2,2.45,1.17,7727,6192,1532,3
6,chara,3,,5,2,您关注哪些近期连载的官方连载作品,1,3,新东方香霖堂（半年刊）,104,86,18,104,1.35,1.39,1.17,7727,6192,1532,3
6,chara,3,,5,2,您关注哪些近期连载的官方连载作品,1,4,都不关注,91,82,9,91,1.18,1.32,0.59,7727,6192,1532,3
6,chara,3,,6,0,对二次同人是否有兴趣,0,0,非常热衷,239,202,37,239,3.09,3.25,2.41,7747,6208,1536,3
6,chara,3,,6,0,对二次同人是否有兴趣,0,1,有些兴趣,120,107,13,120,1.55,1.72,0.85,7747,6208,1536,3
6,chara,3,,6,0,对二次同人是否有兴趣,0,2,完全不感兴趣,5,4,1,5,0.06,0.06,0.07,7747,6208,1536,3
6,chara,3,,7,1,在二次同人中您最关注,1,0,音乐,297,257,40,297,3.9,4.21,2.65,7619,6108,1508,3
6,chara,3,,7,1,在二次同人中您最关注,1,1,漫画,240,204,36,240,3.15,3.34,2.39,7619,6108,1508,3
6,chara,3,,7,1,在二次同人中您最关注,1,2,游戏,216,187,29,216,2.84,3.06,1.92,7619,6108,1508,3
6,chara,3,,7,1,在二次同人中您最关注,1,3,绘画,206,169,37,206,2.7,2.77,2.45,7619,6108,1508,3
6,chara,3,,7,1,在二次同人中您最关注,1,4,视频,249,220,29,249,3.27,3.6,1.92,7619,6108,1508,3
6,chara,3,,7,1,在二次同人中您最关注,1,5,小说,125,106,19,125,1.64,1.74,1.26,7619,6108,1508,3
6,chara,3,,7,1,在二次同人中您最关注,1,6,实物,100,83,17,100,1.31,1.36,1.13,7619,6108,1508,3
6,chara,3,,7,1,在二次同人中您最关注,1,7,其他,44,37,7,44,0.58,0.61,0.46,7619,6108,1508,3
6,chara,3,,8,2,购买过二次同人作品吗（非国内作品）,0,0,热衷于购买,24,21,3,24,0.32,0.34,0.2,7601,6095,1503,3
6,chara,3,,8,2,购买过二次同人作品吗（非国内作品）,0,1,购买过,117,102,15,117,1.54,1.67,1,7601,6095,1503,3
6,chara,3,,8,2,购买过二次同人作品吗（非国内作品）,0,2,想买但是没有条件,136,110,26,136,1.79,1.8,1.73,7601,6095,1503,3
6,chara,3,,8,2,购买过二次同人作品吗（非国内作品）,0,3,没有考虑过,80,74,6,80,1.05,1.21,0.4,7601,6095,1503,3
6,chara,3,,9,3,购买过国内创作的二次同人作品吗,0,0,热衷于购买,33,30,3,33,0.43,0.49,0.2,7631,6115,1513,3
6,chara,3,,9,3,购买过国内创作的二次同人作品吗,0,1,购买过,142,118,24,142,1.86,1.93,1.59,7631,6115,1513,3
6,chara,3,,9,3,购买过国内创作的二次同人作品吗,0,2,想买但是没有条件,108,91,17,108,1.42,1.49,1.12,7631,6115,1513,3
6,chara,3,,9,3,购买过国内创作的二次同人作品吗,0,3,没有考虑过,75,69,6,75,0.98,1.13,0.4,7631,6115,1513,3
6,chara,3,,10,4,有想过做东方的同人创作吗,0,0,已经做过或正在做,67,52,15,67,0.88,0.85,0.99,7623,6109,1511,3
6,chara,3,,10,4,有想过做东方的同人创作吗,0,1,想过还没有实际做过,187,162,25,187,2.45,2.65,1.65,7623,6109,1511,3
6,chara,3,,10,4,有想过做东方的同人创作吗,0,2,没有想过,104,94,10,104,1.36,1.54,0.66,7623,6109,1511,3
6,chara,3,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,0,有购买,220,184,36,220,2.84,2.97,2.35,7739,6203,1533,3
6,chara,3,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,1,想买但是没有机会,93,82,11,93,1.2,1.32,0.72,7739,6203,1533,3
6,chara,3,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,2,没有考虑过,51,47,4,51,0.66,0.76,0.26,7739,6203,1533,3
6,chara,3,,12,1,是否参加过东方专门同人展,0,0,有,73,66,7,73,0.94,1.06,0.46,7740,6203,1534,3
6,chara,3,,12,1,是否参加过东方专门同人展,0,1,没有,291,247,44,291,3.76,3.98,2.87,7740,6203,1534,3
6,chara,3,,13,4,是否会主动向周围的人介绍东方Project,0,0,会,225,188,37,225,2.91,3.04,2.42,7720,6190,1527,3
6,chara,3,,13,4,是否会主动向周围的人介绍东方Project,0,1,不会,103,93,10,103,1.33,1.5,0.65,7720,6190,1527,3
6,chara,3,,13,4,是否会主动向周围的人介绍东方Project,0,2,会刻意隐藏东方爱好者的身份,36,32,4,36,0.47,0.52,0.26,7720,6190,1527,3
6,chara,4,,0,3,您正式接触东方Project多久,0,0,不到一个月,3,2,1,3,0.04,0.03,0.07,7759,6218,1538,3
6,chara,4,,0,3,您正式接触东方Project多久,0,1,半年以内,11,6,5,11,0.14,0.1,0.33,7759,6218,1538,3
6,chara,4,,0,3,您正式接触东方Project多久,0,2,半年到一年（2016年下半年或之后）,44,33,11,44,0.57,0.53,0.72,7759,6218,1538,3
6,chara,4,,0,3,您正式接触东方Project多久,0,3,一年到三年（2014年或之后）,86,76,10,86,1.11,1.22,0.65,7759,6218,1538,3
6,chara,4,,0,3,您正式接触东方Project多久,0,4,三年到五年（2012年或之后）,43,36,7,43,0.55,0.58,0.46,7759,6218,1538,3
6,chara,4,,0,3,您正式接触东方Project多久,0,5,五年到七年（2010年或之后）,19,17,2,19,0.24,0.27,0.13,7759,6218,1538,3
6,chara,4,,0,3,您正式接触东方Project多久,0,6,七年到十年（2007年或之后）,8,6,2,8,0.1,0.1,0.13,7759,6218,1538,3
6,chara,4,,0,3,您正式接触东方Project多久,0,7,十年以上,3,3,0,3,0.04,0.05,0,7759,6218,1538,3
6,chara,4,,1,5,原作和二次同人您更热衷于,0,0,原作,30,25,5,30,0.39,0.4,0.33,7734,6202,1529,3
6,chara,4,,1,5,原作和二次同人您更热衷于,0,1,二次同人,29,22,7,29,0.37,0.35,0.46,7734,6202,1529,3
6,chara,4,,1,5,原作和二次同人您更热衷于,0,2,都很喜欢,157,132,25,157,2.03,2.13,1.64,7734,6202,1529,3
6,chara,4,,1,5,原作和二次同人您更热衷于,0,3,都没兴趣,1,0,1,1,0.01,0,0.07,7734,6202,1529,3
6,chara,4,,2,1,您更喜欢官方游戏中的哪一类,0,0,STG（射击类）,76,61,15,76,0.98,0.98,0.98,7749,6208,1538,3
6,chara,4,,2,1,您更喜欢官方游戏中的哪一类,0,1,FTG（格斗类）,41,37,4,41,0.53,0.6,0.26,7749,6208,1538,3
6,chara,4,,2,1,您更喜欢官方游戏中的哪一类,0,2,都喜欢,96,78,18,96,1.24,1.26,1.17,7749,6208,1538,3
6,chara,4,,2,1,您更喜欢官方游戏中的哪一类,0,3,对官方游戏不感兴趣，也不会去玩,4,3,1,4,0.05,0.05,0.07,7749,6208,1538,3
6,chara,4,,3,1,您是否玩过旧五作,0,0,玩过,80,65,15,80,1.06,1.07,1.01,7540,6051,1487,2
6,chara,4,,3,1,您是否玩过旧五作,0,1,并未玩过,128,108,20,128,1.7,1.78,1.34,7540,6051,1487,2
