id,name,jpname,group,vote,first,weight,info,ratio,vratio,fratio,male,female,hmratio,hfratio,hmaratio,hfaratio,vvratio
127,无何有之乡,無何有の郷 ～ Deep Mountain,东方妖妖梦,297,22,319,<a href='./?m=info&type=music&id=127' target='_blank'>点击查看详情</a>,7.41%,3.23%,0.25%,264,33,88.89%,11.11%,2.65%,1.92%,
128,Crystallize Silver,クリスタライズシルバー,东方妖妖梦,17,3,20,<a href='./?m=info&type=music&id=128' target='_blank'>点击查看详情</a>,17.65%,0.18%,0.03%,10,7,58.82%,41.18%,0.1%,0.41%,
129,远野幻想物语,遠野幻想物語,东方妖妖梦,384,25,409,<a href='./?m=info&type=music&id=129' target='_blank'>点击查看详情</a>,6.51%,4.17%,0.29%,330,54,85.94%,14.06%,3.31%,3.14%,
130,凋叶棕（withered leaf）,ティアオイエツォン(withered leaf),东方妖妖梦,114,6,120,<a href='./?m=info&type=music&id=130' target='_blank'>点击查看详情</a>,5.26%,1.24%,0.07%,88,26,77.19%,22.81%,0.88%,1.51%,
131,布加勒斯特的人偶师,ブクレシュティの人形師,东方妖妖梦,168,14,182,<a href='./?m=info&type=music&id=131' target='_blank'>点击查看详情</a>,8.33%,1.83%,0.16%,139,29,82.74%,17.26%,1.4%,1.69%,
132,人偶裁判 ～ 玩弄人形的少女,人形裁判　～ 人の形弄びし少女,东方妖妖梦,271,20,291,<a href='./?m=info&type=music&id=132' target='_blank'>点击查看详情</a>,7.38%,2.95%,0.23%,231,40,85.24%,14.76%,2.32%,2.33%,
133,天空的花都,天空の花の都,东方妖妖梦,703,88,791,<a href='./?m=info&type=music&id=133' target='_blank'>点击查看详情</a>,12.52%,7.64%,1%,596,107,84.78%,15.22%,5.99%,6.22%,
134,幽灵乐团 ～ Phantom Ensemble,幽霊楽団　～ Phantom Ensemble,东方妖妖梦,793,92,885,<a href='./?m=info&type=music&id=134' target='_blank'>点击查看详情</a>,11.6%,8.62%,1.05%,681,112,85.88%,14.12%,6.84%,6.52%,
135,东方妖妖梦 ～ Ancient Temple,東方妖々夢　～ Ancient Temple,东方妖妖梦,317,45,362,<a href='./?m=info&type=music&id=135' target='_blank'>点击查看详情</a>,14.2%,3.45%,0.51%,265,52,83.6%,16.4%,2.66%,3.03%,
136,广有射怪鸟事 ～ Till When?,広有射怪鳥事　～ Till When?,东方妖妖梦,305,32,337,<a href='./?m=info&type=music&id=136' target='_blank'>点击查看详情</a>,10.49%,3.31%,0.37%,277,28,90.82%,9.18%,2.78%,1.63%,
137,Ultimate Truth,アルティメットトゥルース,东方妖妖梦,75,3,78,<a href='./?m=info&type=music&id=137' target='_blank'>点击查看详情</a>,4%,0.82%,0.03%,57,18,76%,24%,0.57%,1.05%,
138,幽雅地绽放吧，墨染的樱花　～ Border of Life,幽雅に咲かせ、墨染の桜　～ Border of Life,东方妖妖梦,1866,321,2187,<a href='./?m=info&type=music&id=138' target='_blank'>点击查看详情</a>,17.2%,20.28%,3.66%,1648,218,88.32%,11.68%,16.55%,12.68%,
139,Border of Life,ボーダーオブライフ,东方妖妖梦,175,13,188,<a href='./?m=info&type=music&id=139' target='_blank'>点击查看详情</a>,7.43%,1.9%,0.15%,155,20,88.57%,11.43%,1.56%,1.16%,
140,妖妖跋扈,妖々跋扈,东方妖妖梦,63,2,65,<a href='./?m=info&type=music&id=140' target='_blank'>点击查看详情</a>,3.17%,0.68%,0.02%,53,10,84.13%,15.87%,0.53%,0.58%,
141,少女幻葬 ～ Necro-Fantasy,少女幻葬～ Necro-Fantasy,东方妖妖梦,544,39,583,<a href='./?m=info&type=music&id=141' target='_blank'>点击查看详情</a>,7.17%,5.91%,0.45%,462,82,84.93%,15.07%,4.64%,4.77%,
142,妖妖跋扈 ～ Who done it!,妖々跋扈　～ Who done it!,东方妖妖梦,42,1,43,<a href='./?m=info&type=music&id=142' target='_blank'>点击查看详情</a>,2.38%,0.46%,0.01%,30,12,71.43%,28.57%,0.3%,0.7%,
143,Necro-Fantasia,ネクロファンタジア,东方妖妖梦,499,70,569,<a href='./?m=info&type=music&id=143' target='_blank'>点击查看详情</a>,14.03%,5.42%,0.8%,429,70,85.97%,14.03%,4.31%,4.07%,
144,春风之梦,春風の夢,东方妖妖梦,8,0,8,<a href='./?m=info&type=music&id=144' target='_blank'>点击查看详情</a>,0%,0.09%,0%,5,3,62.5%,37.5%,0.05%,0.17%,
145,樱花樱花 ～ Japanize Dream...,さくらさくら　～ Japanize Dream...,东方妖妖梦,340,34,374,<a href='./?m=info&type=music&id=145' target='_blank'>点击查看详情</a>,10%,3.7%,0.39%,283,57,83.24%,16.76%,2.84%,3.32%,
146,萃梦想,萃夢想,东方萃梦想,299,21,320,<a href='./?m=info&type=music&id=146' target='_blank'>点击查看详情</a>,7.02%,3.25%,0.24%,272,27,90.97%,9.03%,2.73%,1.57%,
147,Demystify Feast,Demystify Feast,东方萃梦想,93,2,95,<a href='./?m=info&type=music&id=147' target='_blank'>点击查看详情</a>,2.15%,1.01%,0.02%,76,17,81.72%,18.28%,0.76%,0.99%,
148,夜幕降临 ～ Evening Star,夜が降りてくる ～ Evening Star,东方萃梦想,202,10,212,<a href='./?m=info&type=music&id=148' target='_blank'>点击查看详情</a>,4.95%,2.2%,0.11%,161,41,79.7%,20.3%,1.62%,2.39%,
149,御伽之国的鬼岛 ～ Missing Power,御伽の国の鬼が島 ～ Missing Power,东方萃梦想,71,6,77,<a href='./?m=info&type=music&id=149' target='_blank'>点击查看详情</a>,8.45%,0.77%,0.07%,58,13,81.69%,18.31%,0.58%,0.76%,
150,夏明,夏明き,东方萃梦想,9,0,9,<a href='./?m=info&type=music&id=150' target='_blank'>点击查看详情</a>,0%,0.1%,0%,9,0,100%,0%,0.09%,0%,
151,东方萃梦想,東方萃夢想,东方萃梦想,554,67,621,<a href='./?m=info&type=music&id=151' target='_blank'>点击查看详情</a>,12.09%,6.02%,0.76%,509,45,91.88%,8.12%,5.11%,2.62%,
152,魔所,魔所,东方萃梦想,0,0,0,<a href='./?m=info&type=music&id=152' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
153,月轮,月輪,东方萃梦想,3,0,3,<a href='./?m=info&type=music&id=153' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,2,33.33%,66.67%,0.01%,0.12%,
154,遍参,遍参,东方萃梦想,5,1,6,<a href='./?m=info&type=music&id=154' target='_blank'>点击查看详情</a>,20%,0.05%,0.01%,2,3,40%,60%,0.02%,0.17%,
155,内心,裏心,东方萃梦想,0,0,0,<a href='./?m=info&type=music&id=155' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
156,间奏曲,Intermezzo,东方萃梦想,1,0,1,<a href='./?m=info&type=music&id=156' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
157,东风,あゆのかぜ,东方萃梦想,1,0,1,<a href='./?m=info&type=music&id=157' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
158,森闲,森閑,东方萃梦想,2,0,2,<a href='./?m=info&type=music&id=158' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,1,50%,50%,0.01%,0.06%,
159,仰空,仰空,东方萃梦想,27,1,28,<a href='./?m=info&type=music&id=159' target='_blank'>点击查看详情</a>,3.7%,0.29%,0.01%,22,5,81.48%,18.52%,0.22%,0.29%,
160,幽境,幽境,东方萃梦想,0,0,0,<a href='./?m=info&type=music&id=160' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
161,稀客,珍客,东方萃梦想,3,0,3,<a href='./?m=info&type=music&id=161' target='_blank'>点击查看详情</a>,0%,0.03%,0%,3,0,100%,0%,0.03%,0%,
162,红夜,紅夜,东方萃梦想,2,0,2,<a href='./?m=info&type=music&id=162' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,1,50%,50%,0.01%,0.06%,
163,战迅,戦迅,东方萃梦想,1,0,1,<a href='./?m=info&type=music&id=163' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
164,祸机,禍機,东方萃梦想,4,0,4,<a href='./?m=info&type=music&id=164' target='_blank'>点击查看详情</a>,0%,0.04%,0%,4,0,100%,0%,0.04%,0%,
165,碎月,砕月,东方萃梦想,1490,212,1702,<a href='./?m=info&type=music&id=165' target='_blank'>点击查看详情</a>,14.23%,16.19%,2.42%,1323,167,88.79%,11.21%,13.29%,9.71%,
166,永夜抄　～ Eastern Night.,永夜抄　～ Eastern Night.,东方永夜抄,114,10,124,<a href='./?m=info&type=music&id=166' target='_blank'>点击查看详情</a>,8.77%,1.24%,0.11%,99,15,86.84%,13.16%,0.99%,0.87%,
167,幻视之夜　～ Ghostly Eyes,幻視の夜　～ Ghostly Eyes,东方永夜抄,92,6,98,<a href='./?m=info&type=music&id=167' target='_blank'>点击查看详情</a>,6.52%,1%,0.07%,79,13,85.87%,14.13%,0.79%,0.76%,
168,蠢蠢的秋月　～ Mooned Insect,蠢々秋月　～ Mooned Insect,东方永夜抄,69,5,74,<a href='./?m=info&type=music&id=168' target='_blank'>点击查看详情</a>,7.25%,0.75%,0.06%,55,14,79.71%,20.29%,0.55%,0.81%,
169,夜雀的歌声　～ Night Bird,夜雀の歌声　～ Night Bird,东方永夜抄,123,9,132,<a href='./?m=info&type=music&id=169' target='_blank'>点击查看详情</a>,7.32%,1.34%,0.1%,103,20,83.74%,16.26%,1.03%,1.16%,
170,已经只能听见歌声了,もう歌しか聞こえない,东方永夜抄,93,11,104,<a href='./?m=info&type=music&id=170' target='_blank'>点击查看详情</a>,11.83%,1.01%,0.13%,75,18,80.65%,19.35%,0.75%,1.05%,
171,令人怀念的东方之血　～ Old World,懐かしき東方の血　～ Old World,东方永夜抄,371,32,403,<a href='./?m=info&type=music&id=171' target='_blank'>点击查看详情</a>,8.63%,4.03%,0.37%,314,57,84.64%,15.36%,3.15%,3.32%,
172,Plain Asia,プレインエイジア,东方永夜抄,119,9,128,<a href='./?m=info&type=music&id=172' target='_blank'>点击查看详情</a>,7.56%,1.29%,0.1%,94,25,78.99%,21.01%,0.94%,1.45%,
173,永夜的报应　～ Imperishable Night（Pipes and Fiddle）,永夜の報い　～ Imperishable Night,东方永夜抄,66,2,68,<a href='./?m=info&type=music&id=173' target='_blank'>点击查看详情</a>,3.03%,0.72%,0.02%,54,12,81.82%,18.18%,0.54%,0.7%,
174,灰姑娘的笼子　～ Kagome-Kagome,シンデレラケージ　～ Kagome-Kagome,东方永夜抄,186,12,198,<a href='./?m=info&type=music&id=174' target='_blank'>点击查看详情</a>,6.45%,2.02%,0.14%,152,34,81.72%,18.28%,1.53%,1.98%,
175,狂气之瞳　～ Invisible Full Moon,狂気の瞳　～ Invisible Full Moon,东方永夜抄,583,62,645,<a href='./?m=info&type=music&id=175' target='_blank'>点击查看详情</a>,10.63%,6.34%,0.71%,519,64,89.02%,10.98%,5.21%,3.72%,
176,Voyage1969,ヴォヤージュ1969,东方永夜抄,363,40,403,<a href='./?m=info&type=music&id=176' target='_blank'>点击查看详情</a>,11.02%,3.95%,0.46%,300,63,82.64%,17.36%,3.01%,3.66%,
177,千年幻想乡　～ History of the Moon,千年幻想郷　～ History of the Moon,东方永夜抄,898,74,972,<a href='./?m=info&type=music&id=177' target='_blank'>点击查看详情</a>,8.24%,9.76%,0.84%,788,110,87.75%,12.25%,7.92%,6.4%,
178,竹取飞翔　～ Lunatic Princess,竹取飛翔　～ Lunatic Princess,东方永夜抄,1494,165,1659,<a href='./?m=info&type=music&id=178' target='_blank'>点击查看详情</a>,11.04%,16.24%,1.88%,1293,201,86.55%,13.45%,12.99%,11.69%,
179,Voyage1970,ヴォヤージュ1970,东方永夜抄,100,7,107,<a href='./?m=info&type=music&id=179' target='_blank'>点击查看详情</a>,7%,1.09%,0.08%,80,20,80%,20%,0.8%,1.16%,
180,Extend Ash　～ 蓬莱人,エクステンドアッシュ　～ 蓬莱人,东方永夜抄,152,6,158,<a href='./?m=info&type=music&id=180' target='_blank'>点击查看详情</a>,3.95%,1.65%,0.07%,121,31,79.61%,20.39%,1.22%,1.8%,
181,飘上月球，不死之烟,月まで届け、不死の煙,东方永夜抄,1430,197,1627,<a href='./?m=info&type=music&id=181' target='_blank'>点击查看详情</a>,13.78%,15.54%,2.25%,1220,210,85.31%,14.69%,12.26%,12.22%,
182,月见草,月見草,东方永夜抄,35,0,35,<a href='./?m=info&type=music&id=182' target='_blank'>点击查看详情</a>,0%,0.38%,0%,28,7,80%,20%,0.28%,0.41%,
183,Eternal Dream　～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,东方永夜抄,96,5,101,<a href='./?m=info&type=music&id=183' target='_blank'>点击查看详情</a>,5.21%,1.04%,0.06%,84,12,87.5%,12.5%,0.84%,0.7%,
184,东方妖怪小町,東方妖怪小町,东方永夜抄,59,4,63,<a href='./?m=info&type=music&id=184' target='_blank'>点击查看详情</a>,6.78%,0.64%,0.05%,47,12,79.66%,20.34%,0.47%,0.7%,
185,花映塚　～ Higan Retour,花映塚　～ Higan Retour,东方花映塚,49,4,53,<a href='./?m=info&type=music&id=185' target='_blank'>点击查看详情</a>,8.16%,0.53%,0.05%,40,9,81.63%,18.37%,0.4%,0.52%,
186,春色小径　～ Colorful Path,春色小径　～ Colorful Path,东方花映塚,185,6,191,<a href='./?m=info&type=music&id=186' target='_blank'>点击查看详情</a>,3.24%,2.01%,0.07%,134,51,72.43%,27.57%,1.35%,2.97%,
187,Oriental Dark Flight,オリエンタルダークフライト,东方花映塚,35,4,39,<a href='./?m=info&type=music&id=187' target='_blank'>点击查看详情</a>,11.43%,0.38%,0.05%,27,8,77.14%,22.86%,0.27%,0.47%,
188,Flowering Night,フラワリングナイト,东方花映塚,379,48,427,<a href='./?m=info&type=music&id=188' target='_blank'>点击查看详情</a>,12.66%,4.12%,0.55%,338,41,89.18%,10.82%,3.4%,2.39%,
189,宇佐大人的白旗,お宇佐さまの素い幡,东方花映塚,63,5,68,<a href='./?m=info&type=music&id=189' target='_blank'>点击查看详情</a>,7.94%,0.68%,0.06%,52,11,82.54%,17.46%,0.52%,0.64%,
190,剧毒身体　～ Forsaken Doll,ポイズンボディ　～ Forsaken Doll,东方花映塚,27,4,31,<a href='./?m=info&type=music&id=190' target='_blank'>点击查看详情</a>,14.81%,0.29%,0.05%,18,9,66.67%,33.33%,0.18%,0.52%,
191,今昔幻想乡　～ Flower Land,今昔幻想郷　～ Flower Land,东方花映塚,172,23,195,<a href='./?m=info&type=music&id=191' target='_blank'>点击查看详情</a>,13.37%,1.87%,0.26%,132,40,76.74%,23.26%,1.33%,2.33%,
192,彼岸归航　～ Riverside View,彼岸帰航　～ Riverside View,东方花映塚,289,18,307,<a href='./?m=info&type=music&id=192' target='_blank'>点击查看详情</a>,6.23%,3.14%,0.21%,246,43,85.12%,14.88%,2.47%,2.5%,
193,第六十年的东方审判　～ Fate of Sixty Years,六十年目の東方裁判　～ Fate of Sixty Years,东方花映塚,678,66,744,<a href='./?m=info&type=music&id=193' target='_blank'>点击查看详情</a>,9.73%,7.37%,0.75%,599,79,88.35%,11.65%,6.02%,4.6%,
194,映花之塚,花の映る塚,东方花映塚,49,4,53,<a href='./?m=info&type=music&id=194' target='_blank'>点击查看详情</a>,8.16%,0.53%,0.05%,37,12,75.51%,24.49%,0.37%,0.7%,
195,此岸之塚,此岸の塚,东方花映塚,2,0,2,<a href='./?m=info&type=music&id=195' target='_blank'>点击查看详情</a>,0%,0.02%,0%,2,0,100%,0%,0.02%,0%,
196,花如幻想一般,花は幻想のままに,东方花映塚,199,31,230,<a href='./?m=info&type=music&id=196' target='_blank'>点击查看详情</a>,15.58%,2.16%,0.35%,154,45,77.39%,22.61%,1.55%,2.62%,
197,魂之花 ～ Another Dream...,魂の花　～ Another Dream...,东方花映塚,13,0,13,<a href='./?m=info&type=music&id=197' target='_blank'>点击查看详情</a>,0%,0.14%,0%,10,3,76.92%,23.08%,0.1%,0.17%,
198,天狗的笔记 ～ Mysterious Note,天狗の手帖　～ Mysterious Note,东方文花帖,18,4,22,<a href='./?m=info&type=music&id=198' target='_blank'>点击查看详情</a>,22.22%,0.2%,0.05%,13,5,72.22%,27.78%,0.13%,0.29%,
199,风的循环 ～ Wind Tour,風の循環　～ Wind Tour,东方文花帖,15,2,17,<a href='./?m=info&type=music&id=199' target='_blank'>点击查看详情</a>,13.33%,0.16%,0.02%,12,3,80%,20%,0.12%,0.17%,
200,天狗正凝视着 ～ Black Eyes,天狗が見ている　～ Black Eyes,东方文花帖,17,0,17,<a href='./?m=info&type=music&id=200' target='_blank'>点击查看详情</a>,0%,0.18%,0%,15,2,88.24%,11.76%,0.15%,0.12%,
201,东之国的不眠夜,東の国の眠らない夜,东方文花帖,136,8,144,<a href='./?m=info&type=music&id=201' target='_blank'>点击查看详情</a>,5.88%,1.48%,0.09%,111,25,81.62%,18.38%,1.12%,1.45%,
202,回忆京都,レトロスペクティブ京都,东方文花帖,117,8,125,<a href='./?m=info&type=music&id=202' target='_blank'>点击查看详情</a>,6.84%,1.27%,0.09%,101,16,86.32%,13.68%,1.01%,0.93%,
203,被封印的众神,封印されし神々,东方风神录,50,5,55,<a href='./?m=info&type=music&id=203' target='_blank'>点击查看详情</a>,10%,0.54%,0.06%,39,11,78%,22%,0.39%,0.64%,
204,眷爱众生之神　～ Romantic Fall,人恋し神様　～ Romantic Fall,东方风神录,36,1,37,<a href='./?m=info&type=music&id=204' target='_blank'>点击查看详情</a>,2.78%,0.39%,0.01%,31,5,86.11%,13.89%,0.31%,0.29%,
205,会受稻田姬的斥责啦,稲田姫様に叱られるから,东方风神录,339,22,361,<a href='./?m=info&type=music&id=205' target='_blank'>点击查看详情</a>,6.49%,3.68%,0.25%,301,38,88.79%,11.21%,3.02%,2.21%,
206,厄神降临之路　～ Dark Road,厄神様の通り道　～ Dark Road,东方风神录,299,26,325,<a href='./?m=info&type=music&id=206' target='_blank'>点击查看详情</a>,8.7%,3.25%,0.3%,267,32,89.3%,10.7%,2.68%,1.86%,
207,命运的阴暗面,運命のダークサイド,东方风神录,146,13,159,<a href='./?m=info&type=music&id=207' target='_blank'>点击查看详情</a>,8.9%,1.59%,0.15%,120,26,82.19%,17.81%,1.21%,1.51%,
208,众神眷恋的幻想乡,神々が恋した幻想郷,东方风神录,1961,284,2245,<a href='./?m=info&type=music&id=208' target='_blank'>点击查看详情</a>,14.48%,21.31%,3.24%,1763,198,89.9%,10.1%,17.71%,11.52%,
209,芥川龙之介的河童 ～ Candid Friend,芥川龍之介の河童　～ Candid Friend,东方风神录,247,18,265,<a href='./?m=info&type=music&id=209' target='_blank'>点击查看详情</a>,7.29%,2.68%,0.21%,207,40,83.81%,16.19%,2.08%,2.33%,
210,Fall of Fall ～ 秋意渐浓之瀑,フォールオブフォール　～ 秋めく滝,东方风神录,488,56,544,<a href='./?m=info&type=music&id=210' target='_blank'>点击查看详情</a>,11.48%,5.3%,0.64%,428,60,87.7%,12.3%,4.3%,3.49%,
211,妖怪之山 ～ Mysterious Mountain,妖怪の山　～ Mysterious Mountain,东方风神录,650,79,729,<a href='./?m=info&type=music&id=211' target='_blank'>点击查看详情</a>,12.15%,7.06%,0.9%,558,92,85.85%,14.15%,5.61%,5.35%,
212,少女曾见的日本原风景,少女が見た日本の原風景,东方风神录,546,56,602,<a href='./?m=info&type=music&id=212' target='_blank'>点击查看详情</a>,10.26%,5.93%,0.64%,462,84,84.62%,15.38%,4.64%,4.89%,
213,信仰是为了虚幻之人,信仰は儚き人間の為に,东方风神录,1119,156,1275,<a href='./?m=info&type=music&id=213' target='_blank'>点击查看详情</a>,13.94%,12.16%,1.78%,1003,116,89.63%,10.37%,10.08%,6.75%,
214,御柱的墓场 ～ Grave of Being,御柱の墓場　～ Grave of Being,东方风神录,56,2,58,<a href='./?m=info&type=music&id=214' target='_blank'>点击查看详情</a>,3.57%,0.61%,0.02%,44,12,78.57%,21.43%,0.44%,0.7%,
215,神圣庄严的古战场 ～ Suwa Foughten Field,神さびた古戦場　～ Suwa Foughten Field,东方风神录,522,26,548,<a href='./?m=info&type=music&id=215' target='_blank'>点击查看详情</a>,4.98%,5.67%,0.3%,437,85,83.72%,16.28%,4.39%,4.94%,
216,明日之盛，昨日之俗,明日ハレの日、ケの昨日,东方风神录,656,56,712,<a href='./?m=info&type=music&id=216' target='_blank'>点击查看详情</a>,8.54%,7.13%,0.64%,562,94,85.67%,14.33%,5.65%,5.47%,
217,Native Faith,ネイティブフェイス,东方风神录,261,30,291,<a href='./?m=info&type=music&id=217' target='_blank'>点击查看详情</a>,11.49%,2.84%,0.34%,226,35,86.59%,13.41%,2.27%,2.04%,
218,山脚的神社,麓の神社,东方风神录,35,1,36,<a href='./?m=info&type=music&id=218' target='_blank'>点击查看详情</a>,2.86%,0.38%,0.01%,25,10,71.43%,28.57%,0.25%,0.58%,
219,神明降下恩惠之雨 ～ Sylphid Dream,神は恵みの雨を降らす　～ Sylphid Dream,东方风神录,32,0,32,<a href='./?m=info&type=music&id=219' target='_blank'>点击查看详情</a>,0%,0.35%,0%,26,6,81.25%,18.75%,0.26%,0.35%,
220,Player's Score,プレイヤーズスコア,东方风神录,42,3,45,<a href='./?m=info&type=music&id=220' target='_blank'>点击查看详情</a>,7.14%,0.46%,0.03%,39,3,92.86%,7.14%,0.39%,0.17%,
221,绯想天,緋想天,东方绯想天,397,42,439,<a href='./?m=info&type=music&id=221' target='_blank'>点击查看详情</a>,10.58%,4.31%,0.48%,365,32,91.94%,8.06%,3.67%,1.86%,
222,日常坐卧,日常坐臥,东方绯想天,1,0,1,<a href='./?m=info&type=music&id=222' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
223,地之色乃黄色（地之色乃黄色　～ Primrose）,地の色は黄色,东方绯想天,72,2,74,<a href='./?m=info&type=music&id=223' target='_blank'>点击查看详情</a>,2.78%,0.78%,0.02%,62,10,86.11%,13.89%,0.62%,0.58%,
224,甲论乙驳,甲論乙駁,东方绯想天,34,1,35,<a href='./?m=info&type=music&id=224' target='_blank'>点击查看详情</a>,2.94%,0.37%,0.01%,30,4,88.24%,11.76%,0.3%,0.23%,
225,风光明媚,風光明媚,东方绯想天,1,1,2,<a href='./?m=info&type=music&id=225' target='_blank'>点击查看详情</a>,100%,0.01%,0.01%,1,0,100%,0%,0.01%,0%,
226,散发着香气的树叶花,香る樹葉花,东方绯想天,34,3,37,<a href='./?m=info&type=music&id=226' target='_blank'>点击查看详情</a>,8.82%,0.37%,0.03%,30,4,88.24%,11.76%,0.3%,0.23%,
227,飞舞的水飞沫,踊る水飛沫,东方绯想天,53,1,54,<a href='./?m=info&type=music&id=227' target='_blank'>点击查看详情</a>,1.89%,0.58%,0.01%,47,6,88.68%,11.32%,0.47%,0.35%,
228,以鱼驱蝇,以魚駆蠅,东方绯想天,1,0,1,<a href='./?m=info&type=music&id=228' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
229,放纵不羁,放縦不羈,东方绯想天,0,0,0,<a href='./?m=info&type=music&id=229' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
230,嘲讽的游戏,嘲りの遊戯,东方绯想天,1,0,1,<a href='./?m=info&type=music&id=230' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,100%,0%,0.01%,0%,
231,冷吟闲醉,冷吟閑酔,东方绯想天,19,0,19,<a href='./?m=info&type=music&id=231' target='_blank'>点击查看详情</a>,0%,0.21%,0%,17,2,89.47%,10.53%,0.17%,0.12%,
232,云外苍天,雲外蒼天,东方绯想天,13,0,13,<a href='./?m=info&type=music&id=232' target='_blank'>点击查看详情</a>,0%,0.14%,0%,12,1,92.31%,7.69%,0.12%,0.06%,
233,黑海中的绯红 ～ Legendary Fish,黒い海に紅く ～ Legendary Fish,东方绯想天,39,2,41,<a href='./?m=info&type=music&id=233' target='_blank'>点击查看详情</a>,5.13%,0.42%,0.02%,35,4,89.74%,10.26%,0.35%,0.23%,
234,天衣无缝（天衣无缝　～ Yellow Lily）,天衣無縫,东方绯想天,191,18,209,<a href='./?m=info&type=music&id=234' target='_blank'>点击查看详情</a>,9.42%,2.08%,0.21%,172,19,90.05%,9.95%,1.73%,1.11%,
235,有顶天变 ～ Wonderful Heaven,有頂天変 ～ Wonderful Heaven,东方绯想天,475,57,532,<a href='./?m=info&type=music&id=235' target='_blank'>点击查看详情</a>,12%,5.16%,0.65%,422,53,88.84%,11.16%,4.24%,3.08%,
236,幼小的有顶天,幼心地の有頂天,东方绯想天,86,4,90,<a href='./?m=info&type=music&id=236' target='_blank'>点击查看详情</a>,4.65%,0.93%,0.05%,77,9,89.53%,10.47%,0.77%,0.52%,
237,暮色苍然,暮色蒼然,东方绯想天,62,4,66,<a href='./?m=info&type=music&id=237' target='_blank'>点击查看详情</a>,6.45%,0.67%,0.05%,54,8,87.1%,12.9%,0.54%,0.47%,
238,东方绯想天,東方緋想天,东方绯想天,1028,131,1159,<a href='./?m=info&type=music&id=238' target='_blank'>点击查看详情</a>,12.74%,11.17%,1.5%,948,80,92.22%,7.78%,9.52%,4.65%,
239,地灵们的起床,地霊達の起床,东方地灵殿,38,2,40,<a href='./?m=info&type=music&id=239' target='_blank'>点击查看详情</a>,5.26%,0.41%,0.02%,33,5,86.84%,13.16%,0.33%,0.29%,
240,昏暗的风穴,暗闇の風穴,东方地灵殿,63,5,68,<a href='./?m=info&type=music&id=240' target='_blank'>点击查看详情</a>,7.94%,0.68%,0.06%,50,13,79.37%,20.63%,0.5%,0.76%,
241,被封印的妖怪　～ Lost Place,封じられた妖怪 ～ Lost Place,东方地灵殿,15,0,15,<a href='./?m=info&type=music&id=241' target='_blank'>点击查看详情</a>,0%,0.16%,0%,12,3,80%,20%,0.12%,0.17%,
242,阻绝人迹之桥,渡る者の途絶えた橋,东方地灵殿,58,5,63,<a href='./?m=info&type=music&id=242' target='_blank'>点击查看详情</a>,8.62%,0.63%,0.06%,48,10,82.76%,17.24%,0.48%,0.58%,
243,绿眼的嫉妒,緑眼のジェラシー,东方地灵殿,304,36,340,<a href='./?m=info&type=music&id=243' target='_blank'>点击查看详情</a>,11.84%,3.3%,0.41%,225,79,74.01%,25.99%,2.26%,4.6%,
244,漫游旧地狱街道,旧地獄街道を行く,东方地灵殿,234,5,239,<a href='./?m=info&type=music&id=244' target='_blank'>点击查看详情</a>,2.14%,2.54%,0.06%,202,32,86.32%,13.68%,2.03%,1.86%,
245,大江山的花之酒宴,華のさかづき大江山,东方地灵殿,83,2,85,<a href='./?m=info&type=music&id=245' target='_blank'>点击查看详情</a>,2.41%,0.9%,0.02%,72,11,86.75%,13.25%,0.72%,0.64%,
246,Heartfelt Fancy,ハートフェルトファンシー,东方地灵殿,83,9,92,<a href='./?m=info&type=music&id=246' target='_blank'>点击查看详情</a>,10.84%,0.9%,0.1%,69,14,83.13%,16.87%,0.69%,0.81%,
247,少女觉 ～ 3rd eye,少女さとり ～ 3rd eye,东方地灵殿,1140,155,1295,<a href='./?m=info&type=music&id=247' target='_blank'>点击查看详情</a>,13.6%,12.39%,1.77%,995,145,87.28%,12.72%,9.99%,8.44%,
248,废狱摇篮曲,廃獄ララバイ,东方地灵殿,566,65,631,<a href='./?m=info&type=music&id=248' target='_blank'>点击查看详情</a>,11.48%,6.15%,0.74%,475,91,83.92%,16.08%,4.77%,5.29%,
249,尸体旅行　～ Be of good cheer!,死体旅行～Be of good cheer!,东方地灵殿,137,12,149,<a href='./?m=info&type=music&id=249' target='_blank'>点击查看详情</a>,8.76%,1.49%,0.14%,115,22,83.94%,16.06%,1.16%,1.28%,
