round,group,question_index,question_id,question,multi,option_index,option,all_count,male_count,female_count,sum_count,all_percent,male_percent,female_percent,total_all,total_male,total_female,total_diff
5,3,21,1,在创作过程中遇到过什么样的困难,1,4,没有人关注或支持,334,210,124,334,28.16,26.99,30.47,1186,778,407,1
5,3,21,1,在创作过程中遇到过什么样的困难,1,5,难以维持自己的动力,281,189,92,281,23.69,24.29,22.6,1186,778,407,1
5,3,21,1,在创作过程中遇到过什么样的困难,1,6,缺少发布或交流的渠道与平台,166,122,44,166,14,15.68,10.81,1186,778,407,1
5,3,21,1,在创作过程中遇到过什么样的困难,1,7,周边氛围对创作非常不友好,142,97,45,142,11.97,12.47,11.06,1186,778,407,1
5,3,21,1,在创作过程中遇到过什么样的困难,1,8,其他困难,77,51,26,77,6.49,6.56,6.39,1186,778,407,1
5,3,22,2,停止创作的直接原因是,1,0,没有时间,121,87,34,121,65.76,69.05,58.62,184,126,58,0
5,3,22,2,停止创作的直接原因是,1,1,环境阻碍,41,31,10,41,22.28,24.6,17.24,184,126,58,0
5,3,22,2,停止创作的直接原因是,1,2,缺乏条件,36,28,8,36,19.57,22.22,13.79,184,126,58,0
5,3,22,2,停止创作的直接原因是,1,3,兴趣转移,41,21,20,41,22.28,16.67,34.48,184,126,58,0
5,3,22,2,停止创作的直接原因是,1,4,想要休息,32,26,6,32,17.39,20.63,10.34,184,126,58,0
5,3,22,2,停止创作的直接原因是,1,5,缺乏创意,61,47,14,61,33.15,37.3,24.14,184,126,58,0
5,3,22,2,停止创作的直接原因是,1,6,其他原因,19,13,6,19,10.33,10.32,10.34,184,126,58,0
5,3,23,5,原作和二次同人您更热衷于,0,0,原作,1427,1158,269,1427,17.92,17.86,18.25,7962,6483,1474,5
5,3,23,5,原作和二次同人您更热衷于,0,1,二次同人,725,610,114,724,9.11,9.41,7.73,7962,6483,1474,5
5,3,23,5,原作和二次同人您更热衷于,0,2,都很喜欢,5758,4675,1079,5754,72.32,72.11,73.2,7962,6483,1474,5
5,3,23,5,原作和二次同人您更热衷于,0,3,都没兴趣,52,40,12,52,0.65,0.62,0.81,7962,6483,1474,5
5,3,24,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,0,有购买,4833,3807,1022,4829,60.67,58.7,69.29,7966,6486,1475,5
5,3,24,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,1,想买但是没有机会,1892,1606,285,1891,23.75,24.76,19.32,7966,6486,1475,5
5,3,24,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,2,没有考虑过,1241,1073,168,1241,15.58,16.54,11.39,7966,6486,1475,5
5,3,25,1,购买周边的时候是否会介意它是否是盗版或存在盗图情况,0,0,非常介意,2350,1773,574,2347,34.96,32.77,43.92,6722,5410,1307,5
5,3,25,1,购买周边的时候是否会介意它是否是盗版或存在盗图情况,0,1,略微在意,3706,3070,634,3704,55.13,56.75,48.51,6722,5410,1307,5
5,3,25,1,购买周边的时候是否会介意它是否是盗版或存在盗图情况,0,2,完全不在乎,228,188,40,228,3.39,3.48,3.06,6722,5410,1307,5
5,3,25,1,购买周边的时候是否会介意它是否是盗版或存在盗图情况,0,3,没有想过这个问题,438,379,59,438,6.52,7.01,4.51,6722,5410,1307,5
5,3,26,7,是否购买过盗版的东方相关画集,0,0,购买过（并且知道是盗版）,610,475,135,610,7.66,7.33,9.16,7961,6482,1474,5
5,3,26,7,是否购买过盗版的东方相关画集,0,1,购买过（当时以为是正版）,1094,813,278,1091,13.74,12.54,18.86,7961,6482,1474,5
5,3,26,7,是否购买过盗版的东方相关画集,0,2,没有购买过（持无所谓态度）,2169,1870,298,2168,27.25,28.85,20.22,7961,6482,1474,5
5,3,26,7,是否购买过盗版的东方相关画集,0,3,没有购买过（持抵制态度）,4088,3324,763,4087,51.35,51.28,51.76,7961,6482,1474,5
5,4,0,1,是否参加过东方专门同人展,0,0,有,1447,1171,275,1446,18.18,18.07,18.67,7958,6480,1473,5
5,4,0,1,是否参加过东方专门同人展,0,1,没有,6511,5309,1198,6507,81.82,81.93,81.33,7958,6480,1473,5
5,4,1,1,过去一年内有没有参加过东方专门同人展,0,0,有,987,819,167,986,68.35,70.06,60.95,1444,1169,274,1
5,4,1,1,过去一年内有没有参加过东方专门同人展,0,1,没有,457,350,107,457,31.65,29.94,39.05,1444,1169,274,1
5,4,2,2,没有参加过展会的原因是,1,0,路费太贵,2407,1939,468,2407,36.97,36.53,39.07,6510,5308,1198,4
5,4,2,2,没有参加过展会的原因是,1,1,没有时间,5010,4104,903,5007,76.96,77.32,75.38,6510,5308,1198,4
5,4,2,2,没有参加过展会的原因是,1,2,家里阻拦,1407,1030,375,1405,21.61,19.4,31.3,6510,5308,1198,4
5,4,2,2,没有参加过展会的原因是,1,3,不感兴趣,535,439,96,535,8.22,8.27,8.01,6510,5308,1198,4
5,4,2,2,没有参加过展会的原因是,1,4,未曾听说,1012,869,142,1011,15.55,16.37,11.85,6510,5308,1198,4
5,4,3,3,是否只考虑参加本地或附近地区的同人展,0,0,仅参加本地或附近地区的,5627,4588,1036,5624,70.82,70.9,70.48,7946,6471,1470,5
5,4,3,3,是否只考虑参加本地或附近地区的同人展,0,1,异地的展会也会去,2319,1883,434,2317,29.18,29.1,29.52,7946,6471,1470,5
5,4,4,2,浏览东方project主题站点的频率如何,0,0,经常,3988,3222,764,3986,50.12,49.73,51.87,7957,6479,1473,5
5,4,4,2,浏览东方project主题站点的频率如何,0,1,偶尔,3152,2588,561,3149,39.61,39.94,38.09,7957,6479,1473,5
5,4,4,2,浏览东方project主题站点的频率如何,0,2,很少,686,556,130,686,8.62,8.58,8.83,7957,6479,1473,5
5,4,4,2,浏览东方project主题站点的频率如何,0,3,从不,131,113,18,131,1.65,1.74,1.22,7957,6479,1473,5
5,4,5,3,平日里接触东方信息的渠道是,1,0,论坛贴吧等主题社区,6316,5138,1176,6314,79.37,79.31,79.73,7958,6478,1475,5
5,4,5,3,平日里接触东方信息的渠道是,1,1,微博推特类网站,2995,2157,835,2992,37.64,33.3,56.61,7958,6478,1475,5
5,4,5,3,平日里接触东方信息的渠道是,1,2,社交网络（如人人，FB，G+等）,1551,1239,311,1550,19.49,19.13,21.08,7958,6478,1475,5
5,4,5,3,平日里接触东方信息的渠道是,1,3,视频网站,5765,4765,997,5762,72.44,73.56,67.59,7958,6478,1475,5
5,4,5,3,平日里接触东方信息的渠道是,1,4,即时通信工具（包括群）,3289,2728,561,3289,41.33,42.11,38.03,7958,6478,1475,5
5,4,5,3,平日里接触东方信息的渠道是,1,5,现实生活,1357,1096,259,1355,17.05,16.92,17.56,7958,6478,1475,5
5,4,5,3,平日里接触东方信息的渠道是,1,6,其他途径,1047,856,190,1046,13.16,13.21,12.88,7958,6478,1475,5
5,4,6,4,是否会主动向周围的人介绍东方Project,0,0,会,4400,3526,871,4397,55.46,54.57,59.41,7933,6462,1466,5
5,4,6,4,是否会主动向周围的人介绍东方Project,0,1,不会,2944,2447,496,2943,37.11,37.87,33.83,7933,6462,1466,5
5,4,6,4,是否会主动向周围的人介绍东方Project,0,2,会刻意隐藏东方爱好者的身份,589,489,99,588,7.42,7.57,6.75,7933,6462,1466,5
5,4,7,1,选择了什么方式去介绍,0,0,详细入微的对各方面进行说明,1117,867,247,1114,25.42,24.62,28.39,4395,3522,870,3
5,4,7,1,选择了什么方式去介绍,0,1,通过二次创作吸引对方,1253,993,260,1253,28.51,28.19,29.89,4395,3522,870,3
5,4,7,1,选择了什么方式去介绍,0,2,以官方作品来进行介绍,859,710,149,859,19.54,20.16,17.13,4395,3522,870,3
5,4,7,1,选择了什么方式去介绍,0,3,给予相关网站或资料任其自由发展,448,353,95,448,10.19,10.02,10.92,4395,3522,870,3
5,4,7,1,选择了什么方式去介绍,0,4,仅仅进行了简单的说明,718,599,119,718,16.34,17.01,13.68,4395,3522,870,3
5,4,8,2,介绍的效果如何,0,0,对方成为了东方爱好者,1047,823,222,1045,23.81,23.35,25.52,4397,3524,870,3
5,4,8,2,介绍的效果如何,0,1,对方知道了东方但是不感兴趣,2778,2238,539,2777,63.18,63.51,61.95,4397,3524,870,3
5,4,8,2,介绍的效果如何,0,2,对方没能明白东方是什么,413,334,79,413,9.39,9.48,9.08,4397,3524,870,3
5,4,8,2,介绍的效果如何,0,3,对方不愿意听你的介绍,139,115,24,139,3.16,3.26,2.76,4397,3524,870,3
5,4,8,2,介绍的效果如何,0,4,对方对东方产生了反感,20,14,6,20,0.45,0.4,0.69,4397,3524,870,3
