keyword,tfidf
虹龙洞,0.24813731699542937
制造勾玉程度的能力,0.20034961571601245
玉造,0.16027969257280997
玉符,0.14756409351799166
tamatsukuri,0.12020976942960747
misumaru,0.12020976942960747
三国杀作弊玩家,0.12020976942960747
魅須丸,0.08013984628640498
姿势,0.08013984628640498
与埴安神袿姬的关系,0.08013984628640498
与驹草山如的关系,0.08013984628640498
与姬虫百百世和菅牧典的关系,0.08013984628640498
你和你的消弹让我感到可笑,0.08013984628640498
谐音梗,0.08013984628640498
与赫卡提亚的关系,0.08013984628640498
勾玉是能够将生物的灵魂注入其中的魔法器具,0.08013984628640498
气质和记忆收纳其中,0.08013984628640498
考察,0.08013984628640498
真正的勾玉匠人,0.08013984628640498
神代矿石,0.08013984628640498
由矿物锻造的神明,0.08013984628640498
玉将,0.08013984628640498
女王珠,0.08013984628640498
太古的勾玉,0.08013984628640498
玉造魅须丸的能力,0.08013984628640498
可以召唤跟在自己身边的勾玉,0.08013984628640498
能够消除正侧面的子弹,0.08013984628640498
发掘出用途不明的古代道具时,0.08013984628640498
人类总是,0.08013984628640498
马上想象其是用于宗教用途的物品,0.08013984628640498
明明还有更加具体的用途,0.08013984628640498
东方虹龙洞,0.07840131493772218
幺乐团的历史,0.07840131493772218
与博丽灵梦的关系,0.07378204675899583
服饰,0.06927111620615009
虹龙洞特集,0.06927111620615009
误,0.06291331667874094
神明,0.0584023861258952
东方虹龙洞立绘,0.05340894787259181
二次设定,0.047040788962633306
东方station,0.047040788962633306
能力卡牌,0.04579312997054541
27,0.04117585651823115
初登场时由于服饰和配色过于奇特被吐槽,0.04006992314320249
头顶的大玉在二创中经常被画成环形发箍或者帽子,0.04006992314320249
耳旁的发饰常被画成耳环,0.04006992314320249
衣服上挂着的勾玉因为太多太难画常被改动或者去掉,0.04006992314320249
zun在东方station节目中曾开玩笑称勾玉其实是腰果,0.04006992314320249
立绘跨立的姿势让人联想到保安或者教导主任之类的存在,0.04006992314320249
细脚伶仃的圆规,0.04006992314320249
