keyword,tfidf
爆符,0.23173779681653156
介绍,0.21204555679565953
nuclear,0.14260787496401942
cost,0.13963328617833476
flare,0.13129424857134095
fusion,0.12478189059351698
核热,0.12478189059351698
b或c,0.1196856738671441
符卡名,0.10842703547447718
核熱,0.10695590622301457
焰星,0.10695590622301457
第三足,0.08912992185251213
操纵核聚变程度的能力,0.08912992185251213
焔星,0.08912992185251213
在地底深处见到,0.08912992185251213
sun,0.08778057374644178
地灵殿设定文档,0.08548749381448505
空,0.07704193931225235
うにゅ,0.07130393748200971
地底的太阳,0.07130393748200971
分解之足,0.07130393748200971
融合之足,0.07130393748200971
难以驾驭的神之火,0.07130393748200971
灵知的太阳信仰,0.07130393748200971
十凶星,0.07130393748200971
熔解,0.07130393748200971
巨星,0.07130393748200971
巨星陨落,0.07130393748200971
七星,0.07130393748200971
星符,0.0699709228168283
地灵符,0.06163355144980188
stellar,0.06163355144980188
level8,0.05852038249762785
mind,0.055976738253462645
地灵殿设定,0.053477953111507284
reiuzi,0.053477953111507284
赤之目,0.053477953111507284
熱かい悩む神の火,0.053477953111507284
霊知の太陽信仰,0.053477953111507284
核聚变,0.053477953111507284
mega,0.053477953111507284
百万耀斑,0.053477953111507284
fixed,0.053477953111507284
恒星,0.053477953111507284
melting,0.053477953111507284
giant,0.053477953111507284
septentrion,0.053477953111507284
三条腿,0.053477953111507284
噩梦周三,0.0510382730233806
核聚变炉,0.05031992505712342
