keyword,tfidf
鬼符,0.20705931339913955
missing,0.17829065575617564
介绍,0.17568940363730146
power,0.15411051188217562
中,0.14222172336269812
在,0.1261211509065436
小小的百鬼夜行,0.109717326619185
妖鬼,0.109717326619185
密,0.109717326619185
b或c,0.09208181648195699
鬼,0.09043011367635372
萃梦想,0.08906606967680253
鬼神,0.08838640371499251
萃鬼,0.08228799496438875
遗失的力量,0.08228799496438875
鬼群,0.08228799496438875
cost,0.07673484706829747
百万鬼夜行,0.07575977461285072
萃珠符,0.07112792856100414
小さな百鬼夜行,0.06857332913699062
查看日文原文,0.060011246826188615
符卡名,0.05958559175193148
萃香,0.05927327380083678
使用简易度,0.056375123241561464
伊吹,0.0548586633095925
ibuki,0.0548586633095925
suika,0.0548586633095925
操纵密和疏程度的能力,0.0548586633095925
操纵密度程度的能力,0.0548586633095925
地灵,0.0548586633095925
地霊,0.0548586633095925
疏,0.0548586633095925
疎,0.0548586633095925
萃符,0.0548586633095925
purple,0.0548586633095925
遗失的高贵之力,0.0548586633095925
鬼气,0.0548586633095925
威力,0.05484057478581283
醉蝶华,0.05383309017455509
斯卡蕾特,0.05098514611115593
蒙蒙迷雾,0.05050651640856715
博丽神社,0.050089711787059975
爱丽丝,0.04830171736846351
帕秋莉,0.04830171736846351
鬼火,0.04741861904066942
技能与符卡,0.044359254481912844
诺蕾姬,0.04293485988307867
すいか,0.041143997482194376
西瓜,0.041143997482194376
翠香,0.041143997482194376
