keyword,tfidf
里,0.22176787661775527
纯化程度的能力,0.13031363783755434
星期五,0.12991240631220255
嫦娥,0.1278774471243216
噩梦周五,0.09327651826101625
嫦娥啊,0.08998152010958202
神灵,0.08927726816442191
月之都,0.08646713825588061
永珠符,0.08448017654317672
萃珠符,0.08448017654317672
弹幕梦2,0.06695515280615322
纯狐与赫卡提亚,0.06515681891877717
纯狐与铃仙,0.06515681891877717
你看到了吗,0.06515681891877717
中华组,0.06515681891877717
杀意的百合,0.06515681891877717
你在看着吗,0.06515681891877717
junko,0.06515681891877717
仙灵,0.06515681891877717
pure,0.06515681891877717
furies,0.06515681891877717
心之所在,0.06515681891877717
无穷无尽的仇怨,0.06515681891877717
掌上的纯光,0.06515681891877717
战栗的寒冷之星,0.06515681891877717
纯粹的狂气,0.06515681891877717
純符,0.06515681891877717
战栗的寒冷噩梦,0.06515681891877717
psychedelic,0.06515681891877717
mandara,0.06515681891877717
极具威严的纯光,0.06515681891877717
噩梦中的切实杀人用弹幕,0.06515681891877717
弹幕梦3,0.06491427746927116
幺乐团的历史,0.06374332516354946
easy,0.06344985644281509
normal,0.062348063979375166
hard,0.06074476595586154
绀珠传,0.06052359336708061
lunatic,0.06022288482983591
无秽之珠与多秽之灵,0.05998768007305468
纯符,0.05998768007305468
绀珠符,0.05998768007305468
纯粹与不纯的弹幕,0.05998768007305468
纯粹的五里雾中,0.05998768007305468
查看日文原文,0.05831726204929676
东方绀珠传,0.05736899264719451
与伊吹萃香合作,0.05632011769545115
拉碧斯拉祖利合作,0.05632011769545115
与藤原妹红合作,0.05632011769545115
与赫卡提亚,0.053475335305536977
