keyword,tfidf
虹龙洞,0.257891320685816
天弓,0.15143646377014233
剥夺所有权程度的能力,0.15143646377014233
空白卡牌,0.15143646377014233
tenkyu,0.11357734782760676
chimata,0.11357734782760676
贼,0.11357734782760676
immemorial,0.11357734782760676
marketeers,0.11357734782760676
千亦,0.10456682382732249
てんきゅう,0.07571823188507117
ちまた,0.07571823188507117
动作,0.07571823188507117
与其他角色的关系,0.07571823188507117
幻想乡天亦3g,0.07571823188507117
太快了,0.07571823188507117
通过在集市上售出,0.07571823188507117
导致所有权在世间泛滥,0.07571823188507117
无主物之神,0.07571823188507117
熙攘市场今何在,0.07571823188507117
即便是命运也不吝交易的神明,0.07571823188507117
天弓千亦的能力,0.07571823188507117
幺乐团的历史,0.07407562179908998
end,0.07220077417435561
东方虹龙洞,0.06666805961918099
easy,0.06320107207198701
normal,0.06210359969310152
hard,0.06050658813755475
lunatic,0.059986753286727604
弹幕狂们的黑市,0.05926049743927199
of,0.05744887188073476
神明,0.05518010852576554
外貌,0.05343513820503935
东方虹龙洞立绘,0.05046217689639641
bullet,0.04917309252557604
二次设定,0.044445373079453995
market,0.044445373079453995
能力卡牌,0.043266552090219935
彩虹色衣服很像玛丽苏,0.03785911594253558
同时因为彩虹配色和随处可见的拉链,0.03785911594253558
被画手吐槽太难画,0.03785911594253558
因为尾气在脚下,0.03785911594253558
被大家说成脚气,0.03785911594253558
现在六面尾气,0.03785911594253558
三,0.03785911594253558
有四个人了,0.03785911594253558
由于发色和发型原因被幻视成,0.03785911594253558
也可能是因为两人都打牌的原因,0.03785911594253558
可能是因为短发和发箍,0.03785911594253558
现在似乎又有了换个配色就是,0.03785911594253558
