round,role,category,item_id,url,title,summary_json,source_bytes,sha256
15,detail,character,101,https://toho-vote.info/result15/character/101.php,投票結果：博麗 霊夢 - 第15回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：博麗 霊夢 - 第15回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""博麗 霊夢（1位）"",""numbers"":[{""raw"":""1位"",""value"":1,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：6887点 ｜ 得票数：5456票 ｜ 一押し数：1431票 ｜ コメント数：1076件 リストへ戻る"",""numbers"":[{""raw"":""6887点"",""value"":6887,""unit"":""点"",""kind"":""number""},{""raw"":""5456票"",""value"":5456,""unit"":""票"",""kind"":""number""},{""raw"":""1431票"",""value"":1431,""unit"":""票"",""kind"":""number""},{""raw"":""1076件"",""value"":1076,""unit"":""件"",""kind"":""number""}]}]",100983,fac67db93f51d99970d14e6b8e6a19e2fd1004c242894a49276e9d8a41e98185
15,detail,character,102,https://toho-vote.info/result15/character/102.php,投票結果：霧雨 魔理沙 - 第15回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：霧雨 魔理沙 - 第15回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""霧雨 魔理沙（2位）"",""numbers"":[{""raw"":""2位"",""value"":2,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：5950点 ｜ 得票数：4899票 ｜ 一押し数：1051票 ｜ コメント数：898件 リストへ戻る"",""numbers"":[{""raw"":""5950点"",""value"":5950,""unit"":""点"",""kind"":""number""},{""raw"":""4899票"",""value"":4899,""unit"":""票"",""kind"":""number""},{""raw"":""1051票"",""value"":1051,""unit"":""票"",""kind"":""number""},{""raw"":""898件"",""value"":898,""unit"":""件"",""kind"":""number""}]}]",96733,91113f48d7118620e6f5b93e869e78e067a38b91271c7c8138c30d5eccb71352
15,detail,character,201,https://toho-vote.info/result15/character/201.php,投票結果：ルーミア - 第15回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：ルーミア - 第15回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""ルーミア（25位）"",""numbers"":[{""raw"":""25位"",""value"":25,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：2215点 ｜ 得票数：1853票 ｜ 一押し数：362票 ｜ コメント数：355件 リストへ戻る"",""numbers"":[{""raw"":""2215点"",""value"":2215,""unit"":""点"",""kind"":""number""},{""raw"":""1853票"",""value"":1853,""unit"":""票"",""kind"":""number""},{""raw"":""362票"",""value"":362,""unit"":""票"",""kind"":""number""},{""raw"":""355件"",""value"":355,""unit"":""件"",""kind"":""number""}]}]",42287,beae3f5eab735f49ec522b2df84d78118bf963b02bfa387f13f0adc6eb929221
15,detail,character,202,https://toho-vote.info/result15/character/202.php,投票結果：大妖精 - 第15回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：大妖精 - 第15回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""大妖精（56位）"",""numbers"":[{""raw"":""56位"",""value"":56,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：1067点 ｜ 得票数：928票 ｜ 一押し数：139票 ｜ コメント数：155件 リストへ戻る"",""numbers"":[{""raw"":""1067点"",""value"":1067,""unit"":""点"",""kind"":""number""},{""raw"":""928票"",""value"":928,""unit"":""票"",""kind"":""number""},{""raw"":""139票"",""value"":139,""unit"":""票"",""kind"":""number""},{""raw"":""155件"",""value"":155,""unit"":""件"",""kind"":""number""}]}]",29061,ea02865a2ff067d189467bdddda4256b07b284507a18bb65f4c63d69ca816348
15,detail,character,203,https://toho-vote.info/result15/character/203.php,投票結果：チルノ - 第15回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：チルノ - 第15回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""チルノ（24位）"",""numbers"":[{""raw"":""24位"",""value"":24,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：2264点 ｜ 得票数：1867票 ｜ 一押し数：397票 ｜ コメント数：406件 リストへ戻る"",""numbers"":[{""raw"":""2264点"",""value"":2264,""unit"":""点"",""kind"":""number""},{""raw"":""1867票"",""value"":1867,""unit"":""票"",""kind"":""number""},{""raw"":""397票"",""value"":397,""unit"":""票"",""kind"":""number""},{""raw"":""406件"",""value"":406,""unit"":""件"",""kind"":""number""}]}]",49758,4554d464e66dccf091b2bb30194d72826d7480383a24914449aedc497a00471a
15,detail,character,204,https://toho-vote.info/result15/character/204.php,投票結果：紅 美鈴 - 第15回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：紅 美鈴 - 第15回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""紅 美鈴（22位）"",""numbers"":[{""raw"":""22位"",""value"":22,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：2366点 ｜ 得票数：1985票 ｜ 一押し数：381票 ｜ コメント数：317件 リストへ戻る"",""numbers"":[{""raw"":""2366点"",""value"":2366,""unit"":""点"",""kind"":""number""},{""raw"":""1985票"",""value"":1985,""unit"":""票"",""kind"":""number""},{""raw"":""381票"",""value"":381,""unit"":""票"",""kind"":""number""},{""raw"":""317件"",""value"":317,""unit"":""件"",""kind"":""number""}]}]",41818,f5f59e5dd6608558a581202c6f7345b71b315e711dc8c2b271510188f48b5251
15,detail,character,205,https://toho-vote.info/result15/character/205.php,投票結果：小悪魔 - 第15回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：小悪魔 - 第15回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""小悪魔（65位）"",""numbers"":[{""raw"":""65位"",""value"":65,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：862点 ｜ 得票数：786票 ｜ 一押し数：76票 ｜ コメント数：116件 リストへ戻る"",""numbers"":[{""raw"":""862点"",""value"":862,""unit"":""点"",""kind"":""number""},{""raw"":""786票"",""value"":786,""unit"":""票"",""kind"":""number""},{""raw"":""76票"",""value"":76,""unit"":""票"",""kind"":""number""},{""raw"":""116件"",""value"":116,""unit"":""件"",""kind"":""number""}]}]",26439,ad99aa2b533f98a19ee15cd43e96e5677d5a9b7123e3139781a2a93445839d4a
15,detail,character,206,https://toho-vote.info/result15/character/206.php,投票結果：パチュリー・ノーレッジ - 第15回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：パチュリー・ノーレッジ - 第15回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""パチュリー・ノーレッジ（20位）"",""numbers"":[{""raw"":""20位"",""value"":20,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：2413点 ｜ 得票数：2072票 ｜ 一押し数：341票 ｜ コメント数：322件 リストへ戻る"",""numbers"":[{""raw"":""2413点"",""value"":2413,""unit"":""点"",""kind"":""number""},{""raw"":""2072票"",""value"":2072,""unit"":""票"",""kind"":""number""},{""raw"":""341票"",""value"":341,""unit"":""票"",""kind"":""number""},{""raw"":""322件"",""value"":322,""unit"":""件"",""kind"":""number""}]}]",42470,ae0555d0e5c2c87ffa32953b4cead57d7db326b40416eca0e8c8937373eef01f
15,detail,character,207,https://toho-vote.info/result15/character/207.php,投票結果：十六夜 咲夜 - 第15回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：十六夜 咲夜 - 第15回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""十六夜 咲夜（7位）"",""numbers"":[{""raw"":""7位"",""value"":7,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：5119点 ｜ 得票数：4231票 ｜ 一押し数：888票 ｜ コメント数：684件 リストへ戻る"",""numbers"":[{""raw"":""5119点"",""value"":5119,""unit"":""点"",""kind"":""number""},{""raw"":""4231票"",""value"":4231,""unit"":""票"",""kind"":""number""},{""raw"":""888票"",""value"":888,""unit"":""票"",""kind"":""number""},{""raw"":""684件"",""value"":684,""unit"":""件"",""kind"":""number""}]}]",73923,cccebd5d5cf250dc2f9d57d4dfa271c12c54440417a9fc9ba2bffefc2b31bbfc
15,detail,character,208,https://toho-vote.info/result15/character/208.php,投票結果：レミリア・スカーレット - 第15回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：レミリア・スカーレット - 第15回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""レミリア・スカーレット（5位）"",""numbers"":[{""raw"":""5位"",""value"":5,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：5453点 ｜ 得票数：4482票 ｜ 一押し数：971票 ｜ コメント数：738件 リストへ戻る"",""numbers"":[{""raw"":""5453点"",""value"":5453,""unit"":""点"",""kind"":""number""},{""raw"":""4482票"",""value"":4482,""unit"":""票"",""kind"":""number""},{""raw"":""971票"",""value"":971,""unit"":""票"",""kind"":""number""},{""raw"":""738件"",""value"":738,""unit"":""件"",""kind"":""number""}]}]",80903,cbf118cc592d3ca7b2f0bc69c2b0d6719fc2c5ef6a490f33daf51d306b8ab180
