round,category,id,title,primary_heading,html_path,parsed_path,table_count,status
2,chara,119,,玛艾露贝莉·赫恩,data_raw/cn_official_legacy/round_02/raw/details/chara/119.html,data_raw/cn_official_legacy/round_02/processed/details/chara/119.json,9,ok
2,chara,120,,稗田阿求,data_raw/cn_official_legacy/round_02/raw/details/chara/120.html,data_raw/cn_official_legacy/round_02/processed/details/chara/120.json,9,ok
2,chara,121,,森近霖之助,data_raw/cn_official_legacy/round_02/raw/details/chara/121.html,data_raw/cn_official_legacy/round_02/processed/details/chara/121.json,9,ok
2,chara,122,,无名的读书妖怪（朱鹭子）,data_raw/cn_official_legacy/round_02/raw/details/chara/122.html,data_raw/cn_official_legacy/round_02/processed/details/chara/122.json,9,ok
2,chara,123,,桑尼米尔克,data_raw/cn_official_legacy/round_02/raw/details/chara/123.html,data_raw/cn_official_legacy/round_02/processed/details/chara/123.json,9,ok
2,chara,124,,露娜切尔德,data_raw/cn_official_legacy/round_02/raw/details/chara/124.html,data_raw/cn_official_legacy/round_02/processed/details/chara/124.json,9,ok
2,chara,125,,斯塔萨菲雅,data_raw/cn_official_legacy/round_02/raw/details/chara/125.html,data_raw/cn_official_legacy/round_02/processed/details/chara/125.json,9,ok
2,chara,126,,绵月丰姬,data_raw/cn_official_legacy/round_02/raw/details/chara/126.html,data_raw/cn_official_legacy/round_02/processed/details/chara/126.json,9,ok
2,chara,127,,绵月依姬,data_raw/cn_official_legacy/round_02/raw/details/chara/127.html,data_raw/cn_official_legacy/round_02/processed/details/chara/127.json,9,ok
2,chara,128,,Reisen,data_raw/cn_official_legacy/round_02/raw/details/chara/128.html,data_raw/cn_official_legacy/round_02/processed/details/chara/128.json,9,ok
2,chara,129,,茨木华扇,data_raw/cn_official_legacy/round_02/raw/details/chara/129.html,data_raw/cn_official_legacy/round_02/processed/details/chara/129.json,9,ok
2,chara,130,,本居小铃,data_raw/cn_official_legacy/round_02/raw/details/chara/130.html,data_raw/cn_official_legacy/round_02/processed/details/chara/130.json,9,ok
2,chara,131,,龙神,data_raw/cn_official_legacy/round_02/raw/details/chara/131.html,data_raw/cn_official_legacy/round_02/processed/details/chara/131.json,9,ok
2,chara,132,,月夜见,data_raw/cn_official_legacy/round_02/raw/details/chara/132.html,data_raw/cn_official_legacy/round_02/processed/details/chara/132.json,9,ok
2,chara,133,,石长姬,data_raw/cn_official_legacy/round_02/raw/details/chara/133.html,data_raw/cn_official_legacy/round_02/processed/details/chara/133.json,1,ok
2,chara,134,,木花咲耶姬,data_raw/cn_official_legacy/round_02/raw/details/chara/134.html,data_raw/cn_official_legacy/round_02/processed/details/chara/134.json,9,ok
2,chara,135,,天照大御神 / 石凝姥命 / 天宇受卖命 / 伊豆能卖,data_raw/cn_official_legacy/round_02/raw/details/chara/135.html,data_raw/cn_official_legacy/round_02/processed/details/chara/135.json,1,ok
2,chara,136,,岩笠,data_raw/cn_official_legacy/round_02/raw/details/chara/136.html,data_raw/cn_official_legacy/round_02/processed/details/chara/136.json,1,ok
2,chara,137,,瑞江浦岛子,data_raw/cn_official_legacy/round_02/raw/details/chara/137.html,data_raw/cn_official_legacy/round_02/processed/details/chara/137.json,1,ok
2,chara,138,,野槌,data_raw/cn_official_legacy/round_02/raw/details/chara/138.html,data_raw/cn_official_legacy/round_02/processed/details/chara/138.json,1,ok
2,chara,139,,雷兽,data_raw/cn_official_legacy/round_02/raw/details/chara/139.html,data_raw/cn_official_legacy/round_02/processed/details/chara/139.json,1,ok
2,chara,140,,运松翁,data_raw/cn_official_legacy/round_02/raw/details/chara/140.html,data_raw/cn_official_legacy/round_02/processed/details/chara/140.json,1,ok
2,chara,141,,久米 / 竿打,data_raw/cn_official_legacy/round_02/raw/details/chara/141.html,data_raw/cn_official_legacy/round_02/processed/details/chara/141.json,9,ok
2,chara,142,,水鬼鬼神长,data_raw/cn_official_legacy/round_02/raw/details/chara/142.html,data_raw/cn_official_legacy/round_02/processed/details/chara/142.json,9,ok
2,chara,143,,邪龙,data_raw/cn_official_legacy/round_02/raw/details/chara/143.html,data_raw/cn_official_legacy/round_02/processed/details/chara/143.json,9,ok
2,chara,144,,烟烟罗,data_raw/cn_official_legacy/round_02/raw/details/chara/144.html,data_raw/cn_official_legacy/round_02/processed/details/chara/144.json,1,ok
2,chara,145,,卓柏卡布拉,data_raw/cn_official_legacy/round_02/raw/details/chara/145.html,data_raw/cn_official_legacy/round_02/processed/details/chara/145.json,1,ok
2,chara,146,,毛玉,data_raw/cn_official_legacy/round_02/raw/details/chara/146.html,data_raw/cn_official_legacy/round_02/processed/details/chara/146.json,9,ok
2,chara,147,,妖精（含持花妖精，僵尸妖精）,data_raw/cn_official_legacy/round_02/raw/details/chara/147.html,data_raw/cn_official_legacy/round_02/processed/details/chara/147.json,9,ok
2,chara,148,,UFO,data_raw/cn_official_legacy/round_02/raw/details/chara/148.html,data_raw/cn_official_legacy/round_02/processed/details/chara/148.json,9,ok
2,chara,149,,人形（含上海人形、哥利亚人形）,data_raw/cn_official_legacy/round_02/raw/details/chara/149.html,data_raw/cn_official_legacy/round_02/processed/details/chara/149.json,9,ok
2,chara,150,,求闻史纪中的受访人群,data_raw/cn_official_legacy/round_02/raw/details/chara/150.html,data_raw/cn_official_legacy/round_02/processed/details/chara/150.json,9,ok
2,chara,151,,幽灵,data_raw/cn_official_legacy/round_02/raw/details/chara/151.html,data_raw/cn_official_legacy/round_02/processed/details/chara/151.json,9,ok
2,chara,152,,阴阳玉,data_raw/cn_official_legacy/round_02/raw/details/chara/152.html,data_raw/cn_official_legacy/round_02/processed/details/chara/152.json,9,ok
2,music,1,,A Sacred Lot,data_raw/cn_official_legacy/round_02/raw/details/music/1.html,data_raw/cn_official_legacy/round_02/processed/details/music/1.json,9,ok
2,music,2,,永远之巫女,data_raw/cn_official_legacy/round_02/raw/details/music/2.html,data_raw/cn_official_legacy/round_02/processed/details/music/2.json,9,ok
2,music,3,,The Positive and Negative,data_raw/cn_official_legacy/round_02/raw/details/music/3.html,data_raw/cn_official_legacy/round_02/processed/details/music/3.json,9,ok
2,music,4,,Highly Responsive to Prayers,data_raw/cn_official_legacy/round_02/raw/details/music/4.html,data_raw/cn_official_legacy/round_02/processed/details/music/4.json,1,ok
2,music,5,,东方怪奇谈,data_raw/cn_official_legacy/round_02/raw/details/music/5.html,data_raw/cn_official_legacy/round_02/processed/details/music/5.json,9,ok
2,music,6,,天使传说,data_raw/cn_official_legacy/round_02/raw/details/music/6.html,data_raw/cn_official_legacy/round_02/processed/details/music/6.json,9,ok
2,music,7,,Oriental Magician,data_raw/cn_official_legacy/round_02/raw/details/music/7.html,data_raw/cn_official_legacy/round_02/processed/details/music/7.json,9,ok
2,music,8,,破邪的小太刀,data_raw/cn_official_legacy/round_02/raw/details/music/8.html,data_raw/cn_official_legacy/round_02/processed/details/music/8.json,9,ok
2,music,9,,魔镜,data_raw/cn_official_legacy/round_02/raw/details/music/9.html,data_raw/cn_official_legacy/round_02/processed/details/music/9.json,9,ok
2,music,10,,the Legend of KAGE,data_raw/cn_official_legacy/round_02/raw/details/music/10.html,data_raw/cn_official_legacy/round_02/processed/details/music/10.json,9,ok
2,music,11,,来吧，直到倒地死去的那一刻,data_raw/cn_official_legacy/round_02/raw/details/music/11.html,data_raw/cn_official_legacy/round_02/processed/details/music/11.json,9,ok
2,music,12,,同归于尽,data_raw/cn_official_legacy/round_02/raw/details/music/12.html,data_raw/cn_official_legacy/round_02/processed/details/music/12.json,9,ok
2,music,13,,星幽剑士,data_raw/cn_official_legacy/round_02/raw/details/music/13.html,data_raw/cn_official_legacy/round_02/processed/details/music/13.json,9,ok
2,music,14,,鸢尾花,data_raw/cn_official_legacy/round_02/raw/details/music/14.html,data_raw/cn_official_legacy/round_02/processed/details/music/14.json,9,ok
2,music,15,,风之神社,data_raw/cn_official_legacy/round_02/raw/details/music/15.html,data_raw/cn_official_legacy/round_02/processed/details/music/15.json,9,ok
2,music,16,,东方封魔录 ～ 净土曼荼罗,data_raw/cn_official_legacy/round_02/raw/details/music/16.html,data_raw/cn_official_legacy/round_02/processed/details/music/16.json,9,ok
2,music,17,,博丽 ～ Eastern Wind,data_raw/cn_official_legacy/round_02/raw/details/music/17.html,data_raw/cn_official_legacy/round_02/processed/details/music/17.json,9,ok
2,music,18,,She's in a temper!!,data_raw/cn_official_legacy/round_02/raw/details/music/18.html,data_raw/cn_official_legacy/round_02/processed/details/music/18.json,9,ok
2,music,19,,End of Daylight,data_raw/cn_official_legacy/round_02/raw/details/music/19.html,data_raw/cn_official_legacy/round_02/processed/details/music/19.json,9,ok
