round,category,id,geo_key,geo_name,all,sum,male,female,per,maleper,femaleper
5,chara,4,08,浙江,404,11,9,2,2.72,2.7,2.86
5,chara,4,09,湖北,242,3,3,,1.24,1.53,
5,chara,4,10,湖南,332,12,10,2,3.61,4.18,2.22
5,chara,4,11,山东,474,12,9,3,2.53,2.25,4.23
5,chara,4,12,山西,161,5,4,1,3.11,3.01,3.57
5,chara,4,13,河北,243,8,7,1,3.29,3.48,2.5
5,chara,4,14,河南,299,7,7,,2.34,2.83,
5,chara,4,15,黑龙江,169,1,1,,0.59,0.78,
5,chara,4,16,吉林,73,2,2,,2.74,3.23,
5,chara,4,17,辽宁,192,2,2,,1.04,1.38,
5,chara,4,18,陕西,128,2,2,,1.56,1.85,
5,chara,4,19,内蒙古,32,,,,,,
5,chara,4,20,安徽,183,6,5,1,3.28,3.21,3.7
5,chara,4,21,福建,292,6,6,,2.05,2.51,
5,chara,4,22,江西,148,8,7,1,5.41,5.98,3.7
5,chara,4,23,广西,243,7,6,1,2.88,3.35,1.59
5,chara,4,24,海南,42,1,1,,2.38,3.45,
5,chara,4,25,贵州,72,1,1,,1.39,1.67,
5,chara,4,26,云南,66,2,1,1,3.03,1.72,14.29
5,chara,4,27,甘肃,28,,,,,,
5,chara,4,28,宁夏,11,,,,,,
5,chara,4,30,新疆,35,,,,,,
5,chara,4,31,西藏,1,,,,,,
5,chara,4,32,香港,57,1,,,1.75,,
5,chara,4,33,澳门,9,,,,,,
5,chara,4,34,台湾,88,1,1,,1.14,1.59,
5,chara,5,01,北京,738,116,100,16,15.72,17.61,9.94
5,chara,5,02,上海,595,62,56,6,10.42,11.64,5.36
5,chara,5,03,广东,1021,158,140,18,15.48,16.2,11.76
5,chara,5,04,天津,119,14,12,2,11.76,11.76,12.5
5,chara,5,05,重庆,191,29,24,5,15.18,15.29,15.63
5,chara,5,06,四川,442,62,54,8,14.03,15.3,9.76
5,chara,5,07,江苏,561,73,65,8,13.01,13.74,9.09
5,chara,5,08,浙江,404,59,55,4,14.6,16.52,5.71
5,chara,5,09,湖北,242,26,25,1,10.74,12.76,2.17
5,chara,5,10,湖南,332,62,48,13,18.67,20.08,14.44
5,chara,5,11,山东,474,76,72,4,16.03,18,5.63
5,chara,5,12,山西,161,23,17,6,14.29,12.78,21.43
5,chara,5,13,河北,243,26,22,4,10.7,10.95,10
5,chara,5,14,河南,299,41,37,4,13.71,14.98,8.16
5,chara,5,15,黑龙江,169,22,18,4,13.02,13.95,10.81
5,chara,5,16,吉林,73,14,14,,19.18,22.58,
5,chara,5,17,辽宁,192,23,20,3,11.98,13.79,6.52
5,chara,5,18,陕西,128,12,12,,9.38,11.11,
5,chara,5,19,内蒙古,32,6,6,,18.75,20,
5,chara,5,20,安徽,183,28,25,3,15.3,16.03,11.11
5,chara,5,21,福建,292,37,32,5,12.67,13.39,9.62
5,chara,5,22,江西,148,19,19,,12.84,16.24,
5,chara,5,23,广西,243,40,34,6,16.46,18.99,9.52
5,chara,5,24,海南,42,7,6,1,16.67,20.69,7.69
5,chara,5,25,贵州,72,5,5,,6.94,8.33,
5,chara,5,26,云南,66,7,6,1,10.61,10.34,14.29
5,chara,5,27,甘肃,28,3,2,1,10.71,8.33,25
5,chara,5,28,宁夏,11,,,,,,
5,chara,5,30,新疆,35,4,4,,11.43,13.79,
5,chara,5,31,西藏,1,,,,,,
5,chara,5,32,香港,57,9,7,2,15.79,15.56,16.67
5,chara,5,33,澳门,9,1,1,,11.11,16.67,
5,chara,5,34,台湾,88,6,5,1,6.82,7.94,4
5,chara,6,01,北京,738,56,46,10,7.59,8.1,6.21
5,chara,6,02,上海,595,42,31,11,7.06,6.44,9.82
5,chara,6,03,广东,1021,75,63,12,7.35,7.29,7.84
5,chara,6,04,天津,119,6,4,2,5.04,3.92,12.5
5,chara,6,05,重庆,191,9,8,1,4.71,5.1,3.13
5,chara,6,06,四川,442,29,25,4,6.56,7.08,4.88
5,chara,6,07,江苏,561,36,29,7,6.42,6.13,7.95
5,chara,6,08,浙江,404,29,24,5,7.18,7.21,7.14
5,chara,6,09,湖北,242,9,7,2,3.72,3.57,4.35
5,chara,6,10,湖南,332,33,19,13,9.94,7.95,14.44
5,chara,6,11,山东,474,44,34,10,9.28,8.5,14.08
5,chara,6,12,山西,161,12,7,5,7.45,5.26,17.86
5,chara,6,13,河北,243,19,11,8,7.82,5.47,20
5,chara,6,14,河南,299,29,23,6,9.7,9.31,12.24
5,chara,6,15,黑龙江,169,15,10,5,8.88,7.75,13.51
5,chara,6,16,吉林,73,7,7,,9.59,11.29,
5,chara,6,17,辽宁,192,13,8,5,6.77,5.52,10.87
5,chara,6,18,陕西,128,10,8,2,7.81,7.41,10
5,chara,6,19,内蒙古,32,2,2,,6.25,6.67,
5,chara,6,20,安徽,183,14,14,,7.65,8.97,
5,chara,6,21,福建,292,22,19,3,7.53,7.95,5.77
5,chara,6,22,江西,148,11,11,,7.43,9.4,
5,chara,6,23,广西,243,11,9,2,4.53,5.03,3.17
5,chara,6,24,海南,42,3,1,2,7.14,3.45,15.38
5,chara,6,25,贵州,72,8,7,1,11.11,11.67,8.33
5,chara,6,26,云南,66,6,6,,9.09,10.34,
5,chara,6,27,甘肃,28,4,4,,14.29,16.67,
5,chara,6,28,宁夏,11,1,,,9.09,,
5,chara,6,30,新疆,35,2,1,1,5.71,3.45,16.67
5,chara,6,31,西藏,1,,,,,,
5,chara,6,32,香港,57,4,2,2,7.02,4.44,16.67
5,chara,6,33,澳门,9,,,,,,
5,chara,6,34,台湾,88,1,1,,1.14,1.59,
5,chara,7,01,北京,738,15,15,,2.03,2.64,
5,chara,7,02,上海,595,22,16,6,3.7,3.33,5.36
5,chara,7,03,广东,1021,22,21,1,2.15,2.43,0.65
5,chara,7,04,天津,119,4,4,,3.36,3.92,
5,chara,7,05,重庆,191,1,1,,0.52,0.64,
5,chara,7,06,四川,442,6,6,,1.36,1.7,
5,chara,7,07,江苏,561,15,14,1,2.67,2.96,1.14
5,chara,7,08,浙江,404,12,12,,2.97,3.6,
5,chara,7,09,湖北,242,2,2,,0.83,1.02,
5,chara,7,10,湖南,332,5,4,1,1.51,1.67,1.11
5,chara,7,11,山东,474,15,11,4,3.16,2.75,5.63
5,chara,7,12,山西,161,4,4,,2.48,3.01,
5,chara,7,13,河北,243,3,3,,1.23,1.49,
5,chara,7,14,河南,299,6,2,4,2.01,0.81,8.16
5,chara,7,15,黑龙江,169,4,4,,2.37,3.1,
5,chara,7,16,吉林,73,4,2,2,5.48,3.23,20
5,chara,7,17,辽宁,192,5,4,1,2.6,2.76,2.17
5,chara,7,18,陕西,128,1,1,,0.78,0.93,
5,chara,7,19,内蒙古,32,,,,,,
5,chara,7,20,安徽,183,3,3,,1.64,1.92,
5,chara,7,21,福建,292,6,5,1,2.05,2.09,1.92
5,chara,7,22,江西,148,1,1,,0.68,0.85,
5,chara,7,23,广西,243,4,3,1,1.65,1.68,1.59
5,chara,7,24,海南,42,2,2,,4.76,6.9,
5,chara,7,25,贵州,72,1,,,1.39,,
5,chara,7,26,云南,66,1,1,,1.52,1.72,
5,chara,7,27,甘肃,28,,,,,,
5,chara,7,28,宁夏,11,,,,,,
5,chara,7,30,新疆,35,,,,,,
5,chara,7,31,西藏,1,,,,,,
5,chara,7,32,香港,57,3,3,,5.26,6.67,
5,chara,7,33,澳门,9,,,,,,
5,chara,7,34,台湾,88,2,1,1,2.27,1.59,4
5,chara,8,01,北京,738,82,58,24,11.11,10.21,14.91
5,chara,8,02,上海,595,90,72,18,15.13,14.97,16.07
5,chara,8,03,广东,1021,122,105,17,11.95,12.15,11.11
5,chara,8,04,天津,119,8,7,1,6.72,6.86,6.25
5,chara,8,05,重庆,191,25,20,5,13.09,12.74,15.63
5,chara,8,06,四川,442,45,40,5,10.18,11.33,6.1
5,chara,8,07,江苏,561,76,65,11,13.55,13.74,12.5
5,chara,8,08,浙江,404,46,41,5,11.39,12.31,7.14
5,chara,8,09,湖北,242,29,24,5,11.98,12.24,10.87
5,chara,8,10,湖南,332,37,29,8,11.14,12.13,8.89
5,chara,8,11,山东,474,61,51,10,12.87,12.75,14.08
5,chara,8,12,山西,161,18,15,3,11.18,11.28,10.71
5,chara,8,13,河北,243,22,18,4,9.05,8.96,10
5,chara,8,14,河南,299,26,25,1,8.7,10.12,2.04
5,chara,8,15,黑龙江,169,14,11,3,8.28,8.53,8.11
5,chara,8,16,吉林,73,10,8,2,13.7,12.9,20
5,chara,8,17,辽宁,192,18,12,6,9.38,8.28,13.04
5,chara,8,18,陕西,128,14,12,2,10.94,11.11,10
5,chara,8,19,内蒙古,32,6,6,,18.75,20,
5,chara,8,20,安徽,183,22,18,4,12.02,11.54,14.81
5,chara,8,21,福建,292,37,33,4,12.67,13.81,7.69
5,chara,8,22,江西,148,15,12,3,10.14,10.26,11.11
5,chara,8,23,广西,243,26,20,6,10.7,11.17,9.52
5,chara,8,24,海南,42,3,1,2,7.14,3.45,15.38
5,chara,8,25,贵州,72,3,3,,4.17,5,
5,chara,8,26,云南,66,7,6,1,10.61,10.34,14.29
5,chara,8,27,甘肃,28,3,3,,10.71,12.5,
5,chara,8,28,宁夏,11,,,,,,
5,chara,8,30,新疆,35,2,1,1,5.71,3.45,16.67
5,chara,8,31,西藏,1,,,,,,
5,chara,8,32,香港,57,4,4,,7.02,8.89,
5,chara,8,33,澳门,9,1,,,11.11,,
5,chara,8,34,台湾,88,9,6,3,10.23,9.52,12
5,chara,9,01,北京,738,138,106,32,18.7,18.66,19.88
5,chara,9,02,上海,595,103,84,19,17.31,17.46,16.96
5,chara,9,03,广东,1021,199,173,26,19.49,20.02,16.99
5,chara,9,04,天津,119,26,22,4,21.85,21.57,25
5,chara,9,05,重庆,191,44,35,9,23.04,22.29,28.13
5,chara,9,06,四川,442,93,75,18,21.04,21.25,21.95
5,chara,9,07,江苏,561,126,103,23,22.46,21.78,26.14
5,chara,9,08,浙江,404,82,67,15,20.3,20.12,21.43
5,chara,9,09,湖北,242,59,47,12,24.38,23.98,26.09
5,chara,9,10,湖南,332,75,50,25,22.59,20.92,27.78
5,chara,9,11,山东,474,111,102,9,23.42,25.5,12.68
5,chara,9,12,山西,161,35,29,6,21.74,21.8,21.43
5,chara,9,13,河北,243,59,51,8,24.28,25.37,20
5,chara,9,14,河南,299,63,53,10,21.07,21.46,20.41
5,chara,9,15,黑龙江,169,33,27,6,19.53,20.93,16.22
5,chara,9,16,吉林,73,18,18,,24.66,29.03,
5,chara,9,17,辽宁,192,33,24,9,17.19,16.55,19.57
5,chara,9,18,陕西,128,28,24,4,21.88,22.22,20
5,chara,9,19,内蒙古,32,5,5,,15.63,16.67,
5,chara,9,20,安徽,183,42,38,4,22.95,24.36,14.81
5,chara,9,21,福建,292,59,50,9,20.21,20.92,17.31
5,chara,9,22,江西,148,28,24,4,18.92,20.51,14.81
5,chara,9,23,广西,243,54,39,15,22.22,21.79,23.81
5,chara,9,24,海南,42,8,7,1,19.05,24.14,7.69
5,chara,9,25,贵州,72,26,20,6,36.11,33.33,50
5,chara,9,26,云南,66,16,15,1,24.24,25.86,14.29
5,chara,9,27,甘肃,28,10,9,1,35.71,37.5,25
5,chara,9,28,宁夏,11,,,,,,
5,chara,9,30,新疆,35,8,6,2,22.86,20.69,33.33
5,chara,9,31,西藏,1,,,,,,
5,chara,9,32,香港,57,11,7,4,19.3,15.56,33.33
5,chara,9,33,澳门,9,3,,,33.33,,
5,chara,9,34,台湾,88,23,14,9,26.14,22.22,36
5,chara,10,01,北京,738,142,109,33,19.24,19.19,20.5
5,chara,10,02,上海,595,98,81,17,16.47,16.84,15.18
5,chara,10,03,广东,1021,222,199,23,21.74,23.03,15.03
5,chara,10,04,天津,119,27,21,6,22.69,20.59,37.5
5,chara,10,05,重庆,191,36,28,8,18.85,17.83,25
5,chara,10,06,四川,442,76,61,15,17.19,17.28,18.29
5,chara,10,07,江苏,561,107,93,14,19.07,19.66,15.91
5,chara,10,08,浙江,404,82,71,11,20.3,21.32,15.71
5,chara,10,09,湖北,242,42,31,11,17.36,15.82,23.91
5,chara,10,10,湖南,332,73,53,19,21.99,22.18,21.11
5,chara,10,11,山东,474,96,85,11,20.25,21.25,15.49
5,chara,10,12,山西,161,37,33,4,22.98,24.81,14.29
5,chara,10,13,河北,243,49,44,5,20.16,21.89,12.5
5,chara,10,14,河南,299,58,50,8,19.4,20.24,16.33
5,chara,10,15,黑龙江,169,26,19,7,15.38,14.73,18.92
5,chara,10,16,吉林,73,18,17,1,24.66,27.42,10
5,chara,10,17,辽宁,192,24,20,4,12.5,13.79,8.7
5,chara,10,18,陕西,128,26,23,3,20.31,21.3,15
5,chara,10,19,内蒙古,32,6,6,,18.75,20,
5,chara,10,20,安徽,183,35,32,3,19.13,20.51,11.11
5,chara,10,21,福建,292,59,50,8,20.21,20.92,15.38
5,chara,10,22,江西,148,30,26,4,20.27,22.22,14.81
5,chara,10,23,广西,243,44,27,17,18.11,15.08,26.98
5,chara,10,24,海南,42,8,5,3,19.05,17.24,23.08
5,chara,10,25,贵州,72,16,12,4,22.22,20,33.33
5,chara,10,26,云南,66,11,9,2,16.67,15.52,28.57
5,chara,10,27,甘肃,28,8,6,2,28.57,25,50
5,chara,10,28,宁夏,11,1,1,,9.09,12.5,
5,chara,10,30,新疆,35,6,5,1,17.14,17.24,16.67
5,chara,10,31,西藏,1,,,,,,
5,chara,10,32,香港,57,13,10,3,22.81,22.22,25
5,chara,10,33,澳门,9,1,1,,11.11,16.67,
5,chara,10,34,台湾,88,14,8,6,15.91,12.7,24
5,chara,11,01,北京,738,101,76,25,13.69,13.38,15.53
5,chara,11,02,上海,595,85,69,16,14.29,14.35,14.29
5,chara,11,03,广东,1021,181,161,20,17.73,18.63,13.07
5,chara,11,04,天津,119,16,11,5,13.45,10.78,31.25
5,chara,11,05,重庆,191,39,32,7,20.42,20.38,21.88
5,chara,11,06,四川,442,61,55,6,13.8,15.58,7.32
5,chara,11,07,江苏,561,80,65,15,14.26,13.74,17.05
5,chara,11,08,浙江,404,67,55,12,16.58,16.52,17.14
5,chara,11,09,湖北,242,48,38,10,19.83,19.39,21.74
5,chara,11,10,湖南,332,52,38,14,15.66,15.9,15.56
5,chara,11,11,山东,474,86,75,11,18.14,18.75,15.49
5,chara,11,12,山西,161,25,22,3,15.53,16.54,10.71
5,chara,11,13,河北,243,46,38,8,18.93,18.91,20
5,chara,11,14,河南,299,53,38,15,17.73,15.38,30.61
5,chara,11,15,黑龙江,169,29,22,7,17.16,17.05,18.92
5,chara,11,16,吉林,73,16,13,3,21.92,20.97,30
5,chara,11,17,辽宁,192,29,21,8,15.1,14.48,17.39
5,chara,11,18,陕西,128,22,21,1,17.19,19.44,5
5,chara,11,19,内蒙古,32,5,5,,15.63,16.67,
5,chara,11,20,安徽,183,25,20,5,13.66,12.82,18.52
5,chara,11,21,福建,292,52,46,6,17.81,19.25,11.54
5,chara,11,22,江西,148,23,20,3,15.54,17.09,11.11
5,chara,11,23,广西,243,37,28,9,15.23,15.64,14.29
5,chara,11,24,海南,42,7,4,3,16.67,13.79,23.08
5,chara,11,25,贵州,72,11,8,3,15.28,13.33,25
5,chara,11,26,云南,66,14,12,2,21.21,20.69,28.57
5,chara,11,27,甘肃,28,5,4,1,17.86,16.67,25
5,chara,11,28,宁夏,11,1,1,,9.09,12.5,
5,chara,11,30,新疆,35,6,4,2,17.14,13.79,33.33
5,chara,11,31,西藏,1,,,,,,
5,chara,11,32,香港,57,14,11,3,24.56,24.44,25
5,chara,11,33,澳门,9,1,1,,11.11,16.67,
5,chara,11,34,台湾,88,12,9,3,13.64,14.29,12
5,chara,12,01,北京,738,13,11,2,1.76,1.94,1.24
5,chara,12,02,上海,595,13,9,4,2.18,1.87,3.57
5,chara,12,03,广东,1021,14,10,4,1.37,1.16,2.61
5,chara,12,04,天津,119,2,2,,1.68,1.96,
5,chara,12,05,重庆,191,8,7,1,4.19,4.46,3.13
5,chara,12,06,四川,442,4,3,1,0.9,0.85,1.22
5,chara,12,07,江苏,561,10,7,3,1.78,1.48,3.41
5,chara,12,08,浙江,404,5,5,,1.24,1.5,
5,chara,12,09,湖北,242,2,2,,0.83,1.02,
5,chara,12,10,湖南,332,6,4,2,1.81,1.67,2.22
5,chara,12,11,山东,474,9,8,1,1.9,2,1.41
5,chara,12,12,山西,161,2,2,,1.24,1.5,
5,chara,12,13,河北,243,3,2,1,1.23,1,2.5
5,chara,12,14,河南,299,2,1,1,0.67,0.4,2.04
5,chara,12,15,黑龙江,169,3,3,,1.78,2.33,
5,chara,12,16,吉林,73,,,,,,
5,chara,12,17,辽宁,192,3,2,1,1.56,1.38,2.17
5,chara,12,18,陕西,128,2,2,,1.56,1.85,
5,chara,12,19,内蒙古,32,,,,,,
5,chara,12,20,安徽,183,4,3,1,2.19,1.92,3.7
5,chara,12,21,福建,292,3,3,,1.03,1.26,
5,chara,12,22,江西,148,2,2,,1.35,1.71,
5,chara,12,23,广西,243,5,3,2,2.06,1.68,3.17
5,chara,12,24,海南,42,1,1,,2.38,3.45,
5,chara,12,25,贵州,72,,,,,,
5,chara,12,26,云南,66,2,2,,3.03,3.45,
5,chara,12,27,甘肃,28,1,1,,3.57,4.17,
5,chara,12,28,宁夏,11,,,,,,
5,chara,12,30,新疆,35,2,2,,5.71,6.9,
5,chara,12,31,西藏,1,,,,,,
5,chara,12,32,香港,57,,,,,,
5,chara,12,33,澳门,9,,,,,,
5,chara,12,34,台湾,88,,,,,,
5,chara,13,01,北京,738,6,4,2,0.81,0.7,1.24
5,chara,13,02,上海,595,4,3,1,0.67,0.62,0.89
5,chara,13,03,广东,1021,9,4,5,0.88,0.46,3.27
5,chara,13,04,天津,119,,,,,,
5,chara,13,05,重庆,191,,,,,,
5,chara,13,06,四川,442,5,3,2,1.13,0.85,2.44
5,chara,13,07,江苏,561,7,6,1,1.25,1.27,1.14
5,chara,13,08,浙江,404,1,,,0.25,,
5,chara,13,09,湖北,242,,,,,,
5,chara,13,10,湖南,332,,,,,,
5,chara,13,11,山东,474,2,1,1,0.42,0.25,1.41
5,chara,13,12,山西,161,2,1,1,1.24,0.75,3.57
5,chara,13,13,河北,243,2,2,,0.82,1,
5,chara,13,14,河南,299,4,3,1,1.34,1.21,2.04
5,chara,13,15,黑龙江,169,1,,,0.59,,
5,chara,13,16,吉林,73,,,,,,
5,chara,13,17,辽宁,192,3,1,2,1.56,0.69,4.35
5,chara,13,18,陕西,128,,,,,,
5,chara,13,19,内蒙古,32,1,1,,3.13,3.33,
5,chara,13,20,安徽,183,,,,,,
5,chara,13,21,福建,292,4,3,1,1.37,1.26,1.92
5,chara,13,22,江西,148,,,,,,
5,chara,13,23,广西,243,1,1,,0.41,0.56,
5,chara,13,24,海南,42,,,,,,
5,chara,13,25,贵州,72,1,1,,1.39,1.67,
5,chara,13,26,云南,66,1,1,,1.52,1.72,
5,chara,13,27,甘肃,28,1,1,,3.57,4.17,
5,chara,13,28,宁夏,11,,,,,,
5,chara,13,30,新疆,35,1,1,,2.86,3.45,
5,chara,13,31,西藏,1,,,,,,
5,chara,13,32,香港,57,,,,,,
5,chara,13,33,澳门,9,1,,,11.11,,
5,chara,13,34,台湾,88,,,,,,
5,chara,14,01,北京,738,20,15,5,2.71,2.64,3.11
5,chara,14,02,上海,595,9,9,,1.51,1.87,
5,chara,14,03,广东,1021,18,16,2,1.76,1.85,1.31
5,chara,14,04,天津,119,1,,,0.84,,
5,chara,14,05,重庆,191,5,5,,2.62,3.18,
5,chara,14,06,四川,442,9,8,1,2.04,2.27,1.22
5,chara,14,07,江苏,561,9,9,,1.6,1.9,
5,chara,14,08,浙江,404,4,4,,0.99,1.2,
5,chara,14,09,湖北,242,4,4,,1.65,2.04,
5,chara,14,10,湖南,332,4,3,1,1.2,1.26,1.11
5,chara,14,11,山东,474,6,6,,1.27,1.5,
5,chara,14,12,山西,161,4,3,1,2.48,2.26,3.57
5,chara,14,13,河北,243,5,5,,2.06,2.49,
5,chara,14,14,河南,299,8,4,4,2.68,1.62,8.16
5,chara,14,15,黑龙江,169,3,1,2,1.78,0.78,5.41
5,chara,14,16,吉林,73,,,,,,
5,chara,14,17,辽宁,192,4,3,1,2.08,2.07,2.17
5,chara,14,18,陕西,128,2,2,,1.56,1.85,
5,chara,14,19,内蒙古,32,1,1,,3.13,3.33,
5,chara,14,20,安徽,183,7,5,2,3.83,3.21,7.41
5,chara,14,21,福建,292,9,7,2,3.08,2.93,3.85
5,chara,14,22,江西,148,3,1,2,2.03,0.85,7.41
5,chara,14,23,广西,243,3,3,,1.23,1.68,
5,chara,14,24,海南,42,,,,,,
5,chara,14,25,贵州,72,,,,,,
5,chara,14,26,云南,66,1,1,,1.52,1.72,
5,chara,14,27,甘肃,28,1,,,3.57,,
5,chara,14,28,宁夏,11,,,,,,
5,chara,14,30,新疆,35,,,,,,
5,chara,14,31,西藏,1,,,,,,
5,chara,14,32,香港,57,2,2,,3.51,4.44,
5,chara,14,33,澳门,9,,,,,,
5,chara,14,34,台湾,88,1,,,1.14,,
5,chara,15,01,北京,738,105,79,26,14.23,13.91,16.15
5,chara,15,02,上海,595,104,84,20,17.48,17.46,17.86
