round,category,id,title,primary_heading,html_path,parsed_path,table_count,status
1,chara,28,,米斯蒂娅·萝蕾拉,data_raw/cn_official_legacy/round_01/raw/details/chara/28.html,data_raw/cn_official_legacy/round_01/processed/details/chara/28.json,2,ok
1,chara,29,,上白泽慧音,data_raw/cn_official_legacy/round_01/raw/details/chara/29.html,data_raw/cn_official_legacy/round_01/processed/details/chara/29.json,2,ok
1,chara,30,,因幡帝,data_raw/cn_official_legacy/round_01/raw/details/chara/30.html,data_raw/cn_official_legacy/round_01/processed/details/chara/30.json,2,ok
1,chara,31,,铃仙·优昙华院·因幡,data_raw/cn_official_legacy/round_01/raw/details/chara/31.html,data_raw/cn_official_legacy/round_01/processed/details/chara/31.json,2,ok
1,chara,32,,八意永琳,data_raw/cn_official_legacy/round_01/raw/details/chara/32.html,data_raw/cn_official_legacy/round_01/processed/details/chara/32.json,2,ok
1,chara,33,,蓬莱山辉夜,data_raw/cn_official_legacy/round_01/raw/details/chara/33.html,data_raw/cn_official_legacy/round_01/processed/details/chara/33.json,2,ok
1,chara,34,,藤原妹红,data_raw/cn_official_legacy/round_01/raw/details/chara/34.html,data_raw/cn_official_legacy/round_01/processed/details/chara/34.json,2,ok
1,chara,35,,射命丸文,data_raw/cn_official_legacy/round_01/raw/details/chara/35.html,data_raw/cn_official_legacy/round_01/processed/details/chara/35.json,2,ok
1,chara,36,,梅蒂欣·梅兰可莉,data_raw/cn_official_legacy/round_01/raw/details/chara/36.html,data_raw/cn_official_legacy/round_01/processed/details/chara/36.json,2,ok
1,chara,37,,风见幽香,data_raw/cn_official_legacy/round_01/raw/details/chara/37.html,data_raw/cn_official_legacy/round_01/processed/details/chara/37.json,2,ok
1,chara,38,,小野塚小町,data_raw/cn_official_legacy/round_01/raw/details/chara/38.html,data_raw/cn_official_legacy/round_01/processed/details/chara/38.json,2,ok
1,chara,39,,四季映姬·亚玛萨那度,data_raw/cn_official_legacy/round_01/raw/details/chara/39.html,data_raw/cn_official_legacy/round_01/processed/details/chara/39.json,2,ok
1,chara,40,,秋静叶,data_raw/cn_official_legacy/round_01/raw/details/chara/40.html,data_raw/cn_official_legacy/round_01/processed/details/chara/40.json,2,ok
1,chara,41,,秋穰子,data_raw/cn_official_legacy/round_01/raw/details/chara/41.html,data_raw/cn_official_legacy/round_01/processed/details/chara/41.json,2,ok
1,chara,42,,键山雏,data_raw/cn_official_legacy/round_01/raw/details/chara/42.html,data_raw/cn_official_legacy/round_01/processed/details/chara/42.json,2,ok
1,chara,43,,河城荷取,data_raw/cn_official_legacy/round_01/raw/details/chara/43.html,data_raw/cn_official_legacy/round_01/processed/details/chara/43.json,2,ok
1,chara,44,,犬走椛,data_raw/cn_official_legacy/round_01/raw/details/chara/44.html,data_raw/cn_official_legacy/round_01/processed/details/chara/44.json,2,ok
1,chara,45,,东风谷早苗,data_raw/cn_official_legacy/round_01/raw/details/chara/45.html,data_raw/cn_official_legacy/round_01/processed/details/chara/45.json,2,ok
1,chara,46,,八坂神奈子,data_raw/cn_official_legacy/round_01/raw/details/chara/46.html,data_raw/cn_official_legacy/round_01/processed/details/chara/46.json,2,ok
1,chara,47,,洩矢诹访子,data_raw/cn_official_legacy/round_01/raw/details/chara/47.html,data_raw/cn_official_legacy/round_01/processed/details/chara/47.json,2,ok
1,chara,48,,永江衣玖,data_raw/cn_official_legacy/round_01/raw/details/chara/48.html,data_raw/cn_official_legacy/round_01/processed/details/chara/48.json,2,ok
1,chara,49,,比那名居天子,data_raw/cn_official_legacy/round_01/raw/details/chara/49.html,data_raw/cn_official_legacy/round_01/processed/details/chara/49.json,2,ok
1,chara,50,,琪斯美,data_raw/cn_official_legacy/round_01/raw/details/chara/50.html,data_raw/cn_official_legacy/round_01/processed/details/chara/50.json,2,ok
1,chara,51,,黑谷山女,data_raw/cn_official_legacy/round_01/raw/details/chara/51.html,data_raw/cn_official_legacy/round_01/processed/details/chara/51.json,2,ok
1,chara,52,,水桥帕露西,data_raw/cn_official_legacy/round_01/raw/details/chara/52.html,data_raw/cn_official_legacy/round_01/processed/details/chara/52.json,2,ok
1,chara,53,,星熊勇仪,data_raw/cn_official_legacy/round_01/raw/details/chara/53.html,data_raw/cn_official_legacy/round_01/processed/details/chara/53.json,2,ok
1,chara,54,,古明地觉,data_raw/cn_official_legacy/round_01/raw/details/chara/54.html,data_raw/cn_official_legacy/round_01/processed/details/chara/54.json,2,ok
1,chara,55,,火焰猫燐,data_raw/cn_official_legacy/round_01/raw/details/chara/55.html,data_raw/cn_official_legacy/round_01/processed/details/chara/55.json,2,ok
1,chara,56,,灵乌路空,data_raw/cn_official_legacy/round_01/raw/details/chara/56.html,data_raw/cn_official_legacy/round_01/processed/details/chara/56.json,2,ok
1,chara,57,,古明地恋,data_raw/cn_official_legacy/round_01/raw/details/chara/57.html,data_raw/cn_official_legacy/round_01/processed/details/chara/57.json,2,ok
1,chara,58,,娜兹玲,data_raw/cn_official_legacy/round_01/raw/details/chara/58.html,data_raw/cn_official_legacy/round_01/processed/details/chara/58.json,2,ok
1,chara,59,,多多良小伞,data_raw/cn_official_legacy/round_01/raw/details/chara/59.html,data_raw/cn_official_legacy/round_01/processed/details/chara/59.json,2,ok
1,chara,60,,云山,data_raw/cn_official_legacy/round_01/raw/details/chara/60.html,data_raw/cn_official_legacy/round_01/processed/details/chara/60.json,2,ok
1,chara,61,,云居一轮,data_raw/cn_official_legacy/round_01/raw/details/chara/61.html,data_raw/cn_official_legacy/round_01/processed/details/chara/61.json,2,ok
1,chara,62,,村纱水蜜,data_raw/cn_official_legacy/round_01/raw/details/chara/62.html,data_raw/cn_official_legacy/round_01/processed/details/chara/62.json,2,ok
1,chara,63,,寅丸星,data_raw/cn_official_legacy/round_01/raw/details/chara/63.html,data_raw/cn_official_legacy/round_01/processed/details/chara/63.json,2,ok
1,chara,64,,圣白莲,data_raw/cn_official_legacy/round_01/raw/details/chara/64.html,data_raw/cn_official_legacy/round_01/processed/details/chara/64.json,2,ok
1,chara,65,,封兽鵺,data_raw/cn_official_legacy/round_01/raw/details/chara/65.html,data_raw/cn_official_legacy/round_01/processed/details/chara/65.json,2,ok
1,chara,66,,命莲,data_raw/cn_official_legacy/round_01/raw/details/chara/66.html,data_raw/cn_official_legacy/round_01/processed/details/chara/66.json,2,ok
1,chara,67,,大鲶鱼,data_raw/cn_official_legacy/round_01/raw/details/chara/67.html,data_raw/cn_official_legacy/round_01/processed/details/chara/67.json,2,ok
1,chara,68,,非想天则,data_raw/cn_official_legacy/round_01/raw/details/chara/68.html,data_raw/cn_official_legacy/round_01/processed/details/chara/68.json,2,ok
1,chara,69,,姬海棠羽立,data_raw/cn_official_legacy/round_01/raw/details/chara/69.html,data_raw/cn_official_legacy/round_01/processed/details/chara/69.json,2,ok
1,chara,70,,幽谷响子,data_raw/cn_official_legacy/round_01/raw/details/chara/70.html,data_raw/cn_official_legacy/round_01/processed/details/chara/70.json,2,ok
1,chara,71,,宫古芳香,data_raw/cn_official_legacy/round_01/raw/details/chara/71.html,data_raw/cn_official_legacy/round_01/processed/details/chara/71.json,2,ok
1,chara,72,,霍青娥,data_raw/cn_official_legacy/round_01/raw/details/chara/72.html,data_raw/cn_official_legacy/round_01/processed/details/chara/72.json,2,ok
1,chara,73,,苏我屠自古,data_raw/cn_official_legacy/round_01/raw/details/chara/73.html,data_raw/cn_official_legacy/round_01/processed/details/chara/73.json,2,ok
1,chara,74,,物部布都,data_raw/cn_official_legacy/round_01/raw/details/chara/74.html,data_raw/cn_official_legacy/round_01/processed/details/chara/74.json,2,ok
1,chara,75,,丰聪耳神子,data_raw/cn_official_legacy/round_01/raw/details/chara/75.html,data_raw/cn_official_legacy/round_01/processed/details/chara/75.json,2,ok
1,chara,76,,二岩猯藏,data_raw/cn_official_legacy/round_01/raw/details/chara/76.html,data_raw/cn_official_legacy/round_01/processed/details/chara/76.json,2,ok
1,chara,77,,神玉,data_raw/cn_official_legacy/round_01/raw/details/chara/77.html,data_raw/cn_official_legacy/round_01/processed/details/chara/77.json,2,ok
1,chara,78,,魅魔,data_raw/cn_official_legacy/round_01/raw/details/chara/78.html,data_raw/cn_official_legacy/round_01/processed/details/chara/78.json,2,ok
1,chara,79,,菊理,data_raw/cn_official_legacy/round_01/raw/details/chara/79.html,data_raw/cn_official_legacy/round_01/processed/details/chara/79.json,2,ok
1,chara,80,,矜羯罗,data_raw/cn_official_legacy/round_01/raw/details/chara/80.html,data_raw/cn_official_legacy/round_01/processed/details/chara/80.json,2,ok
1,chara,81,,幽玄魔眼,data_raw/cn_official_legacy/round_01/raw/details/chara/81.html,data_raw/cn_official_legacy/round_01/processed/details/chara/81.json,2,ok
1,chara,82,,依莉斯,data_raw/cn_official_legacy/round_01/raw/details/chara/82.html,data_raw/cn_official_legacy/round_01/processed/details/chara/82.json,2,ok
1,chara,83,,萨丽爱尔,data_raw/cn_official_legacy/round_01/raw/details/chara/83.html,data_raw/cn_official_legacy/round_01/processed/details/chara/83.json,2,ok
1,chara,84,,玄爷,data_raw/cn_official_legacy/round_01/raw/details/chara/84.html,data_raw/cn_official_legacy/round_01/processed/details/chara/84.json,2,ok
1,chara,85,,里香,data_raw/cn_official_legacy/round_01/raw/details/chara/85.html,data_raw/cn_official_legacy/round_01/processed/details/chara/85.json,2,ok
1,chara,86,,明罗,data_raw/cn_official_legacy/round_01/raw/details/chara/86.html,data_raw/cn_official_legacy/round_01/processed/details/chara/86.json,2,ok
1,chara,87,,Flower～战车,data_raw/cn_official_legacy/round_01/raw/details/chara/87.html,data_raw/cn_official_legacy/round_01/processed/details/chara/87.json,2,ok
1,chara,88,,邪眼西格玛,data_raw/cn_official_legacy/round_01/raw/details/chara/88.html,data_raw/cn_official_legacy/round_01/processed/details/chara/88.json,2,ok
1,chara,89,,爱莲,data_raw/cn_official_legacy/round_01/raw/details/chara/89.html,data_raw/cn_official_legacy/round_01/processed/details/chara/89.json,2,ok
1,chara,90,,小兔姬,data_raw/cn_official_legacy/round_01/raw/details/chara/90.html,data_raw/cn_official_legacy/round_01/processed/details/chara/90.json,2,ok
1,chara,91,,卡娜·安娜贝拉尔,data_raw/cn_official_legacy/round_01/raw/details/chara/91.html,data_raw/cn_official_legacy/round_01/processed/details/chara/91.json,2,ok
1,chara,92,,朝仓理香子,data_raw/cn_official_legacy/round_01/raw/details/chara/92.html,data_raw/cn_official_legacy/round_01/processed/details/chara/92.json,2,ok
1,chara,93,,北白河千百合,data_raw/cn_official_legacy/round_01/raw/details/chara/93.html,data_raw/cn_official_legacy/round_01/processed/details/chara/93.json,2,ok
1,chara,94,,冈崎梦美,data_raw/cn_official_legacy/round_01/raw/details/chara/94.html,data_raw/cn_official_legacy/round_01/processed/details/chara/94.json,2,ok
1,chara,95,,咪咪号,data_raw/cn_official_legacy/round_01/raw/details/chara/95.html,data_raw/cn_official_legacy/round_01/processed/details/chara/95.json,2,ok
1,chara,96,,留琴,data_raw/cn_official_legacy/round_01/raw/details/chara/96.html,data_raw/cn_official_legacy/round_01/processed/details/chara/96.json,2,ok
1,chara,97,,玛○奇,data_raw/cn_official_legacy/round_01/raw/details/chara/97.html,data_raw/cn_official_legacy/round_01/processed/details/chara/97.json,2,ok
1,chara,98,,奥莲姬,data_raw/cn_official_legacy/round_01/raw/details/chara/98.html,data_raw/cn_official_legacy/round_01/processed/details/chara/98.json,2,ok
1,chara,99,,胡桃,data_raw/cn_official_legacy/round_01/raw/details/chara/99.html,data_raw/cn_official_legacy/round_01/processed/details/chara/99.json,2,ok
1,chara,100,,艾丽,data_raw/cn_official_legacy/round_01/raw/details/chara/100.html,data_raw/cn_official_legacy/round_01/processed/details/chara/100.json,2,ok
1,chara,101,,梦月,data_raw/cn_official_legacy/round_01/raw/details/chara/101.html,data_raw/cn_official_legacy/round_01/processed/details/chara/101.json,2,ok
1,chara,102,,幻月,data_raw/cn_official_legacy/round_01/raw/details/chara/102.html,data_raw/cn_official_legacy/round_01/processed/details/chara/102.json,2,ok
1,chara,103,,萨拉,data_raw/cn_official_legacy/round_01/raw/details/chara/103.html,data_raw/cn_official_legacy/round_01/processed/details/chara/103.json,2,ok
1,chara,104,,露易兹,data_raw/cn_official_legacy/round_01/raw/details/chara/104.html,data_raw/cn_official_legacy/round_01/processed/details/chara/104.json,2,ok
1,chara,105,,雪,data_raw/cn_official_legacy/round_01/raw/details/chara/105.html,data_raw/cn_official_legacy/round_01/processed/details/chara/105.json,2,ok
1,chara,106,,舞,data_raw/cn_official_legacy/round_01/raw/details/chara/106.html,data_raw/cn_official_legacy/round_01/processed/details/chara/106.json,2,ok
1,chara,107,,梦子,data_raw/cn_official_legacy/round_01/raw/details/chara/107.html,data_raw/cn_official_legacy/round_01/processed/details/chara/107.json,2,ok
1,chara,108,,神绮,data_raw/cn_official_legacy/round_01/raw/details/chara/108.html,data_raw/cn_official_legacy/round_01/processed/details/chara/108.json,2,ok
1,chara,109,,宇佐见莲子,data_raw/cn_official_legacy/round_01/raw/details/chara/109.html,data_raw/cn_official_legacy/round_01/processed/details/chara/109.json,2,ok
1,chara,110,,玛艾露贝莉·赫恩,data_raw/cn_official_legacy/round_01/raw/details/chara/110.html,data_raw/cn_official_legacy/round_01/processed/details/chara/110.json,2,ok
1,chara,111,,稗田阿求,data_raw/cn_official_legacy/round_01/raw/details/chara/111.html,data_raw/cn_official_legacy/round_01/processed/details/chara/111.json,2,ok
1,chara,112,,森近霖之助,data_raw/cn_official_legacy/round_01/raw/details/chara/112.html,data_raw/cn_official_legacy/round_01/processed/details/chara/112.json,2,ok
1,chara,113,,无名的读书妖怪（朱鹭子）,data_raw/cn_official_legacy/round_01/raw/details/chara/113.html,data_raw/cn_official_legacy/round_01/processed/details/chara/113.json,2,ok
1,chara,114,,桑尼米尔克,data_raw/cn_official_legacy/round_01/raw/details/chara/114.html,data_raw/cn_official_legacy/round_01/processed/details/chara/114.json,2,ok
1,chara,115,,露娜切尔德,data_raw/cn_official_legacy/round_01/raw/details/chara/115.html,data_raw/cn_official_legacy/round_01/processed/details/chara/115.json,2,ok
1,chara,116,,斯塔萨菲雅,data_raw/cn_official_legacy/round_01/raw/details/chara/116.html,data_raw/cn_official_legacy/round_01/processed/details/chara/116.json,2,ok
1,chara,117,,绵月丰姬,data_raw/cn_official_legacy/round_01/raw/details/chara/117.html,data_raw/cn_official_legacy/round_01/processed/details/chara/117.json,2,ok
1,chara,118,,绵月依姬,data_raw/cn_official_legacy/round_01/raw/details/chara/118.html,data_raw/cn_official_legacy/round_01/processed/details/chara/118.json,2,ok
1,chara,119,,Reisen,data_raw/cn_official_legacy/round_01/raw/details/chara/119.html,data_raw/cn_official_legacy/round_01/processed/details/chara/119.json,2,ok
1,chara,120,,茨木华扇,data_raw/cn_official_legacy/round_01/raw/details/chara/120.html,data_raw/cn_official_legacy/round_01/processed/details/chara/120.json,2,ok
1,chara,121,,龙神,data_raw/cn_official_legacy/round_01/raw/details/chara/121.html,data_raw/cn_official_legacy/round_01/processed/details/chara/121.json,2,ok
1,chara,122,,月夜见,data_raw/cn_official_legacy/round_01/raw/details/chara/122.html,data_raw/cn_official_legacy/round_01/processed/details/chara/122.json,2,ok
1,chara,123,,石长姬,data_raw/cn_official_legacy/round_01/raw/details/chara/123.html,data_raw/cn_official_legacy/round_01/processed/details/chara/123.json,2,ok
1,chara,124,,木花咲耶姬,data_raw/cn_official_legacy/round_01/raw/details/chara/124.html,data_raw/cn_official_legacy/round_01/processed/details/chara/124.json,2,ok
1,chara,125,,天照大御神 / 石凝姥命 / 天宇受卖命 / 伊豆能卖,data_raw/cn_official_legacy/round_01/raw/details/chara/125.html,data_raw/cn_official_legacy/round_01/processed/details/chara/125.json,2,ok
1,chara,126,,岩笠,data_raw/cn_official_legacy/round_01/raw/details/chara/126.html,data_raw/cn_official_legacy/round_01/processed/details/chara/126.json,2,ok
1,chara,127,,瑞江浦岛子,data_raw/cn_official_legacy/round_01/raw/details/chara/127.html,data_raw/cn_official_legacy/round_01/processed/details/chara/127.json,2,ok
1,chara,128,,野槌,data_raw/cn_official_legacy/round_01/raw/details/chara/128.html,data_raw/cn_official_legacy/round_01/processed/details/chara/128.json,2,ok
1,chara,129,,运松翁,data_raw/cn_official_legacy/round_01/raw/details/chara/129.html,data_raw/cn_official_legacy/round_01/processed/details/chara/129.json,2,ok
1,chara,130,,久米 / 竿打,data_raw/cn_official_legacy/round_01/raw/details/chara/130.html,data_raw/cn_official_legacy/round_01/processed/details/chara/130.json,2,ok
1,chara,131,,水鬼鬼神长,data_raw/cn_official_legacy/round_01/raw/details/chara/131.html,data_raw/cn_official_legacy/round_01/processed/details/chara/131.json,2,ok
1,chara,132,,毛玉,data_raw/cn_official_legacy/round_01/raw/details/chara/132.html,data_raw/cn_official_legacy/round_01/processed/details/chara/132.json,2,ok
1,chara,133,,妖精（含持花妖精，僵尸妖精）,data_raw/cn_official_legacy/round_01/raw/details/chara/133.html,data_raw/cn_official_legacy/round_01/processed/details/chara/133.json,2,ok
1,chara,134,,UFO,data_raw/cn_official_legacy/round_01/raw/details/chara/134.html,data_raw/cn_official_legacy/round_01/processed/details/chara/134.json,2,ok
1,chara,135,,人形（含上海人形、哥利亚人形）,data_raw/cn_official_legacy/round_01/raw/details/chara/135.html,data_raw/cn_official_legacy/round_01/processed/details/chara/135.json,2,ok
1,chara,136,,求闻史纪中的受访人群（如蟒蛇六介、彦佐卫门、花店老板、开朗的地缚灵、某位母亲等）,data_raw/cn_official_legacy/round_01/raw/details/chara/136.html,data_raw/cn_official_legacy/round_01/processed/details/chara/136.json,2,ok
1,chara,137,,幽灵,data_raw/cn_official_legacy/round_01/raw/details/chara/137.html,data_raw/cn_official_legacy/round_01/processed/details/chara/137.json,2,ok
1,chara,138,,阴阳玉,data_raw/cn_official_legacy/round_01/raw/details/chara/138.html,data_raw/cn_official_legacy/round_01/processed/details/chara/138.json,2,ok
1,music,1,,A Sacred Lot,data_raw/cn_official_legacy/round_01/raw/details/music/1.html,data_raw/cn_official_legacy/round_01/processed/details/music/1.json,2,ok
1,music,2,,永遠の巫女,data_raw/cn_official_legacy/round_01/raw/details/music/2.html,data_raw/cn_official_legacy/round_01/processed/details/music/2.json,2,ok
1,music,3,,The Positive and Negative,data_raw/cn_official_legacy/round_01/raw/details/music/3.html,data_raw/cn_official_legacy/round_01/processed/details/music/3.json,2,ok
1,music,4,,Highly Responsive to Prayers,data_raw/cn_official_legacy/round_01/raw/details/music/4.html,data_raw/cn_official_legacy/round_01/processed/details/music/4.json,2,ok
1,music,5,,東方怪奇谈,data_raw/cn_official_legacy/round_01/raw/details/music/5.html,data_raw/cn_official_legacy/round_01/processed/details/music/5.json,2,ok
1,music,6,,天使伝説,data_raw/cn_official_legacy/round_01/raw/details/music/6.html,data_raw/cn_official_legacy/round_01/processed/details/music/6.json,2,ok
1,music,7,,Oriental Magician,data_raw/cn_official_legacy/round_01/raw/details/music/7.html,data_raw/cn_official_legacy/round_01/processed/details/music/7.json,2,ok
1,music,8,,破邪の小太刀,data_raw/cn_official_legacy/round_01/raw/details/music/8.html,data_raw/cn_official_legacy/round_01/processed/details/music/8.json,2,ok
1,music,9,,魔鏡,data_raw/cn_official_legacy/round_01/raw/details/music/9.html,data_raw/cn_official_legacy/round_01/processed/details/music/9.json,2,ok
1,music,10,,the Legend of KAGE,data_raw/cn_official_legacy/round_01/raw/details/music/10.html,data_raw/cn_official_legacy/round_01/processed/details/music/10.json,2,ok
1,music,11,,いざ、倒れ逝くその時まで,data_raw/cn_official_legacy/round_01/raw/details/music/11.html,data_raw/cn_official_legacy/round_01/processed/details/music/11.json,2,ok
1,music,12,,死なばもろとも,data_raw/cn_official_legacy/round_01/raw/details/music/12.html,data_raw/cn_official_legacy/round_01/processed/details/music/12.json,2,ok
1,music,13,,星幽剣士,data_raw/cn_official_legacy/round_01/raw/details/music/13.html,data_raw/cn_official_legacy/round_01/processed/details/music/13.json,2,ok
1,music,14,,アイリス,data_raw/cn_official_legacy/round_01/raw/details/music/14.html,data_raw/cn_official_legacy/round_01/processed/details/music/14.json,2,ok
1,music,15,,風の神社,data_raw/cn_official_legacy/round_01/raw/details/music/15.html,data_raw/cn_official_legacy/round_01/processed/details/music/15.json,2,ok
1,music,16,,東方封魔録 ～ 浄土曼荼羅,data_raw/cn_official_legacy/round_01/raw/details/music/16.html,data_raw/cn_official_legacy/round_01/processed/details/music/16.json,2,ok
1,music,17,,博麗 ～ Eastern Wind,data_raw/cn_official_legacy/round_01/raw/details/music/17.html,data_raw/cn_official_legacy/round_01/processed/details/music/17.json,2,ok
1,music,18,,She's in a temper!!,data_raw/cn_official_legacy/round_01/raw/details/music/18.html,data_raw/cn_official_legacy/round_01/processed/details/music/18.json,2,ok
1,music,19,,End of Daylight,data_raw/cn_official_legacy/round_01/raw/details/music/19.html,data_raw/cn_official_legacy/round_01/processed/details/music/19.json,2,ok
1,music,20,,やみのちから,data_raw/cn_official_legacy/round_01/raw/details/music/20.html,data_raw/cn_official_legacy/round_01/processed/details/music/20.json,2,ok
1,music,21,,幻夢界,data_raw/cn_official_legacy/round_01/raw/details/music/21.html,data_raw/cn_official_legacy/round_01/processed/details/music/21.json,2,ok
1,music,22,,死を賭して,data_raw/cn_official_legacy/round_01/raw/details/music/22.html,data_raw/cn_official_legacy/round_01/processed/details/music/22.json,2,ok
1,music,23,,ひもろぎ、むらさきにもえ,data_raw/cn_official_legacy/round_01/raw/details/music/23.html,data_raw/cn_official_legacy/round_01/processed/details/music/23.json,2,ok
1,music,24,,恋色マジック,data_raw/cn_official_legacy/round_01/raw/details/music/24.html,data_raw/cn_official_legacy/round_01/processed/details/music/24.json,2,ok
1,music,25,,東方封魔録 ～ 幽幻乱舞,data_raw/cn_official_legacy/round_01/raw/details/music/25.html,data_raw/cn_official_legacy/round_01/processed/details/music/25.json,2,ok
1,music,26,,Complete Darkness,data_raw/cn_official_legacy/round_01/raw/details/music/26.html,data_raw/cn_official_legacy/round_01/processed/details/music/26.json,2,ok
1,music,27,,エキストララブ,data_raw/cn_official_legacy/round_01/raw/details/music/27.html,data_raw/cn_official_legacy/round_01/processed/details/music/27.json,2,ok
1,music,28,,戦車むすめのみるゆめ,data_raw/cn_official_legacy/round_01/raw/details/music/28.html,data_raw/cn_official_legacy/round_01/processed/details/music/28.json,2,ok
1,music,29,,遠野の森,data_raw/cn_official_legacy/round_01/raw/details/music/29.html,data_raw/cn_official_legacy/round_01/processed/details/music/29.json,2,ok
1,music,30,,昔話わんだーらんど,data_raw/cn_official_legacy/round_01/raw/details/music/30.html,data_raw/cn_official_legacy/round_01/processed/details/music/30.json,2,ok
1,music,31,,博麗神社境内,data_raw/cn_official_legacy/round_01/raw/details/music/31.html,data_raw/cn_official_legacy/round_01/processed/details/music/31.json,2,ok
1,music,32,,陽落ちて,data_raw/cn_official_legacy/round_01/raw/details/music/32.html,data_raw/cn_official_legacy/round_01/processed/details/music/32.json,2,ok
1,music,33,,封魔終演,data_raw/cn_official_legacy/round_01/raw/details/music/33.html,data_raw/cn_official_legacy/round_01/processed/details/music/33.json,2,ok
1,music,34,,夢は時空を越えて,data_raw/cn_official_legacy/round_01/raw/details/music/34.html,data_raw/cn_official_legacy/round_01/processed/details/music/34.json,2,ok
