site,character,character_score,character_total_score,character_rate,character_z,has_music_association,music_count,weight_sum,music_weighted_z_sum,music_weighted_z_mean,music_weighted_rate_sum,music_weighted_rate_mean,music_total_score
cn,天弓千亦,549,89467.0,0.006136340773693094,-0.13563971956288048,True,1,1.0,0.8282434711331176,0.8282434711331176,0.0076498405837416815,0.0076498405837416815,93466.0
cn,大妖精,504,89467.0,0.005633362021751037,-0.18503031851494078,True,1,1.0,-0.5634584202529522,-0.5634584202529522,0.0008452271414204096,0.0008452271414204096,93466.0
cn,饕餮尤魔,500,89467.0,0.0055886527993561875,-0.18942059397734615,True,2,1.75,-0.8186541305825495,-0.46780236033288547,0.002297626944557379,0.0013129296826042166,93466.0
cn,茨木华扇,498,89467.0,0.005566298188158763,-0.19161573170854881,True,1,1.0,-0.6684925252632217,-0.6684925252632217,0.0003316714099244645,0.0003316714099244645,93466.0
cn,犬走椛,478,89467.0,0.005342752076184515,-0.21356710902057563,True,1,1.0,0.45187126151298546,0.45187126151298546,0.005809599212547878,0.005809599212547878,93466.0
cn,埴安神袿姬,470,89467.0,0.0052533336313948156,-0.22234765994538644,True,1,1.0,3.9114320952887347,3.9114320952887347,0.02272484111869557,0.02272484111869557,93466.0
cn,八意永琳,454,89467.0,0.005074496741815418,-0.23990876179500786,True,3,2.25,1.8695653889823949,0.8309179506588422,0.017241563777202408,0.007662917234312182,93466.0
cn,圣白莲,441,89467.0,0.004929191769032157,-0.2541771570478253,True,1,1.0,1.8501377844621971,1.8501377844621971,0.012646309888087647,0.012646309888087647,93466.0
cn,哆来咪·苏伊特,426,89467.0,0.004761532185051471,-0.2706406900318454,True,1,1.0,-0.062358210933125206,-0.062358210933125206,0.0032953159437656473,0.0032953159437656473,93466.0
cn,吉吊八千慧,417,89467.0,0.00466093643466306,-0.28051880982225746,True,1,1.0,-0.5743994728581886,-0.5743994728581886,0.0007917317527229153,0.0007917317527229153,93466.0
