keyword,freq
天子,95
那名,67
居天子,59
要石,44
凭依,36
天人,29
魔理沙,29
绯想天,29
介绍,29
地震,28
天界,27
ZUN,27
雾雨,26
非想,26
地面,24
气质,23
天气,22
绯想,22
博丽灵,22
Level,22
