keyword,freq
地狱,39
地灵,28
勇仪,27
魔理沙,24
Level,21
雾雨,19
怪力乱神,18
异闻,18
博丽灵,17
ZUN,15
刚欲,15
温泉,15
文花,14
口授,14
支援,13
THBWiki,12
伊吹萃,12
求闻,12
地底,12
这种,12
