id,name,jpname,group,vote,first,weight,info,ratio,vratio,fratio,male,female,hmratio,hfratio,hmaratio,hfaratio,vvratio
353,公正的争夺,公正なる奪い合い,东方深秘录,1,0,1,<a href='./?m=info&type=music&id=353' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
354,对跖点之钟,対蹠地の鐘,东方深秘录,4,1,5,<a href='./?m=info&type=music&id=354' target='_blank'>点击查看详情</a>,25%,0.07%,0.02%,4,0,100%,0%,0.07%,0%,
355,竹林大火,竹林インフレイム,东方深秘录,35,2,37,<a href='./?m=info&type=music&id=355' target='_blank'>点击查看详情</a>,5.71%,0.61%,0.04%,28,7,80%,20%,0.49%,0.57%,
356,华狭间的战场,華狭間のバトルフィールド,东方深秘录,31,1,32,<a href='./?m=info&type=music&id=356' target='_blank'>点击查看详情</a>,3.23%,0.54%,0.02%,25,6,80.65%,19.35%,0.44%,0.49%,
357,Last Occultism ~现世的秘术师,ラストオカルティズム　～現し世の秘術師,东方深秘录,211,10,221,<a href='./?m=info&type=music&id=357' target='_blank'>点击查看详情</a>,4.74%,3.67%,0.18%,155,56,73.46%,26.54%,2.72%,4.54%,
358,宇宙巫女现身,宇宙巫女現る,东方绀珠传,19,2,21,<a href='./?m=info&type=music&id=358' target='_blank'>点击查看详情</a>,10.53%,0.33%,0.04%,12,7,63.16%,36.84%,0.21%,0.57%,
359,忘不了，那曾依藉的绿意,忘れがたき、よすがの緑,东方绀珠传,16,0,16,<a href='./?m=info&type=music&id=359' target='_blank'>点击查看详情</a>,0%,0.28%,0%,13,3,81.25%,18.75%,0.23%,0.24%,
360,兔已着陆,兎は舞い降りた,东方绀珠传,29,1,30,<a href='./?m=info&type=music&id=360' target='_blank'>点击查看详情</a>,3.45%,0.51%,0.02%,22,7,75.86%,24.14%,0.39%,0.57%,
361,湖上倒映着洁净的月光,湖は浄めの月光を映して,东方绀珠传,3,0,3,<a href='./?m=info&type=music&id=361' target='_blank'>点击查看详情</a>,0%,0.05%,0%,2,1,66.67%,33.33%,0.04%,0.08%,
362,九月的南瓜,九月のパンプキン,东方绀珠传,57,2,59,<a href='./?m=info&type=music&id=362' target='_blank'>点击查看详情</a>,3.51%,0.99%,0.04%,41,16,71.93%,28.07%,0.72%,1.3%,
363,飞翔于宇宙的不可思议巫女,宇宙を飛ぶ不思議な巫女,东方绀珠传,77,1,78,<a href='./?m=info&type=music&id=363' target='_blank'>点击查看详情</a>,1.3%,1.34%,0.02%,53,24,68.83%,31.17%,0.93%,1.95%,
364,永远的春梦,永遠の春夢,东方绀珠传,285,18,303,<a href='./?m=info&type=music&id=364' target='_blank'>点击查看详情</a>,6.32%,4.96%,0.33%,216,69,75.79%,24.21%,3.78%,5.6%,
365,冻结的永远之都,凍り付いた永遠の都,东方绀珠传,121,11,132,<a href='./?m=info&type=music&id=365' target='_blank'>点击查看详情</a>,9.09%,2.11%,0.2%,85,36,70.25%,29.75%,1.49%,2.92%,
366,逆转的命运之轮,逆転するホイールオブフォーチュン,东方绀珠传,41,2,43,<a href='./?m=info&type=music&id=366' target='_blank'>点击查看详情</a>,4.88%,0.71%,0.04%,22,19,53.66%,46.34%,0.39%,1.54%,
367,遥遥38万公里的航程,遥か３８万キロのボヤージュ,东方绀珠传,141,10,151,<a href='./?m=info&type=music&id=367' target='_blank'>点击查看详情</a>,7.09%,2.46%,0.18%,117,24,82.98%,17.02%,2.05%,1.95%,
368,星条旗的小丑,星条旗のピエロ,东方绀珠传,260,13,273,<a href='./?m=info&type=music&id=368' target='_blank'>点击查看详情</a>,5%,4.53%,0.24%,215,45,82.69%,17.31%,3.77%,3.65%,
369,故乡之星倒映之海,故郷の星が映る海,东方绀珠传,402,28,430,<a href='./?m=info&type=music&id=369' target='_blank'>点击查看详情</a>,6.97%,7%,0.51%,310,92,77.11%,22.89%,5.43%,7.46%,
370,Pure Furies　～ 心之所在,ピュアヒューリーズ　～ 心の在処,东方绀珠传,823,120,943,<a href='./?m=info&type=music&id=370' target='_blank'>点击查看详情</a>,14.58%,14.33%,2.2%,680,143,82.62%,17.38%,11.92%,11.6%,
371,前所未见的噩梦世界,見た事も無い悪夢の世界,东方绀珠传,27,1,28,<a href='./?m=info&type=music&id=371' target='_blank'>点击查看详情</a>,3.7%,0.47%,0.02%,16,11,59.26%,40.74%,0.28%,0.89%,
372,Pandemonic Planet,パンデモニックプラネット,东方绀珠传,66,4,70,<a href='./?m=info&type=music&id=372' target='_blank'>点击查看详情</a>,6.06%,1.15%,0.07%,50,16,75.76%,24.24%,0.88%,1.3%,
373,从神社所见之月,神社から見える月,东方绀珠传,9,1,10,<a href='./?m=info&type=music&id=373' target='_blank'>点击查看详情</a>,11.11%,0.16%,0.02%,7,2,77.78%,22.22%,0.12%,0.16%,
374,宇宙巫女归还,宇宙巫女帰還する,东方绀珠传,2,0,2,<a href='./?m=info&type=music&id=374' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.02%,0.08%,
375,蓬莱传说,蓬莱伝説,蓬莱人形,445,69,514,<a href='./?m=info&type=music&id=375' target='_blank'>点击查看详情</a>,15.51%,7.75%,1.27%,364,81,81.8%,18.2%,6.38%,6.57%,
376,人偶之森,人形の森,蓬莱人形,6,0,6,<a href='./?m=info&type=music&id=376' target='_blank'>点击查看详情</a>,0%,0.1%,0%,3,3,50%,50%,0.05%,0.24%,
377,空中飞翔的巫女不可思议的每天,空飛ぶ巫女の不思議な毎日,蓬莱人形,32,1,33,<a href='./?m=info&type=music&id=377' target='_blank'>点击查看详情</a>,3.13%,0.56%,0.02%,16,16,50%,50%,0.28%,1.3%,
378,走在夜晚的莲台野,夜のデンデラ野を逝く,莲台野夜行,19,0,19,<a href='./?m=info&type=music&id=378' target='_blank'>点击查看详情</a>,0%,0.33%,0%,15,4,78.95%,21.05%,0.26%,0.32%,
379,少女秘封俱乐部,少女秘封倶楽部,莲台野夜行,344,34,378,<a href='./?m=info&type=music&id=379' target='_blank'>点击查看详情</a>,9.88%,5.99%,0.62%,286,58,83.14%,16.86%,5.01%,4.7%,
380,古老的冥界寺,古の冥界寺,莲台野夜行,7,0,7,<a href='./?m=info&type=music&id=380' target='_blank'>点击查看详情</a>,0%,0.12%,0%,4,3,57.14%,42.86%,0.07%,0.24%,
381,魔术师梅莉,魔術師メリー,莲台野夜行,29,3,32,<a href='./?m=info&type=music&id=381' target='_blank'>点击查看详情</a>,10.34%,0.51%,0.06%,19,10,65.52%,34.48%,0.33%,0.81%,
382,月之妖鸟、化猫之幻,月の妖鳥、化猫の幻,莲台野夜行,39,4,43,<a href='./?m=info&type=music&id=382' target='_blank'>点击查看详情</a>,10.26%,0.68%,0.07%,28,11,71.79%,28.21%,0.49%,0.89%,
383,过去的花 ～ Fairy of Flower,過去の花　～ Fairy of Flower,莲台野夜行,52,3,55,<a href='./?m=info&type=music&id=383' target='_blank'>点击查看详情</a>,5.77%,0.91%,0.06%,39,13,75%,25%,0.68%,1.05%,
384,幻想的永远祭,幻想の永遠祭,莲台野夜行,11,0,11,<a href='./?m=info&type=music&id=384' target='_blank'>点击查看详情</a>,0%,0.19%,0%,9,2,81.82%,18.18%,0.16%,0.16%,
385,童祭 ～ Innocent Treasures,童祭 ～ Innocent Treasures,梦违科学世纪,779,101,880,<a href='./?m=info&type=music&id=385' target='_blank'>点击查看详情</a>,12.97%,13.57%,1.85%,661,118,84.85%,15.15%,11.58%,9.57%,
386,华胥之梦,華胥の夢,梦违科学世纪,31,2,33,<a href='./?m=info&type=music&id=386' target='_blank'>点击查看详情</a>,6.45%,0.54%,0.04%,25,6,80.65%,19.35%,0.44%,0.49%,
387,科学世纪的少年少女,科学世紀の少年少女,梦违科学世纪,92,4,96,<a href='./?m=info&type=music&id=387' target='_blank'>点击查看详情</a>,4.35%,1.6%,0.07%,67,25,72.83%,27.17%,1.17%,2.03%,
388,梦境与现实的境界,夢と現の境界,梦违科学世纪,25,4,29,<a href='./?m=info&type=music&id=388' target='_blank'>点击查看详情</a>,16%,0.44%,0.07%,19,6,76%,24%,0.33%,0.49%,
389,广重36号 ～ Neo Super-Express,ヒロシゲ36号　～ Neo Super-Express,卯酉东海道,190,9,199,<a href='./?m=info&type=music&id=389' target='_blank'>点击查看详情</a>,4.74%,3.31%,0.17%,143,47,75.26%,24.74%,2.51%,3.81%,
390,53分钟的蓝色大海,53ミニッツの青い海,卯酉东海道,60,7,67,<a href='./?m=info&type=music&id=390' target='_blank'>点击查看详情</a>,11.67%,1.04%,0.13%,40,20,66.67%,33.33%,0.7%,1.62%,
391,青木原的传说,青木ヶ原の伝説,卯酉东海道,18,1,19,<a href='./?m=info&type=music&id=391' target='_blank'>点击查看详情</a>,5.56%,0.31%,0.02%,9,9,50%,50%,0.16%,0.73%,
392,最澄澈的空与海,最も澄みわたる空と海,卯酉东海道,140,16,156,<a href='./?m=info&type=music&id=392' target='_blank'>点击查看详情</a>,11.43%,2.44%,0.29%,111,29,79.29%,20.71%,1.94%,2.35%,
393,欢迎来到月面旅行团,月面ツアーへようこそ,大空魔术,32,2,34,<a href='./?m=info&type=music&id=393' target='_blank'>点击查看详情</a>,6.25%,0.56%,0.04%,27,5,84.38%,15.63%,0.47%,0.41%,
394,天空的格林尼治,天空のグリニッジ,大空魔术,287,24,311,<a href='./?m=info&type=music&id=394' target='_blank'>点击查看详情</a>,8.36%,5%,0.44%,207,80,72.13%,27.87%,3.63%,6.49%,
395,轮椅上的未来宇宙,車椅子の未来宇宙,大空魔术,126,6,132,<a href='./?m=info&type=music&id=395' target='_blank'>点击查看详情</a>,4.76%,2.19%,0.11%,96,30,76.19%,23.81%,1.68%,2.43%,
396,卫星露天咖啡屋,衛星カフェテラス,大空魔术,100,13,113,<a href='./?m=info&type=music&id=396' target='_blank'>点击查看详情</a>,13%,1.74%,0.24%,76,24,76%,24%,1.33%,1.95%,
397,G Free,G Free,大空魔术,22,0,22,<a href='./?m=info&type=music&id=397' target='_blank'>点击查看详情</a>,0%,0.38%,0%,15,7,68.18%,31.82%,0.26%,0.57%,
398,大空魔术 ～ Magical Astronomy,大空魔術　～ Magical Astronomy,大空魔术,50,0,50,<a href='./?m=info&type=music&id=398' target='_blank'>点击查看详情</a>,0%,0.87%,0%,35,15,70%,30%,0.61%,1.22%,
399,月的另一侧,向こう側の月,大空魔术,283,36,319,<a href='./?m=info&type=music&id=399' target='_blank'>点击查看详情</a>,12.72%,4.93%,0.66%,230,53,81.27%,18.73%,4.03%,4.3%,
400,未知之花 魅知之旅,未知の花 魅知の旅,未知之花 魅知之旅,187,16,203,<a href='./?m=info&type=music&id=400' target='_blank'>点击查看详情</a>,8.56%,3.26%,0.29%,158,29,84.49%,15.51%,2.77%,2.35%,
401,卫星鸟船,衛星トリフネ,鸟船遗迹,15,0,15,<a href='./?m=info&type=music&id=401' target='_blank'>点击查看详情</a>,0%,0.26%,0%,9,6,60%,40%,0.16%,0.49%,
402,特洛伊群的密林,トロヤ群の密林,鸟船遗迹,14,0,14,<a href='./?m=info&type=music&id=402' target='_blank'>点击查看详情</a>,0%,0.24%,0%,12,2,85.71%,14.29%,0.21%,0.16%,
403,天鸟船神社,天鳥船神社,鸟船遗迹,14,1,15,<a href='./?m=info&type=music&id=403' target='_blank'>点击查看详情</a>,7.14%,0.24%,0.02%,10,4,71.43%,28.57%,0.18%,0.32%,
404,天鸟船神社的结界,天鳥船神社の結界,鸟船遗迹,29,1,30,<a href='./?m=info&type=music&id=404' target='_blank'>点击查看详情</a>,3.45%,0.51%,0.02%,19,10,65.52%,34.48%,0.33%,0.81%,
405,漂浮于宇宙之中的幻想乡,宇宙に浮かぶ幻想郷,鸟船遗迹,18,4,22,<a href='./?m=info&type=music&id=405' target='_blank'>点击查看详情</a>,22.22%,0.31%,0.07%,12,6,66.67%,33.33%,0.21%,0.49%,
406,绿意盎然的疗养院,緑のサナトリウム,伊奘诺物质,13,1,14,<a href='./?m=info&type=music&id=406' target='_blank'>点击查看详情</a>,7.69%,0.23%,0.02%,10,3,76.92%,23.08%,0.18%,0.24%,
407,被牛引到善光寺,牛に引かれて善光寺参り,伊奘诺物质,18,0,18,<a href='./?m=info&type=music&id=407' target='_blank'>点击查看详情</a>,0%,0.31%,0%,13,5,72.22%,27.78%,0.23%,0.41%,
408,阿加尔塔之风,アガルタの風,伊奘诺物质,101,12,113,<a href='./?m=info&type=music&id=408' target='_blank'>点击查看详情</a>,11.88%,1.76%,0.22%,79,22,78.22%,21.78%,1.38%,1.78%,
409,伊奘诺物质,イザナギオブジェクト,伊奘诺物质,23,1,24,<a href='./?m=info&type=music&id=409' target='_blank'>点击查看详情</a>,4.35%,0.4%,0.02%,17,6,73.91%,26.09%,0.3%,0.49%,
410,收集日本各地的不可思议,日本中の不思議を集めて,伊奘诺物质,83,10,93,<a href='./?m=info&type=music&id=410' target='_blank'>点击查看详情</a>,12.05%,1.45%,0.18%,61,22,73.49%,26.51%,1.07%,1.78%,
411,Theme of Eastern Story,テーマ·オブ·イースタンストーリー,幺乐团的历史,16,2,18,<a href='./?m=info&type=music&id=411' target='_blank'>点击查看详情</a>,12.5%,0.28%,0.04%,13,3,81.25%,18.75%,0.23%,0.24%,
412,Japanese Saga,ジャパニーズサーガ,东方求闻史纪,14,1,15,<a href='./?m=info&type=music&id=412' target='_blank'>点击查看详情</a>,7.14%,0.24%,0.02%,13,1,92.86%,7.14%,0.23%,0.08%,
413,阿礼的孩子,阿礼の子供,东方求闻史纪,17,3,20,<a href='./?m=info&type=music&id=413' target='_blank'>点击查看详情</a>,17.65%,0.3%,0.06%,15,2,88.24%,11.76%,0.26%,0.16%,
414,飞翔夜晚的鸠山 - Power MIX,夜の鳩山を飛ぶ -Power MIX,东方求闻史纪,4,0,4,<a href='./?m=info&type=music&id=414' target='_blank'>点击查看详情</a>,0%,0.07%,0%,3,1,75%,25%,0.05%,0.08%,
415,妖怪宇宙旅行,妖怪宇宙旅行,东方儚月抄,3,0,3,<a href='./?m=info&type=music&id=415' target='_blank'>点击查看详情</a>,0%,0.05%,0%,2,1,66.67%,33.33%,0.04%,0.08%,
416,绵月的符卡 ～ Lunatic Blue,綿月のスペルカード　～ Lunatic Blue,东方儚月抄,7,0,7,<a href='./?m=info&type=music&id=416' target='_blank'>点击查看详情</a>,0%,0.12%,0%,6,1,85.71%,14.29%,0.11%,0.08%,
417,风神少女,風神少女,东方文花帖（书籍）,339,37,376,<a href='./?m=info&type=music&id=417' target='_blank'>点击查看详情</a>,10.91%,5.9%,0.68%,299,40,88.2%,11.8%,5.24%,3.24%,
418,花映塚 ～ after Higan Retour,花映塚 ～ after Higan Retour,东方文花帖（书籍）,8,0,8,<a href='./?m=info&type=music&id=418' target='_blank'>点击查看详情</a>,0%,0.14%,0%,8,0,100%,0%,0.14%,0%,
419,魔法使的忧郁,魔法使いの憂鬱,The Grimoire of Marisa,43,5,48,<a href='./?m=info&type=music&id=419' target='_blank'>点击查看详情</a>,11.63%,0.75%,0.09%,31,12,72.09%,27.91%,0.54%,0.97%,
420,Sunny Rutile Flection,サニールチルフレクション,东方三月精,3,1,4,<a href='./?m=info&type=music&id=420' target='_blank'>点击查看详情</a>,33.33%,0.05%,0.02%,3,0,100%,0%,0.05%,0%,
421,夜晚无法入睡,夜だから眠れない,东方三月精,13,0,13,<a href='./?m=info&type=music&id=421' target='_blank'>点击查看详情</a>,0%,0.23%,0%,11,2,84.62%,15.38%,0.19%,0.16%,
422,妖精灿烂的样子,妖精燦々として,东方三月精,6,1,7,<a href='./?m=info&type=music&id=422' target='_blank'>点击查看详情</a>,16.67%,0.1%,0.02%,6,0,100%,0%,0.11%,0%,
423,桑尼米尔克的红雾异变,サニーミルクの紅霧異変,东方三月精,13,0,13,<a href='./?m=info&type=music&id=423' target='_blank'>点击查看详情</a>,0%,0.23%,0%,10,3,76.92%,23.08%,0.18%,0.24%,
424,雪月樱花之国,雪月桜花の国,东方三月精,18,3,21,<a href='./?m=info&type=music&id=424' target='_blank'>点击查看详情</a>,16.67%,0.31%,0.06%,13,5,72.22%,27.78%,0.23%,0.41%,
425,Star Voyage2008,スターヴォヤージュ2008,东方三月精,4,1,5,<a href='./?m=info&type=music&id=425' target='_blank'>点击查看详情</a>,25%,0.07%,0.02%,3,1,75%,25%,0.05%,0.08%,
426,可爱的大战争叠奏曲,可愛い大戦争のリフレーン,东方三月精,14,1,15,<a href='./?m=info&type=music&id=426' target='_blank'>点击查看详情</a>,7.14%,0.24%,0.02%,13,1,92.86%,7.14%,0.23%,0.08%,
427,妖精冒险谭,フェアリー冒険譚,东方三月精,3,0,3,<a href='./?m=info&type=music&id=427' target='_blank'>点击查看详情</a>,0%,0.05%,0%,2,1,66.67%,33.33%,0.04%,0.08%,
428,两个世界,二つの世界,东方三月精,0,0,0,<a href='./?m=info&type=music&id=428' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
429,神域的捉迷藏生活,神域のかくれんぼ暮らし,东方三月精,0,0,0,<a href='./?m=info&type=music&id=429' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
430,时刻旺盛的好奇心,年中夢中の好奇心,东方三月精,25,0,25,<a href='./?m=info&type=music&id=430' target='_blank'>点击查看详情</a>,0%,0.44%,0%,24,1,96%,4%,0.42%,0.08%,
431,午夜中的妖精舞会,真夜中のフェアリーダンス,东方三月精,32,0,32,<a href='./?m=info&type=music&id=431' target='_blank'>点击查看详情</a>,0%,0.56%,0%,26,6,81.25%,18.75%,0.46%,0.49%,
432,妖精大战争 ～Faily Wars,妖精大戦争　～ Fairy Wars,东方三月精,37,2,39,<a href='./?m=info&type=music&id=432' target='_blank'>点击查看详情</a>,5.41%,0.64%,0.04%,34,3,91.89%,8.11%,0.6%,0.24%,
433,秋霜玉　～ Clockworks,秋霜玉　～ Clockworks,秋霜玉,8,1,9,<a href='./?m=info&type=music&id=433' target='_blank'>点击查看详情</a>,12.5%,0.14%,0.02%,7,1,87.5%,12.5%,0.12%,0.08%,
434,False Strawberry,フォルスストロベリー,秋霜玉,7,2,9,<a href='./?m=info&type=music&id=434' target='_blank'>点击查看详情</a>,28.57%,0.12%,0.04%,7,0,100%,0%,0.12%,0%,
435,Primrose Shiver,プリムローズシヴァ,秋霜玉,0,0,0,<a href='./?m=info&type=music&id=435' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
436,幻想帝都,幻想帝都,秋霜玉,1,0,1,<a href='./?m=info&type=music&id=436' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,1,0%,100%,0%,0.08%,
437,Disastrous Gemini,ディザストラスジェミニ,秋霜玉,0,0,0,<a href='./?m=info&type=music&id=437' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
438,华之幻想 红梦之宙,華の幻想　紅夢の宙,秋霜玉,1,0,1,<a href='./?m=info&type=music&id=438' target='_blank'>点击查看详情</a>,0%,0.02%,0%,0,1,0%,100%,0%,0.08%,
439,天空军团,天空アーミー,秋霜玉,0,0,0,<a href='./?m=info&type=music&id=439' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
440,斯普特尼克幻夜,スプートニク幻夜,秋霜玉,4,0,4,<a href='./?m=info&type=music&id=440' target='_blank'>点击查看详情</a>,0%,0.07%,0%,2,2,50%,50%,0.04%,0.16%,
441,机械马戏团　～ Reverie（Circus Reverie）,機械サーカス　～ Reverie,秋霜玉,22,1,23,<a href='./?m=info&type=music&id=441' target='_blank'>点击查看详情</a>,4.55%,0.38%,0.02%,13,9,59.09%,40.91%,0.23%,0.73%,
442,卡纳维拉尔角的梦幻少女,カナベラルの夢幻少女,秋霜玉,4,0,4,<a href='./?m=info&type=music&id=442' target='_blank'>点击查看详情</a>,0%,0.07%,0%,3,1,75%,25%,0.05%,0.08%,
443,魔法少女十字军,魔法少女十字軍,秋霜玉,44,4,48,<a href='./?m=info&type=music&id=443' target='_blank'>点击查看详情</a>,9.09%,0.77%,0.07%,37,7,84.09%,15.91%,0.65%,0.57%,
444,Antique Terror,アンティークテラー,秋霜玉,3,0,3,<a href='./?m=info&type=music&id=444' target='_blank'>点击查看详情</a>,0%,0.05%,0%,2,1,66.67%,33.33%,0.04%,0.08%,
445,梦机械　～ Innocent Power,夢機械　～ Innocent Power,秋霜玉,0,0,0,<a href='./?m=info&type=music&id=445' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
446,幻想科学　～ Doll's Phantom,幻想科学　～ Doll's Phantom,秋霜玉,10,0,10,<a href='./?m=info&type=music&id=446' target='_blank'>点击查看详情</a>,0%,0.17%,0%,8,2,80%,20%,0.14%,0.16%,
447,少女神性　～ Pandora's Box,少女神性　～ Pandora's Box,秋霜玉,14,0,14,<a href='./?m=info&type=music&id=447' target='_blank'>点击查看详情</a>,0%,0.24%,0%,13,1,92.86%,7.14%,0.23%,0.08%,
448,Silk Road Alice,シルクロードアリス,秋霜玉,5,0,5,<a href='./?m=info&type=music&id=448' target='_blank'>点击查看详情</a>,0%,0.09%,0%,5,0,100%,0%,0.09%,0%,
449,魔女们的舞会　～ Magus,魔女達の舞踏会　～ Magus,秋霜玉,110,13,123,<a href='./?m=info&type=music&id=449' target='_blank'>点击查看详情</a>,11.82%,1.92%,0.24%,70,40,63.64%,36.36%,1.23%,3.24%,
450,二色莲花蝶　～ Ancients（二色莲花蝶　～ Red and White）,二色蓮花蝶　～ Ancients,秋霜玉,308,29,337,<a href='./?m=info&type=music&id=450' target='_blank'>点击查看详情</a>,9.42%,5.36%,0.53%,238,70,77.27%,22.73%,4.17%,5.68%,
451,Herselves,ハーセルヴズ,秋霜玉,7,1,8,<a href='./?m=info&type=music&id=451' target='_blank'>点击查看详情</a>,14.29%,0.12%,0.02%,5,2,71.43%,28.57%,0.09%,0.16%,
452,Titled Maid,タイトルドメイド,秋霜玉,1,0,1,<a href='./?m=info&type=music&id=452' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
453,稀翁玉　～ Fairy Dance,稀翁玉　～ Fairy Dance,稀翁玉,2,1,3,<a href='./?m=info&type=music&id=453' target='_blank'>点击查看详情</a>,50%,0.03%,0.02%,2,0,100%,0%,0.04%,0%,
454,天鹅绒少女战　～ Velvet Battle,天鵝絨少女戰　～ Velvet Battle,稀翁玉,4,0,4,<a href='./?m=info&type=music&id=454' target='_blank'>点击查看详情</a>,0%,0.07%,0%,3,1,75%,25%,0.05%,0.08%,
455,Castle Explorer -in the Sky-,Castle Explorer -in the Sky-,稀翁玉,1,0,1,<a href='./?m=info&type=music&id=455' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
456,俄耳甫斯的诗　～ Pseudoclassic,オルフェの詩　～ Pseudoclassic,稀翁玉,5,1,6,<a href='./?m=info&type=music&id=456' target='_blank'>点击查看详情</a>,20%,0.09%,0.02%,4,1,80%,20%,0.07%,0.08%,
457,新幻想　～ New Fantasy,新幻想　～ New Fantasy,稀翁玉,2,0,2,<a href='./?m=info&type=music&id=457' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.02%,0.08%,
458,奥尔良的圣骑士,オルレアンの聖騎士,稀翁玉,2,0,2,<a href='./?m=info&type=music&id=458' target='_blank'>点击查看详情</a>,0%,0.03%,0%,2,0,100%,0%,0.04%,0%,
459,"My Maid, Sweet Maid","My Maid, Sweet Maid",稀翁玉,2,1,3,<a href='./?m=info&type=music&id=459' target='_blank'>点击查看详情</a>,50%,0.03%,0.02%,1,1,50%,50%,0.02%,0.08%,
460,樱花之恋塚　～ Flower of Japan,櫻花之戀塚　～ Flower of Japan,稀翁玉,184,25,209,<a href='./?m=info&type=music&id=460' target='_blank'>点击查看详情</a>,13.59%,3.2%,0.46%,147,37,79.89%,20.11%,2.58%,3%,
461,少女战士　～ Heart of Valkyrie,乙女戰士 ～ Heart of Valkyrie,稀翁玉,1,0,1,<a href='./?m=info&type=music&id=461' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
462,神秘的人偶　～ God Knows,エニグマティクドール ～ God Knows,稀翁玉,19,0,19,<a href='./?m=info&type=music&id=462' target='_blank'>点击查看详情</a>,0%,0.33%,0%,15,4,78.95%,21.05%,0.26%,0.32%,
463,Witch of Love Potion,Witch of Love Potion,Torte Le Magic,14,2,16,<a href='./?m=info&type=music&id=463' target='_blank'>点击查看详情</a>,14.29%,0.24%,0.04%,8,6,57.14%,42.86%,0.14%,0.49%,
464,Magical and Hopeless,Magical and Hopeless,Torte Le Magic,3,0,3,<a href='./?m=info&type=music&id=464' target='_blank'>点击查看详情</a>,0%,0.05%,0%,2,1,66.67%,33.33%,0.04%,0.08%,
465,Sacred Battle,Sacred Battle,Torte Le Magic,2,0,2,<a href='./?m=info&type=music&id=465' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.02%,0.08%,
466,酒鬼的雷姆利亚,呑んべぇのレムリア,黄昏酒场,1,0,1,<a href='./?m=info&type=music&id=466' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
467,AN ORDEAL FROM GOD,AN ORDEAL FROM GOD,神魔讨绮传,7,0,7,<a href='./?m=info&type=music&id=467' target='_blank'>点击查看详情</a>,0%,0.12%,0%,5,2,71.43%,28.57%,0.09%,0.16%,
468,好奇的上海古牌,キュアリアス上海古牌,东方幻想麻将,7,0,7,<a href='./?m=info&type=music&id=468' target='_blank'>点击查看详情</a>,0%,0.12%,0%,7,0,100%,0%,0.12%,0%,
469,妖妖跋扈　～ Speed Fox!,妖々跋扈　～ Speed Fox!,Cradle - 东方幻乐祀典 -,4,0,4,<a href='./?m=info&type=music&id=469' target='_blank'>点击查看详情</a>,0%,0.07%,0%,4,0,100%,0%,0.07%,0%,
470,黄昏的魔术师,宵闇の魔術師,其他曲目,4,0,4,<a href='./?m=info&type=music&id=470' target='_blank'>点击查看详情</a>,0%,0.07%,0%,4,0,100%,0%,0.07%,0%,
471,Magic of Life,Magic of Life,其他曲目,1,0,1,<a href='./?m=info&type=music&id=471' target='_blank'>点击查看详情</a>,0%,0.02%,0%,1,0,100%,0%,0.02%,0%,
472,Plastic Space,Plastic Space,其他曲目,0,0,0,<a href='./?m=info&type=music&id=472' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
473,Inventive City,Inventive City,其他曲目,2,0,2,<a href='./?m=info&type=music&id=473' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,1,50%,50%,0.02%,0.08%,
474,梦幻回廊,夢幻回廊,其他曲目,43,3,46,<a href='./?m=info&type=music&id=474' target='_blank'>点击查看详情</a>,6.98%,0.75%,0.06%,25,18,58.14%,41.86%,0.44%,1.46%,
475,蓬莱幻想 ～ far East,蓬莱幻想 ～ far East,其他曲目,12,0,12,<a href='./?m=info&type=music&id=475' target='_blank'>点击查看详情</a>,0%,0.21%,0%,9,3,75%,25%,0.16%,0.24%,
476,巨大的影子与渺小的结局,巨大な影と小さな結末,黄昏OST追加曲目,6,0,6,<a href='./?m=info&type=music&id=476' target='_blank'>点击查看详情</a>,0%,0.1%,0%,6,0,100%,0%,0.11%,0%,
477,心绮楼祭囃子,心綺楼祭囃子,黄昏OST追加曲目,19,1,20,<a href='./?m=info&type=music&id=477' target='_blank'>点击查看详情</a>,5.26%,0.33%,0.02%,17,2,89.47%,10.53%,0.3%,0.16%,
478,出演者选择,演者選択,黄昏OST追加曲目,0,0,0,<a href='./?m=info&type=music&id=478' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0%,0%
