round,category,id,group,question_index,question_id,question,multi,option_index,option,all_count,male_count,female_count,sum_count,all_percent,male_percent,female_percent,total_all,total_male,total_female,total_diff
9,chara,1,,0,3,您正式接触东方Project多久,0,0,不到一个月,33,23,10,33,0.28,0.23,0.58,11674,9955,1719,0
9,chara,1,,0,3,您正式接触东方Project多久,0,1,半年以内,317,257,60,317,2.72,2.58,3.49,11674,9955,1719,0
9,chara,1,,0,3,您正式接触东方Project多久,0,2,半年到一年（2019年下半年或之后）,933,814,119,933,7.99,8.18,6.92,11674,9955,1719,0
9,chara,1,,0,3,您正式接触东方Project多久,0,3,一年到三年（2017年或之后）,1365,1186,179,1365,11.69,11.91,10.41,11674,9955,1719,0
9,chara,1,,0,3,您正式接触东方Project多久,0,4,三年到五年（2015年或之后）,732,626,106,732,6.27,6.29,6.17,11674,9955,1719,0
9,chara,1,,0,3,您正式接触东方Project多久,0,5,五年到七年（2013年或之后）,386,323,63,386,3.31,3.24,3.66,11674,9955,1719,0
9,chara,1,,0,3,您正式接触东方Project多久,0,6,七年到十年（2010年或之后）,226,165,61,226,1.94,1.66,3.55,11674,9955,1719,0
9,chara,1,,0,3,您正式接触东方Project多久,0,7,十年以上,46,36,10,46,0.39,0.36,0.58,11674,9955,1719,0
9,chara,1,,1,5,原作和二次同人您更热衷于,0,0,原作,472,393,79,472,4.04,3.95,4.6,11670,9952,1718,0
9,chara,1,,1,5,原作和二次同人您更热衷于,0,1,二次同人,297,254,43,297,2.54,2.55,2.5,11670,9952,1718,0
9,chara,1,,1,5,原作和二次同人您更热衷于,0,2,都很喜欢,3234,2761,473,3234,27.71,27.74,27.53,11670,9952,1718,0
9,chara,1,,1,5,原作和二次同人您更热衷于,0,3,都没兴趣,34,22,12,34,0.29,0.22,0.7,11670,9952,1718,0
9,chara,1,,2,1,您更喜欢官方游戏中的哪一类,0,0,STG（射击类）,1689,1413,276,1689,14.47,14.19,16.06,11674,9955,1719,0
9,chara,1,,2,1,您更喜欢官方游戏中的哪一类,0,1,FTG（格斗类）,526,465,61,526,4.51,4.67,3.55,11674,9955,1719,0
9,chara,1,,2,1,您更喜欢官方游戏中的哪一类,0,2,都喜欢,1675,1442,233,1675,14.35,14.49,13.55,11674,9955,1719,0
9,chara,1,,2,1,您更喜欢官方游戏中的哪一类,0,3,对官方游戏不感兴趣，也不会去玩,148,110,38,148,1.27,1.1,2.21,11674,9955,1719,0
9,chara,1,,3,1,您是否玩过旧五作,0,0,玩过,1102,932,170,1102,9.84,9.75,10.38,11195,9557,1638,0
9,chara,1,,3,1,您是否玩过旧五作,0,1,并未玩过,2764,2368,396,2764,24.69,24.78,24.18,11195,9557,1638,0
9,chara,1,,3,1,您是否玩过旧五作,0,2,不知道旧五作是什么,26,22,4,26,0.23,0.23,0.24,11195,9557,1638,0
9,chara,1,,4,3,您最喜欢东方原作的哪方面,1,0,游戏本身,2485,2134,351,2485,21.49,21.61,20.74,11565,9873,1692,0
9,chara,1,,4,3,您最喜欢东方原作的哪方面,1,1,音乐曲目,3671,3138,533,3671,31.74,31.78,31.5,11565,9873,1692,0
9,chara,1,,4,3,您最喜欢东方原作的哪方面,1,2,人物设定,3626,3070,556,3626,31.35,31.09,32.86,11565,9873,1692,0
9,chara,1,,4,3,您最喜欢东方原作的哪方面,1,3,故事剧情,2951,2494,457,2951,25.52,25.26,27.01,11565,9873,1692,0
9,chara,1,,4,3,您最喜欢东方原作的哪方面,1,4,对原作完全不感兴趣,15,10,5,15,0.13,0.1,0.3,11565,9873,1692,0
9,chara,1,,5,2,您关注哪些近期连载的官方连载作品,1,0,东方醉蝶华（月刊）,1923,1653,270,1923,16.62,16.73,15.96,11570,9878,1692,0
9,chara,1,,5,2,您关注哪些近期连载的官方连载作品,1,1,东方智灵奇传（网络连载）,992,812,180,992,8.57,8.22,10.64,11570,9878,1692,0
9,chara,1,,5,2,您关注哪些近期连载的官方连载作品,1,2,新东方香霖堂（半年刊）,1024,853,171,1024,8.85,8.64,10.11,11570,9878,1692,0
9,chara,1,,5,2,您关注哪些近期连载的官方连载作品,1,3,都不关注,1449,1252,197,1449,12.52,12.67,11.64,11570,9878,1692,0
9,chara,1,,6,0,对二次同人是否有兴趣,0,0,非常热衷,2640,2203,437,2640,22.61,22.13,25.42,11674,9955,1719,0
9,chara,1,,6,0,对二次同人是否有兴趣,0,1,有些兴趣,1335,1178,157,1335,11.44,11.83,9.13,11674,9955,1719,0
9,chara,1,,6,0,对二次同人是否有兴趣,0,2,完全不感兴趣,63,49,14,63,0.54,0.49,0.81,11674,9955,1719,0
9,chara,1,,7,1,在二次同人中您最关注,1,0,音乐,3330,2845,485,3330,29.3,29.28,29.39,11365,9715,1650,0
9,chara,1,,7,1,在二次同人中您最关注,1,1,漫画,2524,2101,423,2524,22.21,21.63,25.64,11365,9715,1650,0
9,chara,1,,7,1,在二次同人中您最关注,1,2,游戏,2455,2159,296,2455,21.6,22.22,17.94,11365,9715,1650,0
9,chara,1,,7,1,在二次同人中您最关注,1,3,绘画,2378,1938,440,2378,20.92,19.95,26.67,11365,9715,1650,0
9,chara,1,,7,1,在二次同人中您最关注,1,4,视频,2662,2304,358,2662,23.42,23.72,21.7,11365,9715,1650,0
9,chara,1,,7,1,在二次同人中您最关注,1,5,小说,1159,956,203,1159,10.2,9.84,12.3,11365,9715,1650,0
9,chara,1,,7,1,在二次同人中您最关注,1,6,实物,1119,927,192,1119,9.85,9.54,11.64,11365,9715,1650,0
9,chara,1,,7,1,在二次同人中您最关注,1,7,其他,420,347,73,420,3.7,3.57,4.42,11365,9715,1650,0
9,chara,1,,8,2,购买过二次同人作品吗（非国内作品）,0,0,热衷于购买,348,281,67,348,3.04,2.87,4,11460,9785,1675,0
9,chara,1,,8,2,购买过二次同人作品吗（非国内作品）,0,1,购买过,1346,1117,229,1346,11.75,11.42,13.67,11460,9785,1675,0
9,chara,1,,8,2,购买过二次同人作品吗（非国内作品）,0,2,想买但是没有条件,1519,1314,205,1519,13.25,13.43,12.24,11460,9785,1675,0
9,chara,1,,8,2,购买过二次同人作品吗（非国内作品）,0,3,没有考虑过,762,669,93,762,6.65,6.84,5.55,11460,9785,1675,0
9,chara,1,,9,3,购买过国内创作的二次同人作品吗,0,0,热衷于购买,402,322,80,402,3.51,3.29,4.77,11465,9788,1677,0
9,chara,1,,9,3,购买过国内创作的二次同人作品吗,0,1,购买过,1740,1465,275,1740,15.18,14.97,16.4,11465,9788,1677,0
9,chara,1,,9,3,购买过国内创作的二次同人作品吗,0,2,想买但是没有条件,1005,885,120,1005,8.77,9.04,7.16,11465,9788,1677,0
9,chara,1,,9,3,购买过国内创作的二次同人作品吗,0,3,没有考虑过,828,709,119,828,7.22,7.24,7.1,11465,9788,1677,0
9,chara,1,,10,4,有想过做东方的同人创作吗,0,0,已经做过或正在做,769,557,212,769,6.71,5.69,12.65,11465,9789,1676,0
9,chara,1,,10,4,有想过做东方的同人创作吗,0,1,想过还没有实际做过,1989,1708,281,1989,17.35,17.45,16.77,11465,9789,1676,0
9,chara,1,,10,4,有想过做东方的同人创作吗,0,2,没有想过,1216,1116,100,1216,10.61,11.4,5.97,11465,9789,1676,0
9,chara,1,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,0,有购买,2362,1966,396,2362,20.24,19.75,23.05,11672,9954,1718,0
9,chara,1,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,1,想买但是没有机会,1088,964,124,1088,9.32,9.68,7.22,11672,9954,1718,0
9,chara,1,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,2,没有考虑过,586,499,87,586,5.02,5.01,5.06,11672,9954,1718,0
9,chara,1,,12,1,是否参加过东方专门同人展,0,0,有,904,771,133,904,7.74,7.74,7.74,11673,9955,1718,0
9,chara,1,,12,1,是否参加过东方专门同人展,0,1,没有,3133,2659,474,3133,26.84,26.71,27.59,11673,9955,1718,0
9,chara,1,,13,4,是否会主动向周围的人介绍东方Project,0,0,会,2362,2018,344,2362,20.24,20.28,20.03,11669,9952,1717,0
9,chara,1,,13,4,是否会主动向周围的人介绍东方Project,0,1,不会,1308,1104,204,1308,11.21,11.09,11.88,11669,9952,1717,0
9,chara,1,,13,4,是否会主动向周围的人介绍东方Project,0,2,会刻意隐藏东方爱好者的身份,367,308,59,367,3.15,3.09,3.44,11669,9952,1717,0
9,chara,2,,0,3,您正式接触东方Project多久,0,0,不到一个月,33,22,11,33,0.28,0.22,0.64,11674,9955,1719,0
9,chara,2,,0,3,您正式接触东方Project多久,0,1,半年以内,305,253,52,305,2.61,2.54,3.03,11674,9955,1719,0
9,chara,2,,0,3,您正式接触东方Project多久,0,2,半年到一年（2019年下半年或之后）,904,774,130,904,7.74,7.77,7.56,11674,9955,1719,0
9,chara,2,,0,3,您正式接触东方Project多久,0,3,一年到三年（2017年或之后）,1269,1100,169,1269,10.87,11.05,9.83,11674,9955,1719,0
9,chara,2,,0,3,您正式接触东方Project多久,0,4,三年到五年（2015年或之后）,636,528,108,636,5.45,5.3,6.28,11674,9955,1719,0
9,chara,2,,0,3,您正式接触东方Project多久,0,5,五年到七年（2013年或之后）,308,255,53,308,2.64,2.56,3.08,11674,9955,1719,0
9,chara,2,,0,3,您正式接触东方Project多久,0,6,七年到十年（2010年或之后）,165,123,42,165,1.41,1.24,2.44,11674,9955,1719,0
9,chara,2,,0,3,您正式接触东方Project多久,0,7,十年以上,40,29,11,40,0.34,0.29,0.64,11674,9955,1719,0
9,chara,2,,1,5,原作和二次同人您更热衷于,0,0,原作,435,359,76,435,3.73,3.61,4.42,11670,9952,1718,0
9,chara,2,,1,5,原作和二次同人您更热衷于,0,1,二次同人,291,248,43,291,2.49,2.49,2.5,11670,9952,1718,0
9,chara,2,,1,5,原作和二次同人您更热衷于,0,2,都很喜欢,2905,2455,450,2905,24.89,24.67,26.19,11670,9952,1718,0
9,chara,2,,1,5,原作和二次同人您更热衷于,0,3,都没兴趣,27,21,6,27,0.23,0.21,0.35,11670,9952,1718,0
9,chara,2,,2,1,您更喜欢官方游戏中的哪一类,0,0,STG（射击类）,1561,1277,284,1561,13.37,12.83,16.52,11674,9955,1719,0
9,chara,2,,2,1,您更喜欢官方游戏中的哪一类,0,1,FTG（格斗类）,463,411,52,463,3.97,4.13,3.03,11674,9955,1719,0
9,chara,2,,2,1,您更喜欢官方游戏中的哪一类,0,2,都喜欢,1504,1294,210,1504,12.88,13,12.22,11674,9955,1719,0
9,chara,2,,2,1,您更喜欢官方游戏中的哪一类,0,3,对官方游戏不感兴趣，也不会去玩,132,102,30,132,1.13,1.02,1.75,11674,9955,1719,0
9,chara,2,,3,1,您是否玩过旧五作,0,0,玩过,996,847,149,996,8.9,8.86,9.1,11195,9557,1638,0
9,chara,2,,3,1,您是否玩过旧五作,0,1,并未玩过,2513,2119,394,2513,22.45,22.17,24.05,11195,9557,1638,0
9,chara,2,,3,1,您是否玩过旧五作,0,2,不知道旧五作是什么,21,18,3,21,0.19,0.19,0.18,11195,9557,1638,0
9,chara,2,,4,3,您最喜欢东方原作的哪方面,1,0,游戏本身,2265,1917,348,2265,19.58,19.42,20.57,11565,9873,1692,0
9,chara,2,,4,3,您最喜欢东方原作的哪方面,1,1,音乐曲目,3336,2829,507,3336,28.85,28.65,29.96,11565,9873,1692,0
9,chara,2,,4,3,您最喜欢东方原作的哪方面,1,2,人物设定,3270,2750,520,3270,28.27,27.85,30.73,11565,9873,1692,0
9,chara,2,,4,3,您最喜欢东方原作的哪方面,1,3,故事剧情,2657,2239,418,2657,22.97,22.68,24.7,11565,9873,1692,0
9,chara,2,,4,3,您最喜欢东方原作的哪方面,1,4,对原作完全不感兴趣,11,7,4,11,0.1,0.07,0.24,11565,9873,1692,0
9,chara,2,,5,2,您关注哪些近期连载的官方连载作品,1,0,东方醉蝶华（月刊）,1775,1512,263,1775,15.34,15.31,15.54,11570,9878,1692,0
9,chara,2,,5,2,您关注哪些近期连载的官方连载作品,1,1,东方智灵奇传（网络连载）,935,761,174,935,8.08,7.7,10.28,11570,9878,1692,0
9,chara,2,,5,2,您关注哪些近期连载的官方连载作品,1,2,新东方香霖堂（半年刊）,863,709,154,863,7.46,7.18,9.1,11570,9878,1692,0
9,chara,2,,5,2,您关注哪些近期连载的官方连载作品,1,3,都不关注,1305,1121,184,1305,11.28,11.35,10.87,11570,9878,1692,0
9,chara,2,,6,0,对二次同人是否有兴趣,0,0,非常热衷,2380,1971,409,2380,20.39,19.8,23.79,11674,9955,1719,0
9,chara,2,,6,0,对二次同人是否有兴趣,0,1,有些兴趣,1231,1075,156,1231,10.54,10.8,9.08,11674,9955,1719,0
9,chara,2,,6,0,对二次同人是否有兴趣,0,2,完全不感兴趣,49,38,11,49,0.42,0.38,0.64,11674,9955,1719,0
9,chara,2,,7,1,在二次同人中您最关注,1,0,音乐,2976,2534,442,2976,26.19,26.08,26.79,11365,9715,1650,0
9,chara,2,,7,1,在二次同人中您最关注,1,1,漫画,2255,1860,395,2255,19.84,19.15,23.94,11365,9715,1650,0
9,chara,2,,7,1,在二次同人中您最关注,1,2,游戏,2204,1914,290,2204,19.39,19.7,17.58,11365,9715,1650,0
9,chara,2,,7,1,在二次同人中您最关注,1,3,绘画,2165,1747,418,2165,19.05,17.98,25.33,11365,9715,1650,0
9,chara,2,,7,1,在二次同人中您最关注,1,4,视频,2422,2088,334,2422,21.31,21.49,20.24,11365,9715,1650,0
9,chara,2,,7,1,在二次同人中您最关注,1,5,小说,961,788,173,961,8.46,8.11,10.48,11365,9715,1650,0
9,chara,2,,7,1,在二次同人中您最关注,1,6,实物,1018,837,181,1018,8.96,8.62,10.97,11365,9715,1650,0
9,chara,2,,7,1,在二次同人中您最关注,1,7,其他,380,314,66,380,3.34,3.23,4,11365,9715,1650,0
9,chara,2,,8,2,购买过二次同人作品吗（非国内作品）,0,0,热衷于购买,312,258,54,312,2.72,2.64,3.22,11460,9785,1675,0
9,chara,2,,8,2,购买过二次同人作品吗（非国内作品）,0,1,购买过,1190,969,221,1190,10.38,9.9,13.19,11460,9785,1675,0
9,chara,2,,8,2,购买过二次同人作品吗（非国内作品）,0,2,想买但是没有条件,1388,1198,190,1388,12.11,12.24,11.34,11460,9785,1675,0
9,chara,2,,8,2,购买过二次同人作品吗（非国内作品）,0,3,没有考虑过,720,620,100,720,6.28,6.34,5.97,11460,9785,1675,0
9,chara,2,,9,3,购买过国内创作的二次同人作品吗,0,0,热衷于购买,362,295,67,362,3.16,3.01,4,11465,9788,1677,0
9,chara,2,,9,3,购买过国内创作的二次同人作品吗,0,1,购买过,1609,1340,269,1609,14.03,13.69,16.04,11465,9788,1677,0
9,chara,2,,9,3,购买过国内创作的二次同人作品吗,0,2,想买但是没有条件,884,762,122,884,7.71,7.79,7.27,11465,9788,1677,0
9,chara,2,,9,3,购买过国内创作的二次同人作品吗,0,3,没有考虑过,755,648,107,755,6.59,6.62,6.38,11465,9788,1677,0
9,chara,2,,10,4,有想过做东方的同人创作吗,0,0,已经做过或正在做,776,545,231,776,6.77,5.57,13.78,11465,9789,1676,0
9,chara,2,,10,4,有想过做东方的同人创作吗,0,1,想过还没有实际做过,1808,1569,239,1808,15.77,16.03,14.26,11465,9789,1676,0
9,chara,2,,10,4,有想过做东方的同人创作吗,0,2,没有想过,1026,932,94,1026,8.95,9.52,5.61,11465,9789,1676,0
9,chara,2,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,0,有购买,2161,1777,384,2161,18.51,17.85,22.35,11672,9954,1718,0
9,chara,2,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,1,想买但是没有机会,966,851,115,966,8.28,8.55,6.69,11672,9954,1718,0
9,chara,2,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,2,没有考虑过,532,456,76,532,4.56,4.58,4.42,11672,9954,1718,0
9,chara,2,,12,1,是否参加过东方专门同人展,0,0,有,879,739,140,879,7.53,7.42,8.15,11673,9955,1718,0
9,chara,2,,12,1,是否参加过东方专门同人展,0,1,没有,2780,2345,435,2780,23.82,23.56,25.32,11673,9955,1718,0
9,chara,2,,13,4,是否会主动向周围的人介绍东方Project,0,0,会,2136,1794,342,2136,18.3,18.03,19.92,11669,9952,1717,0
9,chara,2,,13,4,是否会主动向周围的人介绍东方Project,0,1,不会,1181,998,183,1181,10.12,10.03,10.66,11669,9952,1717,0
9,chara,2,,13,4,是否会主动向周围的人介绍东方Project,0,2,会刻意隐藏东方爱好者的身份,341,291,50,341,2.92,2.92,2.91,11669,9952,1717,0
9,chara,3,,0,3,您正式接触东方Project多久,0,0,不到一个月,3,3,0,3,0.03,0.03,0,11674,9955,1719,0
9,chara,3,,0,3,您正式接触东方Project多久,0,1,半年以内,37,30,7,37,0.32,0.3,0.41,11674,9955,1719,0
9,chara,3,,0,3,您正式接触东方Project多久,0,2,半年到一年（2019年下半年或之后）,119,105,14,119,1.02,1.05,0.81,11674,9955,1719,0
9,chara,3,,0,3,您正式接触东方Project多久,0,3,一年到三年（2017年或之后）,198,177,21,198,1.7,1.78,1.22,11674,9955,1719,0
9,chara,3,,0,3,您正式接触东方Project多久,0,4,三年到五年（2015年或之后）,109,97,12,109,0.93,0.97,0.7,11674,9955,1719,0
9,chara,3,,0,3,您正式接触东方Project多久,0,5,五年到七年（2013年或之后）,49,48,1,49,0.42,0.48,0.06,11674,9955,1719,0
9,chara,3,,0,3,您正式接触东方Project多久,0,6,七年到十年（2010年或之后）,24,21,3,24,0.21,0.21,0.17,11674,9955,1719,0
9,chara,3,,0,3,您正式接触东方Project多久,0,7,十年以上,3,2,1,3,0.03,0.02,0.06,11674,9955,1719,0
9,chara,3,,1,5,原作和二次同人您更热衷于,0,0,原作,63,56,7,63,0.54,0.56,0.41,11670,9952,1718,0
9,chara,3,,1,5,原作和二次同人您更热衷于,0,1,二次同人,52,47,5,52,0.45,0.47,0.29,11670,9952,1718,0
9,chara,3,,1,5,原作和二次同人您更热衷于,0,2,都很喜欢,426,379,47,426,3.65,3.81,2.74,11670,9952,1718,0
9,chara,3,,1,5,原作和二次同人您更热衷于,0,3,都没兴趣,1,1,0,1,0.01,0.01,0,11670,9952,1718,0
9,chara,3,,2,1,您更喜欢官方游戏中的哪一类,0,0,STG（射击类）,207,179,28,207,1.77,1.8,1.63,11674,9955,1719,0
9,chara,3,,2,1,您更喜欢官方游戏中的哪一类,0,1,FTG（格斗类）,72,69,3,72,0.62,0.69,0.17,11674,9955,1719,0
9,chara,3,,2,1,您更喜欢官方游戏中的哪一类,0,2,都喜欢,247,219,28,247,2.12,2.2,1.63,11674,9955,1719,0
9,chara,3,,2,1,您更喜欢官方游戏中的哪一类,0,3,对官方游戏不感兴趣，也不会去玩,16,16,0,16,0.14,0.16,0,11674,9955,1719,0
9,chara,3,,3,1,您是否玩过旧五作,0,0,玩过,158,138,20,158,1.41,1.44,1.22,11195,9557,1638,0
9,chara,3,,3,1,您是否玩过旧五作,0,1,并未玩过,366,327,39,366,3.27,3.42,2.38,11195,9557,1638,0
9,chara,3,,3,1,您是否玩过旧五作,0,2,不知道旧五作是什么,2,2,0,2,0.02,0.02,0,11195,9557,1638,0
9,chara,3,,4,3,您最喜欢东方原作的哪方面,1,0,游戏本身,302,267,35,302,2.61,2.7,2.07,11565,9873,1692,0
9,chara,3,,4,3,您最喜欢东方原作的哪方面,1,1,音乐曲目,492,439,53,492,4.25,4.45,3.13,11565,9873,1692,0
9,chara,3,,4,3,您最喜欢东方原作的哪方面,1,2,人物设定,488,437,51,488,4.22,4.43,3.01,11565,9873,1692,0
9,chara,3,,4,3,您最喜欢东方原作的哪方面,1,3,故事剧情,377,336,41,377,3.26,3.4,2.42,11565,9873,1692,0
9,chara,3,,4,3,您最喜欢东方原作的哪方面,1,4,对原作完全不感兴趣,1,0,1,1,0.01,0,0.06,11565,9873,1692,0
9,chara,3,,5,2,您关注哪些近期连载的官方连载作品,1,0,东方醉蝶华（月刊）,256,231,25,256,2.21,2.34,1.48,11570,9878,1692,0
9,chara,3,,5,2,您关注哪些近期连载的官方连载作品,1,1,东方智灵奇传（网络连载）,128,110,18,128,1.11,1.11,1.06,11570,9878,1692,0
9,chara,3,,5,2,您关注哪些近期连载的官方连载作品,1,2,新东方香霖堂（半年刊）,125,106,19,125,1.08,1.07,1.12,11570,9878,1692,0
9,chara,3,,5,2,您关注哪些近期连载的官方连载作品,1,3,都不关注,194,176,18,194,1.68,1.78,1.06,11570,9878,1692,0
9,chara,3,,6,0,对二次同人是否有兴趣,0,0,非常热衷,388,350,38,388,3.32,3.52,2.21,11674,9955,1719,0
9,chara,3,,6,0,对二次同人是否有兴趣,0,1,有些兴趣,147,127,20,147,1.26,1.28,1.16,11674,9955,1719,0
9,chara,3,,6,0,对二次同人是否有兴趣,0,2,完全不感兴趣,7,6,1,7,0.06,0.06,0.06,11674,9955,1719,0
9,chara,3,,7,1,在二次同人中您最关注,1,0,音乐,450,399,51,450,3.96,4.11,3.09,11365,9715,1650,0
9,chara,3,,7,1,在二次同人中您最关注,1,1,漫画,349,312,37,349,3.07,3.21,2.24,11365,9715,1650,0
9,chara,3,,7,1,在二次同人中您最关注,1,2,游戏,319,289,30,319,2.81,2.97,1.82,11365,9715,1650,0
9,chara,3,,7,1,在二次同人中您最关注,1,3,绘画,338,297,41,338,2.97,3.06,2.48,11365,9715,1650,0
9,chara,3,,7,1,在二次同人中您最关注,1,4,视频,359,328,31,359,3.16,3.38,1.88,11365,9715,1650,0
9,chara,3,,7,1,在二次同人中您最关注,1,5,小说,139,124,15,139,1.22,1.28,0.91,11365,9715,1650,0
9,chara,3,,7,1,在二次同人中您最关注,1,6,实物,165,146,19,165,1.45,1.5,1.15,11365,9715,1650,0
9,chara,3,,7,1,在二次同人中您最关注,1,7,其他,65,57,8,65,0.57,0.59,0.48,11365,9715,1650,0
9,chara,3,,8,2,购买过二次同人作品吗（非国内作品）,0,0,热衷于购买,57,49,8,57,0.5,0.5,0.48,11460,9785,1675,0
9,chara,3,,8,2,购买过二次同人作品吗（非国内作品）,0,1,购买过,201,180,21,201,1.75,1.84,1.25,11460,9785,1675,0
9,chara,3,,8,2,购买过二次同人作品吗（非国内作品）,0,2,想买但是没有条件,187,166,21,187,1.63,1.7,1.25,11460,9785,1675,0
9,chara,3,,8,2,购买过二次同人作品吗（非国内作品）,0,3,没有考虑过,90,82,8,90,0.79,0.84,0.48,11460,9785,1675,0
9,chara,3,,9,3,购买过国内创作的二次同人作品吗,0,0,热衷于购买,67,60,7,67,0.58,0.61,0.42,11465,9788,1677,0
9,chara,3,,9,3,购买过国内创作的二次同人作品吗,0,1,购买过,252,224,28,252,2.2,2.29,1.67,11465,9788,1677,0
9,chara,3,,9,3,购买过国内创作的二次同人作品吗,0,2,想买但是没有条件,125,111,14,125,1.09,1.13,0.83,11465,9788,1677,0
9,chara,3,,9,3,购买过国内创作的二次同人作品吗,0,3,没有考虑过,91,82,9,91,0.79,0.84,0.54,11465,9788,1677,0
9,chara,3,,10,4,有想过做东方的同人创作吗,0,0,已经做过或正在做,125,101,24,125,1.09,1.03,1.43,11465,9789,1676,0
9,chara,3,,10,4,有想过做东方的同人创作吗,0,1,想过还没有实际做过,264,241,23,264,2.3,2.46,1.37,11465,9789,1676,0
9,chara,3,,10,4,有想过做东方的同人创作吗,0,2,没有想过,146,135,11,146,1.27,1.38,0.66,11465,9789,1676,0
9,chara,3,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,0,有购买,346,303,43,346,2.96,3.04,2.5,11672,9954,1718,0
9,chara,3,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,1,想买但是没有机会,135,123,12,135,1.16,1.24,0.7,11672,9954,1718,0
9,chara,3,,11,6,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,0,2,没有考虑过,61,57,4,61,0.52,0.57,0.23,11672,9954,1718,0
9,chara,3,,12,1,是否参加过东方专门同人展,0,0,有,135,122,13,135,1.16,1.23,0.76,11673,9955,1718,0
9,chara,3,,12,1,是否参加过东方专门同人展,0,1,没有,407,361,46,407,3.49,3.63,2.68,11673,9955,1718,0
9,chara,3,,13,4,是否会主动向周围的人介绍东方Project,0,0,会,327,287,40,327,2.8,2.88,2.33,11669,9952,1717,0
9,chara,3,,13,4,是否会主动向周围的人介绍东方Project,0,1,不会,161,147,14,161,1.38,1.48,0.82,11669,9952,1717,0
9,chara,3,,13,4,是否会主动向周围的人介绍东方Project,0,2,会刻意隐藏东方爱好者的身份,54,49,5,54,0.46,0.49,0.29,11669,9952,1717,0
9,chara,4,,0,3,您正式接触东方Project多久,0,0,不到一个月,0,0,0,0,0,0,0,11674,9955,1719,0
9,chara,4,,0,3,您正式接触东方Project多久,0,1,半年以内,21,19,2,21,0.18,0.19,0.12,11674,9955,1719,0
9,chara,4,,0,3,您正式接触东方Project多久,0,2,半年到一年（2019年下半年或之后）,56,52,4,56,0.48,0.52,0.23,11674,9955,1719,0
9,chara,4,,0,3,您正式接触东方Project多久,0,3,一年到三年（2017年或之后）,117,109,8,117,1,1.09,0.47,11674,9955,1719,0
9,chara,4,,0,3,您正式接触东方Project多久,0,4,三年到五年（2015年或之后）,75,74,1,75,0.64,0.74,0.06,11674,9955,1719,0
9,chara,4,,0,3,您正式接触东方Project多久,0,5,五年到七年（2013年或之后）,32,31,1,32,0.27,0.31,0.06,11674,9955,1719,0
9,chara,4,,0,3,您正式接触东方Project多久,0,6,七年到十年（2010年或之后）,21,19,2,21,0.18,0.19,0.12,11674,9955,1719,0
9,chara,4,,0,3,您正式接触东方Project多久,0,7,十年以上,6,4,2,6,0.05,0.04,0.12,11674,9955,1719,0
9,chara,4,,1,5,原作和二次同人您更热衷于,0,0,原作,40,35,5,40,0.34,0.35,0.29,11670,9952,1718,0
9,chara,4,,1,5,原作和二次同人您更热衷于,0,1,二次同人,41,40,1,41,0.35,0.4,0.06,11670,9952,1718,0
9,chara,4,,1,5,原作和二次同人您更热衷于,0,2,都很喜欢,246,232,14,246,2.11,2.33,0.81,11670,9952,1718,0
9,chara,4,,1,5,原作和二次同人您更热衷于,0,3,都没兴趣,1,1,0,1,0.01,0.01,0,11670,9952,1718,0
9,chara,4,,2,1,您更喜欢官方游戏中的哪一类,0,0,STG（射击类）,130,121,9,130,1.11,1.22,0.52,11674,9955,1719,0
9,chara,4,,2,1,您更喜欢官方游戏中的哪一类,0,1,FTG（格斗类）,54,52,2,54,0.46,0.52,0.12,11674,9955,1719,0
9,chara,4,,2,1,您更喜欢官方游戏中的哪一类,0,2,都喜欢,128,119,9,128,1.1,1.2,0.52,11674,9955,1719,0
9,chara,4,,2,1,您更喜欢官方游戏中的哪一类,0,3,对官方游戏不感兴趣，也不会去玩,16,16,0,16,0.14,0.16,0,11674,9955,1719,0
9,chara,4,,3,1,您是否玩过旧五作,0,0,玩过,108,104,4,108,0.96,1.09,0.24,11195,9557,1638,0
9,chara,4,,3,1,您是否玩过旧五作,0,1,并未玩过,203,187,16,203,1.81,1.96,0.98,11195,9557,1638,0
9,chara,4,,3,1,您是否玩过旧五作,0,2,不知道旧五作是什么,1,1,0,1,0.01,0.01,0,11195,9557,1638,0
9,chara,4,,4,3,您最喜欢东方原作的哪方面,1,0,游戏本身,181,167,14,181,1.57,1.69,0.83,11565,9873,1692,0
9,chara,4,,4,3,您最喜欢东方原作的哪方面,1,1,音乐曲目,296,281,15,296,2.56,2.85,0.89,11565,9873,1692,0
9,chara,4,,4,3,您最喜欢东方原作的哪方面,1,2,人物设定,285,270,15,285,2.46,2.73,0.89,11565,9873,1692,0
