round,category,id,title,primary_heading,html_path,parsed_path,table_count,status
9,chara,14,橙 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/14.html,data_raw/cn_official_legacy/round_09/processed/details/chara/14.json,7,ok
9,chara,15,爱丽丝·玛格特洛依德 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/15.html,data_raw/cn_official_legacy/round_09/processed/details/chara/15.json,7,ok
9,chara,16,莉莉白 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/16.html,data_raw/cn_official_legacy/round_09/processed/details/chara/16.json,7,ok
9,chara,17,露娜萨·普莉兹姆利巴 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/17.html,data_raw/cn_official_legacy/round_09/processed/details/chara/17.json,7,ok
9,chara,18,梅露兰·普莉兹姆利巴 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/18.html,data_raw/cn_official_legacy/round_09/processed/details/chara/18.json,7,ok
9,chara,19,莉莉卡·普莉兹姆利巴 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/19.html,data_raw/cn_official_legacy/round_09/processed/details/chara/19.json,7,ok
9,chara,20,魂魄妖梦 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/20.html,data_raw/cn_official_legacy/round_09/processed/details/chara/20.json,7,ok
9,chara,21,西行寺幽幽子 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/21.html,data_raw/cn_official_legacy/round_09/processed/details/chara/21.json,7,ok
9,chara,22,八云蓝 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/22.html,data_raw/cn_official_legacy/round_09/processed/details/chara/22.json,7,ok
9,chara,23,八云紫 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/23.html,data_raw/cn_official_legacy/round_09/processed/details/chara/23.json,7,ok
9,chara,24,魂魄妖忌 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/24.html,data_raw/cn_official_legacy/round_09/processed/details/chara/24.json,7,ok
9,chara,25,蕾拉·普莉兹姆利巴 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/25.html,data_raw/cn_official_legacy/round_09/processed/details/chara/25.json,7,ok
9,chara,26,伊吹萃香 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/26.html,data_raw/cn_official_legacy/round_09/processed/details/chara/26.json,7,ok
9,chara,27,莉格露·奈特巴格 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/27.html,data_raw/cn_official_legacy/round_09/processed/details/chara/27.json,7,ok
9,chara,28,米斯蒂娅·萝蕾拉 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/28.html,data_raw/cn_official_legacy/round_09/processed/details/chara/28.json,7,ok
9,chara,29,上白泽慧音 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/29.html,data_raw/cn_official_legacy/round_09/processed/details/chara/29.json,7,ok
9,chara,30,因幡天为（因幡帝） - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/30.html,data_raw/cn_official_legacy/round_09/processed/details/chara/30.json,7,ok
9,chara,31,铃仙·优昙华院·因幡 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/31.html,data_raw/cn_official_legacy/round_09/processed/details/chara/31.json,7,ok
9,chara,32,八意永琳 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/32.html,data_raw/cn_official_legacy/round_09/processed/details/chara/32.json,7,ok
9,chara,33,蓬莱山辉夜 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/33.html,data_raw/cn_official_legacy/round_09/processed/details/chara/33.json,7,ok
9,chara,34,藤原妹红 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/34.html,data_raw/cn_official_legacy/round_09/processed/details/chara/34.json,7,ok
9,chara,35,射命丸文 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/35.html,data_raw/cn_official_legacy/round_09/processed/details/chara/35.json,7,ok
9,chara,36,梅蒂欣·梅兰可莉 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/36.html,data_raw/cn_official_legacy/round_09/processed/details/chara/36.json,7,ok
9,chara,37,风见幽香 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/37.html,data_raw/cn_official_legacy/round_09/processed/details/chara/37.json,7,ok
9,chara,38,小野塚小町 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/38.html,data_raw/cn_official_legacy/round_09/processed/details/chara/38.json,7,ok
9,chara,39,四季映姬·夜摩仙那度 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/39.html,data_raw/cn_official_legacy/round_09/processed/details/chara/39.json,7,ok
9,chara,40,秋静叶 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/40.html,data_raw/cn_official_legacy/round_09/processed/details/chara/40.json,7,ok
9,chara,41,秋穰子 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/41.html,data_raw/cn_official_legacy/round_09/processed/details/chara/41.json,7,ok
9,chara,42,键山雏 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/42.html,data_raw/cn_official_legacy/round_09/processed/details/chara/42.json,7,ok
9,chara,43,河城荷取 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/43.html,data_raw/cn_official_legacy/round_09/processed/details/chara/43.json,7,ok
9,chara,44,犬走椛 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/44.html,data_raw/cn_official_legacy/round_09/processed/details/chara/44.json,7,ok
9,chara,45,东风谷早苗 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/45.html,data_raw/cn_official_legacy/round_09/processed/details/chara/45.json,7,ok
9,chara,46,八坂神奈子 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/46.html,data_raw/cn_official_legacy/round_09/processed/details/chara/46.json,7,ok
9,chara,47,洩矢诹访子 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/47.html,data_raw/cn_official_legacy/round_09/processed/details/chara/47.json,7,ok
9,chara,48,永江衣玖 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/48.html,data_raw/cn_official_legacy/round_09/processed/details/chara/48.json,7,ok
9,chara,49,比那名居天子 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/49.html,data_raw/cn_official_legacy/round_09/processed/details/chara/49.json,7,ok
9,chara,50,琪斯美 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/50.html,data_raw/cn_official_legacy/round_09/processed/details/chara/50.json,7,ok
9,chara,51,黑谷山女 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/51.html,data_raw/cn_official_legacy/round_09/processed/details/chara/51.json,7,ok
9,chara,52,水桥帕露西 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/52.html,data_raw/cn_official_legacy/round_09/processed/details/chara/52.json,7,ok
9,chara,53,星熊勇仪 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/53.html,data_raw/cn_official_legacy/round_09/processed/details/chara/53.json,7,ok
9,chara,54,古明地觉 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/54.html,data_raw/cn_official_legacy/round_09/processed/details/chara/54.json,7,ok
9,chara,55,火焰猫燐 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/55.html,data_raw/cn_official_legacy/round_09/processed/details/chara/55.json,7,ok
9,chara,56,灵乌路空 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/56.html,data_raw/cn_official_legacy/round_09/processed/details/chara/56.json,7,ok
9,chara,57,古明地恋 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/57.html,data_raw/cn_official_legacy/round_09/processed/details/chara/57.json,7,ok
9,chara,58,娜兹玲 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/58.html,data_raw/cn_official_legacy/round_09/processed/details/chara/58.json,7,ok
9,chara,59,多多良小伞 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/59.html,data_raw/cn_official_legacy/round_09/processed/details/chara/59.json,7,ok
9,chara,60,云山 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/60.html,data_raw/cn_official_legacy/round_09/processed/details/chara/60.json,7,ok
9,chara,61,云居一轮 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/61.html,data_raw/cn_official_legacy/round_09/processed/details/chara/61.json,7,ok
9,chara,62,村纱水蜜 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/62.html,data_raw/cn_official_legacy/round_09/processed/details/chara/62.json,7,ok
9,chara,63,寅丸星 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/63.html,data_raw/cn_official_legacy/round_09/processed/details/chara/63.json,7,ok
9,chara,64,圣白莲 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/64.html,data_raw/cn_official_legacy/round_09/processed/details/chara/64.json,7,ok
9,chara,65,封兽鵺 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/65.html,data_raw/cn_official_legacy/round_09/processed/details/chara/65.json,7,ok
9,chara,66,命莲 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/66.html,data_raw/cn_official_legacy/round_09/processed/details/chara/66.json,7,ok
9,chara,67,大鲶鱼 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/67.html,data_raw/cn_official_legacy/round_09/processed/details/chara/67.json,7,ok
9,chara,68,非想天则 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/68.html,data_raw/cn_official_legacy/round_09/processed/details/chara/68.json,7,ok
9,chara,69,姬海棠果 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/69.html,data_raw/cn_official_legacy/round_09/processed/details/chara/69.json,7,ok
9,chara,70,幽谷响子 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/70.html,data_raw/cn_official_legacy/round_09/processed/details/chara/70.json,7,ok
9,chara,71,宫古芳香 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/71.html,data_raw/cn_official_legacy/round_09/processed/details/chara/71.json,7,ok
9,chara,72,霍青娥 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/72.html,data_raw/cn_official_legacy/round_09/processed/details/chara/72.json,7,ok
9,chara,73,苏我屠自古 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/73.html,data_raw/cn_official_legacy/round_09/processed/details/chara/73.json,7,ok
9,chara,74,物部布都 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/74.html,data_raw/cn_official_legacy/round_09/processed/details/chara/74.json,7,ok
9,chara,75,丰聪耳神子 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/75.html,data_raw/cn_official_legacy/round_09/processed/details/chara/75.json,7,ok
9,chara,76,二岩猯藏 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/76.html,data_raw/cn_official_legacy/round_09/processed/details/chara/76.json,7,ok
9,chara,77,秦心 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/77.html,data_raw/cn_official_legacy/round_09/processed/details/chara/77.json,7,ok
9,chara,78,秦河胜 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/78.html,data_raw/cn_official_legacy/round_09/processed/details/chara/78.json,7,ok
9,chara,79,若鹭姬 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/79.html,data_raw/cn_official_legacy/round_09/processed/details/chara/79.json,7,ok
9,chara,80,赤蛮奇 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/80.html,data_raw/cn_official_legacy/round_09/processed/details/chara/80.json,7,ok
9,chara,81,今泉影狼 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/81.html,data_raw/cn_official_legacy/round_09/processed/details/chara/81.json,7,ok
9,chara,82,九十九弁弁 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/82.html,data_raw/cn_official_legacy/round_09/processed/details/chara/82.json,7,ok
9,chara,83,九十九八桥 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/83.html,data_raw/cn_official_legacy/round_09/processed/details/chara/83.json,7,ok
9,chara,84,鬼人正邪 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/84.html,data_raw/cn_official_legacy/round_09/processed/details/chara/84.json,7,ok
9,chara,85,少名针妙丸 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/85.html,data_raw/cn_official_legacy/round_09/processed/details/chara/85.json,7,ok
9,chara,86,堀川雷鼓 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/86.html,data_raw/cn_official_legacy/round_09/processed/details/chara/86.json,7,ok
9,chara,87,宇佐见堇子 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/87.html,data_raw/cn_official_legacy/round_09/processed/details/chara/87.json,7,ok
9,chara,88,绿巨人 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/88.html,data_raw/cn_official_legacy/round_09/processed/details/chara/88.json,7,ok
9,chara,89,阿菊 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/89.html,data_raw/cn_official_legacy/round_09/processed/details/chara/89.json,7,ok
9,chara,90,八尺大人 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/90.html,data_raw/cn_official_legacy/round_09/processed/details/chara/90.json,7,ok
9,chara,91,彭祖 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/91.html,data_raw/cn_official_legacy/round_09/processed/details/chara/91.json,7,ok
9,chara,92,黄帝 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/92.html,data_raw/cn_official_legacy/round_09/processed/details/chara/92.json,7,ok
9,chara,93,尼西号 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/93.html,data_raw/cn_official_legacy/round_09/processed/details/chara/93.json,7,ok
9,chara,94,清兰 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/94.html,data_raw/cn_official_legacy/round_09/processed/details/chara/94.json,7,ok
9,chara,95,铃瑚 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/95.html,data_raw/cn_official_legacy/round_09/processed/details/chara/95.json,7,ok
9,chara,96,哆来咪·苏伊特 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/96.html,data_raw/cn_official_legacy/round_09/processed/details/chara/96.json,7,ok
9,chara,97,稀神探女 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/97.html,data_raw/cn_official_legacy/round_09/processed/details/chara/97.json,7,ok
9,chara,98,克劳恩皮丝 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/98.html,data_raw/cn_official_legacy/round_09/processed/details/chara/98.json,7,ok
9,chara,99,纯狐 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/99.html,data_raw/cn_official_legacy/round_09/processed/details/chara/99.json,7,ok
9,chara,100,赫卡提亚·拉碧斯拉祖利 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/100.html,data_raw/cn_official_legacy/round_09/processed/details/chara/100.json,7,ok
9,chara,101,神玉 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/101.html,data_raw/cn_official_legacy/round_09/processed/details/chara/101.json,7,ok
9,chara,102,魅魔 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/102.html,data_raw/cn_official_legacy/round_09/processed/details/chara/102.json,7,ok
9,chara,103,菊理 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/103.html,data_raw/cn_official_legacy/round_09/processed/details/chara/103.json,7,ok
9,chara,104,矜羯罗 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/104.html,data_raw/cn_official_legacy/round_09/processed/details/chara/104.json,7,ok
9,chara,105,幽玄魔眼 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/105.html,data_raw/cn_official_legacy/round_09/processed/details/chara/105.json,7,ok
9,chara,106,依莉斯 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/106.html,data_raw/cn_official_legacy/round_09/processed/details/chara/106.json,7,ok
9,chara,107,萨丽爱尔 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/107.html,data_raw/cn_official_legacy/round_09/processed/details/chara/107.json,7,ok
9,chara,108,玄爷 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/108.html,data_raw/cn_official_legacy/round_09/processed/details/chara/108.json,7,ok
9,chara,109,里香 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/109.html,data_raw/cn_official_legacy/round_09/processed/details/chara/109.json,7,ok
9,chara,110,明罗 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/110.html,data_raw/cn_official_legacy/round_09/processed/details/chara/110.json,7,ok
9,chara,111,Flower～战车 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/111.html,data_raw/cn_official_legacy/round_09/processed/details/chara/111.json,7,ok
9,chara,112,邪眼西格玛 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/112.html,data_raw/cn_official_legacy/round_09/processed/details/chara/112.json,7,ok
9,chara,113,爱莲 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/113.html,data_raw/cn_official_legacy/round_09/processed/details/chara/113.json,7,ok
9,chara,114,小兔姬 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/114.html,data_raw/cn_official_legacy/round_09/processed/details/chara/114.json,7,ok
9,chara,115,卡娜·安娜贝拉尔 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/115.html,data_raw/cn_official_legacy/round_09/processed/details/chara/115.json,7,ok
9,chara,116,朝仓理香子 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/116.html,data_raw/cn_official_legacy/round_09/processed/details/chara/116.json,7,ok
9,chara,117,北白河千百合 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/117.html,data_raw/cn_official_legacy/round_09/processed/details/chara/117.json,7,ok
9,chara,118,冈崎梦美 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/118.html,data_raw/cn_official_legacy/round_09/processed/details/chara/118.json,7,ok
9,chara,119,咪咪号 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/119.html,data_raw/cn_official_legacy/round_09/processed/details/chara/119.json,7,ok
9,chara,120,留琴 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/120.html,data_raw/cn_official_legacy/round_09/processed/details/chara/120.json,7,ok
9,chara,121,玛○奇 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/121.html,data_raw/cn_official_legacy/round_09/processed/details/chara/121.json,7,ok
9,chara,122,苏格拉底 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/122.html,data_raw/cn_official_legacy/round_09/processed/details/chara/122.json,7,ok
9,chara,123,奥莲姬 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/123.html,data_raw/cn_official_legacy/round_09/processed/details/chara/123.json,7,ok
9,chara,124,胡桃 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/124.html,data_raw/cn_official_legacy/round_09/processed/details/chara/124.json,7,ok
9,chara,125,艾丽 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/125.html,data_raw/cn_official_legacy/round_09/processed/details/chara/125.json,7,ok
9,chara,126,梦月 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/126.html,data_raw/cn_official_legacy/round_09/processed/details/chara/126.json,7,ok
9,chara,127,幻月 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/127.html,data_raw/cn_official_legacy/round_09/processed/details/chara/127.json,7,ok
9,chara,128,萨拉 - 东方Project人气投票 第⑨回 - THBWiki,角色信息,data_raw/cn_official_legacy/round_09/raw/details/chara/128.html,data_raw/cn_official_legacy/round_09/processed/details/chara/128.json,7,ok
