round,group,question_index,question_id,question,multi,option_index,option,all_count,male_count,female_count,sum_count,all_percent,male_percent,female_percent,total_all,total_male,total_female,total_diff
8,2,2,2,您是否玩过 东方鬼形兽,0,2,不知道是什么,33,20,13,33,0.41,0.3,1.01,8026,6735,1289,2
8,2,3,3,您是否玩过 东方凭依华,0,0,玩过,4262,3703,558,4261,53.11,54.99,43.29,8025,6734,1289,2
8,2,3,3,您是否玩过 东方凭依华,0,1,未玩过,3725,3000,724,3724,46.42,44.55,56.17,8025,6734,1289,2
8,2,3,3,您是否玩过 东方凭依华,0,2,不知道是什么,38,31,7,38,0.47,0.46,0.54,8025,6734,1289,2
8,2,4,2,您关注哪些近期连载的官方连载作品,1,0,东方茨歌仙（双月刊）,4663,3881,780,4661,55.89,55.44,58.17,8343,7000,1341,2
8,2,4,2,您关注哪些近期连载的官方连载作品,1,1,新东方三月精（季刊）,3135,2676,459,3135,37.58,38.23,34.23,8343,7000,1341,2
8,2,4,2,您关注哪些近期连载的官方连载作品,1,2,新东方香霖堂（半年刊）,2019,1652,366,2018,24.2,23.6,27.29,8343,7000,1341,2
8,2,4,2,您关注哪些近期连载的官方连载作品,1,3,都不关注,2446,2097,349,2446,29.32,29.96,26.03,8343,7000,1341,2
8,2,5,3,您最喜欢东方原作的哪方面,1,0,游戏本身,4949,4117,832,4949,59.39,58.87,62.09,8333,6993,1340,0
8,2,5,3,您最喜欢东方原作的哪方面,1,1,音乐曲目,7772,6541,1231,7772,93.27,93.54,91.87,8333,6993,1340,0
8,2,5,3,您最喜欢东方原作的哪方面,1,2,人物设定,7551,6299,1252,7551,90.62,90.08,93.43,8333,6993,1340,0
8,2,5,3,您最喜欢东方原作的哪方面,1,3,故事剧情,6118,5065,1053,6118,73.42,72.43,78.58,8333,6993,1340,0
8,2,5,3,您最喜欢东方原作的哪方面,1,4,对原作完全不感兴趣,30,21,9,30,0.36,0.3,0.67,8333,6993,1340,0
8,2,6,4,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,0,0,热衷于收集,474,406,67,473,5.67,5.79,4.99,8361,7015,1344,2
8,2,6,4,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,0,1,购买过,2794,2268,526,2794,33.42,32.33,39.14,8361,7015,1344,2
8,2,6,4,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,0,2,想买但是没有条件,4158,3536,621,4157,49.73,50.41,46.21,8361,7015,1344,2
8,2,6,4,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,0,3,没有考虑过,935,805,130,935,11.18,11.48,9.67,8361,7015,1344,2
8,2,7,1,购买实体正版的渠道是,1,0,通过代购,2395,1952,442,2394,73.44,73.16,74.66,3261,2668,592,1
8,2,7,1,购买实体正版的渠道是,1,1,购买二手,485,381,104,485,14.87,14.28,17.57,3261,2668,592,1
8,2,7,1,购买实体正版的渠道是,1,2,委托朋友,719,600,118,718,22.05,22.49,19.93,3261,2668,592,1
8,2,7,1,购买实体正版的渠道是,1,3,实地购买,814,663,151,814,24.96,24.85,25.51,3261,2668,592,1
8,2,8,2,因何原因阻碍了购买,1,0,价格过高,984,829,155,984,23.71,23.48,25,4151,3530,620,1
8,2,8,2,因何原因阻碍了购买,1,1,缺少渠道,2784,2383,400,2783,67.07,67.51,64.52,4151,3530,620,1
8,2,8,2,因何原因阻碍了购买,1,2,环境阻碍,1459,1209,249,1458,35.15,34.25,40.16,4151,3530,620,1
8,2,8,2,因何原因阻碍了购买,1,3,不懂日文,1863,1613,250,1863,44.88,45.69,40.32,4151,3530,620,1
8,2,9,1,您的购买力范围是（原作单个作品的购买价，含运费）,0,0,没有自主购买能力,132,105,27,132,13.4,12.67,17.31,985,829,156,0
8,2,9,1,您的购买力范围是（原作单个作品的购买价，含运费）,0,1,总价50RMB以内,256,220,36,256,25.99,26.54,23.08,985,829,156,0
8,2,9,1,您的购买力范围是（原作单个作品的购买价，含运费）,0,2,总价100RMB以内,366,318,48,366,37.16,38.36,30.77,985,829,156,0
8,2,9,1,您的购买力范围是（原作单个作品的购买价，含运费）,0,3,总价150RMB以内,123,97,26,123,12.49,11.7,16.67,985,829,156,0
8,2,9,1,您的购买力范围是（原作单个作品的购买价，含运费）,0,4,总价200RMB以内,71,57,14,71,7.21,6.88,8.97,985,829,156,0
8,2,9,1,您的购买力范围是（原作单个作品的购买价，含运费）,0,5,总价300RMB以内,37,32,5,37,3.76,3.86,3.21,985,829,156,0
8,2,10,2,因为什么原因您没有使用代购作为您的购买渠道,0,0,认为代购加价过高,646,567,78,645,23.18,23.75,19.55,2787,2387,399,1
8,2,10,2,因为什么原因您没有使用代购作为您的购买渠道,0,1,没有或无法使用网银,876,723,153,876,31.43,30.29,38.35,2787,2387,399,1
8,2,10,2,因为什么原因您没有使用代购作为您的购买渠道,0,2,不知道存在这样的代购,1184,1033,151,1184,42.48,43.28,37.84,2787,2387,399,1
8,2,10,2,因为什么原因您没有使用代购作为您的购买渠道,0,3,身居海外难以使用以大陆为主的代购,81,64,17,81,2.91,2.68,4.26,2787,2387,399,1
8,2,11,3,环境中存在什么样的购买原作的阻碍,1,0,家人或朋友的反对,544,416,128,544,37.36,34.49,51.41,1456,1206,249,1
8,2,11,3,环境中存在什么样的购买原作的阻碍,1,1,居所没有放置空间,346,297,49,346,23.76,24.63,19.68,1456,1206,249,1
8,2,11,3,环境中存在什么样的购买原作的阻碍,1,2,其他方面的障碍,944,793,150,943,64.84,65.75,60.24,1456,1206,249,1
8,2,12,4,是否购买过盗版的东方官方作品,0,0,已经购买（并且知道它是盗版）,802,699,103,802,9.6,9.97,7.68,8355,7011,1342,2
8,2,12,4,是否购买过盗版的东方官方作品,0,1,已经购买（但不知道那是盗版）,997,772,225,997,11.93,11.01,16.77,8355,7011,1342,2
8,2,12,4,是否购买过盗版的东方官方作品,0,2,没有购买,4807,4105,700,4805,57.53,58.55,52.16,8355,7011,1342,2
8,2,12,4,是否购买过盗版的东方官方作品,0,3,没有购买并且对其感到厌恶,1749,1435,314,1749,20.93,20.47,23.4,8355,7011,1342,2
8,2,13,5,对于正版中文版的官方书籍你能接受什么价位,0,0,不会购买,198,163,35,198,2.37,2.32,2.6,8360,7014,1344,2
8,2,13,5,对于正版中文版的官方书籍你能接受什么价位,0,1,单本20RMB以内,387,333,53,386,4.63,4.75,3.94,8360,7014,1344,2
8,2,13,5,对于正版中文版的官方书籍你能接受什么价位,0,2,单本50RMB以内,3671,3155,515,3670,43.91,44.98,38.32,8360,7014,1344,2
8,2,13,5,对于正版中文版的官方书籍你能接受什么价位,0,3,单本100RMB以内,2510,2079,431,2510,30.02,29.64,32.07,8360,7014,1344,2
8,2,13,5,对于正版中文版的官方书籍你能接受什么价位,0,4,没有限制,1594,1284,310,1594,19.07,18.31,23.07,8360,7014,1344,2
8,2,14,6,是否会购买最新的官方杂志 东方外来韦编,0,0,已经购买,488,381,107,488,5.84,5.43,7.96,8360,7014,1344,2
8,2,14,6,是否会购买最新的官方杂志 东方外来韦编,0,1,考虑购买,5880,4925,953,5878,70.33,70.22,70.91,8360,7014,1344,2
8,2,14,6,是否会购买最新的官方杂志 东方外来韦编,0,2,不会购买,1377,1166,211,1377,16.47,16.62,15.7,8360,7014,1344,2
8,2,14,6,是否会购买最新的官方杂志 东方外来韦编,0,3,不知道是什么,615,542,73,615,7.36,7.73,5.43,8360,7014,1344,2
8,3,0,0,对二次同人是否有兴趣,0,0,非常热衷,5191,4281,909,5190,62.09,61.04,67.63,8360,7014,1344,2
8,3,0,0,对二次同人是否有兴趣,0,1,有些兴趣,3051,2638,412,3050,36.5,37.61,30.65,8360,7014,1344,2
8,3,0,0,对二次同人是否有兴趣,0,2,完全不感兴趣,118,95,23,118,1.41,1.35,1.71,8360,7014,1344,2
8,3,1,1,在二次同人中您最关注,1,0,音乐,6938,5823,1113,6936,84.34,84.32,84.45,8226,6906,1318,2
8,3,1,1,在二次同人中您最关注,1,1,漫画,5074,4116,956,5072,61.68,59.6,72.53,8226,6906,1318,2
8,3,1,1,在二次同人中您最关注,1,2,游戏,5294,4638,654,5292,64.36,67.16,49.62,8226,6906,1318,2
8,3,1,1,在二次同人中您最关注,1,3,绘画,4868,3872,995,4867,59.18,56.07,75.49,8226,6906,1318,2
8,3,1,1,在二次同人中您最关注,1,4,视频,5169,4420,748,5168,62.84,64,56.75,8226,6906,1318,2
8,3,1,1,在二次同人中您最关注,1,5,小说,2012,1585,426,2011,24.46,22.95,32.32,8226,6906,1318,2
8,3,1,1,在二次同人中您最关注,1,6,实物,2346,1926,419,2345,28.52,27.89,31.79,8226,6906,1318,2
8,3,1,1,在二次同人中您最关注,1,7,其他,822,685,137,822,9.99,9.92,10.39,8226,6906,1318,2
8,3,2,2,购买过二次同人作品吗（非国内作品）,0,0,热衷于购买,1012,822,190,1012,12.29,11.89,14.43,8231,6913,1317,1
8,3,2,2,购买过二次同人作品吗（非国内作品）,0,1,购买过,3297,2772,525,3297,40.06,40.1,39.86,8231,6913,1317,1
8,3,2,2,购买过二次同人作品吗（非国内作品）,0,2,想买但是没有条件,2700,2268,432,2700,32.8,32.81,32.8,8231,6913,1317,1
8,3,2,2,购买过二次同人作品吗（非国内作品）,0,3,没有考虑过,1222,1051,170,1221,14.85,15.2,12.91,8231,6913,1317,1
8,3,3,1,购买过什么类型的二次创作（非国内作品）,1,0,音乐类,2584,2177,407,2584,60.11,60.71,57.08,4299,3586,713,0
8,3,3,1,购买过什么类型的二次创作（非国内作品）,1,1,漫画类,1907,1450,457,1907,44.36,40.44,64.1,4299,3586,713,0
8,3,3,1,购买过什么类型的二次创作（非国内作品）,1,2,插画类,1489,1165,324,1489,34.64,32.49,45.44,4299,3586,713,0
8,3,3,1,购买过什么类型的二次创作（非国内作品）,1,3,小说类,553,442,111,553,12.86,12.33,15.57,4299,3586,713,0
8,3,3,1,购买过什么类型的二次创作（非国内作品）,1,4,视频类,676,604,72,676,15.72,16.84,10.1,4299,3586,713,0
8,3,3,1,购买过什么类型的二次创作（非国内作品）,1,5,软件类,1410,1294,116,1410,32.8,36.08,16.27,4299,3586,713,0
8,3,3,1,购买过什么类型的二次创作（非国内作品）,1,6,实物类,1641,1381,260,1641,38.17,38.51,36.47,4299,3586,713,0
8,3,3,1,购买过什么类型的二次创作（非国内作品）,1,7,其他,307,262,45,307,7.14,7.31,6.31,4299,3586,713,0
8,3,4,2,购买二次创作的渠道一般是（非国内作品）,1,0,通过代购,2556,2059,497,2556,59.44,57.42,69.61,4300,3586,714,0
8,3,4,2,购买二次创作的渠道一般是（非国内作品）,1,1,购买二手,632,472,160,632,14.7,13.16,22.41,4300,3586,714,0
8,3,4,2,购买二次创作的渠道一般是（非国内作品）,1,2,委托朋友,845,684,161,845,19.65,19.07,22.55,4300,3586,714,0
8,3,4,2,购买二次创作的渠道一般是（非国内作品）,1,3,实地购买,1463,1220,243,1463,34.02,34.02,34.03,4300,3586,714,0
8,3,4,2,购买二次创作的渠道一般是（非国内作品）,1,4,下载贩卖,1629,1480,149,1629,37.88,41.27,20.87,4300,3586,714,0
8,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,0,总价50RMB以内,241,210,31,241,5.59,5.84,4.34,4309,3594,715,0
8,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,1,总价100RMB以内,1045,891,154,1045,24.25,24.79,21.54,4309,3594,715,0
8,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,2,总价150RMB以内,757,626,131,757,17.57,17.42,18.32,4309,3594,715,0
8,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,3,总价200RMB以内,849,700,149,849,19.7,19.48,20.84,4309,3594,715,0
8,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,4,总价300RMB以内,599,488,111,599,13.9,13.58,15.52,4309,3594,715,0
8,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,5,总价500RMB以内,425,355,70,425,9.86,9.88,9.79,4309,3594,715,0
8,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,6,总价500RMB以上,393,324,69,393,9.12,9.02,9.65,4309,3594,715,0
8,3,6,4,因何原因阻碍了购买（非国内作品）,1,0,价格过高,715,596,119,715,26.52,26.31,27.61,2696,2265,431,0
8,3,6,4,因何原因阻碍了购买（非国内作品）,1,1,缺少渠道,1805,1515,290,1805,66.95,66.89,67.29,2696,2265,431,0
8,3,6,4,因何原因阻碍了购买（非国内作品）,1,2,环境阻碍,835,680,155,835,30.97,30.02,35.96,2696,2265,431,0
8,3,6,4,因何原因阻碍了购买（非国内作品）,1,3,不懂日文（或其他外语）,1195,995,200,1195,44.32,43.93,46.4,2696,2265,431,0
8,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,0,没有自主购买能力,104,74,30,104,14.5,12.4,25,717,597,120,0
8,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,1,总价50RMB以内,169,139,30,169,23.57,23.28,25,717,597,120,0
8,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,2,总价100RMB以内,242,214,28,242,33.75,35.85,23.33,717,597,120,0
8,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,3,总价150RMB以内,90,77,13,90,12.55,12.9,10.83,717,597,120,0
8,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,4,总价200RMB以内,71,57,14,71,9.9,9.55,11.67,717,597,120,0
8,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,5,总价300RMB以内,28,27,1,28,3.91,4.52,0.83,717,597,120,0
8,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,6,总价500RMB以内,13,9,4,13,1.81,1.51,3.33,717,597,120,0
8,3,8,2,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,0,0,认为代购加价过高,387,331,56,387,21.38,21.78,19.31,1810,1520,290,0
8,3,8,2,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,0,1,没有或无法使用网银,642,528,114,642,35.47,34.74,39.31,1810,1520,290,0
8,3,8,2,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,0,2,不知道存在这样的代购,725,615,110,725,40.06,40.46,37.93,1810,1520,290,0
8,3,8,2,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,0,3,身居海外难以使用以大陆为主的代购,56,46,10,56,3.09,3.03,3.45,1810,1520,290,0
8,3,9,3,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,1,0,家人或朋友的反对,331,246,85,331,39.64,36.18,54.84,835,680,155,0
8,3,9,3,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,1,1,居所没有放置空间,203,173,30,203,24.31,25.44,19.35,835,680,155,0
8,3,9,3,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,1,2,其他方面的障碍,557,463,94,557,66.71,68.09,60.65,835,680,155,0
8,3,10,3,购买过国内创作的二次同人作品吗,0,0,热衷于购买,1022,829,193,1022,12.4,11.98,14.62,8239,6917,1320,2
8,3,10,3,购买过国内创作的二次同人作品吗,0,1,购买过,4126,3477,649,4126,50.08,50.27,49.17,8239,6917,1320,2
8,3,10,3,购买过国内创作的二次同人作品吗,0,2,想买但是没有条件,1707,1433,273,1706,20.72,20.72,20.68,8239,6917,1320,2
8,3,10,3,购买过国内创作的二次同人作品吗,0,3,没有考虑过,1384,1178,205,1383,16.8,17.03,15.53,8239,6917,1320,2
8,3,11,1,购买过什么类型的二次创作（国内作品）,1,0,音乐类,2635,2250,385,2635,51.29,52.36,45.83,5137,4297,840,0
8,3,11,1,购买过什么类型的二次创作（国内作品）,1,1,漫画类,2223,1730,493,2223,43.27,40.26,58.69,5137,4297,840,0
8,3,11,1,购买过什么类型的二次创作（国内作品）,1,2,插画类,1874,1417,457,1874,36.48,32.98,54.4,5137,4297,840,0
8,3,11,1,购买过什么类型的二次创作（国内作品）,1,3,小说类,935,741,194,935,18.2,17.24,23.1,5137,4297,840,0
8,3,11,1,购买过什么类型的二次创作（国内作品）,1,4,视频类,1124,977,147,1124,21.88,22.74,17.5,5137,4297,840,0
8,3,11,1,购买过什么类型的二次创作（国内作品）,1,5,软件类,1747,1600,147,1747,34.01,37.24,17.5,5137,4297,840,0
8,3,11,1,购买过什么类型的二次创作（国内作品）,1,6,实物类,2048,1676,372,2048,39.87,39,44.29,5137,4297,840,0
8,3,11,1,购买过什么类型的二次创作（国内作品）,1,7,其他,478,421,57,478,9.31,9.8,6.79,5137,4297,840,0
8,3,12,2,购买二次创作的渠道一般是（国内作品）,1,0,展会购买,2834,2349,485,2834,55.23,54.72,57.88,5131,4293,838,0
8,3,12,2,购买二次创作的渠道一般是（国内作品）,1,1,网络通贩,3874,3178,696,3874,75.5,74.03,83.05,5131,4293,838,0
8,3,12,2,购买二次创作的渠道一般是（国内作品）,1,2,他人转手,515,384,131,515,10.04,8.94,15.63,5131,4293,838,0
8,3,12,2,购买二次创作的渠道一般是（国内作品）,1,3,其他形式,423,348,75,423,8.24,8.11,8.95,5131,4293,838,0
8,3,12,2,购买二次创作的渠道一般是（国内作品）,1,4,下载贩卖,1342,1236,106,1342,26.15,28.79,12.65,5131,4293,838,0
8,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,0,40RMB以内,100,83,17,100,1.95,1.93,2.03,5141,4302,839,0
8,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,1,50RMB以内,409,349,60,409,7.96,8.11,7.15,5141,4302,839,0
8,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,2,100RMB以内,1651,1390,261,1651,32.11,32.31,31.11,5141,4302,839,0
8,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,3,150RMB以内,852,699,153,852,16.57,16.25,18.24,5141,4302,839,0
8,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,4,200RMB以内,976,810,166,976,18.98,18.83,19.79,5141,4302,839,0
8,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,5,300RMB以内,706,600,106,706,13.73,13.95,12.63,5141,4302,839,0
8,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,6,300RMB以上,447,371,76,447,8.69,8.62,9.06,5141,4302,839,0
8,3,14,4,因何原因阻碍了购买（国内作品）,1,0,价格过高,383,323,60,383,22.46,22.57,21.98,1705,1431,273,1
8,3,14,4,因何原因阻碍了购买（国内作品）,1,1,渠道不便,923,773,149,922,54.13,54.02,54.58,1705,1431,273,1
8,3,14,4,因何原因阻碍了购买（国内作品）,1,2,环境阻碍,732,606,125,731,42.93,42.35,45.79,1705,1431,273,1
8,3,14,4,因何原因阻碍了购买（国内作品）,1,3,没喜欢的,215,176,39,215,12.61,12.3,14.29,1705,1431,273,1
8,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,0,没有自主购买能力,89,67,22,89,23.18,20.68,36.67,384,324,60,0
8,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,1,总价50RMB以内,131,113,18,131,34.11,34.88,30,384,324,60,0
8,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,2,总价100RMB以内,97,84,13,97,25.26,25.93,21.67,384,324,60,0
8,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,3,总价150RMB以内,24,22,2,24,6.25,6.79,3.33,384,324,60,0
8,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,4,总价200RMB以内,30,27,3,30,7.81,8.33,5,384,324,60,0
8,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,5,总价300RMB以内,10,8,2,10,2.6,2.47,3.33,384,324,60,0
8,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,6,总价500RMB以内,3,3,0,3,0.78,0.93,0,384,324,60,0
8,3,16,2,环境中存在什么样的购买二次同人作品的阻碍（国内作品）,1,0,家人或朋友的反对,323,248,75,323,44.13,40.92,60,732,606,125,1
8,3,16,2,环境中存在什么样的购买二次同人作品的阻碍（国内作品）,1,1,居所没有放置空间,175,152,23,175,23.91,25.08,18.4,732,606,125,1
8,3,16,2,环境中存在什么样的购买二次同人作品的阻碍（国内作品）,1,2,其他方面的障碍,440,377,62,439,60.11,62.21,49.6,732,606,125,1
8,3,17,4,有想过做东方的同人创作吗,0,0,已经做过或正在做,1817,1278,539,1817,22.05,18.47,40.8,8242,6919,1321,2
8,3,17,4,有想过做东方的同人创作吗,0,1,想过还没有实际做过,3921,3378,542,3920,47.57,48.82,41.03,8242,6919,1321,2
8,3,17,4,有想过做东方的同人创作吗,0,2,没有想过,2504,2263,240,2503,30.38,32.71,18.17,8242,6919,1321,2
8,3,18,1,想做或者做过什么类型的创作,1,0,音乐类,1835,1560,274,1834,32.03,33.56,25.37,5729,4648,1080,1
8,3,18,1,想做或者做过什么类型的创作,1,1,漫画类,1262,801,460,1261,22.03,17.23,42.59,5729,4648,1080,1
8,3,18,1,想做或者做过什么类型的创作,1,2,插画类,1693,1092,601,1693,29.55,23.49,55.65,5729,4648,1080,1
8,3,18,1,想做或者做过什么类型的创作,1,3,小说类,1538,1193,345,1538,26.85,25.67,31.94,5729,4648,1080,1
8,3,18,1,想做或者做过什么类型的创作,1,4,视频类,2130,1818,312,2130,37.18,39.11,28.89,5729,4648,1080,1
8,3,18,1,想做或者做过什么类型的创作,1,5,软件类,1319,1193,125,1318,23.02,25.67,11.57,5729,4648,1080,1
8,3,18,1,想做或者做过什么类型的创作,1,6,实物类,443,317,126,443,7.73,6.82,11.67,5729,4648,1080,1
8,3,18,1,想做或者做过什么类型的创作,1,7,其他,556,467,88,555,9.71,10.05,8.15,5729,4648,1080,1
8,3,19,2,因何原因阻碍了创作的实行,1,0,没有时间,2568,2239,328,2567,65.71,66.44,61.08,3908,3370,537,1
8,3,19,2,因何原因阻碍了创作的实行,1,1,技术不够,3171,2747,424,3171,81.14,81.51,78.96,3908,3370,537,1
8,3,19,2,因何原因阻碍了创作的实行,1,2,环境阻碍,601,542,59,601,15.38,16.08,10.99,3908,3370,537,1
8,3,19,2,因何原因阻碍了创作的实行,1,3,资金不足,683,586,97,683,17.48,17.39,18.06,3908,3370,537,1
8,3,19,2,因何原因阻碍了创作的实行,1,4,缺乏人脉,721,627,94,721,18.45,18.61,17.5,3908,3370,537,1
8,3,19,2,因何原因阻碍了创作的实行,1,5,自身惰性,1635,1413,222,1635,41.84,41.93,41.34,3908,3370,537,1
8,3,19,2,因何原因阻碍了创作的实行,1,6,兴趣转移,113,89,24,113,2.89,2.64,4.47,3908,3370,537,1
8,3,19,2,因何原因阻碍了创作的实行,1,7,其他原因,207,183,24,207,5.3,5.43,4.47,3908,3370,537,1
8,3,20,3,是否还在继续进行着东方的同人创作,0,0,是,1581,1098,483,1581,87.01,85.92,89.61,1817,1278,539,0
8,3,20,3,是否还在继续进行着东方的同人创作,0,1,否,236,180,56,236,12.99,14.08,10.39,1817,1278,539,0
8,3,21,1,在创作过程中遇到过什么样的困难,1,0,需要从其他事情上分时间与精力,1073,758,315,1073,68,69.16,65.35,1578,1096,482,0
8,3,21,1,在创作过程中遇到过什么样的困难,1,1,资金十分紧张或缺乏,205,153,52,205,12.99,13.96,10.79,1578,1096,482,0
