round,group,question_index,question_id,question,multi,option_index,option,all_count,male_count,female_count,sum_count,all_percent,male_percent,female_percent,total_all,total_male,total_female,total_diff
7,2,2,2,您是否玩过 秘封噩梦日记,0,0,玩过,1902,1589,313,1902,27.48,27.9,25.55,6921,5695,1225,1
7,2,2,2,您是否玩过 秘封噩梦日记,0,1,未玩过,4737,3877,859,4736,68.44,68.08,70.12,6921,5695,1225,1
7,2,2,2,您是否玩过 秘封噩梦日记,0,2,不知道是什么,282,229,53,282,4.07,4.02,4.33,6921,5695,1225,1
7,2,3,3,您是否玩过 东方凭依华,0,0,玩过,3568,3054,513,3567,51.55,53.64,41.84,6921,5694,1226,1
7,2,3,3,您是否玩过 东方凭依华,0,1,未玩过,3292,2593,699,3292,47.57,45.54,57.01,6921,5694,1226,1
7,2,3,3,您是否玩过 东方凭依华,0,2,不知道是什么,61,47,14,61,0.88,0.83,1.14,6921,5694,1226,1
7,2,4,2,您关注哪些近期连载的官方连载作品,1,0,东方茨歌仙（双月刊）,3749,3030,719,3749,54.24,53.29,58.69,6912,5686,1225,1
7,2,4,2,您关注哪些近期连载的官方连载作品,1,1,新东方三月精（季刊）,2849,2383,466,2849,41.22,41.91,38.04,6912,5686,1225,1
7,2,4,2,您关注哪些近期连载的官方连载作品,1,2,新东方香霖堂（半年刊）,1982,1588,393,1981,28.67,27.93,32.08,6912,5686,1225,1
7,2,4,2,您关注哪些近期连载的官方连载作品,1,3,都不关注,2179,1819,360,2179,31.52,31.99,29.39,6912,5686,1225,1
7,2,5,3,您最喜欢东方原作的哪方面,1,0,游戏本身,4234,3461,773,4234,61.25,60.88,63,6913,5685,1227,1
7,2,5,3,您最喜欢东方原作的哪方面,1,1,音乐曲目,6428,5295,1132,6427,92.98,93.14,92.26,6913,5685,1227,1
7,2,5,3,您最喜欢东方原作的哪方面,1,2,人物设定,6296,5140,1155,6295,91.07,90.41,94.13,6913,5685,1227,1
7,2,5,3,您最喜欢东方原作的哪方面,1,3,故事剧情,5094,4130,964,5094,73.69,72.65,78.57,6913,5685,1227,1
7,2,5,3,您最喜欢东方原作的哪方面,1,4,对原作完全不感兴趣,30,25,5,30,0.43,0.44,0.41,6913,5685,1227,1
7,2,6,4,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,0,0,热衷于收集,439,374,65,439,6.33,6.56,5.28,6932,5699,1232,1
7,2,6,4,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,0,1,购买过,2429,1939,489,2428,35.04,34.02,39.69,6932,5699,1232,1
7,2,6,4,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,0,2,想买但是没有条件,3434,2848,586,3434,49.54,49.97,47.56,6932,5699,1232,1
7,2,6,4,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,0,3,没有考虑过,630,538,92,630,9.09,9.44,7.47,6932,5699,1232,1
7,2,7,1,购买实体正版的渠道是,1,0,通过代购,2225,1807,418,2225,77.72,78.29,75.45,2863,2308,554,1
7,2,7,1,购买实体正版的渠道是,1,1,购买二手,375,287,88,375,13.1,12.44,15.88,2863,2308,554,1
7,2,7,1,购买实体正版的渠道是,1,2,委托朋友,585,481,103,584,20.43,20.84,18.59,2863,2308,554,1
7,2,7,1,购买实体正版的渠道是,1,3,实地购买,638,505,133,638,22.28,21.88,24.01,2863,2308,554,1
7,2,8,2,因何原因阻碍了购买,1,0,价格过高,933,773,160,933,27.22,27.2,27.35,3427,2842,585,0
7,2,8,2,因何原因阻碍了购买,1,1,缺少渠道,2083,1737,346,2083,60.78,61.12,59.15,3427,2842,585,0
7,2,8,2,因何原因阻碍了购买,1,2,环境阻碍,1280,1030,250,1280,37.35,36.24,42.74,3427,2842,585,0
7,2,8,2,因何原因阻碍了购买,1,3,不懂日文,1572,1328,244,1572,45.87,46.73,41.71,3427,2842,585,0
7,2,9,1,您的购买力范围是（原作单个作品的购买价，含运费）,0,0,没有自主购买能力,127,99,28,127,13.6,12.81,17.39,934,773,161,0
7,2,9,1,您的购买力范围是（原作单个作品的购买价，含运费）,0,1,总价50RMB以内,225,190,35,225,24.09,24.58,21.74,934,773,161,0
7,2,9,1,您的购买力范围是（原作单个作品的购买价，含运费）,0,2,总价100RMB以内,373,320,53,373,39.94,41.4,32.92,934,773,161,0
7,2,9,1,您的购买力范围是（原作单个作品的购买价，含运费）,0,3,总价150RMB以内,105,76,29,105,11.24,9.83,18.01,934,773,161,0
7,2,9,1,您的购买力范围是（原作单个作品的购买价，含运费）,0,4,总价200RMB以内,72,61,11,72,7.71,7.89,6.83,934,773,161,0
7,2,9,1,您的购买力范围是（原作单个作品的购买价，含运费）,0,5,总价300RMB以内,32,27,5,32,3.43,3.49,3.11,934,773,161,0
7,2,10,2,因为什么原因您没有使用代购作为您的购买渠道,0,0,认为代购加价过高,456,375,81,456,21.92,21.61,23.48,2080,1735,345,0
7,2,10,2,因为什么原因您没有使用代购作为您的购买渠道,0,1,没有或无法使用网银,754,615,139,754,36.25,35.45,40.29,2080,1735,345,0
7,2,10,2,因为什么原因您没有使用代购作为您的购买渠道,0,2,不知道存在这样的代购,796,682,114,796,38.27,39.31,33.04,2080,1735,345,0
7,2,10,2,因为什么原因您没有使用代购作为您的购买渠道,0,3,身居海外难以使用以大陆为主的代购,74,63,11,74,3.56,3.63,3.19,2080,1735,345,0
7,2,11,3,环境中存在什么样的购买原作的阻碍,1,0,家人或朋友的反对,557,429,128,557,43.52,41.65,51.2,1280,1030,250,0
7,2,11,3,环境中存在什么样的购买原作的阻碍,1,1,居所没有放置空间,258,213,45,258,20.16,20.68,18,1280,1030,250,0
7,2,11,3,环境中存在什么样的购买原作的阻碍,1,2,其他方面的障碍,806,664,142,806,62.97,64.47,56.8,1280,1030,250,0
7,2,12,4,是否购买过盗版的东方官方作品,0,0,已经购买（并且知道它是盗版）,707,606,101,707,10.21,10.64,8.22,6923,5694,1228,1
7,2,12,4,是否购买过盗版的东方官方作品,0,1,已经购买（但不知道那是盗版）,844,627,217,844,12.19,11.01,17.67,6923,5694,1228,1
7,2,12,4,是否购买过盗版的东方官方作品,0,2,没有购买,3745,3136,608,3744,54.1,55.08,49.51,6923,5694,1228,1
7,2,12,4,是否购买过盗版的东方官方作品,0,3,没有购买并且对其感到厌恶,1627,1325,302,1627,23.5,23.27,24.59,6923,5694,1228,1
7,2,13,5,对于正版中文版的官方书籍你能接受什么价位（如若将来存在）,0,0,不会购买,129,94,35,129,1.86,1.65,2.84,6939,5705,1233,1
7,2,13,5,对于正版中文版的官方书籍你能接受什么价位（如若将来存在）,0,1,单本20RMB以内,375,325,49,374,5.4,5.7,3.97,6939,5705,1233,1
7,2,13,5,对于正版中文版的官方书籍你能接受什么价位（如若将来存在）,0,2,单本50RMB以内,2844,2382,462,2844,40.99,41.75,37.47,6939,5705,1233,1
7,2,13,5,对于正版中文版的官方书籍你能接受什么价位（如若将来存在）,0,3,单本100RMB以内,2258,1849,409,2258,32.54,32.41,33.17,6939,5705,1233,1
7,2,13,5,对于正版中文版的官方书籍你能接受什么价位（如若将来存在）,0,4,没有限制,1333,1055,278,1333,19.21,18.49,22.55,6939,5705,1233,1
7,2,14,6,是否会购买最新的官方杂志 东方外来韦编,0,0,已经购买,552,431,121,552,7.96,7.56,9.81,6937,5703,1233,1
7,2,14,6,是否会购买最新的官方杂志 东方外来韦编,0,1,考虑购买,4922,4054,867,4921,70.95,71.09,70.32,6937,5703,1233,1
7,2,14,6,是否会购买最新的官方杂志 东方外来韦编,0,2,不会购买,1044,851,193,1044,15.05,14.92,15.65,6937,5703,1233,1
7,2,14,6,是否会购买最新的官方杂志 东方外来韦编,0,3,不知道是什么,419,367,52,419,6.04,6.44,4.22,6937,5703,1233,1
7,3,0,0,对二次同人是否有兴趣,0,0,非常热衷,4286,3465,820,4285,61.76,60.73,66.5,6940,5706,1233,1
7,3,0,0,对二次同人是否有兴趣,0,1,有些兴趣,2561,2164,397,2561,36.9,37.92,32.2,6940,5706,1233,1
7,3,0,0,对二次同人是否有兴趣,0,2,完全不感兴趣,93,77,16,93,1.34,1.35,1.3,6940,5706,1233,1
7,3,1,1,在二次同人中您最关注,1,0,音乐,5747,4743,1003,5746,84.08,84.41,82.55,6835,5619,1215,1
7,3,1,1,在二次同人中您最关注,1,1,漫画,4420,3543,877,4420,64.67,63.05,72.18,6835,5619,1215,1
7,3,1,1,在二次同人中您最关注,1,2,游戏,4072,3493,578,4071,59.58,62.16,47.57,6835,5619,1215,1
7,3,1,1,在二次同人中您最关注,1,3,绘画,3984,3099,885,3984,58.29,55.15,72.84,6835,5619,1215,1
7,3,1,1,在二次同人中您最关注,1,4,视频,4419,3675,743,4418,64.65,65.4,61.15,6835,5619,1215,1
7,3,1,1,在二次同人中您最关注,1,5,小说,1864,1429,435,1864,27.27,25.43,35.8,6835,5619,1215,1
7,3,1,1,在二次同人中您最关注,1,6,实物,1859,1474,385,1859,27.2,26.23,31.69,6835,5619,1215,1
7,3,1,1,在二次同人中您最关注,1,7,其他,735,583,152,735,10.75,10.38,12.51,6835,5619,1215,1
7,3,2,2,购买过二次同人作品吗（非国内作品）,0,0,热衷于购买,737,583,154,737,10.8,10.4,12.69,6822,5607,1214,1
7,3,2,2,购买过二次同人作品吗（非国内作品）,0,1,购买过,2564,2063,501,2564,37.58,36.79,41.27,6822,5607,1214,1
7,3,2,2,购买过二次同人作品吗（非国内作品）,0,2,想买但是没有条件,2441,2026,415,2441,35.78,36.13,34.18,6822,5607,1214,1
7,3,2,2,购买过二次同人作品吗（非国内作品）,0,3,没有考虑过,1080,935,144,1079,15.83,16.68,11.86,6822,5607,1214,1
7,3,3,1,购买过什么类型的二次创作（非国内作品）,1,0,音乐类,1988,1607,381,1988,60.32,60.83,58.26,3296,2642,654,0
7,3,3,1,购买过什么类型的二次创作（非国内作品）,1,1,漫画类,1510,1126,384,1510,45.81,42.62,58.72,3296,2642,654,0
7,3,3,1,购买过什么类型的二次创作（非国内作品）,1,2,插画类,1141,856,285,1141,34.62,32.4,43.58,3296,2642,654,0
7,3,3,1,购买过什么类型的二次创作（非国内作品）,1,3,小说类,440,323,117,440,13.35,12.23,17.89,3296,2642,654,0
7,3,3,1,购买过什么类型的二次创作（非国内作品）,1,4,视频类,660,575,85,660,20.02,21.76,13,3296,2642,654,0
7,3,3,1,购买过什么类型的二次创作（非国内作品）,1,5,软件类,767,678,89,767,23.27,25.66,13.61,3296,2642,654,0
7,3,3,1,购买过什么类型的二次创作（非国内作品）,1,6,实物类,1191,958,233,1191,36.13,36.26,35.63,3296,2642,654,0
7,3,3,1,购买过什么类型的二次创作（非国内作品）,1,7,其他,255,211,44,255,7.74,7.99,6.73,3296,2642,654,0
7,3,4,2,购买二次创作的渠道一般是（非国内作品）,1,0,通过代购,2279,1804,475,2279,69.25,68.33,72.96,3291,2640,651,0
7,3,4,2,购买二次创作的渠道一般是（非国内作品）,1,1,购买二手,453,331,122,453,13.76,12.54,18.74,3291,2640,651,0
7,3,4,2,购买二次创作的渠道一般是（非国内作品）,1,2,委托朋友,651,520,131,651,19.78,19.7,20.12,3291,2640,651,0
7,3,4,2,购买二次创作的渠道一般是（非国内作品）,1,3,实地购买,1003,803,200,1003,30.48,30.42,30.72,3291,2640,651,0
7,3,4,2,购买二次创作的渠道一般是（非国内作品）,1,4,下载贩卖,842,719,123,842,25.58,27.23,18.89,3291,2640,651,0
7,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,0,总价50RMB以内,187,149,38,187,5.68,5.64,5.83,3292,2640,652,0
7,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,1,总价100RMB以内,684,522,162,684,20.78,19.77,24.85,3292,2640,652,0
7,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,2,总价150RMB以内,600,494,106,600,18.23,18.71,16.26,3292,2640,652,0
7,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,3,总价200RMB以内,704,567,137,704,21.39,21.48,21.01,3292,2640,652,0
7,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,4,总价300RMB以内,463,372,91,463,14.06,14.09,13.96,3292,2640,652,0
7,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,5,总价500RMB以内,358,288,70,358,10.87,10.91,10.74,3292,2640,652,0
7,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,6,总价500RMB以上,296,248,48,296,8.99,9.39,7.36,3292,2640,652,0
7,3,6,4,因何原因阻碍了购买（非国内作品）,1,0,价格过高,718,592,126,718,29.49,29.31,30.36,2435,2020,415,0
7,3,6,4,因何原因阻碍了购买（非国内作品）,1,1,缺少渠道,1498,1232,266,1498,61.52,60.99,64.1,2435,2020,415,0
7,3,6,4,因何原因阻碍了购买（非国内作品）,1,2,环境阻碍,809,654,155,809,33.22,32.38,37.35,2435,2020,415,0
7,3,6,4,因何原因阻碍了购买（非国内作品）,1,3,不懂日文（或其他外语）,1050,864,186,1050,43.12,42.77,44.82,2435,2020,415,0
7,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,0,没有自主购买能力,94,73,21,94,13.06,12.27,16.8,720,595,125,0
7,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,1,总价50RMB以内,152,128,24,152,21.11,21.51,19.2,720,595,125,0
7,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,2,总价100RMB以内,255,213,42,255,35.42,35.8,33.6,720,595,125,0
7,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,3,总价150RMB以内,97,78,19,97,13.47,13.11,15.2,720,595,125,0
7,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,4,总价200RMB以内,87,71,16,87,12.08,11.93,12.8,720,595,125,0
7,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,5,总价300RMB以内,25,23,2,25,3.47,3.87,1.6,720,595,125,0
7,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,6,总价500RMB以内,10,9,1,10,1.39,1.51,0.8,720,595,125,0
7,3,8,2,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,0,0,认为代购加价过高,338,281,57,338,22.5,22.73,21.43,1502,1236,266,0
7,3,8,2,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,0,1,没有或无法使用网银,586,473,113,586,39.01,38.27,42.48,1502,1236,266,0
7,3,8,2,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,0,2,不知道存在这样的代购,535,453,82,535,35.62,36.65,30.83,1502,1236,266,0
7,3,8,2,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,0,3,身居海外难以使用以大陆为主的代购,43,29,14,43,2.86,2.35,5.26,1502,1236,266,0
7,3,9,3,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,1,0,家人或朋友的反对,343,251,92,343,42.4,38.38,59.35,809,654,155,0
7,3,9,3,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,1,1,居所没有放置空间,177,147,30,177,21.88,22.48,19.35,809,654,155,0
7,3,9,3,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,1,2,其他方面的障碍,537,452,85,537,66.38,69.11,54.84,809,654,155,0
7,3,10,3,购买过国内创作的二次同人作品吗,0,0,热衷于购买,736,580,156,736,10.76,10.32,12.82,6840,5622,1217,1
7,3,10,3,购买过国内创作的二次同人作品吗,0,1,购买过,3332,2706,625,3331,48.71,48.13,51.36,6840,5622,1217,1
7,3,10,3,购买过国内创作的二次同人作品吗,0,2,想买但是没有条件,1589,1325,264,1589,23.23,23.57,21.69,6840,5622,1217,1
7,3,10,3,购买过国内创作的二次同人作品吗,0,3,没有考虑过,1183,1011,172,1183,17.3,17.98,14.13,6840,5622,1217,1
7,3,11,1,购买过什么类型的二次创作（国内作品）,1,0,音乐类,2018,1685,333,2018,49.68,51.36,42.69,4062,3281,780,1
7,3,11,1,购买过什么类型的二次创作（国内作品）,1,1,漫画类,1774,1307,466,1773,43.67,39.84,59.74,4062,3281,780,1
7,3,11,1,购买过什么类型的二次创作（国内作品）,1,2,插画类,1454,1065,389,1454,35.8,32.46,49.87,4062,3281,780,1
7,3,11,1,购买过什么类型的二次创作（国内作品）,1,3,小说类,662,494,168,662,16.3,15.06,21.54,4062,3281,780,1
7,3,11,1,购买过什么类型的二次创作（国内作品）,1,4,视频类,1183,1027,156,1183,29.12,31.3,20,4062,3281,780,1
7,3,11,1,购买过什么类型的二次创作（国内作品）,1,5,软件类,1107,998,109,1107,27.25,30.42,13.97,4062,3281,780,1
7,3,11,1,购买过什么类型的二次创作（国内作品）,1,6,实物类,1338,1037,301,1338,32.94,31.61,38.59,4062,3281,780,1
7,3,11,1,购买过什么类型的二次创作（国内作品）,1,7,其他,384,326,58,384,9.45,9.94,7.44,4062,3281,780,1
7,3,12,2,购买二次创作的渠道一般是（国内作品）,1,0,展会购买,2067,1630,437,2067,51.04,49.82,56.24,4050,3272,777,1
7,3,12,2,购买二次创作的渠道一般是（国内作品）,1,1,网络通贩,3244,2606,637,3243,80.1,79.65,81.98,4050,3272,777,1
7,3,12,2,购买二次创作的渠道一般是（国内作品）,1,2,他人转手,376,275,101,376,9.28,8.4,13,4050,3272,777,1
7,3,12,2,购买二次创作的渠道一般是（国内作品）,1,3,其他形式,291,239,52,291,7.19,7.3,6.69,4050,3272,777,1
7,3,12,2,购买二次创作的渠道一般是（国内作品）,1,4,下载贩卖,740,673,67,740,18.27,20.57,8.62,4050,3272,777,1
7,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,0,40RMB以内,78,55,23,78,1.92,1.68,2.95,4060,3280,779,1
7,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,1,50RMB以内,305,231,73,304,7.51,7.04,9.37,4060,3280,779,1
7,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,2,100RMB以内,1165,933,232,1165,28.69,28.45,29.78,4060,3280,779,1
7,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,3,150RMB以内,669,522,147,669,16.48,15.91,18.87,4060,3280,779,1
7,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,4,200RMB以内,834,699,135,834,20.54,21.31,17.33,4060,3280,779,1
7,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,5,300RMB以内,650,549,101,650,16.01,16.74,12.97,4060,3280,779,1
7,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,6,300RMB以上,359,291,68,359,8.84,8.87,8.73,4060,3280,779,1
7,3,14,4,因何原因阻碍了购买（国内作品）,1,0,价格过高,393,326,67,393,24.78,24.66,25.38,1586,1322,264,0
7,3,14,4,因何原因阻碍了购买（国内作品）,1,1,渠道不便,824,687,137,824,51.95,51.97,51.89,1586,1322,264,0
7,3,14,4,因何原因阻碍了购买（国内作品）,1,2,环境阻碍,694,568,126,694,43.76,42.97,47.73,1586,1322,264,0
7,3,14,4,因何原因阻碍了购买（国内作品）,1,3,没喜欢的,191,156,35,191,12.04,11.8,13.26,1586,1322,264,0
7,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,0,没有自主购买能力,68,46,22,68,17.3,14.07,33.33,393,327,66,0
7,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,1,总价50RMB以内,106,89,17,106,26.97,27.22,25.76,393,327,66,0
7,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,2,总价100RMB以内,156,143,13,156,39.69,43.73,19.7,393,327,66,0
7,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,3,总价150RMB以内,32,24,8,32,8.14,7.34,12.12,393,327,66,0
7,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,4,总价200RMB以内,21,18,3,21,5.34,5.5,4.55,393,327,66,0
7,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,5,总价300RMB以内,5,3,2,5,1.27,0.92,3.03,393,327,66,0
7,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,6,总价500RMB以内,5,4,1,5,1.27,1.22,1.52,393,327,66,0
7,3,16,2,环境中存在什么样的购买二次同人作品的阻碍（国内作品）,1,0,家人或朋友的反对,335,254,81,335,48.34,44.8,64.29,693,567,126,0
7,3,16,2,环境中存在什么样的购买二次同人作品的阻碍（国内作品）,1,1,居所没有放置空间,144,114,30,144,20.78,20.11,23.81,693,567,126,0
7,3,16,2,环境中存在什么样的购买二次同人作品的阻碍（国内作品）,1,2,其他方面的障碍,397,334,63,397,57.29,58.91,50,693,567,126,0
7,3,17,4,有想过做东方的同人创作吗,0,0,已经做过或正在做,1463,1009,454,1463,21.37,17.93,37.3,6846,5628,1217,1
7,3,17,4,有想过做东方的同人创作吗,0,1,想过还没有实际做过,3404,2844,560,3404,49.72,50.53,46.01,6846,5628,1217,1
7,3,17,4,有想过做东方的同人创作吗,0,2,没有想过,1979,1775,203,1978,28.91,31.54,16.68,6846,5628,1217,1
7,3,18,1,想做或者做过什么类型的创作,1,0,音乐类,1435,1183,252,1435,29.54,30.78,24.88,4857,3844,1013,0
7,3,18,1,想做或者做过什么类型的创作,1,1,漫画类,1179,743,436,1179,24.27,19.33,43.04,4857,3844,1013,0
7,3,18,1,想做或者做过什么类型的创作,1,2,插画类,1472,914,558,1472,30.31,23.78,55.08,4857,3844,1013,0
7,3,18,1,想做或者做过什么类型的创作,1,3,小说类,1480,1139,341,1480,30.47,29.63,33.66,4857,3844,1013,0
7,3,18,1,想做或者做过什么类型的创作,1,4,视频类,1848,1530,318,1848,38.05,39.8,31.39,4857,3844,1013,0
7,3,18,1,想做或者做过什么类型的创作,1,5,软件类,1061,937,124,1061,21.84,24.38,12.24,4857,3844,1013,0
7,3,18,1,想做或者做过什么类型的创作,1,6,实物类,328,218,110,328,6.75,5.67,10.86,4857,3844,1013,0
7,3,18,1,想做或者做过什么类型的创作,1,7,其他,504,423,81,504,10.38,11,8,4857,3844,1013,0
7,3,19,2,因何原因阻碍了创作的实行,1,0,没有时间,2197,1829,368,2197,65,64.74,66.31,3380,2825,555,0
7,3,19,2,因何原因阻碍了创作的实行,1,1,技术不够,2755,2311,444,2755,81.51,81.81,80,3380,2825,555,0
7,3,19,2,因何原因阻碍了创作的实行,1,2,环境阻碍,559,473,86,559,16.54,16.74,15.5,3380,2825,555,0
7,3,19,2,因何原因阻碍了创作的实行,1,3,资金不足,580,479,101,580,17.16,16.96,18.2,3380,2825,555,0
7,3,19,2,因何原因阻碍了创作的实行,1,4,缺乏人脉,595,495,100,595,17.6,17.52,18.02,3380,2825,555,0
7,3,19,2,因何原因阻碍了创作的实行,1,5,自身惰性,1428,1194,234,1428,42.25,42.27,42.16,3380,2825,555,0
7,3,19,2,因何原因阻碍了创作的实行,1,6,兴趣转移,86,62,24,86,2.54,2.19,4.32,3380,2825,555,0
7,3,19,2,因何原因阻碍了创作的实行,1,7,其他原因,193,169,24,193,5.71,5.98,4.32,3380,2825,555,0
7,3,20,3,是否还在继续进行着东方的同人创作,0,0,是,1309,891,418,1309,89.6,88.39,92.27,1461,1008,453,0
7,3,20,3,是否还在继续进行着东方的同人创作,0,1,否,152,117,35,152,10.4,11.61,7.73,1461,1008,453,0
7,3,21,1,在创作过程中遇到过什么样的困难,1,0,需要从其他事情上分时间与精力,910,632,278,910,69.57,71.01,66.51,1308,890,418,0
7,3,21,1,在创作过程中遇到过什么样的困难,1,1,资金十分紧张或缺乏,158,111,47,158,12.08,12.47,11.24,1308,890,418,0
7,3,21,1,在创作过程中遇到过什么样的困难,1,2,发展人脉的过程非常艰难,227,160,67,227,17.35,17.98,16.03,1308,890,418,0
7,3,21,1,在创作过程中遇到过什么样的困难,1,3,感到到自身水平或技术不足,1022,692,330,1022,78.13,77.75,78.95,1308,890,418,0
7,3,21,1,在创作过程中遇到过什么样的困难,1,4,没有人关注或支持,377,241,136,377,28.82,27.08,32.54,1308,890,418,0
7,3,21,1,在创作过程中遇到过什么样的困难,1,5,难以维持自己的动力,279,194,85,279,21.33,21.8,20.33,1308,890,418,0
7,3,21,1,在创作过程中遇到过什么样的困难,1,6,缺少发布或交流的渠道与平台,183,134,49,183,13.99,15.06,11.72,1308,890,418,0
7,3,21,1,在创作过程中遇到过什么样的困难,1,7,周边氛围对创作非常不友好,156,105,51,156,11.93,11.8,12.2,1308,890,418,0
