round,role,category,item_id,url,title,summary_json,source_bytes,sha256
13,detail,character,101,https://toho-vote.info/result13/character/101.php,投票結果：博麗 霊夢 - 第13回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：博麗 霊夢 - 第13回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""博麗 霊夢（1位）"",""numbers"":[{""raw"":""1位"",""value"":1,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：10674点 ｜ 得票数：8625票 ｜ 一押し数：2049票 ｜ コメント数：1674件 ｜ 支援作品数： 18件 継続投票率：74.5%（910名中） リストへ戻る"",""numbers"":[{""raw"":""10674点"",""value"":10674,""unit"":""点"",""kind"":""number""},{""raw"":""8625票"",""value"":8625,""unit"":""票"",""kind"":""number""},{""raw"":""2049票"",""value"":2049,""unit"":""票"",""kind"":""number""},{""raw"":""1674件"",""value"":1674,""unit"":""件"",""kind"":""number""},{""raw"":""18件"",""value"":18,""unit"":""件"",""kind"":""number""},{""raw"":""74.5%"",""value"":74.5,""unit"":""%"",""kind"":""percentage""},{""raw"":""910名"",""value"":910,""unit"":""名"",""kind"":""number""}]}]",134523,22b3944c15143c8b084b6d37c61c602d682ec99ef9fa4dcda4eba192f31ba084
13,detail,character,102,https://toho-vote.info/result13/character/102.php,投票結果：霧雨 魔理沙 - 第13回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：霧雨 魔理沙 - 第13回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""霧雨 魔理沙（2位）"",""numbers"":[{""raw"":""2位"",""value"":2,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：8990点 ｜ 得票数：7438票 ｜ 一押し数：1552票 ｜ コメント数：1383件 ｜ 支援作品数： 20件 継続投票率：74.2%（621名中） リストへ戻る"",""numbers"":[{""raw"":""8990点"",""value"":8990,""unit"":""点"",""kind"":""number""},{""raw"":""7438票"",""value"":7438,""unit"":""票"",""kind"":""number""},{""raw"":""1552票"",""value"":1552,""unit"":""票"",""kind"":""number""},{""raw"":""1383件"",""value"":1383,""unit"":""件"",""kind"":""number""},{""raw"":""20件"",""value"":20,""unit"":""件"",""kind"":""number""},{""raw"":""74.2%"",""value"":74.2,""unit"":""%"",""kind"":""percentage""},{""raw"":""621名"",""value"":621,""unit"":""名"",""kind"":""number""}]}]",119712,3c2fa4651f33dad32e68529ec25d86efd51c8d1288e612b2e3902377ee48f20b
13,detail,character,201,https://toho-vote.info/result13/character/201.php,投票結果：ルーミア - 第13回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：ルーミア - 第13回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""ルーミア（23位）"",""numbers"":[{""raw"":""23位"",""value"":23,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：3569点 ｜ 得票数：2977票 ｜ 一押し数：592票 ｜ コメント数：598件 ｜ 支援作品数： 11件 継続投票率：74.4%（281名中） リストへ戻る"",""numbers"":[{""raw"":""3569点"",""value"":3569,""unit"":""点"",""kind"":""number""},{""raw"":""2977票"",""value"":2977,""unit"":""票"",""kind"":""number""},{""raw"":""592票"",""value"":592,""unit"":""票"",""kind"":""number""},{""raw"":""598件"",""value"":598,""unit"":""件"",""kind"":""number""},{""raw"":""11件"",""value"":11,""unit"":""件"",""kind"":""number""},{""raw"":""74.4%"",""value"":74.4,""unit"":""%"",""kind"":""percentage""},{""raw"":""281名"",""value"":281,""unit"":""名"",""kind"":""number""}]}]",59271,c78f5bb792cabc135082d409c504cd96e834d75942e09c600e2958d3de33b8e2
13,detail,character,202,https://toho-vote.info/result13/character/202.php,投票結果：大妖精 - 第13回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：大妖精 - 第13回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""大妖精（61位）"",""numbers"":[{""raw"":""61位"",""value"":61,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：1365点 ｜ 得票数：1226票 ｜ 一押し数：139票 ｜ コメント数：215件 ｜ 支援作品数： 6件 継続投票率：70.9%（141名中） リストへ戻る"",""numbers"":[{""raw"":""1365点"",""value"":1365,""unit"":""点"",""kind"":""number""},{""raw"":""1226票"",""value"":1226,""unit"":""票"",""kind"":""number""},{""raw"":""139票"",""value"":139,""unit"":""票"",""kind"":""number""},{""raw"":""215件"",""value"":215,""unit"":""件"",""kind"":""number""},{""raw"":""6件"",""value"":6,""unit"":""件"",""kind"":""number""},{""raw"":""70.9%"",""value"":70.9,""unit"":""%"",""kind"":""percentage""},{""raw"":""141名"",""value"":141,""unit"":""名"",""kind"":""number""}]}]",33078,70cfe66fd79cb74221703a980800ce24170a73ea6ce35d753a4f0150a2f48dfa
13,detail,character,203,https://toho-vote.info/result13/character/203.php,投票結果：チルノ - 第13回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：チルノ - 第13回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""チルノ（35位）"",""numbers"":[{""raw"":""35位"",""value"":35,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：2679点 ｜ 得票数：2241票 ｜ 一押し数：438票 ｜ コメント数：478件 ｜ 支援作品数： 10件 継続投票率：67.0%（209名中） リストへ戻る"",""numbers"":[{""raw"":""2679点"",""value"":2679,""unit"":""点"",""kind"":""number""},{""raw"":""2241票"",""value"":2241,""unit"":""票"",""kind"":""number""},{""raw"":""438票"",""value"":438,""unit"":""票"",""kind"":""number""},{""raw"":""478件"",""value"":478,""unit"":""件"",""kind"":""number""},{""raw"":""10件"",""value"":10,""unit"":""件"",""kind"":""number""},{""raw"":""67.0%"",""value"":67.0,""unit"":""%"",""kind"":""percentage""},{""raw"":""209名"",""value"":209,""unit"":""名"",""kind"":""number""}]}]",50037,7752167af5201a16daadbb098f980767fa06d5044b4a2a62e965e956172ef751
13,detail,character,204,https://toho-vote.info/result13/character/204.php,投票結果：紅 美鈴 - 第13回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：紅 美鈴 - 第13回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""紅 美鈴（24位）"",""numbers"":[{""raw"":""24位"",""value"":24,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：3478点 ｜ 得票数：2912票 ｜ 一押し数：566票 ｜ コメント数：532件 ｜ 支援作品数： 5件 継続投票率：73.2%（276名中） リストへ戻る"",""numbers"":[{""raw"":""3478点"",""value"":3478,""unit"":""点"",""kind"":""number""},{""raw"":""2912票"",""value"":2912,""unit"":""票"",""kind"":""number""},{""raw"":""566票"",""value"":566,""unit"":""票"",""kind"":""number""},{""raw"":""532件"",""value"":532,""unit"":""件"",""kind"":""number""},{""raw"":""5件"",""value"":5,""unit"":""件"",""kind"":""number""},{""raw"":""73.2%"",""value"":73.2,""unit"":""%"",""kind"":""percentage""},{""raw"":""276名"",""value"":276,""unit"":""名"",""kind"":""number""}]}]",56487,659f375d0731b6f94b09d21b3e5ce291249248a41fe977103e423a745fd07d66
13,detail,character,205,https://toho-vote.info/result13/character/205.php,投票結果：小悪魔 - 第13回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：小悪魔 - 第13回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""小悪魔（62位）"",""numbers"":[{""raw"":""62位"",""value"":62,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：1358点 ｜ 得票数：1233票 ｜ 一押し数：125票 ｜ コメント数：206件 ｜ 支援作品数： 9件 継続投票率：53.8%（117名中） リストへ戻る"",""numbers"":[{""raw"":""1358点"",""value"":1358,""unit"":""点"",""kind"":""number""},{""raw"":""1233票"",""value"":1233,""unit"":""票"",""kind"":""number""},{""raw"":""125票"",""value"":125,""unit"":""票"",""kind"":""number""},{""raw"":""206件"",""value"":206,""unit"":""件"",""kind"":""number""},{""raw"":""9件"",""value"":9,""unit"":""件"",""kind"":""number""},{""raw"":""53.8%"",""value"":53.8,""unit"":""%"",""kind"":""percentage""},{""raw"":""117名"",""value"":117,""unit"":""名"",""kind"":""number""}]}]",32211,2f1b16f4fe83cf11c000f3ccecec19bd5f739e64f53d00f44727bda1d1cf5d9e
13,detail,character,206,https://toho-vote.info/result13/character/206.php,投票結果：パチュリー・ノーレッジ - 第13回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：パチュリー・ノーレッジ - 第13回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""パチュリー・ノーレッジ（20位）"",""numbers"":[{""raw"":""20位"",""value"":20,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：3676点 ｜ 得票数：3144票 ｜ 一押し数：532票 ｜ コメント数：475件 ｜ 支援作品数： 5件 継続投票率：69.4%（297名中） リストへ戻る"",""numbers"":[{""raw"":""3676点"",""value"":3676,""unit"":""点"",""kind"":""number""},{""raw"":""3144票"",""value"":3144,""unit"":""票"",""kind"":""number""},{""raw"":""532票"",""value"":532,""unit"":""票"",""kind"":""number""},{""raw"":""475件"",""value"":475,""unit"":""件"",""kind"":""number""},{""raw"":""5件"",""value"":5,""unit"":""件"",""kind"":""number""},{""raw"":""69.4%"",""value"":69.4,""unit"":""%"",""kind"":""percentage""},{""raw"":""297名"",""value"":297,""unit"":""名"",""kind"":""number""}]}]",50503,a3cc7eefd305e1ecde0b736bdb9a425d151da83fb5f97307e2883bbb651e763a
13,detail,character,207,https://toho-vote.info/result13/character/207.php,投票結果：十六夜 咲夜 - 第13回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：十六夜 咲夜 - 第13回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""十六夜 咲夜（5位）"",""numbers"":[{""raw"":""5位"",""value"":5,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：8282点 ｜ 得票数：6835票 ｜ 一押し数：1447票 ｜ コメント数：1081件 ｜ 支援作品数： 8件 継続投票率：73.0%（514名中） リストへ戻る"",""numbers"":[{""raw"":""8282点"",""value"":8282,""unit"":""点"",""kind"":""number""},{""raw"":""6835票"",""value"":6835,""unit"":""票"",""kind"":""number""},{""raw"":""1447票"",""value"":1447,""unit"":""票"",""kind"":""number""},{""raw"":""1081件"",""value"":1081,""unit"":""件"",""kind"":""number""},{""raw"":""8件"",""value"":8,""unit"":""件"",""kind"":""number""},{""raw"":""73.0%"",""value"":73.0,""unit"":""%"",""kind"":""percentage""},{""raw"":""514名"",""value"":514,""unit"":""名"",""kind"":""number""}]}]",98687,2ada7ce02dcc1ce6f4bd1ddb103bfbd0d227d59c07950bfad99ea20376f027e5
13,detail,character,208,https://toho-vote.info/result13/character/208.php,投票結果：レミリア・スカーレット - 第13回 東方Project 人気投票,"[{""kind"":""title"",""text"":""投票結果：レミリア・スカーレット - 第13回 東方Project 人気投票"",""numbers"":[]},{""kind"":""item_heading"",""text"":""レミリア・スカーレット（7位）"",""numbers"":[{""raw"":""7位"",""value"":7,""unit"":""位"",""kind"":""number""}]},{""kind"":""item_statistics"",""text"":""ポイント：7533点 ｜ 得票数：6391票 ｜ 一押し数：1142票 ｜ コメント数：1141件 ｜ 支援作品数： 9件 継続投票率：70.4%（513名中） リストへ戻る"",""numbers"":[{""raw"":""7533点"",""value"":7533,""unit"":""点"",""kind"":""number""},{""raw"":""6391票"",""value"":6391,""unit"":""票"",""kind"":""number""},{""raw"":""1142票"",""value"":1142,""unit"":""票"",""kind"":""number""},{""raw"":""1141件"",""value"":1141,""unit"":""件"",""kind"":""number""},{""raw"":""9件"",""value"":9,""unit"":""件"",""kind"":""number""},{""raw"":""70.4%"",""value"":70.4,""unit"":""%"",""kind"":""percentage""},{""raw"":""513名"",""value"":513,""unit"":""名"",""kind"":""number""}]}]",103611,069e4eb0b79dbf9f8bf2413ec6d1ac7fdd0a123394e81e8e929175388b78d01c
