round,group,question_index,question_id,question,multi,option_index,option,all_count,male_count,female_count,sum_count,all_percent,male_percent,female_percent,total_all,total_male,total_female,total_diff
9,2,2,2,您是否在steam购买过官方原作,0,0,买过,5023,4351,672,5023,43.03,43.71,39.09,11674,9955,1719,0
9,2,2,2,您是否在steam购买过官方原作,0,1,没买过,6412,5406,1006,6412,54.93,54.3,58.52,11674,9955,1719,0
9,2,2,2,您是否在steam购买过官方原作,0,2,不知道存在这回事,239,198,41,239,2.05,1.99,2.39,11674,9955,1719,0
9,2,3,3,您是否玩过 东方刚欲异闻,0,0,玩过,1158,1013,145,1158,10.34,10.6,8.85,11194,9556,1638,0
9,2,3,3,您是否玩过 东方刚欲异闻,0,1,未玩过,9555,8137,1418,9555,85.36,85.15,86.57,11194,9556,1638,0
9,2,3,3,您是否玩过 东方刚欲异闻,0,2,不知道是什么,481,406,75,481,4.3,4.25,4.58,11194,9556,1638,0
9,2,4,2,您关注哪些近期连载的官方连载作品,1,0,东方醉蝶华（月刊）,5431,4676,755,5431,46.94,47.34,44.62,11570,9878,1692,0
9,2,4,2,您关注哪些近期连载的官方连载作品,1,1,东方智灵奇传（网络连载）,2859,2348,511,2859,24.71,23.77,30.2,11570,9878,1692,0
9,2,4,2,您关注哪些近期连载的官方连载作品,1,2,新东方香霖堂（半年刊）,2659,2213,446,2659,22.98,22.4,26.36,11570,9878,1692,0
9,2,4,2,您关注哪些近期连载的官方连载作品,1,3,都不关注,4363,3767,596,4363,37.71,38.14,35.22,11570,9878,1692,0
9,2,5,3,您最喜欢东方原作的哪方面,1,0,游戏本身,6808,5802,1006,6808,58.87,58.77,59.46,11565,9873,1692,0
9,2,5,3,您最喜欢东方原作的哪方面,1,1,音乐曲目,10621,9091,1530,10621,91.84,92.08,90.43,11565,9873,1692,0
9,2,5,3,您最喜欢东方原作的哪方面,1,2,人物设定,10349,8785,1564,10349,89.49,88.98,92.43,11565,9873,1692,0
9,2,5,3,您最喜欢东方原作的哪方面,1,3,故事剧情,8225,6961,1264,8225,71.12,70.51,74.7,11565,9873,1692,0
9,2,5,3,您最喜欢东方原作的哪方面,1,4,对原作完全不感兴趣,45,37,8,45,0.39,0.37,0.47,11565,9873,1692,0
9,2,6,4,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,0,0,热衷于收集,626,519,107,626,5.36,5.21,6.23,11673,9955,1718,0
9,2,6,4,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,0,1,购买过,3052,2504,548,3052,26.15,25.15,31.9,11673,9955,1718,0
9,2,6,4,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,0,2,想买但是没有条件,6376,5512,864,6376,54.62,55.37,50.29,11673,9955,1718,0
9,2,6,4,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,0,3,没有考虑过,1619,1420,199,1619,13.87,14.26,11.58,11673,9955,1718,0
9,2,7,1,购买实体正版的渠道是,1,0,通过代购,2693,2205,488,2693,73.94,73.52,75.89,3642,2999,643,0
9,2,7,1,购买实体正版的渠道是,1,1,购买二手,676,549,127,676,18.56,18.31,19.75,3642,2999,643,0
9,2,7,1,购买实体正版的渠道是,1,2,委托朋友,774,631,143,774,21.25,21.04,22.24,3642,2999,643,0
9,2,7,1,购买实体正版的渠道是,1,3,实地购买,801,665,136,801,21.99,22.17,21.15,3642,2999,643,0
9,2,8,2,因何原因阻碍了购买,1,0,价格过高,1679,1442,237,1679,26.56,26.36,27.85,6321,5470,851,0
9,2,8,2,因何原因阻碍了购买,1,1,缺少渠道,4131,3599,532,4131,65.35,65.8,62.51,6321,5470,851,0
9,2,8,2,因何原因阻碍了购买,1,2,环境阻碍,2164,1823,341,2164,34.24,33.33,40.07,6321,5470,851,0
9,2,8,2,因何原因阻碍了购买,1,3,不懂日文,2794,2427,367,2794,44.2,44.37,43.13,6321,5470,851,0
9,2,9,1,您的购买力范围是（原作单个作品的购买价，含运费）,0,0,没有自主购买能力,280,232,48,280,16.54,15.99,19.83,1693,1451,242,0
9,2,9,1,您的购买力范围是（原作单个作品的购买价，含运费）,0,1,总价50RMB以内,439,384,55,439,25.93,26.46,22.73,1693,1451,242,0
9,2,9,1,您的购买力范围是（原作单个作品的购买价，含运费）,0,2,总价100RMB以内,605,511,94,605,35.74,35.22,38.84,1693,1451,242,0
9,2,9,1,您的购买力范围是（原作单个作品的购买价，含运费）,0,3,总价150RMB以内,172,144,28,172,10.16,9.92,11.57,1693,1451,242,0
9,2,9,1,您的购买力范围是（原作单个作品的购买价，含运费）,0,4,总价200RMB以内,123,112,11,123,7.27,7.72,4.55,1693,1451,242,0
9,2,9,1,您的购买力范围是（原作单个作品的购买价，含运费）,0,5,总价300RMB以内,74,68,6,74,4.37,4.69,2.48,1693,1451,242,0
9,2,10,2,因为什么原因您没有使用代购作为您的购买渠道,0,0,认为代购加价过高,977,858,119,977,23.47,23.68,22.12,4162,3624,538,0
9,2,10,2,因为什么原因您没有使用代购作为您的购买渠道,0,1,没有或无法使用网银,1335,1152,183,1335,32.08,31.79,34.01,4162,3624,538,0
9,2,10,2,因为什么原因您没有使用代购作为您的购买渠道,0,2,不知道存在这样的代购,1717,1501,216,1717,41.25,41.42,40.15,4162,3624,538,0
9,2,10,2,因为什么原因您没有使用代购作为您的购买渠道,0,3,身居海外难以使用以大陆为主的代购,133,113,20,133,3.2,3.12,3.72,4162,3624,538,0
9,2,11,3,环境中存在什么样的购买原作的阻碍,1,0,家人或朋友的反对,733,603,130,733,33.86,33.06,38.12,2165,1824,341,0
9,2,11,3,环境中存在什么样的购买原作的阻碍,1,1,居所没有放置空间,569,480,89,569,26.28,26.32,26.1,2165,1824,341,0
9,2,11,3,环境中存在什么样的购买原作的阻碍,1,2,其他方面的障碍,1409,1193,216,1409,65.08,65.41,63.34,2165,1824,341,0
9,2,12,4,是否购买过盗版的东方官方作品,0,0,已经购买（并且知道它是盗版）,1032,906,126,1032,8.84,9.1,7.33,11673,9954,1719,0
9,2,12,4,是否购买过盗版的东方官方作品,0,1,已经购买（但不知道那是盗版）,1161,924,237,1161,9.95,9.28,13.79,11673,9954,1719,0
9,2,12,4,是否购买过盗版的东方官方作品,0,2,没有购买,7165,6215,950,7165,61.38,62.44,55.26,11673,9954,1719,0
9,2,12,4,是否购买过盗版的东方官方作品,0,3,没有购买并且对其感到厌恶,2315,1909,406,2315,19.83,19.18,23.62,11673,9954,1719,0
9,2,13,5,对于正版中文版的官方书籍你能接受什么价位,0,0,不会购买,310,264,46,310,2.66,2.65,2.68,11674,9955,1719,0
9,2,13,5,对于正版中文版的官方书籍你能接受什么价位,0,1,单本20RMB以内,685,605,80,685,5.87,6.08,4.65,11674,9955,1719,0
9,2,13,5,对于正版中文版的官方书籍你能接受什么价位,0,2,单本50RMB以内,5199,4498,701,5199,44.53,45.18,40.78,11674,9955,1719,0
9,2,13,5,对于正版中文版的官方书籍你能接受什么价位,0,3,单本100RMB以内,3378,2839,539,3378,28.94,28.52,31.36,11674,9955,1719,0
9,2,13,5,对于正版中文版的官方书籍你能接受什么价位,0,4,没有限制,2102,1749,353,2102,18.01,17.57,20.54,11674,9955,1719,0
9,2,14,6,是否会购买最新的官方设定 东方人妖名鉴,0,0,已经购买,298,240,58,298,2.55,2.41,3.37,11674,9955,1719,0
9,2,14,6,是否会购买最新的官方设定 东方人妖名鉴,0,1,考虑购买,8620,7305,1315,8620,73.84,73.38,76.5,11674,9955,1719,0
9,2,14,6,是否会购买最新的官方设定 东方人妖名鉴,0,2,不会购买,1616,1409,207,1616,13.84,14.15,12.04,11674,9955,1719,0
9,2,14,6,是否会购买最新的官方设定 东方人妖名鉴,0,3,不知道是什么,1140,1001,139,1140,9.77,10.06,8.09,11674,9955,1719,0
9,3,0,0,对二次同人是否有兴趣,0,0,非常热衷,7460,6254,1206,7460,63.9,62.82,70.16,11674,9955,1719,0
9,3,0,0,对二次同人是否有兴趣,0,1,有些兴趣,4006,3535,471,4006,34.32,35.51,27.4,11674,9955,1719,0
9,3,0,0,对二次同人是否有兴趣,0,2,完全不感兴趣,208,166,42,208,1.78,1.67,2.44,11674,9955,1719,0
9,3,1,1,在二次同人中您最关注,1,0,音乐,9430,8074,1356,9430,82.97,83.11,82.18,11365,9715,1650,0
9,3,1,1,在二次同人中您最关注,1,1,漫画,7058,5896,1162,7058,62.1,60.69,70.42,11365,9715,1650,0
9,3,1,1,在二次同人中您最关注,1,2,游戏,7096,6242,854,7096,62.44,64.25,51.76,11365,9715,1650,0
9,3,1,1,在二次同人中您最关注,1,3,绘画,6797,5554,1243,6797,59.81,57.17,75.33,11365,9715,1650,0
9,3,1,1,在二次同人中您最关注,1,4,视频,7348,6380,968,7348,64.65,65.67,58.67,11365,9715,1650,0
9,3,1,1,在二次同人中您最关注,1,5,小说,3054,2527,527,3054,26.87,26.01,31.94,11365,9715,1650,0
9,3,1,1,在二次同人中您最关注,1,6,实物,3166,2626,540,3166,27.86,27.03,32.73,11365,9715,1650,0
9,3,1,1,在二次同人中您最关注,1,7,其他,1199,1000,199,1199,10.55,10.29,12.06,11365,9715,1650,0
9,3,2,2,购买过二次同人作品吗（非国内作品）,0,0,热衷于购买,1107,911,196,1107,9.66,9.31,11.7,11460,9785,1675,0
9,3,2,2,购买过二次同人作品吗（非国内作品）,0,1,购买过,4021,3379,642,4021,35.09,34.53,38.33,11460,9785,1675,0
9,3,2,2,购买过二次同人作品吗（非国内作品）,0,2,想买但是没有条件,4160,3585,575,4160,36.3,36.64,34.33,11460,9785,1675,0
9,3,2,2,购买过二次同人作品吗（非国内作品）,0,3,没有考虑过,2172,1910,262,2172,18.95,19.52,15.64,11460,9785,1675,0
9,3,3,1,购买过什么类型的二次创作（非国内作品）,1,0,音乐类,2707,2266,441,2707,53.37,53.29,53.78,5072,4252,820,0
9,3,3,1,购买过什么类型的二次创作（非国内作品）,1,1,漫画类,2338,1844,494,2338,46.1,43.37,60.24,5072,4252,820,0
9,3,3,1,购买过什么类型的二次创作（非国内作品）,1,2,插画类,1596,1282,314,1596,31.47,30.15,38.29,5072,4252,820,0
9,3,3,1,购买过什么类型的二次创作（非国内作品）,1,3,小说类,715,577,138,715,14.1,13.57,16.83,5072,4252,820,0
9,3,3,1,购买过什么类型的二次创作（非国内作品）,1,4,视频类,589,511,78,589,11.61,12.02,9.51,5072,4252,820,0
9,3,3,1,购买过什么类型的二次创作（非国内作品）,1,5,软件类,1671,1515,156,1671,32.95,35.63,19.02,5072,4252,820,0
9,3,3,1,购买过什么类型的二次创作（非国内作品）,1,6,实物类,1949,1601,348,1949,38.43,37.65,42.44,5072,4252,820,0
9,3,3,1,购买过什么类型的二次创作（非国内作品）,1,7,其他,362,315,47,362,7.14,7.41,5.73,5072,4252,820,0
9,3,4,2,购买二次创作的渠道一般是（非国内作品）,1,0,通过代购,2930,2381,549,2930,57.77,56,66.95,5072,4252,820,0
9,3,4,2,购买二次创作的渠道一般是（非国内作品）,1,1,购买二手,829,621,208,829,16.34,14.6,25.37,5072,4252,820,0
9,3,4,2,购买二次创作的渠道一般是（非国内作品）,1,2,委托朋友,995,806,189,995,19.62,18.96,23.05,5072,4252,820,0
9,3,4,2,购买二次创作的渠道一般是（非国内作品）,1,3,实地购买,1395,1165,230,1395,27.5,27.4,28.05,5072,4252,820,0
9,3,4,2,购买二次创作的渠道一般是（非国内作品）,1,4,下载贩卖,2075,1844,231,2075,40.91,43.37,28.17,5072,4252,820,0
9,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,0,总价50RMB以内,387,322,65,387,7.54,7.5,7.75,5131,4292,839,0
9,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,1,总价100RMB以内,1308,1109,199,1308,25.49,25.84,23.72,5131,4292,839,0
9,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,2,总价150RMB以内,820,693,127,820,15.98,16.15,15.14,5131,4292,839,0
9,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,3,总价200RMB以内,1004,831,173,1004,19.57,19.36,20.62,5131,4292,839,0
9,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,4,总价300RMB以内,658,547,111,658,12.82,12.74,13.23,5131,4292,839,0
9,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,5,总价500RMB以内,514,423,91,514,10.02,9.86,10.85,5131,4292,839,0
9,3,5,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,0,6,总价500RMB以上,440,367,73,440,8.58,8.55,8.7,5131,4292,839,0
9,3,6,4,因何原因阻碍了购买（非国内作品）,1,0,价格过高,1152,985,167,1152,27.89,27.66,29.35,4130,3561,569,0
9,3,6,4,因何原因阻碍了购买（非国内作品）,1,1,缺少渠道,2636,2256,380,2636,63.83,63.35,66.78,4130,3561,569,0
9,3,6,4,因何原因阻碍了购买（非国内作品）,1,2,环境阻碍,1300,1117,183,1300,31.48,31.37,32.16,4130,3561,569,0
9,3,6,4,因何原因阻碍了购买（非国内作品）,1,3,不懂日文（或其他外语）,1675,1445,230,1675,40.56,40.58,40.42,4130,3561,569,0
9,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,0,没有自主购买能力,215,177,38,215,18.55,17.88,22.49,1159,990,169,0
9,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,1,总价50RMB以内,290,248,42,290,25.02,25.05,24.85,1159,990,169,0
9,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,2,总价100RMB以内,330,283,47,330,28.47,28.59,27.81,1159,990,169,0
9,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,3,总价150RMB以内,136,115,21,136,11.73,11.62,12.43,1159,990,169,0
9,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,4,总价200RMB以内,124,109,15,124,10.7,11.01,8.88,1159,990,169,0
9,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,5,总价300RMB以内,40,37,3,40,3.45,3.74,1.78,1159,990,169,0
9,3,7,1,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,0,6,总价500RMB以内,24,21,3,24,2.07,2.12,1.78,1159,990,169,0
9,3,8,2,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,0,0,认为代购加价过高,541,454,87,541,20.36,19.99,22.54,2657,2271,386,0
9,3,8,2,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,0,1,没有或无法使用网银,1002,843,159,1002,37.71,37.12,41.19,2657,2271,386,0
9,3,8,2,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,0,2,不知道存在这样的代购,1036,906,130,1036,38.99,39.89,33.68,2657,2271,386,0
9,3,8,2,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,0,3,身居海外难以使用以大陆为主的代购,78,68,10,78,2.94,2.99,2.59,2657,2271,386,0
9,3,9,3,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,1,0,家人或朋友的反对,484,397,87,484,37.2,35.51,47.54,1301,1118,183,0
9,3,9,3,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,1,1,居所没有放置空间,343,296,47,343,26.36,26.48,25.68,1301,1118,183,0
9,3,9,3,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,1,2,其他方面的障碍,853,738,115,853,65.56,66.01,62.84,1301,1118,183,0
9,3,10,3,购买过国内创作的二次同人作品吗,0,0,热衷于购买,1187,972,215,1187,10.35,9.93,12.82,11465,9788,1677,0
9,3,10,3,购买过国内创作的二次同人作品吗,0,1,购买过,5201,4399,802,5201,45.36,44.94,47.82,11465,9788,1677,0
9,3,10,3,购买过国内创作的二次同人作品吗,0,2,想买但是没有条件,2734,2392,342,2734,23.85,24.44,20.39,11465,9788,1677,0
9,3,10,3,购买过国内创作的二次同人作品吗,0,3,没有考虑过,2343,2025,318,2343,20.44,20.69,18.96,11465,9788,1677,0
9,3,11,1,购买过什么类型的二次创作（国内作品）,1,0,音乐类,2912,2484,428,2912,46.01,46.6,42.84,6329,5330,999,0
9,3,11,1,购买过什么类型的二次创作（国内作品）,1,1,漫画类,2795,2223,572,2795,44.16,41.71,57.26,6329,5330,999,0
9,3,11,1,购买过什么类型的二次创作（国内作品）,1,2,插画类,2187,1715,472,2187,34.56,32.18,47.25,6329,5330,999,0
9,3,11,1,购买过什么类型的二次创作（国内作品）,1,3,小说类,1217,975,242,1217,19.23,18.29,24.22,6329,5330,999,0
9,3,11,1,购买过什么类型的二次创作（国内作品）,1,4,视频类,901,784,117,901,14.24,14.71,11.71,6329,5330,999,0
9,3,11,1,购买过什么类型的二次创作（国内作品）,1,5,软件类,2158,1957,201,2158,34.1,36.72,20.12,6329,5330,999,0
9,3,11,1,购买过什么类型的二次创作（国内作品）,1,6,实物类,2641,2171,470,2641,41.73,40.73,47.05,6329,5330,999,0
9,3,11,1,购买过什么类型的二次创作（国内作品）,1,7,其他,563,494,69,563,8.9,9.27,6.91,6329,5330,999,0
9,3,12,2,购买二次创作的渠道一般是（国内作品）,1,0,展会购买,2901,2411,490,2901,45.84,45.24,49.05,6328,5329,999,0
9,3,12,2,购买二次创作的渠道一般是（国内作品）,1,1,网络通贩,4832,4006,826,4832,76.36,75.17,82.68,6328,5329,999,0
9,3,12,2,购买二次创作的渠道一般是（国内作品）,1,2,他人转手,692,534,158,692,10.94,10.02,15.82,6328,5329,999,0
9,3,12,2,购买二次创作的渠道一般是（国内作品）,1,3,其他形式,573,474,99,573,9.05,8.89,9.91,6328,5329,999,0
9,3,12,2,购买二次创作的渠道一般是（国内作品）,1,4,下载贩卖,1691,1537,154,1691,26.72,28.84,15.42,6328,5329,999,0
9,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,0,40RMB以内,183,142,41,183,2.87,2.64,4.04,6387,5371,1016,0
9,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,1,50RMB以内,644,558,86,644,10.08,10.39,8.46,6387,5371,1016,0
9,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,2,100RMB以内,2089,1771,318,2089,32.71,32.97,31.3,6387,5371,1016,0
9,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,3,150RMB以内,982,804,178,982,15.37,14.97,17.52,6387,5371,1016,0
9,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,4,200RMB以内,1136,945,191,1136,17.79,17.59,18.8,6387,5371,1016,0
9,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,5,300RMB以内,794,669,125,794,12.43,12.46,12.3,6387,5371,1016,0
9,3,13,3,能接受的单个作品购买价上限是（国内作品）,0,6,300RMB以上,559,482,77,559,8.75,8.97,7.58,6387,5371,1016,0
9,3,14,4,因何原因阻碍了购买（国内作品）,1,0,价格过高,664,574,90,664,24.46,24.15,26.63,2715,2377,338,0
9,3,14,4,因何原因阻碍了购买（国内作品）,1,1,渠道不便,1297,1132,165,1297,47.77,47.62,48.82,2715,2377,338,0
9,3,14,4,因何原因阻碍了购买（国内作品）,1,2,环境阻碍,1211,1057,154,1211,44.6,44.47,45.56,2715,2377,338,0
9,3,14,4,因何原因阻碍了购买（国内作品）,1,3,没喜欢的,354,305,49,354,13.04,12.83,14.5,2715,2377,338,0
9,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,0,没有自主购买能力,169,142,27,169,25.3,24.61,29.67,668,577,91,0
9,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,1,总价50RMB以内,195,166,29,195,29.19,28.77,31.87,668,577,91,0
9,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,2,总价100RMB以内,190,172,18,190,28.44,29.81,19.78,668,577,91,0
9,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,3,总价150RMB以内,52,44,8,52,7.78,7.63,8.79,668,577,91,0
9,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,4,总价200RMB以内,36,31,5,36,5.39,5.37,5.49,668,577,91,0
9,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,5,总价300RMB以内,15,12,3,15,2.25,2.08,3.3,668,577,91,0
9,3,15,1,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0,6,总价500RMB以内,11,10,1,11,1.65,1.73,1.1,668,577,91,0
9,3,16,2,环境中存在什么样的购买二次同人作品的阻碍（国内作品）,1,0,家人或朋友的反对,469,397,72,469,38.7,37.52,46.75,1212,1058,154,0
9,3,16,2,环境中存在什么样的购买二次同人作品的阻碍（国内作品）,1,1,居所没有放置空间,300,263,37,300,24.75,24.86,24.03,1212,1058,154,0
9,3,16,2,环境中存在什么样的购买二次同人作品的阻碍（国内作品）,1,2,其他方面的障碍,747,655,92,747,61.63,61.91,59.74,1212,1058,154,0
9,3,17,4,有想过做东方的同人创作吗,0,0,已经做过或正在做,2533,1848,685,2533,22.09,18.88,40.87,11465,9789,1676,0
9,3,17,4,有想过做东方的同人创作吗,0,1,想过还没有实际做过,5567,4864,703,5567,48.56,49.69,41.95,11465,9789,1676,0
9,3,17,4,有想过做东方的同人创作吗,0,2,没有想过,3365,3077,288,3365,29.35,31.43,17.18,11465,9789,1676,0
9,3,18,1,想做或者做过什么类型的创作,1,0,音乐类,2706,2342,364,2706,33.7,35.14,26.67,8030,6665,1365,0
9,3,18,1,想做或者做过什么类型的创作,1,1,漫画类,1925,1332,593,1925,23.97,19.98,43.44,8030,6665,1365,0
9,3,18,1,想做或者做过什么类型的创作,1,2,插画类,2401,1599,802,2401,29.9,23.99,58.75,8030,6665,1365,0
9,3,18,1,想做或者做过什么类型的创作,1,3,小说类,2251,1858,393,2251,28.03,27.88,28.79,8030,6665,1365,0
9,3,18,1,想做或者做过什么类型的创作,1,4,视频类,3285,2846,439,3285,40.91,42.7,32.16,8030,6665,1365,0
9,3,18,1,想做或者做过什么类型的创作,1,5,软件类,1604,1452,152,1604,19.98,21.79,11.14,8030,6665,1365,0
9,3,18,1,想做或者做过什么类型的创作,1,6,实物类,547,382,165,547,6.81,5.73,12.09,8030,6665,1365,0
9,3,18,1,想做或者做过什么类型的创作,1,7,其他,813,701,112,813,10.12,10.52,8.21,8030,6665,1365,0
9,3,19,2,因何原因阻碍了创作的实行,1,0,没有时间,3752,3292,460,3752,67.93,68.12,66.67,5523,4833,690,0
9,3,19,2,因何原因阻碍了创作的实行,1,1,技术不够,4511,3971,540,4511,81.68,82.16,78.26,5523,4833,690,0
9,3,19,2,因何原因阻碍了创作的实行,1,2,环境阻碍,857,759,98,857,15.52,15.7,14.2,5523,4833,690,0
9,3,19,2,因何原因阻碍了创作的实行,1,3,资金不足,922,797,125,922,16.69,16.49,18.12,5523,4833,690,0
9,3,19,2,因何原因阻碍了创作的实行,1,4,缺乏人脉,858,736,122,858,15.54,15.23,17.68,5523,4833,690,0
9,3,19,2,因何原因阻碍了创作的实行,1,5,自身惰性,2368,2078,290,2368,42.88,43,42.03,5523,4833,690,0
9,3,19,2,因何原因阻碍了创作的实行,1,6,兴趣转移,173,141,32,173,3.13,2.92,4.64,5523,4833,690,0
9,3,19,2,因何原因阻碍了创作的实行,1,7,其他原因,323,283,40,323,5.85,5.86,5.8,5523,4833,690,0
9,3,20,3,是否还在继续进行着东方的同人创作,0,0,是,2227,1615,612,2227,87.95,87.44,89.34,2532,1847,685,0
9,3,20,3,是否还在继续进行着东方的同人创作,0,1,否,305,232,73,305,12.05,12.56,10.66,2532,1847,685,0
9,3,21,1,在创作过程中遇到过什么样的困难,1,0,需要从其他事情上分时间与精力,1552,1151,401,1552,70.45,71.98,66.39,2203,1599,604,0
